name,rms_sigma,rms_mond,wins,delta_rms,R_d,R_max,R_min,n_points,V_flat,V_max,V_inner,V_bar_max,V_bar_outer,dV_dR_inner,dV_dR_outer,g_inner,g_outer,g_mean,g_min,g_max,g_range,g_inner_norm,g_outer_norm,gas_fraction_inner,gas_fraction_outer,bulge_fraction,disk_fraction,V_ratio_outer_inner,flatness,mean_residual,residual_trend,W_inner,W_outer,W_mean,h_inner,h_outer,h_mean,M_bar_est,rms_quartile,mass_proxy,surface_density_proxy,dynamical_time,acceleration_contrast
UGC09037,30.533100973302297,37.53003930954475,True,-6.996938336242451,17.0,27.96,2.43,22,152.0,160.0,62.2,116.332049109435,98.00178478232117,21.31147540983607,8.943089430894306,1.2586795204147766e-10,1.1652996957742654e-11,3.8536700132352806e-11,1.1260170359563755e-11,1.2586795204147766e-10,11.17815699249812,1.3103972763671536,0.12131805775237141,0.012564302911174986,0.4240062403413149,0.0,0.7754249857389544,2.4437299035369775,0.03452855245683931,-29.70366005110616,-0.3210722124175475,0.4731645566239166,0.9117698323247043,0.8048455564013587,0.3781044991926406,2.56040377877131,1.4950862851570361,63152442679.668686,Poor,645987.84,79.9446366782007,0.1118421052631579,10.801337415423133
UGC09133,27.359942094781516,21.18197585782526,False,6.177966236956255,38.8,108.31,0.32,68,224.0,289.0,284.0,283.2049890097277,97.9372414294889,-6.451612903225807,0.23201856148491867,2.590979881926442e-09,3.1074899504590587e-12,3.791391715846726e-10,2.6826329312187074e-12,3.137865741855178e-09,1169.6962731422448,26.97440393150803,0.03235173291830455,0.00041027974745344586,0.28727811344132587,0.848076934830475,0.3757893051490582,0.8063380281690141,0.01239180451706772,5.9614690380432025,-0.7472566851675215,0.04926706168316702,0.946061052818012,0.6500603315416479,0.00688276957385481,5.385469052659039,1.483294296896121,225771553462.67764,Poor,5434562.5600000005,33.32979062599639,0.1732142857142857,833.7854420232914
UGC09992,14.248040486005376,15.309234570923277,True,-1.0611940849179007,3.12,3.89,0.78,5,33.0,34.3,28.1,23.69763068325608,22.97677963337466,4.155844155844155,1.168831168831167,1.0264725310334516e-11,5.659542112301132e-12,7.0501276915197915e-12,4.590794399452206e-12,1.0264725310334516e-11,2.2359366195008317,0.10686491574032148,0.05892086467729856,0.16525852036272437,0.5209503527072625,0.0,0.5604036818964925,1.2206405693950175,0.06834839096138656,-11.78130053734177,-0.9829996518304545,0.6110154703516573,0.8867989871283468,0.7885641969358345,2.7636803095404803,3.890468816149191,3.5470704555731323,498376899.3643191,Fair,4236.21,111.87130177514791,0.09454545454545454,1.8137024350475144
UGC10310,8.472898624315336,7.9733837878427645,False,0.49951483647257167,5.52,7.74,1.1,7,70.9,73.2,33.2,40.8641676778079,39.70782409861621,19.27927927927928,0.7272727272727243,7.020612148706772e-12,7.821784763806003e-12,8.213712053697855e-12,6.6280880478814874e-12,9.881524502716982e-12,1.4908559499108311,0.07309081373679512,0.08143173289610597,0.04994299721762642,0.5533504220396624,0.0,0.5874086221112581,2.2048192771084336,0.03793943253101382,-1.645190305195752,-0.9316294752452428,0.5559668345858341,0.8980644324438875,0.79141059599261,3.446927305747788,3.240440507455182,3.1723977826997767,2848662826.8068023,Good,38907.5094,164.97354809913887,0.0778561354019746,0.8975716362323695
UGC11455,14.143521724997694,15.236212404014196,True,-1.0926906790165027,20.24,41.93,0.62,36,272.0,291.0,35.1,232.14569261565035,157.80085450607675,48.36065573770491,-2.912621359223298,1.3251272134300593e-10,2.0346125179211864e-11,1.1002305150727188e-10,1.817582628919384e-11,1.7289097156557558e-10,9.512138200196448,1.3795752319434975,0.21182125066020413,0.00026520549639574517,0.09297500966626364,0.0,0.9738337779473305,7.578347578347578,0.020473160215737186,4.2006164670301835,-0.23368542687016727,0.16140385750631253,0.928655513127628,0.7285510957331106,0.3577897261715163,1.7929850646866121,0.6200117500873792,229252851489.30667,Fair,3102149.12,180.59960318080272,0.07441176470588234,6.512921756639806
UGC11557,30.159552519136934,34.190729080222454,True,-4.03117656108552,5.94,10.56,0.33,12,81.6,85.0,4.0,71.11173391220328,68.91348791826115,19.6969696969697,1.6477272727272763,2.3920923427404316e-11,1.817232817072213e-11,2.6881827845445426e-11,1.3012785932068583e-11,3.683625954948055e-11,2.830774266308464,0.2490380783912996,0.18919009131345219,0.012003403858445132,0.2082235771278002,0.0,0.9086301255121122,21.125,0.0413277673016149,-29.33478521788473,-0.826473860139384,0.2587463393989706,0.9178314551780428,0.746464067507593,1.6043216458672824,1.9333012187140874,1.5335208425954014,10410437468.287153,Poor,70314.3936,188.71543720028563,0.07279411764705883,1.31633785185235
UGC11820,11.23649196277116,9.202664439220769,False,2.033827523550391,10.52,15.82,0.26,10,76.95,84.45,16.0,38.77460509147708,38.00966146790011,16.111111111111104,1.1940298507462699,4.5324231018495435e-12,3.677095178904135e-12,5.9817286412241204e-12,2.8592016225964005e-12,9.922474862521896e-12,3.4703655678228937,0.04718655377859823,0.03828182972096764,0.005084370578845553,0.8724419087137647,0.0,0.29256628922472677,5.278125,0.12032023816009288,0.6815069406685325,-0.9280652781834148,0.1344148558512682,0.9042940246743221,0.5544222626313133,4.396092406504999,4.9225303518142205,4.057520019146925,5133677681.405056,Good,93675.00555000002,53.503940529717084,0.13671215074723844,1.232609677294325
UGC11914,43.065745189914665,34.977375094623035,False,8.08837009529163,5.51,9.83,0.28,65,288.0,305.0,168.0,244.42281843150408,203.68924270283992,211.11111111111117,6.504065040650405,3.728637362281271e-09,1.6053084297822627e-10,8.180413770967339e-10,1.2168800084258047e-10,3.728637362281271e-09,30.64096161054332,38.818429670517624,1.6712687860550126,5.475130570783489e-06,0.021117651357976983,0.8084904284684243,0.4311165335986694,1.8154761904761905,0.027535722311995425,41.429488465557334,0.49592308952760633,0.2420169548283008,0.9180957929710554,0.7409656254839165,0.004030852347190548,0.28957379618365736,0.08704444422456734,84357878653.92476,Poor,815339.52,2732.006811571767,0.019131944444444444,23.226921961575997
UGC12506,49.39536560927499,38.68179959828033,False,10.713566010994661,31.96,49.99,0.82,31,230.0,255.0,107.0,134.5470664860442,113.96767920878499,31.707317073170728,-0.6097560975609754,2.373343818661778e-11,8.705810470507534e-12,2.4707729349265493e-11,8.6211421516332e-12,5.365912816338146e-11,6.224132164810228,0.2470861903618133,0.09063522639474092,0.10978465128840577,0.4462445527802093,0.0,0.774721655057918,2.102803738317757,0.014744145183337196,39.99669270661303,-0.9869577676818366,0.13882794047863956,0.9076451211260188,0.7604935738320627,1.6131668663337781,3.0455937123979124,1.8923268044034753,158026687490.89294,Poor,2644471.0,51.78954920183395,0.13895652173913045,2.7261606793553548
UGC12632,8.583028089588614,7.647547343175657,False,0.9354807464129573,7.82,10.66,0.71,15,73.0,73.2,24.1,36.658348980825636,35.942861540071235,13.380281690140846,0.14084507042252703,4.640069190254947e-12,4.212598625740745e-12,4.458882301423319e-12,3.8933553311229246e-12,5.3000557128401036e-12,1.3613079881181709,0.048307245255420975,0.043856896660872065,0.005532785071218008,0.7185529322424259,0.0,0.4689976187700136,3.0331950207468874,0.01603301510081748,-0.1944212245461453,-0.929988826564136,0.3632472277222352,0.8954528058542754,0.7632128161759646,4.340155366728089,4.574462653898508,4.448353956491796,3330258485.7304025,Good,56807.14,87.14294124188093,0.10712328767123289,1.1014743160913023
UGC12732,9.311296541721939,6.806973492095224,False,2.5043230496267146,9.6,15.4,0.96,16,90.8,98.0,34.2,46.2903494262033,44.34745384517266,15.937499999999998,2.5,7.328368033052494e-12,4.427196185803289e-12,4.7716236230120615e-12,3.5772571503686758e-12,7.328368033052494e-12,2.0485997301863597,0.07629482608538489,0.04609104803665934,0.015089773582003,0.8570595636351213,0.0,0.40560575530130655,2.8654970760233915,0.050404313672721496,2.552808346815256,-0.9678746107669574,0.3858695450950375,0.9097413981595296,0.7863069839505055,3.3637305823604393,4.452687564388735,4.358127799726194,7671434394.140805,Good,126967.45599999999,89.46006944444444,0.10572687224669604,1.6553068184672746
UGCA281,2.0449811172324805,2.9206913656446396,True,-0.875710248412159,0.9,1.08,0.09,7,27.5,29.5,7.0,15.614490065320739,15.52364513512174,49.375,3.888888888888884,3.662346079066753e-12,8.821962711253054e-12,9.468917932962021e-12,3.662346079066753e-12,1.3288170020391065e-11,3.628321773396463,0.03812827847982722,0.09184447447932655,0.29764643425942316,0.38675601738288967,0.0,0.6614882307384685,4.214285714285714,0.11244969322179917,-1.4864146223198773,-0.9224847172684734,0.38586954509503757,0.8829015456252257,0.735439342103713,4.933162030543403,3.022126942436876,3.0918763551209665,60000715.905716404,Best,816.75,933.6419753086419,0.03272727272727273,0.4151396008957468
UGCA442,1.9887528202554614,3.4511889420716586,True,-1.4624361218161972,4.65,6.33,0.42,8,56.4,57.8,14.2,24.487327334766444,20.67017859137728,17.142857142857142,-1.5294117647058796,2.7112535876307756e-12,2.6467060454490444e-12,4.4408906919716944e-12,1.7249316333561643e-12,7.350156493321007e-12,4.261129166620916,0.028226560130264696,0.027554562833897615,0.6749048834555548,0.8415336445491757,0.0,0.16539576100273456,3.97887323943662,0.05646042627631145,0.34514147347090285,0.2848176130404664,0.36204696636462985,0.8953234643264214,0.7510016904538411,5.788715482126283,5.862709097003741,4.865293429988979,495849825.5678933,Best,20135.4768,147.1134235171696,0.0824468085106383,1.024387877260763
UGCA444,4.032386991888082,4.905547560627027,True,-0.8731605687389452,1.97,2.62,0.12,36,37.2,38.3,6.48,16.184932808016224,14.756604047263451,30.28571428571427,38.571428571428356,5.35860877079283e-13,2.773634803378264e-12,4.056008648281007e-12,4.655489988743733e-13,6.224169892510787e-12,13.369526961844798,0.005578788106483304,0.028876004042604216,0.21951219512195114,0.9329793228474822,0.0,0.05953521955499609,5.910493827160493,0.026652836268451816,-2.680370237159272,-0.64205697226798,0.2767941092487647,0.8931203437268272,0.7543256610130699,13.314165869721332,5.719636309863198,5.380556684099027,124555787.57047491,Best,3625.6608000000006,356.5770826354712,0.05295698924731182,0.19319806501800774
