galaxy,status,n_points,alpha,gamma,alpha_eff,gamma_eff,alpha_scaling,gamma_scaling,shell_mode,shell_params,budget_factor,force_match,rms_velocity
UGC05764,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 10.86, 'R_stop': 14.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.003817327867139858, 0.006229500536901952, 0.0068425048530387006, 0.008424378100178261, 0.009820564707842708, 0.010685073069901945, 0.011038909880979636, 0.011259653393809877, 0.011210079409274825, 0.011844491111100405, 0.01302941971833453, 0.014203329911116369, 0.015370598716616793, 0.016535456611798626, 0.017701764977670793, 0.018872916467357316, 0.02005181110751102, 0.021240875779932004, 0.022442106002830184, 0.02365711692311549, 0.02488719581698382, 0.026133351879056452, 0.027396361248537372, 0.028676806516636576, 0.029975110695141593, 0.03129156601271007, 0.032626358081561814, 0.033979586031088, 0.035351279191463636, 0.03331393553307424, 0.03471296842263732, 0.03617773960736299, 0.03771152781016773, 0.03931776780154043, 0.04100005773070722, 0.0427621668339704, 0.044608043537444665, 0.04654182397213689, 0.04856784092010029, 0.05069063321122726]}",1.0,False,27.6314267465287
UGC05829,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 20.73, 'R_stop': 27.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0022508676621900725, 0.004206339106991953, 0.00580155852472686, 0.007104542645782184, 0.008091937263282244, 0.008736263036449641, 0.0090568163055078, 0.00927753304047863, 0.009675620888704701, 0.010550157226087577, 0.011761269021509828, 0.012983437467130482, 0.014217915963252649, 0.015466144188061956, 0.016729558344477813, 0.018009482455137032, 0.019307073951288153, 0.02062330385692123, 0.021958957781910288, 0.023314648480384042, 0.02469083402047318, 0.0260878378916724, 0.02750586890039736, 0.02894503969076528, 0.0304053833451741, 0.03188686789124064, 0.03338940875445186, 0.034912879308154135, 0.03645711972310232, 0.03444071427309234, 0.035976329932390194, 0.03758481417510463, 0.03926974919365665, 0.041034888785922506, 0.04288416648441414, 0.044821704093430816, 0.04685182065332149, 0.04897904185182095, 0.051208109903314175, 0.05354399391782574]}",1.0,False,20.71762219587862
UGC05918,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 13.379999999999999, 'R_stop': 17.84, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.03987204106473666, 0.06592073304267701, 0.08918454502301776, 0.11133697597608386, 0.12376322475898098, 0.1326049474012624, 0.15118770493805428, 0.17276323265981866, 0.11336659513536844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,5.493555426681087
UGC05986,ok,15,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 28.23, 'R_stop': 37.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.061341138027041754, 0.12681653050354955, 0.17049949816258467, 0.19865396548391065, 0.1990838440246517, 0.17016275392208852, 0.07344226987617324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,49.57108225184907
UGC06399,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 23.549999999999997, 'R_stop': 31.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.04130687527697486, 0.06930153508335248, 0.09613680210771373, 0.11904484926072818, 0.13014186322021806, 0.13904296694538526, 0.1441059509895008, 0.14887250876297042, 0.11204664835315621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,5.381694769737792
UGC06446,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 30.660000000000004, 'R_stop': 40.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.054087536960393055, 0.09339755192927786, 0.12498853090159581, 0.14337896323814622, 0.13085029907711418, 0.13137626551147374, 0.12119030044988935, 0.10746557002866439, 0.09326498190344541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,22.296816205748247
UGC06614,ok,13,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 193.77, 'R_stop': 258.36, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.16164401857714103, 0.23111605589012998, 0.26586080338582835, 0.19218972875822235, 0.14918939338867826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,47.88262303520052
UGC06628,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 23.07, 'R_stop': 30.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0022604128824502676, 0.00333782731568957, 0.004601516947077879, 0.00574973196008608, 0.006721333421808484, 0.00747267596354285, 0.008068198644990103, 0.008453449633232881, 0.008603279638603481, 0.009496188170090266, 0.01068317376280098, 0.011903778550709792, 0.013156686712243992, 0.014440816304223192, 0.015755249726959405, 0.017099185182548424, 0.01847190329091752, 0.01987274444179604, 0.021301093617100444, 0.022756370326545965, 0.024238021988376032, 0.025745519595104984, 0.027278354870039042, 0.028836038378822152, 0.030418098239919752, 0.03202407920107602, 0.03365354193205116, 0.03530606243954885, 0.036981231546875444, 0.03533113012791844, 0.037004600515519896, 0.038758407898027224, 0.04059644220742324, 0.042522780718150445, 0.04454169703159354, 0.04665767049785128, 0.04887539609581964, 0.05119979479358721, 0.05363602441217129, 0.05618949101670674]}",1.0,False,8.072923608165596
UGC06667,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 23.549999999999997, 'R_stop': 31.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0011935734532332505, 0.0021559367407537056, 0.003118841959314605, 0.004075121857461312, 0.004976325590194956, 0.0059085142313819025, 0.006786131473533578, 0.007643252818904592, 0.008437156627824382, 0.009412604731972729, 0.010603675371036647, 0.011832972527492, 0.013099363933503218, 0.01440173509652091, 0.015739000403257937, 0.017110112404024946, 0.018514068095647138, 0.019949912389315247, 0.021416739361621886, 0.02291369191664738, 0.024439960387007954, 0.02599478047648538, 0.027577430834421594, 0.02918723046278001, 0.03082353609017066, 0.03248573959928207, 0.03417326556067075, 0.035885568902913036, 0.03762213273370694, 0.03578449315846448, 0.037491917036303266, 0.039281647524243506, 0.04115765595112743, 0.04312410486947572, 0.04518535727862512, 0.047345986292543815, 0.049610785273716936, 0.051984778455532545, 0.054473232076679076, 0.057081666052207415]}",1.0,False,45.09724729267282
UGC06786,ok,45,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 102.14999999999999, 'R_stop': 136.2, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.048332123423298755, 0.11807204160240199, 0.1264218791295922, 0.14220626389255758, 0.1391224414934563, 0.12046864664145879, 0.11759051288098471, 0.08516086094545432, 0.06764320714064197, 0.034982022850153525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,64.42891847278374
UGC06787,ok,71,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 111.57, 'R_stop': 148.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.044953963959774614, 0.08707872677922926, 0.10344189202914812, 0.1241300353944625, 0.12999525893518155, 0.12987869834991722, 0.12142486604372985, 0.10890280720134553, 0.09692703684273551, 0.05326671446447584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,41.92019095415928
UGC06818,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 20.94, 'R_stop': 27.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.004838992271403185, 0.007104585277114487, 0.008711564928181672, 0.010281137229744788, 0.011331543389559464, 0.011708396588241507, 0.011038584742765853, 0.009938127321517134, 0.00978681139478099, 0.010476028351158356, 0.011730754550418521, 0.012998889206071172, 0.014277433792603843, 0.015564152251864223, 0.016857448580897126, 0.01815625558988234, 0.019459935248218534, 0.020768190896211503, 0.02208099124844965, 0.023398505740190607, 0.02472105045839922, 0.026049043685880964, 0.027382969970629292, 0.028723351598489662, 0.030070726375697535, 0.0314256306990004, 0.03278858698782123, 0.03416009466182935, 0.03554062395852477, 0.03365454460457756, 0.035060584947578716, 0.03652743806864433, 0.0380580939926617, 0.03965570115998015, 0.041323573543744725, 0.043065198031256795, 0.0448842420907617, 0.04678456174661232, 0.048770209887206914, 0.05084544493142767]}",1.0,False,20.126078136167042
UGC06917,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 31.410000000000004, 'R_stop': 41.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.003478808667815099, 0.004891407691601765, 0.0061743144211026234, 0.006899044954792728, 0.007935534945854533, 0.008233217001916844, 0.00860767875299492, 0.008855949137750641, 0.008670051468650608, 0.009765035323794184, 0.010947598131677262, 0.012159239998977901, 0.013398456666854906, 0.01466408023804806, 0.015955197019065285, 0.017271082747772573, 0.01861115228595713, 0.019974921146894118, 0.021361976532259505, 0.022771955875008576, 0.02420453120772757, 0.0256593979807216, 0.027136267227576057, 0.028634860211547854, 0.030154904882650303, 0.03169613363493136, 0.033258281980370986, 0.03484108785494423, 0.036444291348640266, 0.034894690176647564, 0.0365205234772278, 0.038223640728453294, 0.04000780228709101, 0.04187695081695301, 0.04383521990308511, 0.04588694308538478, 0.04803666333302385, 0.05028914298193536, 0.05264937415852899, 0.05512258971376966]}",1.0,False,30.42776398441329
UGC06923,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 15.48, 'R_stop': 20.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0036929897119316025, 0.005033214456090039, 0.0059533273018381105, 0.006950200126471653, 0.007723500551386915, 0.008193006129191391, 0.008453316164016945, 0.008432545763175522, 0.008489784058718667, 0.009627262587361768, 0.010798925270016127, 0.0120027998956444, 0.013237272250234683, 0.014501010219100108, 0.015792903075553852, 0.01711201313267498, 0.018457537509599706, 0.019828778140023987, 0.021225118440669443, 0.022646005305968393, 0.024090935316764348, 0.025559444248344363, 0.02705109913626698, 0.02856549230695915, 0.030102236904697276, 0.031660963549163715, 0.033241317840746784, 0.03484295849689014, 0.036465555954839954, 0.03500952561633993, 0.03666056100135723, 0.038390419903953116, 0.04020292400911145, 0.042102080089974084, 0.04409208881069527, 0.04617735395509754, 0.04836249210259336, 0.05065234277374941, 0.053051979068862394, 0.05556671882392516]}",1.0,False,15.090588408550353
UGC06930,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 49.83, 'R_stop': 66.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.060366778945819696, 0.092904699448747, 0.12415473566091888, 0.1518430069618686, 0.16374341536516487, 0.16175514536825342, 0.140871087170872, 0.10436113107835547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,25.497425269393187
UGC06973,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 23.549999999999997, 'R_stop': 31.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.015213504791892067, 0.012212371209877004, 0.01083152274482134, 0.01082216330953115, 0.011054524534044907, 0.010374519417621885, 0.008671243904340237, 0.008094931398795992, 0.008346690308674883, 0.009437317351056603, 0.010562760295057231, 0.011720876282954588, 0.012909744679374226, 0.014127630815029891, 0.015372958355318008, 0.016644287832166333, 0.017940299666338793, 0.019259780515737127, 0.02060161212233952, 0.02196476205963395, 0.023348275941740326, 0.02475127076834571, 0.02617292916098944, 0.027612494305793916, 0.02906926546187356, 0.030542593927700184, 0.03203187938267127, 0.03353656654011936, 0.03505614206251431, 0.033834964245619055, 0.035409564442830735, 0.037055724377912554, 0.038776624981021135, 0.04057559165804847, 0.0424561018467588, 0.044421793047841183, 0.04647647135615361, 0.04862412051723801, 0.05086891153381142, 0.0532152128464113]}",1.0,False,88.3857577083606
UGC06983,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 47.04, 'R_stop': 62.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.08886649261119257, 0.11774186993705471, 0.14567233508972208, 0.1724480359847809, 0.17240003988991148, 0.16688070973879326, 0.13599051674854515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,43.5022149676158
UGC07089,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 27.48, 'R_stop': 36.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.002455698928614946, 0.004489392772115824, 0.006122997541035091, 0.0075053666633496195, 0.008374677650907584, 0.008829315366221035, 0.009164024637844107, 0.009331133344826286, 0.00923233507948224, 0.009619786348562141, 0.01085177370569305, 0.012110558827278945, 0.013393977121996081, 0.014700417608393997, 0.016028703731430064, 0.01737799385970474, 0.018747699476990468, 0.02013741905270978, 0.021546885518266803, 0.02297592529131846, 0.024424426893972163, 0.025892317384156153, 0.02737954503334573, 0.028886066912200817, 0.030411840268869453, 0.03195681679020463, 0.033520939017300744, 0.035104138341297636, 0.0367063341338476, 0.0347655502906948, 0.03634460327794167, 0.03799744504444374, 0.03972768597132738, 0.041539113965445074, 0.043435702686921776, 0.045421620168000935, 0.047501237845400696, 0.04967914002925246, 0.0519601338325688, 0.05434925958606641]}",1.0,False,14.850596731580726
UGC07125,ok,13,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 56.04, 'R_stop': 74.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.08247639016581026, 0.12156665702678837, 0.14552212151118737, 0.1706961959489816, 0.18200668994354063, 0.17383359192845632, 0.12389835347523534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,18.20047285412271
UGC07151,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 16.5, 'R_stop': 22.0, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0021074889691661395, 0.003644599830125451, 0.0046405102553957744, 0.005442419614981644, 0.006288526728122668, 0.006905242532267469, 0.008155904113114829, 0.009073108906439201, 0.009002664917246488, 0.009172124803968302, 0.010387996204671547, 0.011639458193190753, 0.012924598579388985, 0.014241876909379201, 0.015590036076442128, 0.0169680336119208, 0.018374988820039847, 0.01981014255232367, 0.021272826935987, 0.022762442832744516, 0.024278443219563545, 0.02582032104770833, 0.02738760044776311, 0.028979830406533267, 0.030596580250536052, 0.03223743643607027, 0.03390200027433029, 0.03558988631837729, 0.03730072121309067, 0.03538730208899907, 0.0370550644464938, 0.03880251667765995, 0.04063352394514326, 0.04255213831041492, 0.0445626076298807, 0.04666938488331514, 0.04887713795613839, 0.051190759897978666, 0.05361537968095551, 0.056156373482131205]}",1.0,False,15.483813053171776
UGC07261,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 20.009999999999998, 'R_stop': 26.68, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.09608839261964519, 0.137065921127745, 0.16799737902232956, 0.1799157552092719, 0.17011323847940107, 0.14461080637594234, 0.104208507165665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,16.790493189424193
UGC07323,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 17.46, 'R_stop': 23.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.001657751624411067, 0.0029778979720857914, 0.004259374198258591, 0.005460315467965852, 0.00657860416153361, 0.007651079395860803, 0.008438717090686864, 0.008747952225738041, 0.008655199455483658, 0.00904492950380002, 0.01024963157609556, 0.011492754003097601, 0.01277240408687541, 0.014086989917581921, 0.015435151574297966, 0.016815708965482762, 0.018227622395962668, 0.01966996283678395, 0.02114188954839612, 0.02264263323924621, 0.0241714833651643, 0.025727778510042744, 0.027310899050448117, 0.028920261509102797, 0.030555314156285287, 0.03221553353426874, 0.033900421666491876, 0.03560950377720843, 0.03734232639443511, 0.03549367911358707, 0.037184983147733545, 0.038957499066936865, 0.040815153824398834, 0.04276206380385653, 0.04480254390034807, 0.04694111704118604, 0.049182524168559866, 0.05153173470616185, 0.05399395753327796, 0.056574652490861514]}",1.0,False,10.322227956470043
UGC07399,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 18.39, 'R_stop': 24.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.003740226495619113, 0.004905311897236866, 0.0061292517183839665, 0.007514964790661274, 0.008130445396639242, 0.00893443293808138, 0.009356806914591126, 0.009375963253302498, 0.009647312240337257, 0.010090863915710558, 0.01133898924459325, 0.01260599094509799, 0.013889801450202532, 0.015189039255142674, 0.016502851690316688, 0.017830783177893682, 0.01917266720886638, 0.020528539705612733, 0.021898571063880885, 0.023283014044202768, 0.024682164766588164, 0.026096334288095564, 0.02752582854692937, 0.028970934788996126, 0.030431912918915043, 0.03190899051658531, 0.03340236052225059, 0.03491218081439047, 0.03643857508697666, 0.03447276007309228, 0.03599275667033664, 0.037582708973913824, 0.03924606917914133, 0.040986460658107314, 0.042807685733088775, 0.044713733819722955, 0.046708789962381134, 0.04879724378495521, 0.05098369888102538, 0.053272982668135065]}",1.0,False,50.4315747813592
UGC07524,ok,31,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 32.07, 'R_stop': 42.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.018992648642564697, 0.04769118845024937, 0.07477121148600785, 0.09904665092500221, 0.12120673792830407, 0.14034747872537043, 0.16019879199669904, 0.17013184697192527, 0.1676134448738771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,13.481219649827377
UGC07559,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 7.59, 'R_stop': 10.12, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.058740873955269716, 0.0874746929240538, 0.11147716092269427, 0.1282609924943562, 0.1371371391474646, 0.13344693931743365, 0.1347268412802543, 0.13384755666704196, 0.07488780329143152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,4.739579683593796
UGC07577,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 5.07, 'R_stop': 6.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.03457518311207854, 0.06535954652997356, 0.09615491632932543, 0.12028000949658091, 0.1380544364486153, 0.15404112657539526, 0.15852123518940833, 0.14048518029274287, 0.0925283660258798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,1.8281766208850718
UGC07603,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 12.330000000000002, 'R_stop': 16.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.07055971010673345, 0.10996710993208655, 0.13701972523390551, 0.13939989282928103, 0.13635850860098553, 0.12577882922001565, 0.11058590591841343, 0.09511864478418842, 0.07521167337439047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,17.85653151191364
UGC07608,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 14.34, 'R_stop': 19.12, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.002656364536064341, 0.0038791011932723446, 0.005347247466413335, 0.006579670221643977, 0.007293002406624332, 0.007642202606580844, 0.008113451408634701, 0.008782178725856526, 0.009453810020010537, 0.01042170731899881, 0.011595272255410185, 0.012788091783413884, 0.014001368299031374, 0.015236173739741676, 0.01649338879590194, 0.01777368845287831, 0.01907755237305222, 0.020405286945573087, 0.021757051350611886, 0.02313288347148497, 0.0245327235987751, 0.025956435094293753, 0.027403821856045927, 0.028874642768614768, 0.030368623475554395, 0.03188546585653893, 0.033424855582853366, 0.03498646808964696, 0.03656997325858947, 0.034750664339098035, 0.03634039579953176, 0.03800627461865823, 0.03975201124632371, 0.04158149386511807, 0.0434987969234474, 0.045508190087578386, 0.04761414763228874, 0.049821358290714116, 0.05213473558496651, 0.05455942866016311]}",1.0,False,30.49724890645097
