system,cohort,realization,local_jsd,simple_shape_jsd,cluster_locked_jsd,simple_improves_local,simple_beats_cluster_locked
CL J0152.7-1357,development,96,0.2085941498711641,0.13911268556862685,0.02652290268825739,True,False
CL J0152.7-1357,development,97,0.2132748917549982,0.14086051429238633,0.021389117586785154,True,False
CL J0152.7-1357,development,98,0.21253103090006045,0.14860125450297204,0.04697125273582906,True,False
CL J0152.7-1357,development,99,0.20803322764610044,0.1406482078087372,0.030974197536194546,True,False
MACS J0035.4-2015,development,0,0.22156609030453708,0.15202354111864075,0.0695394127889761,True,False
MACS J0035.4-2015,development,1,0.22094952588750022,0.14970491074038123,0.06459616202703337,True,False
MACS J0035.4-2015,development,2,0.22011202318749634,0.15035546499435962,0.06719229233592058,True,False
MACS J0035.4-2015,development,3,0.2218736315429965,0.15121578444998607,0.06712704702281763,True,False
MACS J0035.4-2015,development,4,0.222011969901239,0.15176828528241443,0.06876532963843363,True,False
MACS J0035.4-2015,development,5,0.2208568177928379,0.14870206926950463,0.06132594725585975,True,False
MACS J0035.4-2015,development,6,0.22072854860653945,0.15045772693122061,0.06607876839694943,True,False
MACS J0035.4-2015,development,7,0.22238178784990467,0.1533814934977279,0.07194066927225984,True,False
MACS J0035.4-2015,development,8,0.22077149519788614,0.15057004658540585,0.066659886455533,True,False
MACS J0035.4-2015,development,9,0.22044671187103687,0.15017371821030612,0.06627966490010881,True,False
MACS J0035.4-2015,development,10,0.22075800306646243,0.1520474068717188,0.07046411993398081,True,False
MACS J0035.4-2015,development,11,0.2214469069486501,0.15082863162970783,0.06699782220218983,True,False
MACS J0035.4-2015,development,12,0.22215919869045497,0.15316229726678388,0.07149100060867913,True,False
MACS J0035.4-2015,development,13,0.2216738437499649,0.15021886451155536,0.06474918800585919,True,False
MACS J0035.4-2015,development,14,0.2227742638677819,0.15321846943436068,0.0710701619648123,True,False
MACS J0035.4-2015,development,15,0.22213178067937495,0.15249015834324187,0.06976724952175664,True,False
MACS J0035.4-2015,development,16,0.22074337973845579,0.15094585145418793,0.06750104234817314,True,False
MACS J0035.4-2015,development,17,0.22156770565229045,0.1505350655692032,0.06555679750458374,True,False
MACS J0035.4-2015,development,18,0.22229891025848397,0.1524280292340448,0.06976219693776348,True,False
MACS J0035.4-2015,development,19,0.2214329097178323,0.1519139784594069,0.06964536613721421,True,False
MACS J0035.4-2015,development,20,0.2205693721036717,0.150991841010987,0.06874261695706413,True,False
MACS J0035.4-2015,development,21,0.22138610630372035,0.15156612463089086,0.06876900885564227,True,False
MACS J0035.4-2015,development,22,0.22207416495394522,0.15380479273710243,0.07383173293197927,True,False
MACS J0035.4-2015,development,23,0.22108063978876333,0.15000204440153264,0.06534139908353019,True,False
MACS J0035.4-2015,development,24,0.22114652122858014,0.15170580032170744,0.06975617395277459,True,False
MACS J0035.4-2015,development,25,0.22213906122736538,0.15289869321513425,0.07119832377511473,True,False
MACS J0035.4-2015,development,26,0.22128151129722437,0.15254578671406271,0.07105850617132266,True,False
MACS J0035.4-2015,development,27,0.22356892644273724,0.1519091462705327,0.06679700453131471,True,False
MACS J0035.4-2015,development,28,0.22281603137119319,0.15389546251565475,0.07267864267929104,True,False
MACS J0035.4-2015,development,29,0.22195559535724835,0.15260691179886648,0.07076279414622236,True,False
MACS J0035.4-2015,development,30,0.22149623504635227,0.15136225228244132,0.06782638362395788,True,False
MACS J0035.4-2015,development,31,0.22306823761809802,0.15206098203049676,0.06821319865055862,True,False
MACS J0035.4-2015,development,32,0.2214776908075677,0.15187966859671026,0.06894692225844304,True,False
MACS J0035.4-2015,development,33,0.22038237850521414,0.1493225410998607,0.06486864402251191,True,False
MACS J0035.4-2015,development,34,0.2228766014763655,0.15307067105921013,0.06994578528813357,True,False
MACS J0035.4-2015,development,35,0.22307420192141064,0.15383283161121034,0.07192097763226502,True,False
MACS J0035.4-2015,development,36,0.22205023689075942,0.1502318433626711,0.06445958467926984,True,False
MACS J0035.4-2015,development,37,0.22204488630651148,0.1522203487907735,0.06950867126809551,True,False
MACS J0035.4-2015,development,38,0.22220394730692744,0.15248996314753602,0.06941583138606335,True,False
MACS J0035.4-2015,development,39,0.22170124854124404,0.15235564780843902,0.07087518029251941,True,False
MACS J0035.4-2015,development,40,0.22314745085924903,0.15284706295436828,0.06954341032123013,True,False
MACS J0035.4-2015,development,41,0.22138326644790166,0.1518488377407637,0.06899121055897084,True,False
MACS J0035.4-2015,development,42,0.22254394618339907,0.1513811904651192,0.06712763348184231,True,False
MACS J0035.4-2015,development,43,0.22179792525308908,0.15196956589547045,0.06877498460824402,True,False
MACS J0035.4-2015,development,44,0.22298074077380683,0.1561204577497996,0.07781169380453345,True,False
MACS J0035.4-2015,development,45,0.2225722894463294,0.15201892157538055,0.06834190417146023,True,False
MACS J0035.4-2015,development,46,0.22247184347507115,0.15207146355553197,0.06913138824573076,True,False
MACS J0035.4-2015,development,47,0.22256147761984973,0.15313600335547178,0.07041516223440406,True,False
MACS J0035.4-2015,development,48,0.22184478142043706,0.15180614950951288,0.06863618556405462,True,False
MACS J0035.4-2015,development,49,0.2206523515022722,0.1518267284915508,0.0702284681924526,True,False
MACS J0035.4-2015,development,50,0.22211588909450963,0.15253009450118543,0.0702075066779711,True,False
MACS J0035.4-2015,development,51,0.22076842481641248,0.15216311872174287,0.07101883621776692,True,False
MACS J0035.4-2015,development,52,0.2231985603112721,0.15503954232403702,0.07490012815883774,True,False
MACS J0035.4-2015,development,53,0.22269722785321833,0.15325904542017144,0.07070634075304695,True,False
MACS J0035.4-2015,development,54,0.22206401097421186,0.15140967034458894,0.06738423433283952,True,False
MACS J0035.4-2015,development,55,0.22313800852652535,0.15316015811804629,0.06997083045099303,True,False
MACS J0035.4-2015,development,56,0.22071901775854774,0.15033598990734443,0.06695161493846755,True,False
MACS J0035.4-2015,development,57,0.22119571488529516,0.15084068229525768,0.06771029722395931,True,False
MACS J0035.4-2015,development,58,0.22271500676612221,0.1539776269796666,0.07265501363122531,True,False
MACS J0035.4-2015,development,59,0.22243309335602815,0.15363620111724305,0.0721377180188084,True,False
MACS J0035.4-2015,development,60,0.2203097422061025,0.14966186545833393,0.06521472764077181,True,False
MACS J0035.4-2015,development,61,0.22351214788852303,0.15183209623218052,0.06748513020230931,True,False
MACS J0035.4-2015,development,62,0.22162830913748832,0.15247414951903465,0.07090181072749589,True,False
MACS J0035.4-2015,development,63,0.2217343836549434,0.15338677063601847,0.07300362196603008,True,False
MACS J0035.4-2015,development,64,0.22149626305927214,0.1507028545087203,0.06644109595895085,True,False
MACS J0035.4-2015,development,65,0.22187352985960915,0.15285421458849124,0.07072828430346467,True,False
MACS J0035.4-2015,development,66,0.22139002634214872,0.1525338894451731,0.07105533963843402,True,False
MACS J0035.4-2015,development,67,0.2229129386625967,0.15175825306955143,0.06753736482325279,True,False
MACS J0035.4-2015,development,68,0.21988455572996313,0.14886694344546827,0.06367634477376966,True,False
MACS J0035.4-2015,development,69,0.2214422703876034,0.15106496247748086,0.06684808934705289,True,False
MACS J0035.4-2015,development,70,0.22227881307690572,0.1518306089151705,0.06785153449616996,True,False
MACS J0035.4-2015,development,71,0.2226608063327877,0.15327350315340363,0.07111188701485052,True,False
MACS J0035.4-2015,development,72,0.2222118899173331,0.15143458336042476,0.06784298538775302,True,False
MACS J0035.4-2015,development,73,0.22120511584277475,0.1516686533394274,0.06907486091369215,True,False
MACS J0035.4-2015,development,74,0.2221363604720945,0.1535442441214023,0.07236384128117335,True,False
MACS J0035.4-2015,development,75,0.22189369610349458,0.15068106991909014,0.06603655108984735,True,False
MACS J0035.4-2015,development,76,0.22183856819538378,0.15238070866585327,0.06990905291592794,True,False
MACS J0035.4-2015,development,77,0.2224916128785957,0.1534976463171447,0.07200744190642668,True,False
MACS J0035.4-2015,development,78,0.22007328047118158,0.15075563611095072,0.06821509757614705,True,False
MACS J0035.4-2015,development,79,0.22015712476390942,0.1507165526707026,0.06772726776578632,True,False
MACS J0035.4-2015,development,80,0.22066959389437074,0.14985322967783726,0.0653571777742696,True,False
MACS J0035.4-2015,development,81,0.22178983677620723,0.15237044279866102,0.06995600364746622,True,False
MACS J0035.4-2015,development,82,0.22266604943759744,0.15233105029674757,0.06752590847420172,True,False
MACS J0035.4-2015,development,83,0.2211789828352002,0.15037954203696202,0.06603358536093044,True,False
MACS J0035.4-2015,development,84,0.221815187268761,0.15312036925660255,0.07169868328370216,True,False
MACS J0035.4-2015,development,85,0.2214724913247888,0.1525117455800703,0.07091383492752355,True,False
MACS J0035.4-2015,development,86,0.2205489175694777,0.14874403303921518,0.06230200841083993,True,False
MACS J0035.4-2015,development,87,0.2225883585226659,0.1527235216041014,0.06970682857819188,True,False
MACS J0035.4-2015,development,88,0.2214503576714809,0.15055195905432434,0.06633278457356549,True,False
MACS J0035.4-2015,development,89,0.22185655776516738,0.15293560550894064,0.07187331078078502,True,False
MACS J0035.4-2015,development,90,0.22244821348867252,0.15167950693263602,0.06766612467854324,True,False
MACS J0035.4-2015,development,91,0.2233762089959951,0.15401199999544934,0.07160170204961609,True,False
MACS J0035.4-2015,development,92,0.22229830871561818,0.15355678622274904,0.07221000055366208,True,False
MACS J0035.4-2015,development,93,0.2225589040747273,0.152373208644847,0.06936243050601672,True,False
MACS J0035.4-2015,development,94,0.22181931967882718,0.1528844018975421,0.0716549770154421,True,False
MACS J0035.4-2015,development,95,0.2209719018516861,0.1509219597736775,0.06778896993487815,True,False
MACS J0035.4-2015,development,96,0.22026490944363747,0.14981475808383182,0.06550937766127894,True,False
MACS J0035.4-2015,development,97,0.22168043215098956,0.15220917406752632,0.06984699905202521,True,False
MACS J0035.4-2015,development,98,0.22042514139719688,0.15002931214838638,0.06659313393091887,True,False
MACS J0035.4-2015,development,99,0.22408775687088328,0.15333476161329426,0.06967578433701567,True,False
MACS J0257.1-2325,development,0,0.4321413764803511,0.3186763754576126,0.15525320758339156,True,False
MACS J0257.1-2325,development,1,0.42847783266354034,0.3142781150612818,0.15059011177767329,True,False
MACS J0257.1-2325,development,2,0.4234388569858046,0.3077658285590411,0.14276051871976764,True,False
MACS J0257.1-2325,development,3,0.4205325025009123,0.3020680568738276,0.13281860207029678,True,False
MACS J0257.1-2325,development,4,0.43160869607683183,0.31766060536219776,0.15395095508365367,True,False
MACS J0257.1-2325,development,5,0.43051793277153455,0.3159470100007252,0.1514005654405172,True,False
MACS J0257.1-2325,development,6,0.4266542360032586,0.3115609701145825,0.14647063298628873,True,False
MACS J0257.1-2325,development,7,0.4348486230693942,0.32093914079071245,0.1565525701617059,True,False
MACS J0257.1-2325,development,8,0.43516731885143933,0.3215982142500755,0.15773763838455293,True,False
MACS J0257.1-2325,development,9,0.42993457017065967,0.3150371332239763,0.1496807792378452,True,False
MACS J0257.1-2325,development,10,0.4345345425336663,0.3211432167473409,0.1575768363445487,True,False
MACS J0257.1-2325,development,11,0.429361306419322,0.3144548982977207,0.14914700278842427,True,False
MACS J0257.1-2325,development,12,0.42647568823837967,0.31065481336975376,0.14415503764421683,True,False
MACS J0257.1-2325,development,13,0.42718461510720546,0.31189445900379453,0.14632626630214657,True,False
MACS J0257.1-2325,development,14,0.43161464671520156,0.317136252867111,0.1523588051801406,True,False
MACS J0257.1-2325,development,15,0.4227053226410965,0.3050591550070315,0.13651270139511185,True,False
MACS J0257.1-2325,development,16,0.4234945896255172,0.30653653799841907,0.1390143838760855,True,False
MACS J0257.1-2325,development,17,0.43274560971825526,0.3189695668302143,0.15547828061009725,True,False
MACS J0257.1-2325,development,18,0.43685485708921845,0.32366810853542033,0.159873605962654,True,False
MACS J0257.1-2325,development,19,0.4241069535295509,0.30647033954290614,0.13758053725868602,True,False
MACS J0257.1-2325,development,20,0.43024546773456157,0.31514775603738543,0.1494709021495117,True,False
MACS J0257.1-2325,development,21,0.42329581090617335,0.3063715255334588,0.13899036833859002,True,False
MACS J0257.1-2325,development,22,0.4259474919150423,0.30962726090149795,0.14333532081069034,True,False
MACS J0257.1-2325,development,23,0.43731807999224737,0.32412774394997024,0.1611205830194365,True,False
MACS J0257.1-2325,development,24,0.4246239169516424,0.30803989651007785,0.14087945192029055,True,False
MACS J0257.1-2325,development,25,0.4268810143757003,0.311191868616859,0.14513506248145872,True,False
MACS J0257.1-2325,development,26,0.4227423001955014,0.3047769724532035,0.13592087945909462,True,False
MACS J0257.1-2325,development,27,0.43780241305942624,0.32466185214713084,0.16120117956916313,True,False
MACS J0257.1-2325,development,28,0.4300232409559023,0.3149263840885994,0.14974222138303267,True,False
MACS J0257.1-2325,development,29,0.43313213182900834,0.3187785449106097,0.15418726829770613,True,False
MACS J0257.1-2325,development,30,0.42401764998279,0.3076054949142154,0.14099950099409425,True,False
MACS J0257.1-2325,development,31,0.4205475538167019,0.30227657535717245,0.13294077046970187,True,False
MACS J0257.1-2325,development,32,0.4372717227702305,0.32426094285856194,0.16122393002333468,True,False
MACS J0257.1-2325,development,33,0.4330035014907799,0.3188627782720964,0.15467943150197216,True,False
