domain,observable,system,radius_kpc,gbar_m_s2,observed_g_m_s2,chi,mean_density_kg_m3,required_enhancement,predicted_enhancement,predicted_g_m_s2,absolute_fractional_error,passes_5_percent
SPARC,dynamics,UGC02953,33.55,1.8852306122190524e-11,6.886197161406837e-11,2.1648001751844631e-07,6.51368992124078e-23,3.6527081179215983,0.4074466984044377,7.681309886796297e-12,0.8884535294771168,False
SPARC,dynamics,UGC02953,34.75,1.7561721884306653e-11,6.598692932487065e-11,2.089788457290807e-07,5.85824334817171e-23,3.7574293545690014,0.41878259383519145,7.354543442922185e-12,0.8885454510738957,False
SPARC,dynamics,UGC02953,35.95,1.6371322794840902e-11,6.330562603650362e-11,2.0198874846686384e-07,5.2788582305495055e-23,3.866860780269578,0.43027845883594096,7.044227541269853e-12,0.8887266743526401,False
SPARC,dynamics,UGC02953,37.15,1.5293583658882846e-11,6.079928757930403e-11,1.9546588033040855e-07,4.772056388525436e-23,3.975476836260708,0.4417785565453417,6.7563773132266895e-12,0.888874071025685,False
SPARC,dynamics,UGC02953,38.35,1.4331619636404132e-11,5.889683268764393e-11,1.893631844360357e-07,4.3319658761269486e-23,4.1095726918427635,0.4531464036232007,6.494321896332175e-12,0.8897339364448603,False
SPARC,dynamics,UGC02953,39.56,1.3470468716812178e-11,5.709538760291063e-11,1.8358831814521832e-07,3.9471310567968273e-23,4.238559830635381,0.46440562794620455,6.255761483160864e-12,0.8904331550094958,False
SPARC,dynamics,UGC02953,40.76,1.2723717730576838e-11,5.541446353216744e-11,1.781924006051572e-07,3.61855328670054e-23,4.355210065608332,0.4752259817336274,6.0466412498149394e-12,0.8908833386737574,False
SPARC,dynamics,UGC02953,41.96,1.2033506762834952e-11,5.382968383153348e-11,1.7309249257191692e-07,3.324389092317816e-23,4.4733164564950005,0.4860717950623764,5.849148233106431e-12,0.8913397252822058,False
SPARC,dynamics,UGC02953,43.16,1.1376177318610366e-11,5.233302904474386e-11,1.6827017349756555e-07,3.055413819023653e-23,4.600229723839827,0.4971580474286075,5.655758102921941e-12,0.8919275607363304,False
SPARC,dynamics,UGC02953,44.36,1.0763089940877993e-11,5.014879475757868e-11,1.637095561724383e-07,2.8125519553787966e-23,4.65933064139087,0.5083352951267901,5.4712585015724e-12,0.8908995016127369,False
SPARC,dynamics,UGC02953,45.57,1.0219684165106614e-11,4.807475970297105e-11,1.5935115282758783e-07,2.5996421359707886e-23,4.704133603963438,0.5192376849581583,5.3064451468935065e-12,0.8896209740895373,False
SPARC,dynamics,UGC02953,46.77,9.72899180421877e-12,4.612341941898112e-11,1.552417902108073e-07,2.4113241151047982e-23,4.740822106457186,0.5299143326925158,5.155532199703544e-12,0.8882231138834018,False
SPARC,dynamics,UGC02953,47.97,9.256883493218485e-12,4.462168673931851e-11,1.5133076141300064e-07,2.2369187051193438e-23,4.8203789938598645,0.5408367582058875,5.0064628595618776e-12,0.8878020257546557,False
SPARC,dynamics,UGC02953,49.17,8.81066593520802e-12,4.38721237792505e-11,1.4760890476887164e-07,2.0771298569851196e-23,4.979433348384543,0.5518842805400124,4.862468030730673e-12,0.8891672521896377,False
SPARC,dynamics,UGC02953,50.37,8.404144085235286e-12,4.349348421013283e-11,1.440627096799461e-07,1.9340899157184246e-23,5.175242567121595,0.562776546789828,4.7296551870128725e-12,0.8912560059763851,False
SPARC,dynamics,UGC02953,51.58,8.026673302259525e-12,4.345898849778544e-11,1.4064980874041498e-07,1.8038871750590068e-23,5.414321333540714,0.5736657643122428,4.604627674825385e-12,0.8940465980918993,False
SPARC,dynamics,UGC02953,52.78,7.657054883958648e-12,4.311931140606869e-11,1.374190115486968e-07,1.6816960184606844e-23,5.6313180536817935,0.5848814859955187,4.478469638878978e-12,0.8961377282511829,False
SPARC,dynamics,UGC02953,53.98,7.304980127405452e-12,4.247954416523259e-11,1.3433688081274202e-07,1.5687049985916717e-23,5.815148491077452,0.5962644094934689,4.355699662028937e-12,0.8974635969471193,False
SPARC,dynamics,UGC02953,55.18,6.982591062078821e-12,4.1555741102559895e-11,1.3139368743885901e-07,1.466864620344985e-23,5.951335361488022,0.6075035239730726,4.241948676675764e-12,0.8979214769336781,False
SPARC,dynamics,UGC02953,57.59,6.411600851583766e-12,3.862824336596961e-11,1.2585237416255993e-07,1.2905490670646709e-23,6.024742378719322,0.6296625248862925,4.037144780771337e-12,0.895487228282093,False
SPARC,dynamics,UGC02953,59.99,5.878062793477077e-12,3.7366471523850194e-11,1.2078911237681771e-07,1.1358225353365792e-23,6.356936432410351,0.6527402937487763,3.83684843448798e-12,0.8973184173400208,False
SPARC,dynamics,UGC02953,62.39,5.421682759940129e-12,3.8430167486817106e-11,1.161336904302438e-07,1.0073357291819814e-23,7.088236104622522,0.6753726047701866,3.661656007818379e-12,0.9047192284791771,False
SPARC,dynamics,UGC03205,0.28,6.882720954836547e-10,1.3251315030303046e-09,1.2092979409419141e-06,2.8494251475951134e-19,1.925301798119715,0.06625100151704788,4.5598715642029336e-11,0.965589290166482,False
SPARC,dynamics,UGC03205,0.55,8.727449431553901e-10,8.626954468500899e-10,1.1369459391681608e-06,1.839415210506138e-19,0.9884851852948395,0.07160573548472249,6.249354354521403e-11,0.9275601328679859,False
SPARC,dynamics,UGC03205,0.83,7.439913134922883e-10,7.011016014610003e-10,1.0592360386692617e-06,1.0390702113220042e-19,0.9423518645265304,0.07950190897497078,5.914872968343285e-11,0.915634581977598,False
SPARC,dynamics,UGC03205,1.39,5.197776970188766e-10,5.746904223418285e-10,9.377476219202631e-07,4.334689183880476e-20,1.105646559361622,0.09393253671456414,4.8824037608637217e-11,0.9150428896836627,False
SPARC,dynamics,UGC03205,1.65,4.623658440375297e-10,5.543500282744106e-10,8.939119713272414e-07,3.248305907360285e-20,1.1989424292972097,0.09941666716642417,4.596687122580188e-11,0.9170796989604415,False
SPARC,dynamics,UGC03205,3.04,2.5285512208370376e-10,4.567899729388211e-10,7.232510126519417e-07,9.641692882722141e-21,1.8065284546128666,0.12735590572249622,3.220259308954245e-11,0.9295024081146908,False
SPARC,dynamics,UGC03205,3.32,2.2795751025150667e-10,4.4286420356265486e-10,7.001403156141593e-07,7.959227952462047e-21,1.942748905592277,0.1326011333591125,3.022742421707129e-11,0.9317456141772027,False
SPARC,dynamics,UGC03205,3.59,2.1037735844504288e-10,4.2901057089569366e-10,6.798238139921908e-07,6.792969598356127e-21,2.0392430728602604,0.13713225129765383,2.8849520785622215e-11,0.9327533568103233,False
SPARC,dynamics,UGC03205,3.87,1.9731939233544995e-10,4.127094741627289e-10,6.602274983862244e-07,5.9103598853624616e-21,2.091580909904224,0.14126662167618975,2.7874643946427663e-11,0.9324594037900936,False
SPARC,dynamics,UGC03205,4.15,1.900523709928533e-10,3.9885793491002504e-10,6.416081218116286e-07,5.308603842774272e-21,2.0986738172554746,0.14455854666374046,2.7473694540724897e-11,0.9311190974628035,False
SPARC,dynamics,UGC03205,4.43,1.8464696889685195e-10,3.8363364947573807e-10,6.235978568100827e-07,4.831628990183869e-21,2.077660152060469,0.14752045915014234,2.7239205632345652e-11,0.9289968289549941,False
SPARC,dynamics,UGC03205,4.7,1.790158459414328e-10,3.711312861171351e-10,6.067423504491993e-07,4.415183306242063e-21,2.073175612836839,0.1504242695753375,2.6928327868151177e-11,0.9274425819771709,False
SPARC,dynamics,UGC03205,4.97,1.7259856862472622e-10,3.570465005489249e-10,5.904452786577552e-07,4.0256491590952266e-21,2.068652732139604,0.1534708065289747,2.6488841532583323e-11,0.9258112276920254,False
SPARC,dynamics,UGC03205,5.25,1.6614592289192603e-10,3.4089911668488586e-10,5.741632161864824e-07,3.6684745192309534e-21,2.0518054897238294,0.15660973010973955,2.6020068142938133e-11,0.9236722336039666,False
SPARC,dynamics,UGC03205,5.52,1.6190072721162417e-10,3.269899335233576e-10,5.589584930971951e-07,3.399889823555159e-21,2.0196940381616786,0.15923533080023267,2.5780315854341206e-11,0.9211586865180984,False
SPARC,dynamics,UGC03205,5.8,1.5831244852216868e-10,3.1384712398069063e-10,5.435671551950525e-07,3.164041667878388e-21,1.9824538557164837,0.16176614245080245,2.5609594099372468e-11,0.918401055346462,False
SPARC,dynamics,UGC03205,6.08,1.5463139436073941e-10,2.993936380078956e-10,5.285252243963957e-07,2.948147544268057e-21,1.9361762806680805,0.16430063053422517,2.5406035593855914e-11,0.9151416985247165,False
SPARC,dynamics,UGC03205,6.36,1.510324409568157e-10,2.8621278602012663e-10,5.138332137910967e-07,2.7527593574183438e-21,1.8950417817981415,0.16680488558431128,2.5192949033320892e-11,0.911978254418203,False
SPARC,dynamics,UGC03205,6.63,1.4660480311102398e-10,2.722450125262343e-10,5.000379445033854e-07,2.563243073260041e-21,1.8569992711634615,0.16945791228215523,2.484334386573054e-11,0.9087463765260473,False
SPARC,dynamics,UGC03205,6.91,1.4166770669504282e-10,2.612133767075157e-10,4.861818637966612e-07,2.3765553752272457e-21,1.8438455933348992,0.17232518536933905,2.4412913817072408e-11,0.9065403383058446,False
SPARC,dynamics,UGC03205,7.19,1.36456569492305e-10,2.489179920160849e-10,4.72813567180575e-07,2.1999898664389058e-21,1.8241554286627568,0.17531160602230467,2.3922420349990216e-11,0.9038943703657856,False
SPARC,dynamics,UGC03205,7.27,1.348742600212069e-10,2.440881853821399e-10,4.6908734906198115e-07,2.1505511965184116e-21,1.8097462432324802,0.17620246414009866,2.376517696480905e-11,0.9026369222762555,False
SPARC,dynamics,UGC03205,7.46,1.3116282699131062e-10,2.378714621619513e-10,4.604102425492389e-07,2.038107386336376e-21,1.8135585182050857,0.1783286689041832,2.3390092347070093e-11,0.9016691950581894,False
SPARC,dynamics,UGC03205,8.02,1.2105449214272877e-10,2.1562496716214563e-10,4.361641322842961e-07,1.7496922315295957e-21,1.7812223515663834,0.184536817436305,2.2339010716387357e-11,0.8963987751029366,False
SPARC,dynamics,UGC03205,8.29,1.164258556984774e-10,2.0500567758474305e-10,4.251570912828612e-07,1.6279836159544917e-21,1.7608260326269096,0.1875586646239219,2.183667802250385e-11,0.8934825694596813,False
SPARC,dynamics,UGC03205,8.56,1.1199261481192565e-10,1.968091946056961e-10,4.1457006168968307e-07,1.5165989181276502e-21,1.757340829448503,0.19058605135103135,2.1344230237481935e-11,0.8915486124505273,False
SPARC,dynamics,UGC03205,8.84,1.0734930201466072e-10,1.8724665496341674e-10,4.0402719270796377e-07,1.4076739760702033e-21,1.744274545332809,0.19383196496187483,2.0807726146787435e-11,0.8888753118134327,False
SPARC,dynamics,UGC03205,9.12,1.0298583044057531e-10,1.782997166964479e-10,3.9391724301931704e-07,1.3089943102562124e-21,1.7313033835206104,0.19705997461586633,2.0294385132413686e-11,0.8861782536258063,False
SPARC,dynamics,UGC03205,9.69,9.443911038054433e-11,1.633466473433976e-10,3.7459951639314846e-07,1.1297522947054997e-21,1.7296504243336148,0.20379610598022557,1.924632294779163e-11,0.8821749741374807,False
SPARC,dynamics,UGC03205,12.11,6.522098980294415e-11,1.2485697648911338e-10,3.082724319796146e-07,6.243072295041617e-22,1.9143680104572285,0.2338096732477516,1.524929831472131e-11,0.8778658690645857,False
SPARC,dynamics,UGC03205,14.58,4.673947476443648e-11,1.0758142497195286e-10,2.608000756502875e-07,3.716048944735682e-22,2.3017251587476184,0.2643801667710365,1.2356990133012367e-11,0.8851382556400056,False
SPARC,dynamics,UGC03205,14.68,4.614653026309908e-11,1.0684858147759352e-10,2.5920555764288867e-07,3.643913998157283e-22,2.3154196180819824,0.26562399346514587,1.2257625653044586e-11,0.885280408185718,False
SPARC,dynamics,UGC03205,15.2,4.332203352463348e-11,1.0413348768141595e-10,2.512191227943938e-07,3.303850353968597e-22,2.4037072872445906,0.2719439748724336,1.1781165996245653e-11,0.8868647707998725,False
SPARC,dynamics,UGC03205,15.5,4.190082896417055e-11,1.0211800082306597e-10,2.468302144058743e-07,3.1336178957963555e-22,2.4371355733889466,0.2754296583317217,1.1540731005417403e-11,0.886986320605577,False
SPARC,dynamics,UGC03205,15.71,4.1003972646386505e-11,1.0075296071021785e-10,2.438415433142474e-07,3.0255537442900525e-22,2.4571512028627,0.27777092162833694,1.1389711272409898e-11,0.886954078648184,False
SPARC,dynamics,UGC03205,16.02,3.9692460540141824e-11,9.880330916089404e-11,2.395472156702395e-07,2.8721071078967754e-22,2.489221071618177,0.28128629713270414,1.1164945249422468e-11,0.886998266108262,False
SPARC,dynamics,UGC03205,16.32,3.847325050443206e-11,9.69870718601423e-11,2.3552174486487676e-07,2.73271189788761e-22,2.5208962224018356,0.2846953295677753,1.0953154731902864e-11,0.8870658272094494,False
SPARC,dynamics,UGC03205,16.53,3.7709298411169284e-11,9.575493120130202e-11,2.3277540717143347e-07,2.644421750478358e-22,2.539292302848571,0.28697222113806176,1.0821521122611233e-11,0.8869873228788442,False
SPARC,dynamics,UGC03205,16.84,3.6599716214604616e-11,9.399222166018542e-11,2.2882099130563135e-07,2.5193630332769183e-22,2.5681134003623534,0.2903699780970158,1.0627458795591736e-11,0.8869325715694465,False
SPARC,dynamics,UGC03205,16.94,3.6283410428513834e-11,9.343736793137676e-11,2.2756985064312216e-07,2.482846195841678e-22,2.5752090784152877,0.29140320297548117,1.0573102013742907e-11,0.886842895430144,False
SPARC,dynamics,UGC03205,19.4,2.9057680854040378e-11,7.938906956265671e-11,1.999767417845914e-07,1.7362583262116262e-22,2.732119950020647,0.318112497898445,9.243611439614604e-12,0.8835656912149699,False
SPARC,dynamics,UGC03205,21.77,2.408222780348032e-11,6.945420235568044e-11,1.7835710998529507e-07,1.2823109564337637e-22,2.884043906670588,0.3430130904678269,8.260519384222011e-12,0.8810652328577724,False
SPARC,dynamics,UGC03205,24.23,1.9828783611481642e-11,6.182625780213198e-11,1.5981378151804101e-07,9.486320230702246e-23,3.1180055727842104,0.3700787417952619,7.338211290267636e-12,0.8813091467746155,False
SPARC,dynamics,UGC03205,26.69,1.6516399876472325e-11,5.4572343343869444e-11,1.4446545193276283e-07,7.173348607380539e-23,3.3041306672168886,0.39744906525757506,6.564427692324254e-12,0.8797114565713131,False
SPARC,dynamics,UGC03205,29.06,1.3880130931589791e-11,4.824813323417792e-11,1.3209881787846692e-07,5.536726547021671e-23,3.4760575006082965,0.42496731653344,5.89860199513051e-12,0.8777444514484952,False
SPARC,dynamics,UGC03205,31.52,1.168808752238257e-11,4.491131984207466e-11,1.2130152904733408e-07,4.298454836562729e-23,3.8424866134917224,0.45407311232894354,5.3072462784613444e-12,0.8818283163994367,False
SPARC,dynamics,UGC03205,36.34,8.604252987937135e-12,4.316282818082203e-11,1.0451123417895653e-07,2.744627245253417e-23,5.016452705578836,0.5116907270545152,4.402716467158538e-12,0.8979974980157871,False
SPARC,dynamics,UGC03205,40.04,6.8868124280865235e-12,3.9174255147129684e-11,9.467198054935045e-08,1.9937895138756816e-23,5.688300001807093,0.5581032452846987,3.8435523657820845e-12,0.9018857575888408,False
SPARC,dynamics,UGC03546,0.63,5.632541042678229e-09,3.5311119610256984e-09,2.0942520260477776e-06,1.0363797946373276e-18,0.6269127795554744,0.05336564907657837,3.005842086929912e-10,0.914875480582134,False
SPARC,dynamics,UGC03546,0.79,4.049767252982122e-09,2.5639076656996558e-09,1.8283154742317615e-06,5.942348179817923e-19,0.6331000044043702,0.05843346369261715,2.366419277406807e-10,0.9077026326234318,False
SPARC,dynamics,UGC03546,0.95,3.0378687395889824e-09,1.9813442306338757e-09,1.6336448007895366e-06,3.7068116684390505e-19,0.6522152207609693,0.06329364970994966,1.9227779986835134e-10,0.9029558837401831,False
SPARC,dynamics,UGC03546,1.11,2.359815837760883e-09,1.5986676646199606e-09,1.4853907295021882e-06,2.4643946345132153e-19,0.6774544178569715,0.06796492122682252,1.6038469752322662e-10,0.8996760233082254,False
SPARC,dynamics,UGC03546,1.27,1.8962494111333524e-09,1.3265249652163453e-09,1.3684926425963827e-06,1.7307998934438477e-19,0.6995519457661988,0.07239618020664129,1.3728121408514763e-10,0.8965106442133502,False
SPARC,dynamics,UGC03546,1.43,1.5604645879680564e-09,1.1473038568400069e-09,1.2735497247028058e-06,1.2649489587975587e-19,0.7352322287133457,0.07665800138153744,1.1962209654029552e-10,0.8957363423585378,False
SPARC,dynamics,UGC03546,1.59,1.317290212199055e-09,1.0045192861696609e-09,1.1945086360327168e-06,9.603719399869513e-20,0.7625649054909007,0.08067930355930386,1.0627805690570735e-10,0.8942000831950605,False
SPARC,dynamics,UGC03546,1.9,1.007467007609778e-09,8.330679014513276e-10,1.070794751782642e-06,6.146563231498554e-20,0.8268934815322505,0.08779499466179497,8.845056055503501e-11,0.89382550881994,False
SPARC,dynamics,UGC03546,2.06,8.992795884373713e-10,7.683635984259817e-10,1.0184236023154248e-06,5.060374254188064e-20,0.8544212593117174,0.09114718352902373,8.196680169120601e-11,0.8933228983529182,False
SPARC,dynamics,UGC03546,2.22,8.129233341499309e-10,7.19453002256649e-10,9.71395835037424e-07,4.2447462867496047e-20,0.8850194994205409,0.09431807383432489,7.667336305199875e-11,0.8934282533931978,False
SPARC,dynamics,UGC03546,2.38,7.424825528790059e-10,6.710864138696475e-10,9.286746919339556e-07,3.616299719264839e-20,0.9038413243078682,0.09733098550756514,7.22665585938865e-11,0.8923140789318325,False
SPARC,dynamics,UGC03546,2.79,6.02499220058555e-10,5.673222267948109e-10,8.340118803582056e-07,2.5032683452970286e-20,0.941614873359794,0.1047169716586489,6.309189375122977e-11,0.8887900195490687,False
SPARC,dynamics,UGC03546,2.86,5.82796901288037e-10,5.534367177473854e-10,8.197687959848514e-07,2.3621437460323738e-20,0.9496219292248076,0.10594491103932191,6.174436586095355e-11,0.8884346414306097,False
SPARC,dynamics,UGC03546,3.02,5.408694798470118e-10,5.193831708910837e-10,7.889059114674714e-07,2.0760636033509056e-20,0.960274502894847,0.10874124491036175,5.881482057258387e-11,0.8867602497176068,False
SPARC,dynamics,UGC03546,4.17,3.2776838501225844e-10,3.266037161604303e-10,6.174250167332887e-07,9.111421295932789e-21,0.9964466711706056,0.12887672445996934,4.2241715841913975e-11,0.8706637011406064,False
SPARC,dynamics,UGC03546,5.56,1.965985082146261e-10,2.1041750422471508e-10,4.923043044854324e-07,4.0988360601687565e-21,1.070290441853215,0.15287081747595244,3.005417466532264e-11,0.8571688473539429,False
SPARC,dynamics,UGC03546,6.96,1.3641899730276288e-10,1.6809214417951376e-10,4.122703561164891e-07,2.2720649143797883e-21,1.2321754851082563,0.17405718504698708,2.3744706657451432e-11,0.8587399383037597,False
SPARC,dynamics,UGC03546,8.35,1.0274935615184469e-10,1.5215749851901425e-10,3.552016984305823e-07,1.4264211036123024e-21,1.4808608464091337,0.1932510651527567,1.985642252010394e-11,0.8695008611907313,False
SPARC,dynamics,UGC03546,9.73,8.33579996941302e-11,1.3861076146918467e-10,3.1111355925799234e-07,9.93092189043864e-22,1.6628369439981319,0.2099165211935331,1.749822130944341e-11,0.8737600087902733,False
SPARC,dynamics,UGC03546,11.14,6.625585262978839e-11,1.2106667047532916e-10,2.7490009587578885e-07,6.894363510134368e-22,1.827260018096847,0.22844481172693498,1.513580577981956e-11,0.8749795817429049,False
