model,scenario,galaxy,galaxy_index,objective_inner,optimizer_success,finite_fit,evaluations,any_parameter_at_boundary,disk_log_shift,bulge_log_shift,distance_z,inclination_z,disk_mass_to_light,bulge_mass_to_light,distance_scale,inclination_adjusted_deg,nfw_V200_km_s,nfw_concentration,message
RAR_sharp_coherence_gated_RG,thin_disk,NGC2955,34,71.98896611645442,True,True,605,False,-0.2646078768424912,0.32581109173454087,-2.541641134189137,-0.33533523905895224,0.38375342409307117,0.9696075740240055,0.7753631881973854,53.652653326587334,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC2976,35,32.519253377630584,True,True,390,False,-0.34626824758693253,-4.25888704575708e-08,-0.41383948747941707,0.05905075869832171,0.35366136202099535,0.6999999701877913,0.979407411850808,61.590507586983215,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC2998,36,38.92735637413048,True,True,480,False,0.25173605331248233,7.451201450687748e-11,-1.1760264331137356,-0.14450171465876654,0.6431282446679377,0.7000000000521583,0.8384964526587021,57.71099657068247,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3109,37,31.05440284953166,True,True,315,False,-0.24573022885466037,2.0761921193963407e-08,0.0585218194552862,0.6048295009931905,0.39106659671749533,0.700000014533345,1.0030848441296445,73.02414750496595,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3198,38,57.06446842327086,True,True,635,False,-0.045689900915236184,-2.020460490112236e-08,-0.06853336650872745,0.35063063532071087,0.4776690828764771,0.6999999858567767,0.9930714534552186,74.05189190596214,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3521,39,71.97410402288239,True,True,600,False,0.26537781238503644,-5.5782575799679435e-09,-0.6949017350366558,0.44885957627858614,0.6519617605915381,0.6999999960952196,0.8125579447341827,77.24429788139292,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3726,40,24.44545003025661,True,True,445,False,-0.07864563255152314,-1.645365221717785e-08,-1.8566432798332042,-0.4649115764730077,0.46218371607050457,0.6999999884824435,0.7726978996833599,52.070176847053986,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3741,41,19.4191409950542,True,True,340,False,-0.2677324900450879,-3.829778889125695e-08,0.08491310251783707,0.3306050420206238,0.3825562144601713,0.6999999731915483,1.004507082063575,71.3224201680825,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3769,42,17.876720541488396,True,True,410,False,-0.27332359434317965,-6.92688431974033e-09,-0.43648618184381877,0.016996383052083012,0.3804232710760966,0.6999999951511809,0.9411779209468053,70.03399276610416,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3877,43,47.031122108224885,True,True,485,False,-0.12184656609403964,5.188125940629001e-09,-0.06874919606464797,0.05094268603346905,0.44264209534687954,0.7000000036316881,0.9904969427176205,76.05094268603347,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3893,44,16.458997648013092,True,True,535,False,-0.12264318209873637,1.2332360942623049e-09,0.5883126865655447,0.4496201076081317,0.44228961998177224,0.7000000008632653,1.085141176758774,49.89924021521627,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3917,45,32.29436112842323,True,True,595,False,0.05160015167038658,-3.760919767388195e-08,0.11941443118794942,0.11220275981590895,0.5264773180886043,0.699999973673562,1.0167236379052091,79.22440551963182,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3953,46,13.05751963027238,True,True,505,False,0.09068719969978957,6.684824824816153e-09,-0.06325678521546586,0.04038485710938385,0.5474632291809942,0.7000000046793774,0.9912528165613983,62.04038485710938,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3972,47,16.44964110650385,True,True,425,False,0.04375337332331063,-9.544267474751576e-09,0.1874956755872188,0.04028755420756416,0.5223623330704122,0.6999999933190127,1.0263830971114623,77.04028755420757,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC3992,48,21.12318412539454,True,True,460,False,0.33637810997233386,-6.013144960256456e-09,-0.5184700193831266,-0.09314222655190992,0.6999341144466265,0.6999999957907985,0.9509292107152205,55.813715546896184,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC4010,49,23.521142700648507,True,True,405,False,-0.25646745083568523,4.635563911706145e-09,-0.29625910621706014,0.0014558780942805054,0.3868900900239054,0.7000000032448948,0.9596879513039905,89.00145587809428,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC4013,50,57.88113403985029,True,True,605,False,0.09888785934929739,-0.03123299451878921,-1.5111201219120542,0.0009086933217517418,0.551971247893739,0.678474801825833,0.8106833097059623,89.00090869332175,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC4088,51,20.74381208230057,True,True,430,False,-0.32622061749338277,-2.7018958741188615e-08,-1.6679855067493168,-0.22394829932184726,0.36082298107257077,0.6999999810867291,0.793212079434402,68.5521034013563,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC4100,52,37.422191477007715,True,True,550,False,0.162565463830759,-7.688447339906954e-10,-0.019924091208600687,0.1622493968154178,0.5882626678916018,0.6999999994618086,0.9972365903751024,73.32449879363084,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC4157,53,26.56760287115091,True,True,450,False,-0.10078505071513545,-0.07237974328887392,-1.300902174841328,-0.06140667220586633,0.45206367676432085,0.6511243200234692,0.8347017048836654,81.8157799833824,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC4183,54,41.13378634952468,True,True,445,False,0.3240441752610654,-1.607737458013289e-08,-1.613517414444261,-0.03180823140443415,0.6913541936371694,0.6999999887458379,0.7992354938617522,81.93638353719113,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC4217,55,59.28384539218462,True,True,515,False,0.6059705977712349,-1.1832564908588115,-0.3586746175836151,0.023120582060117734,0.916515240526092,0.2143958010145344,0.9514045437784399,86.04624116412023,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC4559,56,39.07987754942578,True,True,420,False,-0.23106518994347136,2.5811972608410502e-08,-0.5398204929279535,0.11291303555518863,0.39684386194543647,0.7000000180683811,0.8504870038365889,67.1129130355552,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC5005,57,36.69601052303402,True,True,495,False,0.050905327542858335,-0.2389053438774419,-0.2917046542804033,0.07723883293698529,0.5261116360024802,0.5512425936779592,0.9744413508863635,68.15447766587397,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC5033,58,34.75825037071591,True,True,580,False,0.07796785475746398,-0.5788684280008364,0.43297554061503013,0.12838040700255027,0.540543953139287,0.39237260333391133,1.138392160767674,66.12838040700255,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC5055,59,31.517806611930947,True,True,620,False,-0.08080399206157961,-5.134505638892174e-07,-0.44981767174188125,-1.1115226279710175,0.4611872332224906,0.6999996405846975,0.9864616406753859,48.330864232173894,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC5371,60,128.268118297579,True,True,625,True,1.4656574351017022,-6.440362009008367e-09,-5.0,-1.2080366610989415,2.1651946272817053,0.6999999954917465,0.2866852723168134,50.58392667780212,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC5585,61,41.723141787081985,True,True,505,False,-0.6256916425056933,6.480264279537615e-09,-0.07839932105651724,0.8013180654213896,0.26744567348009485,0.7000000045361849,0.9767329454009956,52.60263613084278,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC5907,62,105.49127088233476,True,True,630,True,0.4030354392754445,4.040975079216837e-08,-5.0,-0.35352382172871694,0.7481799603176572,0.7000000282868261,0.7709624520442524,87.29295235654257,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC5985,63,150.92412983141534,True,True,680,False,0.22519928840818487,1.3369648781213423,0.7329010844458848,1.1259368952287097,0.6262861572313515,2.665228870872379,1.2005307449825096,62.25187379045742,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC6015,64,147.72403052831754,True,True,735,False,0.9367357655862218,1.6411767124264782e-07,-1.7399183856136662,1.6821652677859733,1.2758193313239283,0.7000001148823793,0.5933472226460408,63.364330535571945,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC6195,65,70.61561365436545,True,True,730,False,-0.028027606921199814,0.38705725667411683,-3.680848842943544,-1.3925993170199447,0.4861807612613873,1.030848565161857,0.6916599008221777,55.037003414900276,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC6503,66,36.217919303774146,True,True,645,False,-0.14990329529233656,0.0,1.0110749521142113,0.585336142536038,0.43039560748150796,0.7,1.0513438541008215,75.17067228507207,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC6674,67,53.47493175385452,True,True,710,False,1.2618151358779055,0.3626639765727673,-2.201714239671227,-0.9990869882059179,1.7659132087712908,1.006007002746599,0.6449240257335404,48.0054780707645,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC6946,68,76.88229577674679,True,True,765,False,0.1244651957389666,-0.06043490881146112,-1.126634247176886,1.4020700944436035,0.5662713012329622,0.6589485286598934,0.7126202025169969,40.80414018888721,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC7331,69,48.468008922017404,True,True,600,False,-0.2966746175682326,-0.19384404043055414,-0.2561164854431985,0.15823457790576637,0.3716429125841392,0.5766504601328052,0.9742042108525911,75.31646915581153,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC7793,70,65.86735882277797,True,True,450,False,-0.377895385001036,-4.2189027271547977e-08,-0.5498351699132212,0.8471728894899102,0.3426510949019009,0.6999999704676815,0.9729567927110873,54.62455600540919,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,NGC7814,71,29.335552093464404,True,True,655,False,0.6718436596518301,-0.24178634647414532,0.15870826658282303,9.2883807350623e-08,0.9789217962407717,0.5496567478440421,1.0073006496266625,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC00128,72,52.584965220195,True,True,765,False,1.4253313703435104,-5.067688187537667e-08,-2.455044072948689,-0.5850145949889142,2.079617930921174,0.6999999645261835,0.6912814855875858,51.14985405011086,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC00191,73,11.167451561073642,True,True,360,False,-0.011010472879977183,3.737880893482935e-09,0.23270221186111095,0.6083881836946645,0.4945249602600097,0.7000000026165166,1.071867456911678,48.04194091847332,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC00731,74,29.614799846151808,True,True,335,False,0.8451501246263579,3.555498813790333e-09,0.12968304355684002,0.540385259609117,1.1641636638022084,0.7000000024888491,1.0396716197643041,58.62115577882735,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC01281,75,29.67476632296972,True,True,340,False,-0.22824109370972107,-2.239379206563678e-08,-0.2343403994877238,-1.4897736277747972e-07,0.39796617121011074,0.6999999843243457,0.9893846957180435,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC02259,76,17.114730384644787,True,True,435,False,0.41886240536365693,-2.41702679647151e-08,0.39023870896380775,0.7642271244298882,0.7601155823722708,0.6999999830808126,1.1221127958662098,43.29268137328967,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC02487,77,41.03534883414451,True,True,765,False,0.5166465282530356,0.19978178503960073,-0.7558385659450476,1.0365926007170398,0.8381982323925073,0.8547953812186518,0.8924733493709394,41.1829630035852,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC02885,78,39.14779641961984,True,True,550,False,-0.026128497571849704,0.25227748221333873,-0.19966007156171264,0.37347650070743676,0.4871049489795752,0.900867166035997,0.9802319936135009,65.49390600282975,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC02916,79,164.3037808105952,True,True,820,False,0.7811356147111203,-0.24485732138800753,-3.8814470279638065,3.5651143888072374,1.091975492331696,0.5479713549843362,0.5589900750776654,67.82557194403618,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC02953,80,281.8808630598916,True,True,905,False,0.33979257420017167,-0.029673013192755986,-1.161446908534877,3.883158527229788,0.7023280992040373,0.6795340358246869,0.7057924445788397,65.53263410891915,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC03205,81,137.4113052566307,True,True,585,False,0.11450915483089466,0.5077865758941312,-0.3428507266061309,0.9662244640137617,0.5606614532692804,1.163126492919608,0.933727961158554,70.86489785605505,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC03546,82,58.42037942912202,True,True,665,False,0.0426250059803501,-0.42647228620732425,-0.4398913910145915,0.8433538899127623,0.5217732488867629,0.45696556997646787,0.8955152496651885,59.21676944956381,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC03580,83,91.23626760727984,True,True,570,False,0.03523304309614422,-1.2957671002299491,-1.3745383317572388,0.9052019525588632,0.5179305404734769,0.1915814864479182,0.7080117046820388,66.62080781023545,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC04278,84,40.980607015782056,True,True,355,False,0.120369722885969,-2.335107584946973e-08,0.022547758732257544,0.0,0.5639568950201793,0.699999983654247,1.0067800962470381,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC04325,85,16.381564214175558,True,True,430,False,0.3129316750760225,-1.5358187994590382e-08,0.9958659725892578,0.8505476603168073,0.6837140492074423,0.6999999892492684,1.348185739273639,43.55164298095042,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC04483,86,8.773051271908415,True,True,310,False,-0.19220124224971896,7.084456616320137e-09,-1.3631144865208193,-0.8993792745467739,0.41257039929572964,0.7000000049591195,0.8811595098215945,55.30186217635968,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC04499,87,10.1251528877932,True,True,370,False,-0.09475551524548792,-1.7573674831562076e-09,-0.5605055641960938,0.05992944947940791,0.45479764473348544,0.6999999987698428,0.8452256302176886,50.17978834843822,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC05005,88,19.500845869508005,True,True,320,False,-0.12633661523858555,-1.9233899457118274e-08,-0.8469616546759746,-0.38506950782555177,0.4406590658668154,0.6999999865362705,0.844710387532013,37.14930492174448,,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
RAR_sharp_coherence_gated_RG,thin_disk,UGC05253,89,106.0349543276754,True,True,875,False,0.010681883433534196,0.27655284766641,-2.624740842595659,2.3521059689757773,0.50536956921626,0.9230036442022204,0.5191241973827672,46.40842387590311,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC05716,90,9.4588753000582,True,True,425,False,0.35797082225627935,7.497041252724708e-09,-0.31141817591457355,0.1598954027381294,0.7152119416647617,0.7000000052479288,0.9254371766758256,55.598954027381296,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC05721,91,36.29088005232449,True,True,365,False,-0.24638905882709158,-4.5731328817768356e-09,1.9157558224036308,1.0840949301438256,0.3908090351763091,0.699999996798807,1.774443362786562,66.42047465071913,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC05750,92,16.223950999658246,True,True,300,False,-0.14108142913845978,-6.887633056676085e-09,-1.022431359053175,-0.36343674912967133,0.43420929712026235,0.6999999951786569,0.8156339989129401,60.365632508703285,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC05764,93,13.630142525478623,True,True,355,False,0.36315544024909724,-4.185245521525647e-09,0.7790947533256724,1.039761867713584,0.7189296715430117,0.6999999970703281,1.2631696147867597,70.39761867713584,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC05829,94,13.020648344892434,True,True,320,False,0.06372473434066339,1.4482499028437709e-08,-0.8130095077471775,0.20696082072177402,0.5328994902601409,0.7000000101377493,0.7837112299093543,36.06960820721774,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC05918,95,8.283687715637711,True,True,315,False,0.040076672274250116,3.584843824079044e-11,-0.15716011213025946,0.26302004112034666,0.5204452892904312,0.7000000000250939,0.9539070276171034,47.31510020560173,,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
RAR_sharp_coherence_gated_RG,thin_disk,UGC05986,96,26.234566299207497,True,True,505,False,-0.3875127983591177,4.0772726623264264e-10,1.6404553931399286,2.3525765066991908e-08,0.33937147369991816,0.700000000285409,1.6361185607863578,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC06399,97,11.172660837077064,True,True,390,False,0.0679874189010705,3.5537360850480985e-08,0.4998844435360553,0.11513855563225865,0.5351759210958241,0.700000024876153,1.0718953053243416,75.23027711126451,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC06446,98,21.676080510678396,True,True,430,False,0.41125352087001743,-8.50148470152247e-09,0.3945413469629524,0.5136124280373251,0.7543538984954946,0.6999999940489606,1.125651978336161,52.54083728411197,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC06614,99,26.27028247115072,True,True,545,False,0.023210496625426267,-0.2143952484518798,-0.6571689503218651,-0.7190444294640617,0.5117409781860829,0.564920541414312,0.9363959251080699,28.809555705359383,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC06667,100,20.629087006589906,True,True,320,False,0.6657768811250928,-1.3167711072271326e-09,3.138512635145669,0.015595726760553161,0.9730008731329167,0.6999999990782602,1.5463611607143228,89.01559572676055,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC06786,101,79.11922941765997,True,True,680,False,-0.0019197706344773577,-0.35059228887179034,1.1973892926425147,1.0480469119435953,0.4990410354732538,0.4929895840695932,1.3487024613475904,67.14414073583079,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC06787,102,212.37342260353105,True,True,780,False,0.5458580212563894,-0.636614251714201,0.6446070890371616,2.359230021747087,0.8630443840189113,0.370356510391692,1.1746855045187443,73.07769006524126,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC06818,103,17.75258823617682,True,True,295,False,-0.4647609599504636,0.0,-1.7044766970103342,-0.2732074952428721,0.3141426362917982,0.7,0.7892020757951682,74.18037751427138,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC06917,104,13.601826441175142,True,True,420,False,0.019510040324435905,-1.401953096725263e-09,0.46072279121292126,0.3120063799784291,0.5098508024721015,0.6999999990186327,1.0660809666421036,56.624012759956855,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC06930,105,16.671888050933205,True,True,375,False,0.0988277070512966,-1.1316385943726714e-08,-0.5555554223974821,-0.1532688030249973,0.5519380465533263,0.6999999920785298,0.9257412830452056,31.233655984875014,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC06983,106,23.053014694667226,True,True,480,False,0.2698312931028748,-1.108051263901048e-08,0.5105625402464169,0.2638289860380422,0.6548717346682434,0.6999999922436412,1.0734861794059825,49.26382898603804,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC07089,107,17.175533741450863,True,True,360,False,-0.39522768047636386,3.5719640600050392e-09,-1.8712690363268458,-0.19391844988438506,0.33676333645826845,0.7000000025003748,0.7711298690410617,79.41824465034685,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC07125,108,16.91205326423422,True,True,355,False,0.10703538787569233,-2.5226657120845017e-08,-2.5210758836266622,0.0,0.5564868197776249,0.6999999823413402,0.47178604885085884,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC07151,109,13.09767096878307,True,True,425,False,-0.014377812451608725,-1.2690716365124715e-08,-0.26758798533357325,1.9243720603503087e-08,0.49286252735108327,0.6999999911164985,0.9868442301734017,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC07323,110,12.28487410641818,True,True,360,False,-0.15252977697032988,6.722673374258869e-09,-0.7250498297003071,0.06499003245252817,0.42926666452715373,0.7000000047058713,0.8045155781988886,47.19497009735758,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC07399,111,14.85570500754106,True,True,485,False,0.06737804922862882,-1.1399805061258313e-08,2.2201954126504777,0.740643528969066,0.5348499004637186,0.6999999920201364,1.947062822489953,57.2219305869072,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC07524,112,32.860071045805824,True,True,450,False,-0.11564016042063083,-6.668886361202741e-09,-0.2574246127225576,0.36836251370641276,0.44539785459277903,0.6999999953317795,0.9870504191649416,47.10508754111924,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC07577,113,27.848222606113794,True,True,300,False,-0.5982143504968691,-5.2485197820080395e-08,-1.4592346739686992,-1.4655016092454831,0.2748962483977079,0.6999999632603625,0.929374556254926,58.60349517226355,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC07603,114,15.41770816754854,True,True,360,False,-0.19531971044705393,2.5547778557568907e-09,0.8142506621700019,0.1487612038596704,0.4112858156340431,0.7000000017883445,1.276695627063372,78.446283611579,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC08286,115,26.751998219571473,True,True,495,False,0.7316065700529021,1.1871915867158508e-08,0.36658054348356994,-3.49533515638643e-08,1.0392085247159217,0.700000008310341,1.0119137818189783,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC08490,116,32.771947542548325,True,True,380,False,0.3584115898125424,0.0,0.5745472820123046,1.050228885385888,0.7155272533689793,0.7,1.067677826334619,53.15068665615767,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC08550,117,8.57570538778164,True,True,365,False,0.04355443987803033,4.497668244395685e-09,0.39162412369284116,-2.387481559774102e-08,0.5222584280672427,0.7000000031483677,1.1240100845944843,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC08699,118,62.096823045805735,True,True,675,False,0.18580212673646296,-0.12066772739067747,0.08750433065024382,0.7285861163503717,0.6020919804958041,0.6204298893277266,1.0221057395605817,79.55727504715334,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
RAR_sharp_coherence_gated_RG,thin_disk,UGC08837,119,25.661460421712967,True,True,350,False,-0.8981483690009183,6.893564167229843e-09,-2.040002069325518,-2.862083414018106,0.2036615870629351,0.7000000048254948,0.9031572191426179,65.68958292990948,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
