gate_mode,return_length_over_R80,width_over_R80,route_mode,route_fraction_multiplier,candidate_id,cluster,extent_gate,effective_route_fraction,calibration_amplitude,calibration_RMS_arcsec,heldout_RMS_arcsec,heldout_median_minimum_J_singular_value,mass_sheet_R2
cluster_logistic,0.36,0.28,endpoint,0.5,K0348,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,212.58624732202273,5.926032386629011,5.809315089922697,0.22171677549446656,0.9656124692968737
cluster_logistic,0.36,0.28,endpoint,0.5,K0348,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,464.87873314836656,1.856359940910897,4.9571815942630035,0.2561336168651196,0.8259325451666054
cluster_logistic,0.36,0.28,endpoint,0.75,K0349,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,206.39969060799157,5.635271689593678,5.957466733505131,0.22366851611835792,0.9693523874415366
cluster_logistic,0.36,0.28,endpoint,0.75,K0349,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,430.7129875215608,1.8682416544564313,4.132468339679581,0.2533342292902695,0.832542773755848
cluster_logistic,0.36,0.28,endpoint,1.0,K0350,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,200.46355302766176,5.342198891406731,6.1507916704606025,0.22479859010796394,0.9722200085794663
cluster_logistic,0.36,0.28,endpoint,1.0,K0350,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,401.0940441728921,1.8775167343762222,3.7978965054303777,0.25236326538027515,0.8368179787701372
cluster_logistic,0.36,0.28,chord,0.5,K0351,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,216.65165249779776,6.222719217275347,5.8585120035346625,0.2204059009946544,0.9622747200995103
cluster_logistic,0.36,0.28,chord,0.5,K0351,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,503.2225175291157,1.8375675435734244,6.695013968875263,0.24336541419331592,0.8159280949662077
cluster_logistic,0.36,0.28,chord,0.75,K0352,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,212.4579368178632,6.0754260814239665,5.97405702621366,0.22271625076621704,0.9653265419007718
cluster_logistic,0.36,0.28,chord,0.75,K0352,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,481.9159796783277,1.8432262547557676,5.3943744559640265,0.25048123395826916,0.8207010570532287
cluster_logistic,0.36,0.28,chord,1.0,K0353,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,208.43666524707146,5.931996330121003,6.106235808569686,0.22407339762606765,0.9679999466399175
cluster_logistic,0.36,0.28,chord,1.0,K0353,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,462.3058578916759,1.8478515474721078,4.671012755546338,0.2668508567755191,0.8246103584585459
cluster_logistic,0.36,0.28,radial_arc_0.5,0.5,K0354,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,238.05686507672934,6.399130178544704,5.551235232627376,0.19844914923938767,0.9496360819576902
cluster_logistic,0.36,0.28,radial_arc_0.5,0.5,K0354,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,566.9574163291437,1.82544921761367,33.031172633723216,0.23862721359353467,0.8038540158866183
cluster_logistic,0.36,0.28,radial_arc_0.5,0.75,K0355,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,244.5786516574814,6.346358089216026,5.677917050789526,0.19211118604112498,0.9465080781686657
cluster_logistic,0.36,0.28,radial_arc_0.5,0.75,K0355,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,574.804130821196,1.8272084174443721,66.77144056199363,0.24053098974403958,0.8039383839489541
cluster_logistic,0.36,0.28,radial_arc_0.5,1.0,K0356,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,251.31523713327286,6.302427445529449,6.059114758690804,0.18587907046683919,0.9429891844052044
cluster_logistic,0.36,0.28,radial_arc_0.5,1.0,K0356,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,582.8715726596117,1.8292029969137558,91.27961734095516,0.23835038023761282,0.8039175417382978
cluster_logistic,0.36,0.28,transverse_arc_0.5,0.5,K0357,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,243.78694691323156,6.408273010448068,6.134111228293062,0.18187012516110673,0.9690629213296338
cluster_logistic,0.36,0.28,transverse_arc_0.5,0.5,K0357,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,582.4525922394822,1.8097594657619762,40.178408124133306,0.192358632197212,0.8379613977599785
cluster_logistic,0.36,0.28,transverse_arc_0.5,0.75,K0358,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,254.33524504485072,6.354444246364507,6.494438817461245,0.16820092186164204,0.9754265904993077
cluster_logistic,0.36,0.28,transverse_arc_0.5,0.75,K0358,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,599.083930282999,1.8013667182624469,17.804270735860452,0.1839684428505719,0.8532715180281067
cluster_logistic,0.36,0.28,transverse_arc_0.5,1.0,K0359,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,261.958656288779,6.26081086091113,7.070242622296943,0.17098626351414886,0.9811165217819469
cluster_logistic,0.36,0.28,transverse_arc_0.5,1.0,K0359,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,616.7480207769297,1.791260681321948,10.665535540633542,0.1745432905147341,0.8670273680959433
cluster_logistic,0.5,0.18,endpoint,0.5,K0360,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,160.26047579812797,7.27241926524898,7.679469053910152,0.3107837075271027,0.9245365374752776
cluster_logistic,0.5,0.18,endpoint,0.5,K0360,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,354.13613941706654,1.9367033025381386,5.412532251054687,0.4203605585721589,0.7571271923442682
cluster_logistic,0.5,0.18,endpoint,0.75,K0361,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,151.59421223532988,6.780606410300397,5.469464356544517,0.33891252778781356,0.9324050714335895
cluster_logistic,0.5,0.18,endpoint,0.75,K0361,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,307.81523812070293,1.9469020679670694,5.761911007154684,0.3842892934839527,0.7536913431536473
cluster_logistic,0.5,0.18,endpoint,1.0,K0362,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,143.103165551842,6.456279355421967,5.243381618155782,0.37374242790683965,0.9367445461978269
cluster_logistic,0.5,0.18,endpoint,1.0,K0362,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,271.5210943289292,1.949185670199225,6.26934484399523,0.295420773935976,0.7451451124659563
cluster_logistic,0.5,0.18,chord,0.5,K0363,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,161.4856587152766,7.681391340449371,7.943591141727638,0.28289721429005155,0.9200350522260434
cluster_logistic,0.5,0.18,chord,0.5,K0363,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,414.3416732558264,1.9029745238626843,5.96731242368257,0.41214768495751897,0.7467130984530543
cluster_logistic,0.5,0.18,chord,0.75,K0364,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,154.45423194030093,7.243580330804538,5.707762531333185,0.3006141294839053,0.9290556124389913
cluster_logistic,0.5,0.18,chord,0.75,K0364,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,380.47833373334146,1.9147465603528722,7.040996643937313,0.43607424424543006,0.7477611864828477
cluster_logistic,0.5,0.18,chord,1.0,K0365,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,148.08202645621122,6.849510080701397,5.3303294538191155,0.314670561567188,0.9362441792770775
cluster_logistic,0.5,0.18,chord,1.0,K0365,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,351.6123001133296,1.9232555963635156,6.56572204453031,0.45152002746445075,0.7458947382018863
cluster_logistic,0.5,0.18,radial_arc_0.5,0.5,K0366,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,185.5246187105431,8.075131613968713,18.309457914364,0.23411443363104562,0.8938996532547675
cluster_logistic,0.5,0.18,radial_arc_0.5,0.5,K0366,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,495.6750643201012,1.882841367566808,7.24792603063678,0.35850341963416116,0.7392195279127121
cluster_logistic,0.5,0.18,radial_arc_0.5,0.75,K0367,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,189.43357643176495,7.74918309545017,17.051981871967918,0.24184106555372348,0.8925145661121293
cluster_logistic,0.5,0.18,radial_arc_0.5,0.75,K0367,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,491.9054989718928,1.8913759397568042,6.885784078354423,0.37368498741773437,0.7425119849837496
cluster_logistic,0.5,0.18,radial_arc_0.5,1.0,K0368,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,193.28821602557667,7.461061034224209,15.337261193675253,0.2472062605602981,0.8906502478721681
cluster_logistic,0.5,0.18,radial_arc_0.5,1.0,K0368,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,488.1745191553837,1.8994089971965777,6.584337192165312,0.37850266073480426,0.7456880785355646
cluster_logistic,0.5,0.18,transverse_arc_0.5,0.5,K0369,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,202.29815429582794,8.528329513256182,27.71364711624086,0.15794387908239932,0.9315874610951462
cluster_logistic,0.5,0.18,transverse_arc_0.5,0.5,K0369,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,533.9362182265376,1.848802468998161,4.65075727276902,0.2508085364695037,0.7931067972620804
cluster_logistic,0.5,0.18,transverse_arc_0.5,0.75,K0370,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,217.07865326139296,8.48503733988014,24.306095970203554,0.12830342912674814,0.9490253217301486
cluster_logistic,0.5,0.18,transverse_arc_0.5,0.75,K0370,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,550.6151916333455,1.8366294933272675,8.48503587668429,0.22026214406664854,0.8201708334531248
cluster_logistic,0.5,0.18,transverse_arc_0.5,1.0,K0371,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,207.66495953932574,8.709915004753416,5.588858947863435,0.19941000981334514,0.965156922745707
cluster_logistic,0.5,0.18,transverse_arc_0.5,1.0,K0371,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,568.2792943382899,1.8184387506353332,60.65044341180848,0.1672158930628494,0.8442480793669306
cluster_logistic,0.5,0.23,endpoint,0.5,K0372,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,186.34072346285893,6.680055010106431,5.294110592372721,0.26114119147672454,0.95081717874759
cluster_logistic,0.5,0.23,endpoint,0.5,K0372,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,396.59124061910717,1.8991999825858201,19.257247174697586,0.3072817753613413,0.7975798686156185
cluster_logistic,0.5,0.23,endpoint,0.75,K0373,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,179.5467645669316,6.307900518433481,5.2562071345270045,0.27144109943785666,0.9560717997558614
cluster_logistic,0.5,0.23,endpoint,0.75,K0373,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,352.86624533794924,1.9173094879954604,7.848607577088575,0.3259939718858178,0.8032582102918959
cluster_logistic,0.5,0.23,endpoint,1.0,K0374,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,172.57119350480835,5.996148270318464,5.39994634326466,0.28246399893302415,0.9593512112492669
cluster_logistic,0.5,0.23,endpoint,1.0,K0374,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,317.691332981254,1.927509658829209,5.027046195646943,0.29159967102435635,0.8045360268941562
cluster_logistic,0.5,0.23,chord,0.5,K0375,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,186.70991413082908,6.858143924932499,5.421639761068343,0.25803610718772013,0.947152589481009
cluster_logistic,0.5,0.23,chord,0.5,K0375,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,448.58711489590564,1.8653767704742252,27.196888647755873,0.3088221428830315,0.783269021809753
cluster_logistic,0.5,0.23,chord,0.75,K0376,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,181.21311993168752,6.563360467689626,5.479312955058091,0.2633815228226685,0.9525572220674281
cluster_logistic,0.5,0.23,chord,0.75,K0376,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,417.795888646963,1.8759213079527648,17.106139616883617,0.3190966696121132,0.7885341523938075
cluster_logistic,0.5,0.23,chord,1.0,K0377,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,176.02355594549408,6.281903499608304,5.634433136035414,0.26768971579781864,0.9569656937791026
cluster_logistic,0.5,0.23,chord,1.0,K0377,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,390.8735097868659,1.8836285613056796,10.525375193046223,0.33201254928120427,0.7917294303214476
cluster_logistic,0.5,0.23,radial_arc_0.5,0.5,K0378,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,207.11554750845053,7.187964299680171,6.831232084342794,0.2274627591716452,0.9303917413698417
cluster_logistic,0.5,0.23,radial_arc_0.5,0.5,K0378,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,520.880636051043,1.8458758259357788,5.849028607820079,0.2872307357302975,0.7714934935122019
cluster_logistic,0.5,0.23,radial_arc_0.5,0.75,K0379,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,211.25322658110795,7.027823533755415,7.606776257128824,0.2228027425085663,0.928831067173879
cluster_logistic,0.5,0.23,radial_arc_0.5,0.75,K0379,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,518.5119479299756,1.8526963089728135,6.152627280411665,0.2888343388981051,0.7747927778181622
cluster_logistic,0.5,0.23,radial_arc_0.5,1.0,K0380,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,215.37010860611574,6.870585229638166,8.759162005432216,0.21861311561527064,0.926996316347464
cluster_logistic,0.5,0.23,radial_arc_0.5,1.0,K0380,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,516.1518815238114,1.8594718339281266,6.553620176045509,0.29039751910625555,0.778051611538598
cluster_logistic,0.5,0.23,transverse_arc_0.5,0.5,K0381,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,220.2427453703458,7.258449570224893,5.6974790124055,0.19855349788310203,0.9562404375077048
cluster_logistic,0.5,0.23,transverse_arc_0.5,0.5,K0381,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,551.4993780861008,1.8140131864708313,9.530881917863775,0.214040616798028,0.8170181366546482
cluster_logistic,0.5,0.23,transverse_arc_0.5,0.75,K0382,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,232.71258146354592,7.084804036388208,5.713211330676871,0.17519454457221328,0.9670236764524898
cluster_logistic,0.5,0.23,transverse_arc_0.5,0.75,K0382,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,565.424152317186,1.8006345083992972,37.86387089688384,0.18573450846532064,0.8397175254061018
cluster_logistic,0.5,0.23,transverse_arc_0.5,1.0,K0383,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,246.71224850195617,6.894419368659047,5.94262490001842,0.14843900385473183,0.9767376245504988
cluster_logistic,0.5,0.23,transverse_arc_0.5,1.0,K0383,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,580.0976853286307,1.7822499222230905,31.647867506498304,0.16455511261265926,0.8596655607281025
cluster_logistic,0.5,0.28,endpoint,0.5,K0384,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,215.24825408875975,6.094238267665542,5.555067388201773,0.21633451313302726,0.9666778991959738
cluster_logistic,0.5,0.28,endpoint,0.5,K0384,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,442.65815767816974,1.8761392684632339,4.671557959870634,0.2317980268790986,0.8342637319204188
cluster_logistic,0.5,0.28,endpoint,0.75,K0385,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,209.4687111854604,5.870151148883127,5.585864879855026,0.21782933441337082,0.9704653656075087
cluster_logistic,0.5,0.28,endpoint,0.75,K0385,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,402.45966992065485,1.8992401965856898,4.000846647133514,0.2293562664621417,0.8424956658447851
cluster_logistic,0.5,0.28,endpoint,1.0,K0386,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,203.46063335612527,5.656779090178901,5.684621630379718,0.21999579905127736,0.973128858971043
cluster_logistic,0.5,0.28,endpoint,1.0,K0386,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,368.7693228435349,1.9193825064245935,3.7832252787871408,0.22783586774176973,0.8474190870805307
cluster_logistic,0.5,0.28,chord,0.5,K0387,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,216.04298445557725,6.159472915862591,5.802453267197382,0.21957058288833053,0.963636372844809
cluster_logistic,0.5,0.28,chord,0.5,K0387,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,486.90921180026186,1.8452766146106134,5.889206806325368,0.2432729394664424,0.821067858093875
cluster_logistic,0.5,0.28,chord,0.75,K0388,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,211.4475108817522,5.9828576475992294,5.903398227203702,0.2212322532817586,0.9670606529432607
cluster_logistic,0.5,0.28,chord,0.75,K0388,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,459.73110359216247,1.8539651565650526,4.783306484000699,0.25291987561725693,0.8272776518143081
cluster_logistic,0.5,0.28,chord,1.0,K0389,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,206.97362328651317,5.8059108610336505,6.03041185878039,0.22210448034617414,0.9699410306034334
cluster_logistic,0.5,0.28,chord,1.0,K0389,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,435.36436687568096,1.8610696405720084,4.211447244465737,0.25030260895255274,0.8320504339216361
cluster_logistic,0.5,0.28,radial_arc_0.5,0.5,K0390,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,233.27620056875514,6.396194937273112,5.512971250099206,0.20356040761580865,0.9528081841872474
cluster_logistic,0.5,0.28,radial_arc_0.5,0.5,K0390,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,549.7902584555982,1.8304558115824923,20.09090632374075,0.2315888529098144,0.8084060898832477
cluster_logistic,0.5,0.28,radial_arc_0.5,0.75,K0391,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,237.121145561875,6.334872938389625,5.485732849205259,0.19999020386863348,0.9515755303494312
cluster_logistic,0.5,0.28,radial_arc_0.5,0.75,K0391,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,548.7389096845596,1.8348222912524916,24.97768660027197,0.23127770026269298,0.810882371306457
cluster_logistic,0.5,0.28,radial_arc_0.5,1.0,K0392,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,240.97401088174865,6.2757986372041,5.525083451237392,0.19665916118614443,0.9501974208154312
cluster_logistic,0.5,0.28,radial_arc_0.5,1.0,K0392,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,547.6867911377716,1.8394823949833703,33.189168145989996,0.23096823245127715,0.8133369485264474
cluster_logistic,0.5,0.28,transverse_arc_0.5,0.5,K0393,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,243.75715548143285,6.359708583570182,5.968392156795503,0.1827700021423398,0.9703616824293914
cluster_logistic,0.5,0.28,transverse_arc_0.5,0.5,K0393,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,573.0268208261459,1.810664420987278,58.970765499747756,0.18845906088634612,0.8438604045039984
cluster_logistic,0.5,0.28,transverse_arc_0.5,0.75,K0394,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,253.84645439942724,6.232097140242331,6.21647726926547,0.16677148276298032,0.9772631722281016
cluster_logistic,0.5,0.28,transverse_arc_0.5,0.75,K0394,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,584.2276312026909,1.8021520733965524,21.75238536095706,0.17771865993912417,0.861024083764357
cluster_logistic,0.5,0.28,transverse_arc_0.5,1.0,K0395,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,264.8476037550795,6.070876254414446,6.5909042121936805,0.1505394730209303,0.983401532923144
cluster_logistic,0.5,0.28,transverse_arc_0.5,1.0,K0395,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,595.8925439650459,1.7907818918195042,13.967138225752693,0.15306407770411418,0.8759251303366509
cluster_logistic,0.65,0.18,endpoint,0.5,K0396,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,171.6824058185667,8.417476034407658,37.286037768658346,0.26539735438289996,0.9205789254691725
cluster_logistic,0.65,0.18,endpoint,0.5,K0396,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,328.5235318741194,2.1379620497867715,6.888655703451322,0.3075099902563698,0.7755630574436942
cluster_logistic,0.65,0.18,endpoint,0.75,K0397,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,165.7972147023822,8.321680656333482,12.637629726225619,0.2858373739323862,0.9278351363479853
cluster_logistic,0.65,0.18,endpoint,0.75,K0397,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,281.3421846945658,2.295225128312089,10.525880319636316,0.3483577331866748,0.7794646125433893
cluster_logistic,0.65,0.18,endpoint,1.0,K0398,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,158.07312162383136,8.628144177491956,7.575901366668613,0.3115223906102848,0.9321888283237378
cluster_logistic,0.65,0.18,endpoint,1.0,K0398,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,250.48528399994652,2.4468745820637987,32.888023324994506,0.27746903932853995,0.777675162306725
cluster_logistic,0.65,0.18,chord,0.5,K0399,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,163.6841307656368,7.715781577961599,9.772763239515681,0.2806264863966136,0.9207398157598985
cluster_logistic,0.65,0.18,chord,0.5,K0399,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,395.61047759833235,1.9212896872013274,5.819339672595264,0.3980698867335776,0.7523470278838446
cluster_logistic,0.65,0.18,chord,0.75,K0400,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,157.37486714891847,7.27736879376983,6.354637090172953,0.29703293746150483,0.9297905284571872
cluster_logistic,0.65,0.18,chord,0.75,K0400,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,357.0941131343908,1.9382751569774987,6.195302512189135,0.41510680755625873,0.7539903844865338
cluster_logistic,0.65,0.18,chord,1.0,K0401,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,151.49907510845546,6.880474177690015,5.4510021756527065,0.31037285706591955,0.9368327175140364
cluster_logistic,0.65,0.18,chord,1.0,K0401,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,325.2982550612285,1.950079177416257,6.840959439857228,0.4412005135765589,0.7519945610961756
cluster_logistic,0.65,0.18,radial_arc_0.5,0.5,K0402,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,181.58601459267328,8.157786815716218,30.58416968444099,0.24559455462211335,0.8982444357652524
cluster_logistic,0.65,0.18,radial_arc_0.5,0.5,K0402,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,473.88665942252396,1.89344444655859,5.759466953194343,0.3577238529616015,0.7439371727536432
cluster_logistic,0.65,0.18,radial_arc_0.5,0.75,K0403,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,183.35737492248612,7.866431590452978,37.91497502962691,0.25293411263992915,0.8991616254970243
cluster_logistic,0.65,0.18,radial_arc_0.5,0.75,K0403,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,460.3300498441461,1.9073649323887374,5.453297232349251,0.37030627987843,0.7490313739103909
cluster_logistic,0.65,0.18,radial_arc_0.5,1.0,K0404,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,184.9529406943612,7.607390813014108,38.70957992281897,0.25980884645905794,0.8997240412952972
cluster_logistic,0.65,0.18,radial_arc_0.5,1.0,K0404,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,447.47968150083585,1.920510974905193,5.290878915089111,0.38898717768734337,0.7536689088005671
cluster_logistic,0.65,0.18,transverse_arc_0.5,0.5,K0405,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,203.97104849682268,8.95571939650897,17.85838492307439,0.16149390224270194,0.9298302790368826
cluster_logistic,0.65,0.18,transverse_arc_0.5,0.5,K0405,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,526.400297446416,1.8564775259256134,4.966270463856486,0.21765228842685053,0.8023863197319303
cluster_logistic,0.65,0.18,transverse_arc_0.5,0.75,K0406,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,219.91819284790446,9.208178202122385,18.278157089060077,0.13483115198699158,0.9469412718415079
cluster_logistic,0.65,0.18,transverse_arc_0.5,0.75,K0406,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,538.7913116614121,1.8503417429080462,10.299381406562283,0.1640901237209219,0.8317302829125854
cluster_logistic,0.65,0.18,transverse_arc_0.5,1.0,K0407,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,208.88550359120592,9.701079319231727,5.6485383389683435,0.21405236194994146,0.9632875310153909
cluster_logistic,0.65,0.18,transverse_arc_0.5,1.0,K0407,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,551.8609669035665,1.8409541568427952,66.71888523962743,0.1067230943321846,0.8564510669859977
cluster_logistic,0.65,0.23,endpoint,0.5,K0408,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,194.7071042074588,7.538254559069702,6.557716378791726,0.23323664198208316,0.9496396103243727
cluster_logistic,0.65,0.23,endpoint,0.5,K0408,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,376.6995458176842,2.0033967800568244,8.551442200833266,0.2495123378053966,0.8107713952951119
cluster_logistic,0.65,0.23,endpoint,0.75,K0409,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,190.68637678287482,7.464231246459487,6.549034441043396,0.2335672306679623,0.9548131609557294
cluster_logistic,0.65,0.23,endpoint,0.75,K0409,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,328.8287762161975,2.1158282842611627,5.324584586141653,0.23163907205303105,0.8207020831012684
cluster_logistic,0.65,0.23,endpoint,1.0,K0410,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,184.81702052192804,7.487874404301147,6.2980421792535894,0.2405860503785059,0.9582325890289719
cluster_logistic,0.65,0.23,endpoint,1.0,K0410,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,291.899512842171,2.244961644816516,4.404519793225908,0.22565679396239618,0.8254859885543628
cluster_logistic,0.65,0.23,chord,0.5,K0411,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,188.44362242530465,6.918345922854554,5.44216306805265,0.2528706708024103,0.9479636783894948
cluster_logistic,0.65,0.23,chord,0.5,K0411,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,432.6228443983492,1.8802904532440168,21.107659926686278,0.29741573855643816,0.788797907509121
cluster_logistic,0.65,0.23,chord,0.75,K0412,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,183.40325996535898,6.634613054143628,5.403970522076878,0.25679017536599014,0.9535033446662455
cluster_logistic,0.65,0.23,chord,0.75,K0412,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,397.2097698336219,1.8974422860909699,11.53749429539402,0.3011247154790856,0.7952313872418556
cluster_logistic,0.65,0.23,chord,1.0,K0413,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,178.4858728011388,6.35642866931934,5.46445743506734,0.2602066179557173,0.9579039767178263
cluster_logistic,0.65,0.23,chord,1.0,K0413,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,367.02859064896575,1.9111060521948988,7.2239985865306116,0.3223508459155868,0.7989337072873789
cluster_logistic,0.65,0.23,radial_arc_0.5,0.5,K0414,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,203.64238697508088,7.261009590760801,6.44188365369685,0.2334690012925602,0.9336230402567449
