production_index,cluster,bin_id,obsid,ccd_id,cell_name,cell_directory,cell_report_sha256,source_band_events,background_all_energy_events,background_band_events,blanksky_scale,effective_background_scale,source_pha_name,source_pha_sha256,background_pha_name,background_pha_sha256,arf_name,arf_sha256,rmf_name,rmf_sha256,four_product_bytes,all_cell_gates_passed
3877,ABELL2146,74,10464,7,ABELL2146_bin74_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin74_obs10464_ccd7,2ad50bfc34eda3e366f428364808859d466282466a36831707e9c3f9d0a974f4,212,748,87,0.086949646,0.08694964600000035,ABELL2146_bin74_obs10464_ccd7.pi,f62ce49cd84c7dd5a703c5d564aa5a6bc661f396b4f23aa3d2d7a6e864fbe93a,ABELL2146_bin74_obs10464_ccd7_bkg.pi,b9d63a4d7066063d163b8e8a5b42184ae9420426bcabedd44adc113ccdaa8b3e,ABELL2146_bin74_obs10464_ccd7.arf,c99f9f74db2034841eb70aeafe8ba986d22cbe9807563ace6651907635b7e93d,ABELL2146_bin74_obs10464_ccd7.rmf,61f576fbe349469397fbfbfa9c4308e75bbc479dcbcc995bcd13869d8b76c511,7119360,True
3878,ABELL2146,75,10464,7,ABELL2146_bin75_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin75_obs10464_ccd7,8904cd4556d3e7e738336d1173b09cd8480a4980dbcbd5aaa4c4296ec18c780a,229,924,126,0.086949646,0.08694964600000035,ABELL2146_bin75_obs10464_ccd7.pi,f26c6572f3a312b2015c0e1d3287b66f972b1d14f4441514a9013812138ee2a8,ABELL2146_bin75_obs10464_ccd7_bkg.pi,92d4b608c8bb712a2eac616ad8f070a778cf76a7f4727f1a242d797d0d47bcdc,ABELL2146_bin75_obs10464_ccd7.arf,a54db4dfe6718eeef855f99ebfddcef22811652bf412d46044398c5448f327a6,ABELL2146_bin75_obs10464_ccd7.rmf,58992e272884fffdd36b39654e543c3507936630ea955d36138cf167b67228c2,7122240,True
3879,ABELL2146,76,10464,7,ABELL2146_bin76_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin76_obs10464_ccd7,004f7cc9c6514fd03e295b3657f3067030ee002db81574e19345e1c8569e2a3c,226,879,122,0.086949646,0.08694964600000035,ABELL2146_bin76_obs10464_ccd7.pi,749e0e6092881e49686a9f33061bd834967b2d37d590a99484b0d3e03a244252,ABELL2146_bin76_obs10464_ccd7_bkg.pi,9e02f7cd37c0a71d0bc3783548c157cce8a6a606a86804730a64f1a4565939ff,ABELL2146_bin76_obs10464_ccd7.arf,a2daae4511a58dd4304ecc77482c866987d512ac214ec9aa87a3a6264b9a09b6,ABELL2146_bin76_obs10464_ccd7.rmf,4f880cf7626a2a76497057fc25ecff6673f574039a7550af672d881a31b03dbd,7122240,True
3880,ABELL2146,77,10464,7,ABELL2146_bin77_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin77_obs10464_ccd7,cf31ae80395f2d1fb2c8b8aa8d33c59bfdf6c188f06e2bdb626699c9d23f4ea5,188,676,85,0.086949646,0.08694964600000035,ABELL2146_bin77_obs10464_ccd7.pi,19b346178548e7b0d50245f89c95e725ec572079756c3479a0d30a7cf07d8ae3,ABELL2146_bin77_obs10464_ccd7_bkg.pi,eacd2ceac3a8be41fe53792411d65ca534fd84ea0825c180e41b471911b38fe0,ABELL2146_bin77_obs10464_ccd7.arf,0b2ca71efbf64d9f171787c126a0bf42538da9ef51bbe5ad2dc897dabdf30b7a,ABELL2146_bin77_obs10464_ccd7.rmf,04aeca7d3aa5f0ebbbb6a61a117121d67ed49b4e5081f83e45b9cb51cc4ff0e3,7119360,True
3881,ABELL2146,78,10464,7,ABELL2146_bin78_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin78_obs10464_ccd7,736d1d744d5e7b8c58604488c115d451b05cf0e76cfc56a11e1a17b54f67e7d5,213,692,94,0.086949646,0.08694964600000035,ABELL2146_bin78_obs10464_ccd7.pi,7f87401bcfd7ecc53eb110eeff8343070ebb8c2dbe318d1caf51114707ba2526,ABELL2146_bin78_obs10464_ccd7_bkg.pi,edc96664aabf390306b9a394396508972366bb93eac71900f51d4d3509f1bd40,ABELL2146_bin78_obs10464_ccd7.arf,855ea06c48fe67d1b4807c30832778d199102bb7b46a5f6bb994cb020cabd37e,ABELL2146_bin78_obs10464_ccd7.rmf,66eb26cb27e3d879b8802474f4ed47fdaad463003bfdf3246860463a1d7dee20,7122240,True
3882,ABELL2146,79,10464,7,ABELL2146_bin79_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin79_obs10464_ccd7,5e9b1c6c8a549818047dec57aefecc1b681c98e38e27928e113bcb210d8b3b54,339,3675,470,0.086949646,0.08694964600000035,ABELL2146_bin79_obs10464_ccd7.pi,a7a5bff4399a340959994305f67275aed09b1f1b0217ab2e7919a7aea880b99f,ABELL2146_bin79_obs10464_ccd7_bkg.pi,9c78c327cf43862ec932e7aef4a1ecce26808e2ddc94380064d38a46fde396ff,ABELL2146_bin79_obs10464_ccd7.arf,e7abc9a4fcaf62e57531af22fb1d76a7afb5fe64be8627d290ab02b61d2ed193,ABELL2146_bin79_obs10464_ccd7.rmf,10cce79f98c2e7a11320be6dedbce99aa580c4c4caa92ae7193cb7023d1e88af,7122240,True
3883,ABELL2146,80,10464,7,ABELL2146_bin80_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin80_obs10464_ccd7,3266c7a3749e315219190cd097c88749a813606a5c7f7c1f254b9f174adb86ff,199,791,100,0.086949646,0.08694964600000035,ABELL2146_bin80_obs10464_ccd7.pi,095d48bcc04ef91049f3dd872a1a30f9aff8e6e9d440b26c04c47e69fa610a05,ABELL2146_bin80_obs10464_ccd7_bkg.pi,036a5e04dd8149f4121a7967c25068d29853a616d85908935ac204fc8326b6cb,ABELL2146_bin80_obs10464_ccd7.arf,804f410cd447f950f7e9a9c5008fe0084a1471de6edc538e796213951a83b581,ABELL2146_bin80_obs10464_ccd7.rmf,b9beb56854333e4bcd54eeb635ac61d8e972f6ce8ffa1866fe8f7248df4164bd,7122240,True
3884,ABELL2146,81,10464,7,ABELL2146_bin81_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin81_obs10464_ccd7,f354a1639c6a8e58506c6e47c80363baafb57b7648f3a41f81e8482d1bf2f33a,217,674,90,0.086949646,0.08694964600000035,ABELL2146_bin81_obs10464_ccd7.pi,e2e7b2838a3c397d56a1f566d90016d7fd78232a525e658e355bb4b796222a83,ABELL2146_bin81_obs10464_ccd7_bkg.pi,2a1ecb93d317549bcf90b0cc3f82998bc90cc7aeb5cdc5de8d1bc2e709f9a3ab,ABELL2146_bin81_obs10464_ccd7.arf,9a252678506d3e87bb7239141a6e914e7863f9b5e763c7a608b8ff6076f426ab,ABELL2146_bin81_obs10464_ccd7.rmf,c8b66f3bd36f8729f75212933ec58ef532fadea5aed952574fb456e7c130ea18,7119360,True
3885,ABELL2146,82,10464,7,ABELL2146_bin82_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin82_obs10464_ccd7,1596c1423af7e64eda4e0867b2be8baab9a5b1f84ecd364f892787c252d3b5e9,214,703,104,0.086949646,0.08694964600000035,ABELL2146_bin82_obs10464_ccd7.pi,1e5d17958608eacfaaae910ca70e1dcd637836a769239a01838db63077aefe0d,ABELL2146_bin82_obs10464_ccd7_bkg.pi,4441a3e52195d5700cb8e47200b0f9171d6f621f0884f56582ee3472a1e848ef,ABELL2146_bin82_obs10464_ccd7.arf,0519ac03ec483ee38ffc5550673845f94a1a5f9be8edb7d646088f4c1600f5ed,ABELL2146_bin82_obs10464_ccd7.rmf,c723f72ca99ad6a11d33c86e3221e69122cc85b62b39db4cbb576160f16d8570,7119360,True
3886,ABELL2146,83,10464,7,ABELL2146_bin83_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin83_obs10464_ccd7,bac4b24f7b86434e3b395c24d6092f1d0a3840f20f218d42b81d9aeb18499e1b,183,804,106,0.086949646,0.08694964600000035,ABELL2146_bin83_obs10464_ccd7.pi,9104d5965a1eab55b21d609e9fb724cba97df307c3122eb55717f2aac9526c3c,ABELL2146_bin83_obs10464_ccd7_bkg.pi,77efc346152f80cb09fb46a161d63f3291720c8f55b69e7acc11e55f4a785f91,ABELL2146_bin83_obs10464_ccd7.arf,2cc479c57d74884069aad04c5b6cd585667a1bfcc729378f8a33f1fcd2867fdd,ABELL2146_bin83_obs10464_ccd7.rmf,587e60c21da5a15489efdabe02d225250ec15a05aca3d2f33f47a7664b55ca70,7119360,True
3887,ABELL2146,84,10464,7,ABELL2146_bin84_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin84_obs10464_ccd7,e930e32765f1ca7c8bb0a2284bbce0d6d318989fcd20161c48d7839116780704,269,3215,467,0.086949646,0.08694964600000035,ABELL2146_bin84_obs10464_ccd7.pi,0fecc334a706b036ad710e81e759f8497f678c8e2ff57f032dc1f831c5f27bd2,ABELL2146_bin84_obs10464_ccd7_bkg.pi,7a389fa0c2c0d43cd163b0abe548f778c95f252ddc338ca26d2971a4143436ff,ABELL2146_bin84_obs10464_ccd7.arf,fe4087eaa7beaf5cb0e8faaf3c2370dee1d71c1ce88e0e6f295cf6deb0cb308d,ABELL2146_bin84_obs10464_ccd7.rmf,685b0d426836b330b7cf391c781fd7aedd98bd76c403fbf519b6027fb611ff23,7119360,True
3888,ABELL2146,85,10464,7,ABELL2146_bin85_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin85_obs10464_ccd7,05990167523e1389b3bf4481a5773cf24df2c7398e04aa997244c5e029798788,258,945,139,0.086949646,0.08694964600000035,ABELL2146_bin85_obs10464_ccd7.pi,b6b36862700dec15cce027bd04a713dd589841e65f7fae4f6da6a2cd70fa8009,ABELL2146_bin85_obs10464_ccd7_bkg.pi,2081192f571dee276b1c32e932e60ee0007846cb1218b7430e72cda5a868c1ee,ABELL2146_bin85_obs10464_ccd7.arf,e0ee14c6e54d492b48b645948ed2dc3c66b52f8e6730e8892fb34d6d38d4b41d,ABELL2146_bin85_obs10464_ccd7.rmf,821707bdccb6caa58c9ed87370acf127ba111b577d50f9b5262e7294cdc88e3c,7122240,True
3889,ABELL2146,86,10464,7,ABELL2146_bin86_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin86_obs10464_ccd7,a826e31fa12e39bb411356976f144a4f861dbb81d34b43f7a38b94c6ab893d34,215,844,102,0.086949646,0.08694964600000035,ABELL2146_bin86_obs10464_ccd7.pi,99f0dcd85960dd04c6802272f78033b5c607de14726855625b2d1c3d6f3398e7,ABELL2146_bin86_obs10464_ccd7_bkg.pi,a9e54fa1795d66a48ad6548a08ff5ccba25795b532176bed854ba80c29118223,ABELL2146_bin86_obs10464_ccd7.arf,e1c08c72634516a520499d6c4819cdc0a79ce7b3cbd9dd45936971196f8fbd5f,ABELL2146_bin86_obs10464_ccd7.rmf,5b68a6323c8a184e67faebfcf51e920ed9cdced9b26ed91d2f1be4e9275726e0,7122240,True
3890,ABELL2146,87,10464,7,ABELL2146_bin87_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin87_obs10464_ccd7,9b095e5851c9bb715ad1ba0ed63f6d3d68076b4737bf99d74907315e970f82d6,267,4383,637,0.086949646,0.08694964600000035,ABELL2146_bin87_obs10464_ccd7.pi,f868c4f23102b905c18e2e7756981229b0e9ff5989c3ef92fa2ecdbe08c9ddaa,ABELL2146_bin87_obs10464_ccd7_bkg.pi,c69f86c9942940921a2dd73e438f544755185478b512da6a660285208ad0b8b0,ABELL2146_bin87_obs10464_ccd7.arf,249258cbff50c3535e0cea700994b50729f612ed5b4d66dbae451ba12c3e7157,ABELL2146_bin87_obs10464_ccd7.rmf,a24a6de071dc5fb5e3d2dbed987ac7905a8defe3c3fde91177c2d9872def6f33,7122240,True
3891,ABELL2146,88,10464,7,ABELL2146_bin88_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin88_obs10464_ccd7,90dc2fa30fa53a4bcc80f8f131f481c1c1bec39c8d5340f7bf2e8c4df38d9c91,251,1048,125,0.086949646,0.08694964600000035,ABELL2146_bin88_obs10464_ccd7.pi,d014ba41d9c3571f6519df3148cd646bc9e126f42b9f1e7769c68bbafe8ddc9c,ABELL2146_bin88_obs10464_ccd7_bkg.pi,109108044368de6a7740518fd094b304bc3a2bde9bfa6d5ce6a36b1562169d00,ABELL2146_bin88_obs10464_ccd7.arf,21c235c0a4d4872afc9839e8cc34311355976604b471239a2c1a5b2c59b7467d,ABELL2146_bin88_obs10464_ccd7.rmf,7097dc5c3caa5e3f32dc8748507eabcd1f794d0010c0b3cc1fc9bfb71e683b1b,7122240,True
3892,ABELL2146,89,10464,7,ABELL2146_bin89_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin89_obs10464_ccd7,fc128ad0184d8a81edd44550b65a5689197b538edfe96f228350c73ea24f2adb,309,8069,1003,0.086949646,0.08694964600000035,ABELL2146_bin89_obs10464_ccd7.pi,19ca43e27c3274dc06de3156163e5ecf3394c65a88f05644a60519fe12145415,ABELL2146_bin89_obs10464_ccd7_bkg.pi,0e3b72844376cab4479c20e3ffb95b960334cddbdb3079cafa9203fcdc93113c,ABELL2146_bin89_obs10464_ccd7.arf,2e86758ed1a66fbbaf6a8eebf2dd66b9ce739befb76a821ca293feca70af115d,ABELL2146_bin89_obs10464_ccd7.rmf,8b5430b6b1e39e769cfb236a16f192246112f5611ec00eacf47a8d5f7f73b28e,7122240,True
3893,ABELL2146,90,10464,7,ABELL2146_bin90_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin90_obs10464_ccd7,ffa3a420658dbc8f5e03ac5d7ad7ad6917f0fd02d0611bc968d8db76ee31e9a1,230,781,107,0.086949646,0.08694964600000035,ABELL2146_bin90_obs10464_ccd7.pi,ed1e3ffbc7646f70d04249b35eb91c140facf9c6de16e1f79a053b8728caa5f2,ABELL2146_bin90_obs10464_ccd7_bkg.pi,c54d83d9ee0719819b06a15874ff75a1df19bc180c09d97b4c7b870dc276d2aa,ABELL2146_bin90_obs10464_ccd7.arf,89042f53541c1ab9b090071d887a16d9158cde2eef3d41d37a6f4781f7607831,ABELL2146_bin90_obs10464_ccd7.rmf,2507304f01a59fb9b2022b26fc89c79c68da4c755c862bc075db8147408f016e,7119360,True
3894,ABELL2146,91,10464,7,ABELL2146_bin91_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin91_obs10464_ccd7,ff0a79530e255882c9d6ad9e3189465ebe82dc940f0f046e50875af00aed7374,232,798,99,0.086949646,0.08694964600000035,ABELL2146_bin91_obs10464_ccd7.pi,3ac7d262cf11d0fa42172f873a12c1c8d18f07865e151b08a407846899203ec2,ABELL2146_bin91_obs10464_ccd7_bkg.pi,420ca767a6908b05cb5873234f403e2d902437ac01bd518f48585ca3404cf49a,ABELL2146_bin91_obs10464_ccd7.arf,33f07bb380d3cef2e25a9eb280a5ecc7f8621b24a50b4f27eb06a2e7308390c0,ABELL2146_bin91_obs10464_ccd7.rmf,5c96ed7638738ddbc9d080e8502fd866b0cfd9ad7375b28fef176a2871a7b1de,7119360,True
3895,ABELL2146,92,10464,7,ABELL2146_bin92_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin92_obs10464_ccd7,e412785fab5550312538c372dd457c3a9452984e4b96984fa3ccc8a50945cac4,221,994,124,0.086949646,0.08694964600000035,ABELL2146_bin92_obs10464_ccd7.pi,1abaf4f3214dca4e5b3c2179345955eaf5152fe8b5cafb007f16843d32b1476e,ABELL2146_bin92_obs10464_ccd7_bkg.pi,739fb1763bb3097e36aea0f1c9f8fbda676f4dc42a2ea50cec985c4246d6737e,ABELL2146_bin92_obs10464_ccd7.arf,e5e22ba76ebb000da6ec9931fa80ff5966fde67cf5149cf642a0d5f64511fec3,ABELL2146_bin92_obs10464_ccd7.rmf,98ecc1d32982334a59893d94a6cfe8042e2725dbef3a9394510ef43c87aff873,7122240,True
3896,ABELL2146,93,10464,7,ABELL2146_bin93_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin93_obs10464_ccd7,043469cb51edf274f535985fc897bbbcfd21aa3b252e1d711e185d4e9d66cd9e,216,914,141,0.086949646,0.08694964600000035,ABELL2146_bin93_obs10464_ccd7.pi,7a3dd17456efb949f86012c2d5fc12c08d1e2afea38a6ce632a41197aa2c3b51,ABELL2146_bin93_obs10464_ccd7_bkg.pi,c6a33b77598e1ec0d994d672326a7e21b7a9d625efdc83ecfcca87de9aca44f0,ABELL2146_bin93_obs10464_ccd7.arf,d746f053182224ed642a1d8f9c9a7f22fa74399913898c630b9241ee152d892a,ABELL2146_bin93_obs10464_ccd7.rmf,ae9a4075b928d47b7b2f38e3957f76a68352a904ada450967394240013c70adb,7119360,True
3897,ABELL2146,94,10464,7,ABELL2146_bin94_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin94_obs10464_ccd7,06e6e95c521681f81ba96353ed524e40ff91e9ca03e63097df1a7dfc9675f187,258,3412,443,0.086949646,0.08694964600000035,ABELL2146_bin94_obs10464_ccd7.pi,6f800b1ae24f22b80ee6556f4a3f3ca57b3904bb0438b3334c7e8f776b8e27e1,ABELL2146_bin94_obs10464_ccd7_bkg.pi,85f64325c8f4263787e8d589a3e23a4a6ee8749e3a2a721d63be814ac5a57a97,ABELL2146_bin94_obs10464_ccd7.arf,6025d6e71493f84340cf833802e3a0256899b8d7de3e1c975b432ff17e1bc91a,ABELL2146_bin94_obs10464_ccd7.rmf,d3690cd8d6a1095f40a90167bd0e948ea103722b55093e6069b4b030d30695ee,7122240,True
3898,ABELL2146,95,10464,7,ABELL2146_bin95_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin95_obs10464_ccd7,c8748730be6a02a1becc1fa409e2b5780bb9b3e96f87989a436d909dc2d12d14,302,5036,721,0.086949646,0.08694964600000035,ABELL2146_bin95_obs10464_ccd7.pi,85b22d594026e0b878f049f549dd2fe40617a445c0c1323549b85d36ab4222b1,ABELL2146_bin95_obs10464_ccd7_bkg.pi,331549c33e1e1e59dde525cc60fdd2a2c4501130df23be66cbc88b6ddfe4e162,ABELL2146_bin95_obs10464_ccd7.arf,064ca64bb8b9c65e573721219055c11f02e63b5a245660d449ad04e2d9ae742c,ABELL2146_bin95_obs10464_ccd7.rmf,496e71c7c7d1124b8c3e8d0dce0623d7205922fc9e87f389c577ff3d82624c25,7119360,True
3899,ABELL2146,96,10464,7,ABELL2146_bin96_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin96_obs10464_ccd7,3bfacd05cdc4cad8d309aa6ae1476f88f1883dfdb8986f23f4152bf89cd7fe42,213,990,127,0.086949646,0.08694964600000035,ABELL2146_bin96_obs10464_ccd7.pi,424f0265ffa009fc3ce63e002bcc7690809dffd08830397ca535fc3613bb9a16,ABELL2146_bin96_obs10464_ccd7_bkg.pi,63dbf02ecdafebdc67d7bf748a6cabc11dfe429317365edca7d45f5b1f08856f,ABELL2146_bin96_obs10464_ccd7.arf,300dd3de365677aeaf66267417b5d327f5d3ed5ecb0967432374c3a7c052812a,ABELL2146_bin96_obs10464_ccd7.rmf,17e5c01d2dfd2d0b4c5eac783651f910159f3f65b6df518701a3e2faa39e6b95,7122240,True
3900,ABELL2146,97,10464,7,ABELL2146_bin97_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin97_obs10464_ccd7,469e8384a42077c5fb2d78703b2b338cf95d04446ae0a6edcd1ce91c4efd4981,238,1094,144,0.086949646,0.08694964600000035,ABELL2146_bin97_obs10464_ccd7.pi,aa4cb23989acb32263b56db0ab322ca356697a189aa41f7a42ac53e50052ff87,ABELL2146_bin97_obs10464_ccd7_bkg.pi,b6a4a79d4ca098c524c2fe9a4607d4d192a5435a350a3769e7cbee2af4c5214e,ABELL2146_bin97_obs10464_ccd7.arf,b468a8341dc5ae3bbc4b7e03cdc03c8685a6bee6d997d386ac792a50684ed6da,ABELL2146_bin97_obs10464_ccd7.rmf,a1aa5b920f91d89474bcc2100539bdc81816c215e715976b348f1667b4912519,7122240,True
3901,ABELL2146,98,10464,7,ABELL2146_bin98_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin98_obs10464_ccd7,4445ea17861d510531c502c98c0a66a9afc5aa8e5a04a60f82adace887d8841e,219,847,129,0.086949646,0.08694964600000035,ABELL2146_bin98_obs10464_ccd7.pi,2ad929608e3ac5ea83c50d048ceaf16a20b87aeede1ef92ae34c0ca91d62e0fd,ABELL2146_bin98_obs10464_ccd7_bkg.pi,1cbe5e86b1e4b21f9f9ef6d5817caf9a71ec0e0d99f66219753daf0e382fb9f1,ABELL2146_bin98_obs10464_ccd7.arf,e19e3e73791470c59d5509a8652984a03c7da0a6795e9ca0134cb446c6bb70af,ABELL2146_bin98_obs10464_ccd7.rmf,cbf63411608fbba2f976e92069439dd27a41cbac6ab0bf98610a4e74e1f5a0f6,7119360,True
3902,ABELL2146,99,10464,7,ABELL2146_bin99_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin99_obs10464_ccd7,c3b805d153d6d27d23e74d24754017c63e6612ed94f10f93e23cf715d4fa395c,216,1049,136,0.086949646,0.08694964600000035,ABELL2146_bin99_obs10464_ccd7.pi,9233a3e31ae21022f4c4d090658b4234bc712dc1507ba8f1a79af616f1a1adea,ABELL2146_bin99_obs10464_ccd7_bkg.pi,8f8fcb4c7347c4cb2c81d4ed39947406c40e7169a34c46ccafac4d62fc0b1d36,ABELL2146_bin99_obs10464_ccd7.arf,e6d6cea30c9b27522841094801d7abc9bba96358211cf8b228b2613295eb599d,ABELL2146_bin99_obs10464_ccd7.rmf,caf3c0f06c0bb169378ba84610fd9102c9d899683f009d90e1a2bbbd0b4806f7,7122240,True
3903,ABELL2146,100,10464,7,ABELL2146_bin100_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin100_obs10464_ccd7,69ba8b892a3dce86852afe74d32cbb0dfe1b8e9afd52618e82d95b2f4f0bff4e,275,3059,458,0.086949646,0.08694964600000035,ABELL2146_bin100_obs10464_ccd7.pi,966cb3f0074f6da886d06e7930ae7e13e5b4569ae31f8bc6de046e9f8c832451,ABELL2146_bin100_obs10464_ccd7_bkg.pi,181e61f84ce7e27120de801abf41e4198bf29c57779b62b78e5b94c4b9e717f4,ABELL2146_bin100_obs10464_ccd7.arf,805eaa573d26a74d0ef2a4f0bc655e2d66e9718560da32379d6b78996edc096f,ABELL2146_bin100_obs10464_ccd7.rmf,c8189858c2eee93d6a5aade7219b9fa4cd8f7cf20af975487ae9371f25b19a3b,7119360,True
3904,ABELL2146,101,10464,7,ABELL2146_bin101_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin101_obs10464_ccd7,e2fb9fd75573381207f699e1d893db9317fac252c9c1e439bd1c9a1f6274c754,228,2251,275,0.086949646,0.08694964600000037,ABELL2146_bin101_obs10464_ccd7.pi,8c82b60a788383767e29964fb37704927393341fac85bb72a9b653e21095133f,ABELL2146_bin101_obs10464_ccd7_bkg.pi,1cfa4b0bccbf0d19356a4a09f5c3c2d07de16cc7d2be50827e6b93433dd32e4d,ABELL2146_bin101_obs10464_ccd7.arf,879d077dcfbd77598bd4a01d91e1ff803e513f29f858795d5c7bc430e1717e35,ABELL2146_bin101_obs10464_ccd7.rmf,d29330e6dc077e427ecbadc7de3f6e4dd183161a9603611909d1ddaead4e04c3,7122240,True
3905,ABELL2146,102,10464,7,ABELL2146_bin102_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin102_obs10464_ccd7,1291817c70622a58d5a7473b02ed3e1245ba5b7ad8a1e5d0e77baae55f7c8248,226,2113,294,0.086949646,0.08694964600000035,ABELL2146_bin102_obs10464_ccd7.pi,b5d6a6a5144a94beb8a7af0d3f3f088f8fcda03d0d14caa0e6b12ee7c8909e8d,ABELL2146_bin102_obs10464_ccd7_bkg.pi,0abbc254f53079e201a4b59049f68aea9cf6a9b715db4f61a5db5f0bd25af136,ABELL2146_bin102_obs10464_ccd7.arf,53308e8296bf59f3a675fbc7fb9c4ebf578f64ce92c115b441b3ea595443cc7c,ABELL2146_bin102_obs10464_ccd7.rmf,ad97525467140cabbf0852454e2836b30984396b27847b3a82aad757b03db8dd,7122240,True
3906,ABELL2146,103,10464,7,ABELL2146_bin103_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin103_obs10464_ccd7,88116a291268d70ce74ac903a2f13c079715e78b4e4b345d086f8772cafa1bf0,234,866,118,0.086949646,0.08694964600000035,ABELL2146_bin103_obs10464_ccd7.pi,39546497b2ab631c789f69feaba6feaaedf0e391c4532c8f29cd53f09cc3f0e5,ABELL2146_bin103_obs10464_ccd7_bkg.pi,76096a4f4432eb738107993b30304c3f4296ff7a88d275a0fb3bc89139104611,ABELL2146_bin103_obs10464_ccd7.arf,be428df836a48e61b3bac869132085943daba76333924657300002d4e4cf5139,ABELL2146_bin103_obs10464_ccd7.rmf,d56a86a204a15d35b60125879c3f2a60edd907ff76a7fd4054f9286e611ebc21,7119360,True
3907,ABELL2146,104,10464,7,ABELL2146_bin104_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin104_obs10464_ccd7,2d33ebfa1f46ca055f2f68398389833b03b7d37607c65cc32818f8e44f44644c,258,2048,285,0.086949646,0.08694964600000035,ABELL2146_bin104_obs10464_ccd7.pi,875fcd77875c9e88abd6bbcb225cdf2c4b6bb755644f50dd32df524f515e717e,ABELL2146_bin104_obs10464_ccd7_bkg.pi,402e907d000011925060c992c32f6bd03be96d31bfdc702fe9029bf64c75e7c0,ABELL2146_bin104_obs10464_ccd7.arf,a7686ee90a3aebba660aa1cfd85895868fe887afff37ce6270db91525977b1fb,ABELL2146_bin104_obs10464_ccd7.rmf,47291c43fa5faa2fea0f3b921b7b6e94bbc92027cb1a168ad3a05429afca6a62,7119360,True
3908,ABELL2146,105,10464,7,ABELL2146_bin105_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin105_obs10464_ccd7,4a3f8609651cf02ef4a9c27c8e3d134f3436a72e342d4c2e3bb0f5fd011c66ae,225,1018,130,0.086949646,0.08694964600000035,ABELL2146_bin105_obs10464_ccd7.pi,de1e85f30a96ea8b97336d232ece5ee451868af04407db5ebfa5b195bdcbeac1,ABELL2146_bin105_obs10464_ccd7_bkg.pi,5e4b99450ea9909ee0b81fb481f9db459bb1a8eccf899aec8e45ba2d3ef88ac2,ABELL2146_bin105_obs10464_ccd7.arf,c32a8c68a7a0ca6a2ea44586619f1440da3f8976f196d88295c95de71e062180,ABELL2146_bin105_obs10464_ccd7.rmf,cf3dcf08f5d16a8b8498e0cde5523eb0b62fe10426bc39f603e4ca7950694e17,7119360,True
