model,radius_kpc,gbar_m_s2,route_acceleration_m_s2,effective_acceleration_m_s2,potential_depth_chi,potential_gate,potential_amplitude_fraction,route_fraction,R50_kpc,R80_kpc,concentration_R50_over_R80
strict_route_P0599,0.3694208196135629,2.2393051113440293e-10,1.794569940315583e-08,5.776413151181982e-08,8.588310746669458e-06,0.9998162238369002,2.218812927215617,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.3888155180308088,2.2047120266485564e-10,1.705254790922918e-08,5.4889321920924524e-08,8.586831296651576e-06,0.9998160971741539,2.21881264612302,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.4108423584908843,2.168055338893883e-10,1.614041749337742e-08,5.1953452238365124e-08,8.585178025401188e-06,0.9998159555006245,2.2188123317181816,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.43411704446677357,2.1320081242771532e-10,1.527715461367614e-08,4.91749074406148e-08,8.58346013983935e-06,0.9998158081455677,2.2188120047047795,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.45871026782343866,2.0965602493812847e-10,1.4460139880084682e-08,4.654526214891532e-08,8.581675114664037e-06,0.9998156548752276,2.2188116645640577,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.48660827179803606,2.0592341490998324e-10,1.3633274570506894e-08,4.388396898347767e-08,8.579685100043286e-06,0.9998154838156005,2.2188112849449806,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.5182387874545418,2.0201518164285483e-10,1.2803426530716345e-08,4.121315443778414e-08,8.57747035746814e-06,0.9998152932052577,2.21881086193855,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.551925350200012,1.9818112297737122e-10,1.2024185186744224e-08,3.8705312172343843e-08,8.575156418188506e-06,0.9998150937946568,2.218810419402403,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.5901197787852058,1.9418713482967445e-10,1.124824054077765e-08,3.6208208255112813e-08,8.572584194543838e-06,0.9998148718097236,2.218809926768829,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.6334457136035853,1.9004590456811927e-10,1.0481270937036243e-08,3.374015977778499e-08,8.569726934920242e-06,0.9998146248353199,2.2188093786781034,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.6799525901483218,1.859929900855381e-10,9.766709199705443e-09,3.1440966754140167e-08,8.566725306034187e-06,0.9998143649382907,2.2188088019092187,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.7327524259667685,1.8180864490626883e-10,9.06534984699905e-09,2.9184524612033255e-08,8.563392231298667e-06,0.9998140758090551,2.218808160267615,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.7896522868499727,1.7771843631016449e-10,8.414474272811949e-09,2.7090826277434344e-08,8.559881143919906e-06,0.9998137706290275,2.2188074830057603,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.8576958985908941,1.7330465234156429e-10,7.749449216124188e-09,2.4952052761077428e-08,8.555781897113642e-06,0.999813413534171,2.2188066905334387,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.9316027658125522,1.690004883388267e-10,7.1371200075195266e-09,2.298328623535665e-08,8.551440002870856e-06,0.9998130343679325,2.218805849079848,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,1.0158687640550066,1.6460597287230542e-10,6.547602866779016e-09,2.1088519251975662e-08,8.546615436527332e-06,0.9998126119209368,2.218804911576702,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,1.1121256211835893,1.60133837956525e-10,5.983437803177653e-09,1.9276045044215346e-08,8.541250943820633e-06,0.9998121407953809,2.218803866045085,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,1.2175031274276025,1.5578320525816688e-10,5.468033318162262e-09,1.7621146125593102e-08,8.535537704438709e-06,0.9998116374127682,2.2188027489279367,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,1.3433993325989002,1.511882160189747e-10,4.9582021468101645e-09,1.5985297028100893e-08,8.528905610391389e-06,0.9998110509553709,2.2188014474495015,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,1.488159813656603,1.4655314476389298e-10,4.478515182603712e-09,1.4447555418038836e-08,8.521509252241142e-06,0.9998103942219189,2.2187999900129864,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,1.6485192282313534,1.4206017377366915e-10,4.045409320656884e-09,1.306065529378312e-08,8.513567074965877e-06,0.9998096858446993,2.21879841796755,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,1.8405908764416534,1.3737551252083103e-10,3.6258966687576028e-09,1.1719066116341165e-08,8.5043572823209e-06,0.9998088602596223,2.218796585812002,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,2.0631457734460286,1.3268633614090884e-10,3.237401650369203e-09,1.0478680917032342e-08,8.494044106255578e-06,0.999807930445028,2.2187945223481447,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,2.3126108778270607,1.2815722012923229e-10,2.890724233084897e-09,9.373881635927644e-09,8.482878509018644e-06,0.9998069173953655,2.2187922741672956,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,2.612726902465122,1.2348657335695693e-10,2.5612912078061567e-09,8.326297656220039e-09,8.469920426053725e-06,0.9998057333272173,2.2187896464586716,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,2.975118534222253,1.187014939922468e-10,2.251976187297981e-09,7.345152382122093e-09,8.454862409240045e-06,0.9998043459499157,2.218786567562152,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,3.387774774440254,1.1410183547050061e-10,1.9802346067804525e-09,6.485562892515677e-09,8.438380235805542e-06,0.9998028131312134,2.2187831658990556,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,3.8881551803080874,1.0941802230755392e-10,1.7279939195475831e-09,5.689993400065792e-09,8.419192530805098e-06,0.9998010097459099,2.218779163788939,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,4.480041647123619,1.0480089299467925e-10,1.5022584160785019e-09,4.980184016480126e-09,8.397441138593653e-06,0.9997989404071771,2.218774571469449,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,5.182387874545416,1.0025845273345518e-10,1.3011782503922287e-09,4.349769946666796e-09,8.37273496900055e-06,0.9997965572302058,2.2187692826736227,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,6.0422206554322395,9.568344366520397e-11,1.1185377329743392e-09,3.778717918996165e-09,8.343836016843428e-06,0.9997937246343562,2.2187629965180884,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,7.1003875084685,9.109874229268864e-11,9.543606685258338e-10,3.266537794664623e-09,8.309936398129766e-06,0.9997903387665685,2.2187554825299793,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,8.343869852731974,8.673371828409316e-11,8.145301711417809e-10,2.8309102984295945e-09,8.272008753993757e-06,0.999786467830345,2.218746892067924,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,9.92158817933894,8.228169428646971e-11,6.874355139260984e-10,2.4350244797477085e-09,8.226278430018943e-06,0.999781680988651,2.218736269009428,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,11.844160217204895,7.796476583689702e-11,5.782019067833351e-10,2.0942697835022814e-09,8.173446098982349e-06,0.9997759825301813,2.2187236228720515,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,14.251026703029977,7.369759514797547e-11,4.828653617605828e-10,1.7957923998387471e-09,8.110854275602122e-06,0.9997689886773046,2.2187081019685055,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,17.282510826171404,6.949731700923207e-11,4.0043834259874466e-10,1.5361021891099524e-09,8.036427709073388e-06,0.9997603134174158,2.2186888496516004,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,21.1244944766048,6.537964309745231e-11,3.2982720323913306e-10,1.3115001429807241e-09,7.947590703333663e-06,0.9997494183942941,2.2186646711900306,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,26.024633095283807,6.135879708285331e-11,2.698819342501137e-10,1.1182477943180462e-09,7.841134466533445e-06,0.9997355341974131,2.218633859091978,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,32.18787511821236,5.751631062232533e-11,2.2026341225028958e-10,9.554359347252292e-10,7.715551498230531e-06,0.9997178957889672,2.2185947155696564,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,40.28359352386556,5.3721098053685033e-11,1.7801807357975436e-10,8.136607130979013e-10,7.561217066300468e-06,0.9996941557432346,2.218542031167155,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,50.813944158055776,5.0056274794653564e-11,1.4307038453790696e-10,6.930342381675693e-10,7.373954700814781e-06,0.9996618952464376,2.218470438002706,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,64.8583374498911,4.647419202536387e-11,1.1397871759013243e-10,5.891336298551294e-10,7.14168545659262e-06,0.9996157355481304,2.2183679994416203,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,83.110925717981,4.309680377194801e-11,9.072438260578225e-11,5.026699445965317e-10,6.861601394743769e-06,0.9995490772144521,2.2182200698832215,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,108.19022754206605,3.8956461069826516e-11,7.121626604263332e-11,4.2663947760457655e-10,6.5068221808712036e-06,0.9994424522869355,2.2179834456297867,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,141.3928180802258,3.346183767389017e-11,5.5443710952269786e-11,3.616789897993061e-10,6.096247607224658e-06,0.9992765054166137,2.2176151728889346,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,187.71728898666768,2.848629571260286e-11,4.261562877837541e-11,3.0536536370960877e-10,5.606546281770889e-06,0.9989889351049027,2.216976990881186,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,251.18864315095797,2.4032972575917525e-11,3.256167781219067e-11,2.5789651405939555e-10,5.037755207658053e-06,0.9984498347150303,2.215780608100433,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,340.1135478170026,2.0110139537721787e-11,2.466262155971525e-11,2.17405498691516e-10,4.368695198757799e-06,0.997262195865876,2.2131449753025834,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,465.9894328331376,1.6531578674234203e-11,1.8483051539202223e-11,1.825381337334276e-10,3.5813068251023957e-06,0.993957706959141,2.2058115848961273,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,646.0355399988287,1.2072290577058384e-11,1.1264403373213844e-11,1.3560557552190363e-10,2.677658760176236e-06,0.9809185218005331,2.1768747544061706,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,909.8595523530438,6.086305990329492e-12,6.000990583923513e-12,9.168208003516891e-11,1.901241481269657e-06,0.9289075671962038,2.061450963831898,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,1291.5496650148827,3.0205100045820374e-12,3.0201301079440443e-12,5.544346053053626e-11,1.3393698824915987e-06,0.7629275108699183,1.6931045759092953,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,1862.4536354676738,1.4525515716216522e-12,1.4525515716216587e-12,2.7143820643874553e-11,9.288084761523033e-07,0.42667971046478226,0.9468964743607863,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,2728.3333764867693,6.768736830208584e-13,6.768736830208587e-13,1.2243503706856267e-11,6.340364187057532e-07,0.13912272086756142,0.30874403132381184,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,4060.196089145635,3.0563879844259487e-13,3.05638798442595e-13,6.649860246453465e-12,4.260539848525023e-07,0.03189915120818157,0.07079125881384475,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,6113.990876540333,1.3478852726349766e-13,1.347885272634983e-13,4.1473287671390174e-12,2.8293511684824567e-07,0.0063675619112133226,0.014131025629116686,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,9389.653641869096,5.714830520762701e-14,5.714830520762705e-14,2.6541779722616323e-12,1.8423072767556332e-07,0.0011506632836965625,0.0025535758551111405,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,14591.588182897718,2.3664502165239653e-14,2.3664502165239763e-14,1.6977565991376354e-12,1.1855205213991423e-07,0.00019749246285331122,0.00043827937490846346,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,23126.108778270584,9.421007999560698e-15,9.421007999560743e-15,1.06805124900286e-12,7.480128800087797e-08,3.1305648742763346e-05,6.947414581726758e-05,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,37380.884438418434,3.605814289534799e-15,3.6058142895348025e-15,6.596088919420964e-13,4.6276666511538494e-08,4.586129123243527e-06,1.0177632990873262e-05,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,61381.03229381581,1.3373162588080228e-15,1.3373162588080295e-15,4.01266585229579e-13,2.8182366089619045e-08,6.308259268095784e-07,1.3999419971966723e-06,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,102793.53749867814,4.7683802095664485e-16,4.768380209566453e-16,2.3944673993533543e-13,1.6828516316848128e-08,8.020164532070061e-08,1.7798515685074716e-07,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,175567.62912750014,1.6346079691085082e-16,1.6346079691085163e-16,1.4013636582174105e-13,9.852970799114604e-09,9.424726989845484e-09,2.091554986004949e-08,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,307029.062975785,5.344948517059848e-17,5.344948517059852e-17,8.011379439374413e-14,5.634198620472207e-09,1.0076938577212006e-09,2.2362951359272142e-09,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,547597.6030421944,1.6802713556819358e-17,1.6802713556819438e-17,4.4911916528365255e-14,3.1590034606666204e-09,9.9586485651574e-11,2.2100439707980846e-10,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,1000000.0,5.03851436126144e-18,5.038514361261442e-18,2.4591576327481446e-14,1.7298627230630308e-09,8.954607623787339e-12,1.9872251199880536e-11,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
