system_label,variant,contrast_mode,nominal_cap,source,route_fraction_multiplier,return_length_over_R80,width_over_R80,gate_mode,ordinary_geometry,source_positions,field_policy,contrast_cap,parameter,level,R50_kpc,R80_kpc,concentration_R50_over_R80,extent_gate,effective_route_fraction,return_length_kpc,endpoint_width_kpc,route_map_normalization_error,route_centroid_x_arcsec,route_centroid_y_arcsec,maximum_carrier_weighted_annular_mean_error,minimum_light_weight,maximum_light_weight,empty_annuli,contrast_strength,minimum_light_weight_after_strength,maximum_light_weight_after_strength,grid_spacing_arcsec,carrier_convergence_minimum,carrier_convergence_maximum,maximum_annular_convergence_mean_fraction,delta_convergence_minimum,delta_convergence_maximum,raw_correction_RMS_arcsec,raw_correction_maximum_arcsec,maximum_independent_circular_mean_deflection_arcsec,normalized_curl_RMS,maximum_edge_correction_arcsec,maximum_edge_delta_convergence
MACS1115,rational_A5p0,rational,5.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,5.0,smooth_saturation,rational_A5p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,4.1998813305020616e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.12024943489952462,10.051000702673786,0.7214127412247684,8.479401173279808,0.00020285947385434433,2.806637784300099e-17,0.39004252559771807,0.0
MACS1115,rational_A7p5,rational,7.5,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,7.5,smooth_saturation,rational_A7p5,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,4.1887524210263615e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7757035027298305e-16,-0.12426181403731378,10.051000702673786,0.7477928793172558,8.469488500356519,0.0002077285323811573,2.8475718107940023e-17,0.406891537115585,0.0
MACS1115,rational_A10p0,rational,10.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,10.0,smooth_saturation,rational_A10p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,3.716267540702026e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.12637460019590188,10.051000702673786,0.7640873597817542,8.460951799514529,0.00021375089859898555,2.833105148727121e-17,0.41714023519388965,0.0
MACS1115,rational_A15p0,rational,15.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,15.0,smooth_saturation,rational_A15p0,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,6.268091005460652e-16,0.0,730.3182070044387,100.0,1.0,0.0,730.3182070044387,1.0,0.005772461352084527,1.3706856143382768,1.461448574185542e-16,-0.12856394569199173,10.051000702673784,0.7833304548284593,8.446891151493151,0.0002200183001984657,2.8188613296921904e-17,0.42909566417642,0.0
MACS1115,rational_A20p0,rational,20.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,20.0,smooth_saturation,rational_A20p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,5.96623979011461e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.12968874137687533,10.051000702673786,0.7943852937063385,8.43570526477424,0.0002232236267362131,2.8040162029336264e-17,0.43584177984507727,0.0
MACS1931,hard_A3p0,hard,3.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,3.0,smooth_saturation,hard_A3p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.3369883369402346e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.1147837219927904e-16,-0.7463825273864046,50.94378180196294,4.272151232176446,34.759035459908056,0.0008283282296618344,2.7532282621369353e-17,1.0614414947169317,0.0
MACS1931,hard_A5p0,hard,5.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,5.0,smooth_saturation,hard_A5p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.3369883369402346e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.3796705120375267e-16,-0.7463825273864046,50.94378180196294,4.519405270815576,34.82832632009821,0.0008280152357977855,2.955552483325026e-17,1.2120877576216458,0.0
MACS1931,hard_A7p5,hard,7.5,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,7.5,smooth_saturation,hard_A7p5,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.3369883369402346e-16,0.0,696.0898766407472,107.0,1.0,0.0,696.0898766407472,1.0,0.011036976671895366,2.7865009581230424,1.9184233124733612e-16,-0.7463825273864046,50.943781801962935,4.619893109581654,34.96798404066959,0.0008112970252964757,3.1782471471715194e-17,1.3055548523579015,0.0
MACS1931,hard_A10p0,hard,10.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,10.0,smooth_saturation,hard_A10p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.3369883369402346e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.140062999284532e-16,-0.7463825273864046,50.94378180196294,4.629387613388363,35.104098450113966,0.0007995947961877414,3.0398614938488763e-17,1.3160549091990683,0.0
MACS1931,hard_A15p0,hard,15.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,15.0,smooth_saturation,hard_A15p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.3369883369402346e-16,0.0,696.0898766407472,107.0,1.0,0.0,696.0898766407472,1.0,0.011036976671895366,2.7865009581230424,1.9184233124733612e-16,-0.7463825273864046,50.943781801962935,4.633737544699716,35.279570593463205,0.0007943411532848055,2.8629007594094043e-17,1.320914109874872,0.0
MACS1931,hard_A20p0,hard,20.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,20.0,smooth_saturation,hard_A20p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.3369883369402346e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.6974239365609406e-16,-0.7463825273864046,50.94378180196294,4.633622163958405,35.36586810860578,0.0007887626728270147,3.1128094216103857e-17,1.320288587938657,0.0
MACS1931,tanh_A3p0,tanh,3.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,3.0,smooth_saturation,tanh_A3p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,4.474090068821643e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.2119019326958728e-16,-0.729306326735612,50.94378180196294,4.040007427615044,35.03928862750627,0.0008260717961144914,2.838770314431148e-17,1.003720074479485,0.0
MACS1931,tanh_A5p0,tanh,5.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,5.0,smooth_saturation,tanh_A5p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.6198663328283465e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.0273806724711166e-16,-0.7399666281433934,50.94378180196294,4.326337105529257,35.02797452859498,0.0008183099734709876,3.1329852345293466e-17,1.0960851689342794,0.0
MACS1931,tanh_A7p5,tanh,7.5,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,7.5,smooth_saturation,tanh_A7p5,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.336403576077152e-16,0.0,696.0898766407472,107.0,1.0,0.0,696.0898766407472,1.0,0.011036976671895366,2.7865009581230424,1.244540731416487e-16,-0.743489793342764,50.943781801962935,4.469805866477913,35.10727063630184,0.0008089670907011071,2.874298185123845e-17,1.199045758964834,0.0
MACS1931,tanh_A10p0,tanh,10.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,10.0,smooth_saturation,tanh_A10p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.778925420606404e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.3848964931699158e-16,-0.7447469651321025,50.94378180196294,4.533805563827456,35.18171078413215,0.0008022463192216556,2.8181883574788023e-17,1.2459841777577814,0.0
MACS1931,tanh_A15p0,tanh,15.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,15.0,smooth_saturation,tanh_A15p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.491311646522196e-16,0.0,696.0898766407472,107.0,1.0,0.0,696.0898766407472,1.0,0.011036976671895366,2.7865009581230424,2.2295674439855807e-16,-0.745652902382144,50.943781801962935,4.586140873827791,35.281056751332834,0.0007936684266600658,2.974884542726889e-17,1.2848312254257142,0.0
MACS1931,tanh_A20p0,tanh,20.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,20.0,smooth_saturation,tanh_A20p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,4.254530890931611e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.1039457585720739e-16,-0.7459715753468923,50.94378180196294,4.605922660431102,35.33640095043929,0.0007900339552288083,3.173930488900876e-17,1.2992968835473242,0.0
MACS1931,exponential_A3p0,exponential,3.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,3.0,smooth_saturation,exponential_A3p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,4.268889214749962e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.1147837219927904e-16,-0.7077957132472895,50.94378180196294,3.8746435003376907,35.26846190609108,0.0008206684906614248,3.065313611513358e-17,0.9596560968937644,0.0
MACS1931,exponential_A5p0,exponential,5.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,5.0,smooth_saturation,exponential_A5p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.9673715543985103e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.0798090130468149e-16,-0.7209826992618046,50.94378180196294,4.130070703915092,35.2576254774444,0.0008122661769883743,3.2989152307104015e-17,1.0206447791958695,0.0
MACS1931,exponential_A7p5,exponential,7.5,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,7.5,smooth_saturation,exponential_A7p5,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.3294810305959506e-16,0.0,696.0898766407472,107.0,1.0,0.0,696.0898766407472,1.0,0.011036976671895366,2.7865009581230424,1.1147837219927904e-16,-0.7288235673203215,50.943781801962935,4.279199620696711,35.28868051514606,0.0008048274605441108,3.0467700216534054e-17,1.1084187406783363,0.0
MACS1931,exponential_A10p0,exponential,10.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,10.0,smooth_saturation,exponential_A10p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,4.793562901403472e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.1147837219927904e-16,-0.7332213924704096,50.94378180196294,4.360167631087441,35.31679712474468,0.0008004798821416026,2.846745495510188e-17,1.1564735564451265,0.0
MACS1931,exponential_A15p0,exponential,15.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,15.0,smooth_saturation,exponential_A15p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.4316440851989803e-16,0.0,696.0898766407472,107.0,1.0,0.0,696.0898766407472,1.0,0.011036976671895366,2.7865009581230424,1.1147837219927904e-16,-0.7376145969777574,50.943781801962935,4.445775269980176,35.35220545436436,0.0007991148789512348,3.056464573760765e-17,1.2071674240050831,0.0
MACS1931,exponential_A20p0,exponential,20.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,20.0,smooth_saturation,exponential_A20p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.6624291336555453e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.6618757918038987e-16,-0.7398091091566991,50.94378180196294,4.490384990542892,35.36854469625021,0.0008037613595737181,3.230382739598379e-17,1.233671736358168,0.0
MACS1931,rational_A3p0,rational,3.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,3.0,smooth_saturation,rational_A3p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,4.178264438222912e-16,0.0,696.0898766407474,107.0,1.0,0.0,696.0898766407474,1.0,0.011036976671895366,2.7865009581230424,1.6721755829891854e-16,-0.6841635009987376,50.943781801962956,3.616219422483305,35.52211810482274,0.0008211795882330231,2.811141001779228e-17,0.9173140390489312,0.0
MACS1931,rational_A5p0,rational,5.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,5.0,smooth_saturation,rational_A5p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.4314052508410825e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,2.5816813380447455e-16,-0.7050494845686355,50.94378180196294,3.8939599522735038,35.41765370906978,0.0008198454293351087,2.806568435077353e-17,0.9584579719483963,0.0
MACS1931,rational_A7p5,rational,7.5,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,7.5,smooth_saturation,rational_A7p5,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,2.983241734856786e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.1789053210014813e-16,-0.7162393404119214,50.94378180196294,4.076456875674447,35.36812976262932,0.0008197366235198622,2.8224435909601313e-17,1.0019886255000676,0.0
MACS1931,rational_A10p0,rational,10.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,10.0,smooth_saturation,rational_A10p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,4.178264438222912e-16,0.0,696.0898766407474,107.0,1.0,0.0,696.0898766407474,1.0,0.011036976671895366,2.7865009581230424,1.3927548127409706e-16,-0.722053640996235,50.943781801962956,4.184821349706011,35.34620424465876,0.0008205998351608068,2.862146648243887e-17,1.0608990760340946,0.0
MACS1931,rational_A15p0,rational,15.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,15.0,smooth_saturation,rational_A15p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,3.3957787053521346e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,2.5816813380447455e-16,-0.7295008049935023,50.94378180196294,4.309111436494675,35.32662521544663,0.0008236928774829622,2.902155827611083e-17,1.1303890905183849,0.0
MACS1931,rational_A20p0,rational,20.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,20.0,smooth_saturation,rational_A20p0,142.5735632526369,211.93048256927227,0.6727374067391879,0.5288785094985863,0.5288785094985863,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,4.340064033751098e-16,0.0,696.0898766407474,107.0,1.0,0.0,696.0898766407474,1.0,0.011036976671895366,2.7865009581230424,1.3927548127409706e-16,-0.7336095952981839,50.943781801962956,4.378890224642027,35.31642311077705,0.0008274857467709396,2.92587749470057e-17,1.169957244762803,0.0
