case,domain,scenario,resolution,cells,cell_kpc,sigma_weighted_mean,sigma_median,sigma_p90,sigma_maximum,sigma_r80_kpc,sigma_active_pixels,transverse_mismatch_weighted_mean,transverse_mismatch_median,transverse_mismatch_p90,transverse_mismatch_maximum,transverse_mismatch_r80_kpc,transverse_mismatch_active_pixels,survival_weighted_mean,survival_median,survival_p90,survival_maximum,survival_r80_kpc,survival_active_pixels,screen_weighted_mean,screen_median,screen_p90,screen_maximum,screen_r80_kpc,screen_active_pixels,trace_length_kpc_weighted_mean,trace_length_kpc_median,trace_length_kpc_p90,trace_length_kpc_maximum,trace_length_kpc_r80_kpc,trace_length_kpc_active_pixels,sigma_global_minimum,sigma_global_maximum,minimum_eigenvalue_proxy,maximum_direction_norm_error,all_coefficients_finite
MACS0025,registered_cluster_baryons_only,nominal,primary,257,14.0625,0.15382756782492654,0.11293715131212281,0.3966075735238233,0.7188249806800128,349.7017945249261,2787,0.2774030897972626,0.1970094513315398,0.67764723161101,0.999189456261052,349.7017945249261,2787,0.9834944772910907,1.0,1.0,1.0,349.7017945249261,2787,0.5798304666361949,0.6032459289441457,0.6849537212222282,0.9551661665478385,349.7017945249261,2787,169.08830191055245,132.04824811503778,331.56709750431753,1022.3943493849416,349.7017945249261,2787,0.0,0.7188249806800128,0.0010787226248154726,1.1102230246251565e-16,True
MACS0025,registered_cluster_baryons_only,nominal,check,129,28.125,0.16719718139282028,0.14662558064670483,0.3993915549312861,0.6543779300424284,346.47808258663997,680,0.2921490112863645,0.24732964458647,0.6786755758821718,0.9870926687114182,346.47808258663997,680,0.9952143704506442,1.0,1.0,1.0,346.47808258663997,680,0.5809689632302512,0.6032303441610354,0.6884495548764281,0.9598542390170578,346.47808258663997,680,193.28873595889286,164.81615809052946,341.1180096751899,1229.856073932058,346.47808258663997,680,0.0,0.6543779300424284,0.0018865142770247158,1.1102230246251565e-16,True
MACS0025,registered_cluster_baryons_only,high,primary,257,14.0625,0.1530596483883622,0.11675320482403463,0.39500560700782045,0.6855069321335375,351.11379596467395,2813,0.29722780424670503,0.21263602740018314,0.7086785123175819,0.9997562641680479,351.11379596467395,2813,0.9777232799083064,1.0,1.0,1.0,351.11379596467395,2813,0.5435090600396684,0.5752731307850008,0.6655377444531965,0.9614462725573424,351.11379596467395,2813,156.80645813312273,119.49451560062137,323.16863372030804,1023.4886493848423,351.11379596467395,2813,0.0,0.6909707773747988,0.0006698783314284445,1.1102230246251565e-16,True
MACS0025,registered_cluster_baryons_only,high,check,129,28.125,0.1657349202263108,0.14385111726139901,0.4014972579637534,0.6825384495006872,349.5495560596067,695,0.3085304485965658,0.2600078642354376,0.7111557897111147,0.995067767780915,349.5495560596067,695,0.993336721208545,1.0,1.0,1.0,349.5495560596067,695,0.5468452786922773,0.57574693499805,0.6660831191588067,0.9751387088302151,349.5495560596067,695,184.7008425610539,153.12591508839844,335.4943376018571,1897.8378592056047,349.5495560596067,695,0.0,0.6825384495006872,0.004194267866939361,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,low,primary,257,14.0625,0.03981412217425967,0.020512287090509524,0.10504500504408155,0.3606957108205818,336.36156511711533,2584,0.10964779669789587,0.05410869055617079,0.2748811269801341,0.9660615091377432,336.36156511711533,2584,0.9992529210797588,1.0,1.0,1.0,336.36156511711533,2584,0.3739202950551453,0.3875158462945075,0.49043119632570126,0.7311939975598223,336.36156511711533,2584,164.19612231653701,172.46226772771556,221.84298902558135,586.0908626751383,336.36156511711533,2584,1.798053346719698e-11,0.5292423036087563,0.008053801273250094,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,low,check,129,28.125,0.03374726321717528,0.01222672439947271,0.088122900499039,0.26825949713946984,336.15390924304984,644,0.0948881923948417,0.03309276676890406,0.23553127617778005,0.8422793691486897,336.15390924304984,644,0.9996687966098581,1.0,1.0,1.0,336.15390924304984,644,0.37309511592267064,0.3867418815210607,0.4892293376004061,0.5869786708544538,336.15390924304984,644,168.52480887736817,177.7300678935881,220.294043951791,379.03684093659035,336.15390924304984,644,1.6454542054250045e-12,0.8408281366497856,0.0074752413577506786,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,nominal,primary,257,14.0625,0.04433140525912119,0.023403596717496797,0.11786693784506778,0.37034456643159713,335.960904564816,2579,0.1300748329116656,0.06529812443315686,0.32410765605598807,0.995206228248084,335.960904564816,2579,0.998769551355912,1.0,1.0,1.0,335.960904564816,2579,0.3526962182550441,0.3657859449550388,0.46755885363344357,0.6447388668800359,335.960904564816,2579,161.12081941294608,169.44061878239745,223.76782669073708,641.1335750862474,335.960904564816,2579,2.16099294851566e-11,0.6076448997308045,0.009452325571094426,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,nominal,check,129,28.125,0.03755356419318819,0.013915499850159004,0.0992244742225819,0.2810423813587431,336.11284633542,644,0.11233940615181223,0.03989649616606458,0.2791672492674712,0.8882293659983566,336.11284633542,644,0.9996613006405851,1.0,1.0,1.0,336.11284633542,644,0.35185825131458964,0.36545727652687776,0.46694936388688024,0.5391032763593251,336.11284633542,644,166.70668074429176,175.42439802796372,221.2437236139177,339.642368023487,336.11284633542,644,1.9772091058459416e-12,0.8977038083829073,0.005645245766376016,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,high,primary,257,14.0625,0.04628605510720307,0.02473656728999901,0.12346288991874851,0.35867983967188666,335.9060740053106,2579,0.14421084760381553,0.07284746899670115,0.3599328872585663,0.9953958135401902,335.9060740053106,2579,0.9981133166943371,1.0,1.0,1.0,335.9060740053106,2579,0.33378369758745774,0.3470505027342173,0.4474041644771769,0.7848561173689369,335.9060740053106,2579,158.48741553977723,166.4825503142546,224.66095339627276,1282.425135205863,335.9060740053106,2579,2.416738112717257e-11,0.6551374576947947,0.010891862361655085,1.1102230246251565e-16,True
MACS0159,registered_cluster_baryons_only,high,check,129,28.125,0.03942392141171337,0.015036697494403974,0.1055940582058632,0.2896858723438527,333.7688689569271,632,0.12536427891095886,0.04606305749250375,0.31218816210226275,0.9020429939366594,333.7688689569271,632,0.9995931300735794,1.0,1.0,1.0,333.7688689569271,632,0.3314388724157021,0.3453776553093618,0.44301274276987146,0.5174812031907992,333.7688689569271,632,165.13676305858723,172.8063059563495,221.63773128432192,391.9818047036155,333.7688689569271,632,2.2109048544104828e-12,0.9159032552433165,0.005314486342686439,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,low,primary,257,14.0625,0.05058801918696812,0.00716519258791192,0.15292879498074838,0.7924065880455298,647.3397063858486,9577,0.08274860132817477,0.010891700469335722,0.24813869203562514,0.9996935899068567,647.3397063858486,9577,0.9968354051890034,1.0,1.0,1.0,647.3397063858486,9577,0.6459300987850992,0.6664813431183432,0.734750182536737,0.9870921478685453,647.3397063858486,9577,305.3786946441917,296.69660953517524,484.03994980011254,2317.673874366198,647.3397063858486,9577,9.939040649176117e-12,0.7924065880455298,0.012907800699877011,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,low,check,129,28.125,0.06014911242795827,0.00944344429556939,0.18117433549563883,0.7601178540937682,647.7709099852786,2396,0.09536837370980472,0.014128439252725118,0.285244998503298,0.9945189641201606,647.7709099852786,2396,0.9997203625765392,1.0,1.0,1.0,647.7709099852786,2396,0.6489585875096601,0.6685899034736607,0.7340424787917093,0.9301111268287036,647.7709099852786,2396,324.0073558171661,309.75949132978684,502.97789379850394,1625.4839868005793,647.7709099852786,2396,5.750638268540376e-12,0.7601178540937682,0.020912808314436013,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,nominal,primary,257,14.0625,0.05475839440998459,0.008202656463198362,0.16718399872802311,0.8296404002712312,646.4381055242033,9534,0.09614259074037444,0.012977192857934524,0.2871744185741111,0.9987009655635143,646.4381055242033,9534,0.9946918097448075,1.0,1.0,1.0,646.4381055242033,9534,0.6154349969234943,0.639487311757647,0.7117321369853518,0.9561600211041991,646.4381055242033,9534,291.4231481031345,288.3961180527482,476.9865961765635,2376.395801962494,646.4381055242033,9534,1.160000802080412e-11,0.8296404002712312,0.007886965845788407,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,nominal,check,129,28.125,0.06623096222252374,0.010700811081278247,0.1992500028056948,0.7285368611624777,646.8698698257987,2392,0.11089754072538904,0.016807134773801684,0.32881393662487507,0.9997457123491567,646.8698698257987,2392,0.9994759935124489,1.0,1.0,1.0,646.8698698257987,2392,0.6206562767076594,0.6421383706026043,0.7120404970663112,0.9396336179141715,646.8698698257987,2392,314.42561018857566,304.04240167858563,497.55258418089466,1520.3918529409575,646.8698698257987,2392,6.802113838969097e-12,0.7285368611624777,0.02333993919241716,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,high,primary,257,14.0625,0.056121771002499966,0.008743873542349203,0.1747645651881158,0.8327143275373305,645.5265509479818,9512,0.10507436111626353,0.014401974810365443,0.3136747270790589,0.9995128381979268,645.5265509479818,9512,0.9926285981447405,1.0,1.0,1.0,645.5265509479818,9512,0.5876037699536584,0.6144378027034523,0.6906023131350919,0.9217425543320976,645.5265509479818,9512,281.66201436719143,281.6755051681291,473.42094658545983,2376.2663825963878,645.5265509479818,9512,1.258571438076259e-11,0.8327143275373305,0.004107191849059401,1.1102230246251565e-16,True
PLCKG287,registered_cluster_baryons_only,high,check,129,28.125,0.06878228139333963,0.011572428349338968,0.20692643657937013,0.7123956125034473,646.3801210539671,2385,0.12135889592301485,0.018723994562734138,0.36072683265143435,0.9961455707981793,646.3801210539671,2385,0.999149330569421,1.0,1.0,1.0,646.3801210539671,2385,0.594399269637711,0.6178767562627814,0.6905266027540277,0.9847553074826572,646.3801210539671,2385,306.6742492147328,298.57052229277275,492.2892318581749,1444.0875792002307,646.3801210539671,2385,7.505864927875175e-12,0.7123956125034473,0.015244689506902873,1.1102230246251565e-16,True
