system,cohort,realization,local_jsd,galaxy_locked_jsd,cluster_locked_jsd,galaxy_locked_improves_local,galaxy_locked_beats_cluster_locked
CL J0152.7-1357,development,28,0.21888885481033332,0.12362061504480736,0.0385818327178621,True,False
CL J0152.7-1357,development,29,0.20419021256581177,0.1070470943615639,0.02692284980995393,True,False
CL J0152.7-1357,development,30,0.20977158961136827,0.12157648691278783,0.05114389909795726,True,False
CL J0152.7-1357,development,31,0.21016714924128052,0.1169266038690583,0.038426649392584264,True,False
CL J0152.7-1357,development,32,0.21010670136592846,0.1151773889726053,0.03450403496982647,True,False
CL J0152.7-1357,development,33,0.2209933457870154,0.11792544802377745,0.02180008727335151,True,False
CL J0152.7-1357,development,34,0.210188088830562,0.11061500147310507,0.02463967912635673,True,False
CL J0152.7-1357,development,35,0.20963630608190853,0.11527920319275319,0.03559837403207371,True,False
CL J0152.7-1357,development,36,0.21039127694531484,0.11128259143153861,0.02524489383041133,True,False
CL J0152.7-1357,development,37,0.2118153642563927,0.10970957616051305,0.020249492804705834,True,False
CL J0152.7-1357,development,38,0.2081864275982859,0.1132188506135414,0.033178344018676996,True,False
CL J0152.7-1357,development,39,0.20569932844310507,0.11213665234612231,0.03554462085783334,True,False
CL J0152.7-1357,development,40,0.21238213685704688,0.11164618348484961,0.02284033621854316,True,False
CL J0152.7-1357,development,41,0.20612734428531818,0.10546801655297443,0.020550278033170208,True,False
CL J0152.7-1357,development,42,0.2117074083511578,0.11508987121983182,0.03125650026879567,True,False
CL J0152.7-1357,development,43,0.20741340055253243,0.11091208979470321,0.029668021365755578,True,False
CL J0152.7-1357,development,44,0.2041995814080627,0.11186076707550416,0.037774883289091496,True,False
CL J0152.7-1357,development,45,0.2124703218710573,0.12134603705113059,0.044877392933986675,True,False
CL J0152.7-1357,development,46,0.1999826673755493,0.11383533411678229,0.05042150949983013,True,False
CL J0152.7-1357,development,47,0.2097420702367605,0.10902849533024449,0.02411630968194564,True,False
CL J0152.7-1357,development,48,0.21249464496097514,0.12245822493293426,0.04667443131995595,True,False
CL J0152.7-1357,development,49,0.2148454550371242,0.12559720396480717,0.05141717294178322,True,False
CL J0152.7-1357,development,50,0.21187026323226013,0.11819533609084078,0.03835566540213116,True,False
CL J0152.7-1357,development,51,0.20426951171858115,0.11298326174341597,0.04002802540792995,True,False
CL J0152.7-1357,development,52,0.20880851007918014,0.10822440263046332,0.02175012119335394,True,False
CL J0152.7-1357,development,53,0.2111458552617359,0.11232067502738183,0.026379517126958373,True,False
CL J0152.7-1357,development,54,0.21193973121815102,0.11456531920672697,0.029773116122982106,True,False
CL J0152.7-1357,development,55,0.21437645483691364,0.11288909355340268,0.02206060458675043,True,False
CL J0152.7-1357,development,56,0.20592431165736308,0.10871212085294285,0.02731815444826969,True,False
CL J0152.7-1357,development,57,0.21115383769830512,0.11355874858325107,0.029232845021517694,True,False
CL J0152.7-1357,development,58,0.21573378282796818,0.12229843165698516,0.042066485291315917,True,False
CL J0152.7-1357,development,59,0.20951159550438767,0.11554753120785319,0.03657709749058028,True,False
CL J0152.7-1357,development,60,0.21155525275378784,0.11203704725425703,0.02563802701204687,True,False
CL J0152.7-1357,development,61,0.21378902880262157,0.125427090836044,0.052529618331938366,True,False
CL J0152.7-1357,development,62,0.2175733990699522,0.12311846571977807,0.03939321735664551,True,False
CL J0152.7-1357,development,63,0.20320400199744826,0.1159609156963512,0.049639505577820126,True,False
CL J0152.7-1357,development,64,0.20940660315999718,0.11221634211960912,0.029311704969018724,True,False
CL J0152.7-1357,development,65,0.20536407028388903,0.10792958800573281,0.02672745180710938,True,False
CL J0152.7-1357,development,66,0.20179124832515816,0.10984556571586679,0.037156831022868216,True,False
CL J0152.7-1357,development,67,0.21171174650530053,0.12121644704123329,0.046390973208533984,True,False
CL J0152.7-1357,development,68,0.20569773363383403,0.11357165333181884,0.03889080641803204,True,False
CL J0152.7-1357,development,69,0.2172695430772396,0.11648471838560523,0.02503054517836801,True,False
CL J0152.7-1357,development,70,0.2093897680586535,0.11130764876116903,0.027356166308105508,True,False
CL J0152.7-1357,development,71,0.2062974081675648,0.11700894624945417,0.04638601271357083,True,False
CL J0152.7-1357,development,72,0.21166423439479726,0.1250485873536085,0.05589898219305525,True,False
CL J0152.7-1357,development,73,0.21160583241199638,0.11391388608090408,0.02925869235624698,True,False
CL J0152.7-1357,development,74,0.21398533213693072,0.11007811555017674,0.017284496667981313,True,False
CL J0152.7-1357,development,75,0.22362486235465537,0.11552459124274214,0.013484449484603521,True,False
CL J0152.7-1357,development,76,0.20601182166495186,0.10961362202671249,0.029379836931956577,True,False
CL J0152.7-1357,development,77,0.203291788581541,0.10771677923602808,0.029706914102035686,True,False
CL J0152.7-1357,development,78,0.21407598237762707,0.11830482237992804,0.03454701194159766,True,False
CL J0152.7-1357,development,79,0.21089404817399915,0.11563364256665856,0.03407619311976537,True,False
CL J0152.7-1357,development,80,0.21580428415040698,0.12746545313126423,0.05465544276651059,True,False
CL J0152.7-1357,development,81,0.20913297659117408,0.1261582247779598,0.06427745743339613,True,False
CL J0152.7-1357,development,82,0.2117431626730039,0.11435579854481712,0.029794141787723855,True,False
CL J0152.7-1357,development,83,0.21138514141908749,0.11159927828952551,0.024508691886957538,True,False
CL J0152.7-1357,development,84,0.20632190313108334,0.11372446003633485,0.038452470617841863,True,False
CL J0152.7-1357,development,85,0.21031763860851868,0.11280284046707162,0.02911917528503667,True,False
CL J0152.7-1357,development,86,0.20893625517711567,0.11055433385928735,0.026314168850629094,True,False
CL J0152.7-1357,development,87,0.21359283401736187,0.11698890270887936,0.032654371075643604,True,False
CL J0152.7-1357,development,88,0.20016182194050908,0.10754874437106127,0.035041537570063924,True,False
CL J0152.7-1357,development,89,0.20949446581844827,0.12023819346320902,0.04909032227799992,True,False
CL J0152.7-1357,development,90,0.21318749372033213,0.11690291325331864,0.03246586417794027,True,False
CL J0152.7-1357,development,91,0.2094280981666084,0.10851989370650514,0.021075577254288706,True,False
CL J0152.7-1357,development,92,0.21334663970982284,0.11714249786980432,0.03371554771443054,True,False
CL J0152.7-1357,development,93,0.20894082932572022,0.11479588535700229,0.035694051898901236,True,False
CL J0152.7-1357,development,94,0.20753710102666337,0.11550129356192644,0.040354606827020335,True,False
CL J0152.7-1357,development,95,0.20437971848037126,0.10851664302032499,0.029628626931144576,True,False
CL J0152.7-1357,development,96,0.2085941498711641,0.1103513233733896,0.02652290268825739,True,False
CL J0152.7-1357,development,97,0.2132748917549982,0.11162789629112825,0.021389117586785154,True,False
CL J0152.7-1357,development,98,0.21253103090006045,0.12194853338812217,0.04697125273582906,True,False
CL J0152.7-1357,development,99,0.20803322764610044,0.11205047511093048,0.030974197536194546,True,False
MACS J0035.4-2015,development,0,0.22156609030453708,0.14350084608099753,0.0695394127889761,True,False
MACS J0035.4-2015,development,1,0.22094952588750022,0.14122338037405713,0.06459616202703337,True,False
MACS J0035.4-2015,development,2,0.22011202318749634,0.1416913875538322,0.06719229233592058,True,False
MACS J0035.4-2015,development,3,0.2218736315429965,0.14275722718729317,0.06712704702281763,True,False
MACS J0035.4-2015,development,4,0.222011969901239,0.14340802338977043,0.06876532963843363,True,False
MACS J0035.4-2015,development,5,0.2208568177928379,0.14001885281437065,0.06132594725585975,True,False
MACS J0035.4-2015,development,6,0.22072854860653945,0.1417031933816757,0.06607876839694943,True,False
MACS J0035.4-2015,development,7,0.22238178784990467,0.14494899128749889,0.07194066927225984,True,False
MACS J0035.4-2015,development,8,0.22077149519788614,0.1419770639842297,0.066659886455533,True,False
MACS J0035.4-2015,development,9,0.22044671187103687,0.1415366351040008,0.06627966490010881,True,False
MACS J0035.4-2015,development,10,0.22075800306646243,0.143430772228834,0.07046411993398081,True,False
MACS J0035.4-2015,development,11,0.2214469069486501,0.14241770488212155,0.06699782220218983,True,False
MACS J0035.4-2015,development,12,0.22215919869045497,0.14465865088276797,0.07149100060867913,True,False
MACS J0035.4-2015,development,13,0.2216738437499649,0.14175166151258595,0.06474918800585919,True,False
MACS J0035.4-2015,development,14,0.2227742638677819,0.14488800981504424,0.0710701619648123,True,False
MACS J0035.4-2015,development,15,0.22213178067937495,0.14396888296186144,0.06976724952175664,True,False
MACS J0035.4-2015,development,16,0.22074337973845579,0.14227830268076397,0.06750104234817314,True,False
MACS J0035.4-2015,development,17,0.22156770565229045,0.1420120216547231,0.06555679750458374,True,False
MACS J0035.4-2015,development,18,0.22229891025848397,0.14400746542358103,0.06976219693776348,True,False
MACS J0035.4-2015,development,19,0.2214329097178323,0.14345517778469954,0.06964536613721421,True,False
MACS J0035.4-2015,development,20,0.2205693721036717,0.14249874614091565,0.06874261695706413,True,False
MACS J0035.4-2015,development,21,0.22138610630372035,0.14310040808166485,0.06876900885564227,True,False
MACS J0035.4-2015,development,22,0.22207416495394522,0.14536814773536352,0.07383173293197927,True,False
MACS J0035.4-2015,development,23,0.22108063978876333,0.14159004301010752,0.06534139908353019,True,False
MACS J0035.4-2015,development,24,0.22114652122858014,0.14326636783574923,0.06975617395277459,True,False
MACS J0035.4-2015,development,25,0.22213906122736538,0.1444841052878944,0.07119832377511473,True,False
MACS J0035.4-2015,development,26,0.22128151129722437,0.14392820631278683,0.07105850617132266,True,False
MACS J0035.4-2015,development,27,0.22356892644273724,0.1436412113077749,0.06679700453131471,True,False
MACS J0035.4-2015,development,28,0.22281603137119319,0.14544619546667512,0.07267864267929104,True,False
MACS J0035.4-2015,development,29,0.22195559535724835,0.1441615824350756,0.07076279414622236,True,False
MACS J0035.4-2015,development,30,0.22149623504635227,0.14281368567225824,0.06782638362395788,True,False
MACS J0035.4-2015,development,31,0.22306823761809802,0.14387776878719596,0.06821319865055862,True,False
MACS J0035.4-2015,development,32,0.2214776908075677,0.1432900099290103,0.06894692225844304,True,False
MACS J0035.4-2015,development,33,0.22038237850521414,0.14084337513596074,0.06486864402251191,True,False
MACS J0035.4-2015,development,34,0.2228766014763655,0.14458261760288948,0.06994578528813357,True,False
MACS J0035.4-2015,development,35,0.22307420192141064,0.14539726111300819,0.07192097763226502,True,False
MACS J0035.4-2015,development,36,0.22205023689075942,0.14186375842466387,0.06445958467926984,True,False
MACS J0035.4-2015,development,37,0.22204488630651148,0.14375237365822652,0.06950867126809551,True,False
MACS J0035.4-2015,development,38,0.22220394730692744,0.14387757410895324,0.06941583138606335,True,False
MACS J0035.4-2015,development,39,0.22170124854124404,0.14395523140537297,0.07087518029251941,True,False
MACS J0035.4-2015,development,40,0.22314745085924903,0.14447001535000023,0.06954341032123013,True,False
MACS J0035.4-2015,development,41,0.22138326644790166,0.14325399060925206,0.06899121055897084,True,False
MACS J0035.4-2015,development,42,0.22254394618339907,0.14309528829447654,0.06712763348184231,True,False
MACS J0035.4-2015,development,43,0.22179792525308908,0.14339307089146996,0.06877498460824402,True,False
MACS J0035.4-2015,development,44,0.22298074077380683,0.14761245150633218,0.07781169380453345,True,False
MACS J0035.4-2015,development,45,0.2225722894463294,0.14367545544219765,0.06834190417146023,True,False
MACS J0035.4-2015,development,46,0.22247184347507115,0.1438509821174071,0.06913138824573076,True,False
MACS J0035.4-2015,development,47,0.22256147761984973,0.14447776828387415,0.07041516223440406,True,False
MACS J0035.4-2015,development,48,0.22184478142043706,0.1433450690104346,0.06863618556405462,True,False
MACS J0035.4-2015,development,49,0.2206523515022722,0.14321872747156555,0.0702284681924526,True,False
MACS J0035.4-2015,development,50,0.22211588909450963,0.14407091239089598,0.0702075066779711,True,False
MACS J0035.4-2015,development,51,0.22076842481641248,0.14358557758089308,0.07101883621776692,True,False
MACS J0035.4-2015,development,52,0.2231985603112721,0.14657221263704495,0.07490012815883774,True,False
MACS J0035.4-2015,development,53,0.22269722785321833,0.1447570513245094,0.07070634075304695,True,False
MACS J0035.4-2015,development,54,0.22206401097421186,0.14295449665514287,0.06738423433283952,True,False
MACS J0035.4-2015,development,55,0.22313800852652535,0.14468652833186688,0.06997083045099303,True,False
MACS J0035.4-2015,development,56,0.22071901775854774,0.1419543832467789,0.06695161493846755,True,False
MACS J0035.4-2015,development,57,0.22119571488529516,0.14247463404780547,0.06771029722395931,True,False
MACS J0035.4-2015,development,58,0.22271500676612221,0.14542219158357483,0.07265501363122531,True,False
MACS J0035.4-2015,development,59,0.22243309335602815,0.14511958432442362,0.0721377180188084,True,False
MACS J0035.4-2015,development,60,0.2203097422061025,0.1410370309429797,0.06521472764077181,True,False
MACS J0035.4-2015,development,61,0.22351214788852303,0.1437748317076688,0.06748513020230931,True,False
MACS J0035.4-2015,development,62,0.22162830913748832,0.14402326961905745,0.07090181072749589,True,False
MACS J0035.4-2015,development,63,0.2217343836549434,0.14493560667551061,0.07300362196603008,True,False
MACS J0035.4-2015,development,64,0.22149626305927214,0.14225485824138023,0.06644109595895085,True,False
MACS J0035.4-2015,development,65,0.22187352985960915,0.14420044349007238,0.07072828430346467,True,False
MACS J0035.4-2015,development,66,0.22139002634214872,0.143990282107131,0.07105533963843402,True,False
MACS J0035.4-2015,development,67,0.2229129386625967,0.1435404421120302,0.06753736482325279,True,False
MACS J0035.4-2015,development,68,0.21988455572996313,0.14017289793111404,0.06367634477376966,True,False
MACS J0035.4-2015,development,69,0.2214422703876034,0.1424288353757791,0.06684808934705289,True,False
MACS J0035.4-2015,development,70,0.22227881307690572,0.1432925362888743,0.06785153449616996,True,False
MACS J0035.4-2015,development,71,0.2226608063327877,0.1448095500849464,0.07111188701485052,True,False
MACS J0035.4-2015,development,72,0.2222118899173331,0.14310911469612134,0.06784298538775302,True,False
MACS J0035.4-2015,development,73,0.22120511584277475,0.14311104516628612,0.06907486091369215,True,False
MACS J0035.4-2015,development,74,0.2221363604720945,0.14496092290142637,0.07236384128117335,True,False
MACS J0035.4-2015,development,75,0.22189369610349458,0.1422708838450405,0.06603655108984735,True,False
MACS J0035.4-2015,development,76,0.22183856819538378,0.1438114977647908,0.06990905291592794,True,False
MACS J0035.4-2015,development,77,0.2224916128785957,0.14502251042511533,0.07200744190642668,True,False
MACS J0035.4-2015,development,78,0.22007328047118158,0.14209856751913122,0.06821509757614705,True,False
MACS J0035.4-2015,development,79,0.22015712476390942,0.14199295281360225,0.06772726776578632,True,False
MACS J0035.4-2015,development,80,0.22066959389437074,0.1412792507520667,0.0653571777742696,True,False
MACS J0035.4-2015,development,81,0.22178983677620723,0.14383275165809567,0.06995600364746622,True,False
MACS J0035.4-2015,development,82,0.22266604943759744,0.14358631921811144,0.06752590847420172,True,False
MACS J0035.4-2015,development,83,0.2211789828352002,0.14188103116220216,0.06603358536093044,True,False
MACS J0035.4-2015,development,84,0.221815187268761,0.1445662598948423,0.07169868328370216,True,False
MACS J0035.4-2015,development,85,0.2214724913247888,0.143994138060773,0.07091383492752355,True,False
MACS J0035.4-2015,development,86,0.2205489175694777,0.1401136461620756,0.06230200841083993,True,False
MACS J0035.4-2015,development,87,0.2225883585226659,0.1442531992025149,0.06970682857819188,True,False
MACS J0035.4-2015,development,88,0.2214503576714809,0.14215341674890597,0.06633278457356549,True,False
MACS J0035.4-2015,development,89,0.22185655776516738,0.14449602975359768,0.07187331078078502,True,False
MACS J0035.4-2015,development,90,0.22244821348867252,0.14330908853395108,0.06766612467854324,True,False
MACS J0035.4-2015,development,91,0.2233762089959951,0.14552705735111515,0.07160170204961609,True,False
MACS J0035.4-2015,development,92,0.22229830871561818,0.14500257261970317,0.07221000055366208,True,False
MACS J0035.4-2015,development,93,0.2225589040747273,0.1440851819488485,0.06936243050601672,True,False
MACS J0035.4-2015,development,94,0.22181931967882718,0.14444257979155214,0.0716549770154421,True,False
MACS J0035.4-2015,development,95,0.2209719018516861,0.14241901521716044,0.06778896993487815,True,False
MACS J0035.4-2015,development,96,0.22026490944363747,0.14117170604242651,0.06550937766127894,True,False
MACS J0035.4-2015,development,97,0.22168043215098956,0.14371502433818992,0.06984699905202521,True,False
MACS J0035.4-2015,development,98,0.22042514139719688,0.14155371692539034,0.06659313393091887,True,False
MACS J0035.4-2015,development,99,0.22408775687088328,0.1450886910437772,0.06967578433701567,True,False
MACS J0257.1-2325,development,0,0.4321413764803511,0.30979834900219727,0.15525320758339156,True,False
MACS J0257.1-2325,development,1,0.42847783266354034,0.30534471221361514,0.15059011177767329,True,False
MACS J0257.1-2325,development,2,0.4234388569858046,0.29884564044062156,0.14276051871976764,True,False
MACS J0257.1-2325,development,3,0.4205325025009123,0.2930650203194946,0.13281860207029678,True,False
MACS J0257.1-2325,development,4,0.43160869607683183,0.3087183708299508,0.15395095508365367,True,False
MACS J0257.1-2325,development,5,0.43051793277153455,0.3070143131021516,0.1514005654405172,True,False
MACS J0257.1-2325,development,6,0.4266542360032586,0.3025895832784004,0.14647063298628873,True,False
MACS J0257.1-2325,development,7,0.4348486230693942,0.31207517473553836,0.1565525701617059,True,False
MACS J0257.1-2325,development,8,0.43516731885143933,0.3127421863377532,0.15773763838455293,True,False
MACS J0257.1-2325,development,9,0.42993457017065967,0.30610982271464793,0.1496807792378452,True,False
MACS J0257.1-2325,development,10,0.4345345425336663,0.3122973998126309,0.1575768363445487,True,False
MACS J0257.1-2325,development,11,0.429361306419322,0.30549980247340214,0.14914700278842427,True,False
MACS J0257.1-2325,development,12,0.42647568823837967,0.30163062530404,0.14415503764421683,True,False
MACS J0257.1-2325,development,13,0.42718461510720546,0.30291913355903133,0.14632626630214657,True,False
MACS J0257.1-2325,development,14,0.43161464671520156,0.30823192791466025,0.1523588051801406,True,False
MACS J0257.1-2325,development,15,0.4227053226410965,0.29605564109421895,0.13651270139511185,True,False
MACS J0257.1-2325,development,16,0.4234945896255172,0.2974956742232241,0.1390143838760855,True,False
MACS J0257.1-2325,development,17,0.43274560971825526,0.3101067427042974,0.15547828061009725,True,False
MACS J0257.1-2325,development,18,0.43685485708921845,0.3147746989973379,0.159873605962654,True,False
MACS J0257.1-2325,development,19,0.4241069535295509,0.2974473337177063,0.13758053725868602,True,False
MACS J0257.1-2325,development,20,0.43024546773456157,0.3062329162003367,0.1494709021495117,True,False
MACS J0257.1-2325,development,21,0.42329581090617335,0.29741383949802735,0.13899036833859002,True,False
MACS J0257.1-2325,development,22,0.4259474919150423,0.3006843723536331,0.14333532081069034,True,False
MACS J0257.1-2325,development,23,0.43731807999224737,0.3153688545610368,0.1611205830194365,True,False
MACS J0257.1-2325,development,24,0.4246239169516424,0.299043919325908,0.14087945192029055,True,False
MACS J0257.1-2325,development,25,0.4268810143757003,0.3022809930640108,0.14513506248145872,True,False
MACS J0257.1-2325,development,26,0.4227423001955014,0.2957751378804592,0.13592087945909462,True,False
MACS J0257.1-2325,development,27,0.43780241305942624,0.31582746634865067,0.16120117956916313,True,False
MACS J0257.1-2325,development,28,0.4300232409559023,0.3060678401807686,0.14974222138303267,True,False
MACS J0257.1-2325,development,29,0.43313213182900834,0.30993626680880304,0.15418726829770613,True,False
MACS J0257.1-2325,development,30,0.42401764998279,0.2986677500974756,0.14099950099409425,True,False
MACS J0257.1-2325,development,31,0.4205475538167019,0.29322651345440354,0.13294077046970187,True,False
MACS J0257.1-2325,development,32,0.4372717227702305,0.3154724413653836,0.16122393002333468,True,False
MACS J0257.1-2325,development,33,0.4330035014907799,0.31000732022271094,0.15467943150197216,True,False
MACS J0257.1-2325,development,34,0.43316078300989375,0.31065936712478626,0.1556696327037636,True,False
MACS J0257.1-2325,development,35,0.42289639972202564,0.2967717799114437,0.13802406763548747,True,False
MACS J0257.1-2325,development,36,0.4289420227300422,0.3054552313601542,0.15004884418884373,True,False
MACS J0257.1-2325,development,37,0.4246025748867296,0.2995085198224446,0.14226617458355936,True,False
MACS J0257.1-2325,development,38,0.42108393839276703,0.29478064193456,0.13614664474266405,True,False
MACS J0257.1-2325,development,39,0.4231110167973059,0.2982182155493478,0.1417379442835702,True,False
MACS J0257.1-2325,development,40,0.42844607641537646,0.3044274731493458,0.14820567731890627,True,False
MACS J0257.1-2325,development,41,0.4287787987711044,0.3050665705584466,0.14934332398180244,True,False
MACS J0257.1-2325,development,42,0.4363350564116418,0.31466139862445686,0.16056498247106576,True,False
MACS J0257.1-2325,development,43,0.4346963007316989,0.31285661593915837,0.15900570264815467,True,False
MACS J0257.1-2325,development,44,0.4264976828990979,0.30178334263453216,0.1446216803285475,True,False
MACS J0257.1-2325,development,45,0.4283088122954183,0.30447838177227615,0.14862777532505098,True,False
MACS J0257.1-2325,development,46,0.42549817782884586,0.29962374686567084,0.1408440594993226,True,False
MACS J0257.1-2325,development,47,0.42623805550614763,0.3021237593173624,0.1461173944191756,True,False
MACS J0257.1-2325,development,48,0.4216778240835284,0.2951735968661684,0.1360979096865259,True,False
MACS J0257.1-2325,development,49,0.42894831717892185,0.3056074697544585,0.1503310685119722,True,False
MACS J0257.1-2325,development,50,0.42865112649985876,0.3046034709345894,0.14819937103905553,True,False
MACS J0257.1-2325,development,51,0.428327874726987,0.3036046736590019,0.14621574274279525,True,False
MACS J0257.1-2325,development,52,0.41979344367564303,0.292715292823825,0.1328235962711083,True,False
MACS J0257.1-2325,development,53,0.4226078858937581,0.29675261397577735,0.1387294538936702,True,False
MACS J0257.1-2325,development,54,0.4266573937958986,0.30163150613519507,0.14396767357478654,True,False
MACS J0257.1-2325,development,55,0.4235936447634555,0.29818726160570924,0.14053769093028473,True,False
MACS J0257.1-2325,development,56,0.4237370642033651,0.2972975847566056,0.13810264313931542,True,False
MACS J0257.1-2325,development,57,0.4344237419310136,0.3115504160643588,0.15572591824131998,True,False
MACS J0257.1-2325,development,58,0.4248416427108747,0.2983283513225573,0.1386277604047637,True,False
MACS J0257.1-2325,development,59,0.4337725267525549,0.31148172561812726,0.15710380885379144,True,False
MACS J0257.1-2325,development,60,0.43030871011454347,0.30611122287876147,0.14938440694204674,True,False
MACS J0257.1-2325,development,61,0.42651581490494045,0.30141799294132965,0.1435537573760856,True,False
MACS J0257.1-2325,development,62,0.4307638188474641,0.3079587826512591,0.15317771966660268,True,False
MACS J0257.1-2325,development,63,0.4273331140112976,0.30235661359532634,0.14458342778559075,True,False
MACS J0257.1-2325,development,64,0.4229205740452814,0.2973823727088363,0.14018987714956718,True,False
MACS J0257.1-2325,development,65,0.42865617058654143,0.3045043950588517,0.1480138411348046,True,False
MACS J0257.1-2325,development,66,0.42067449349880204,0.2938211838429255,0.13437602444171987,True,False
MACS J0257.1-2325,development,67,0.4194943357909636,0.29304151949059504,0.13481177417354018,True,False
MACS J0257.1-2325,development,68,0.4231659761078403,0.29660606253947097,0.1369243192279015,True,False
MACS J0257.1-2325,development,69,0.42814023508421134,0.3045047155094358,0.14904270566930647,True,False
MACS J0257.1-2325,development,70,0.42414041602575514,0.29848960977164474,0.14038169623237493,True,False
MACS J0257.1-2325,development,71,0.4316951972218104,0.3091102027089982,0.15461582733579804,True,False
MACS J0257.1-2325,development,72,0.4284411996075721,0.30450396883754216,0.14849444734023257,True,False
MACS J0257.1-2325,development,73,0.4335426708762417,0.3114445450419332,0.15705584933170152,True,False
MACS J0257.1-2325,development,74,0.43220351537604174,0.3088483448160911,0.15283334612178037,True,False
MACS J0257.1-2325,development,75,0.4204138237367176,0.2941613467532397,0.13576633486357753,True,False
MACS J0257.1-2325,development,76,0.42863417808202336,0.30456779408755985,0.14818372264767332,True,False
MACS J0257.1-2325,development,77,0.4286514231231795,0.30466545927009686,0.14845560255831156,True,False
MACS J0257.1-2325,development,78,0.4339435676914595,0.31108351949415003,0.15576696890284564,True,False
MACS J0257.1-2325,development,79,0.43821045657875074,0.316821154431158,0.16291339406769884,True,False
MACS J0257.1-2325,development,80,0.43101180329237904,0.30845358346947543,0.15405006827137024,True,False
MACS J0257.1-2325,development,81,0.42781637366244196,0.30391451990352697,0.1478005613710157,True,False
MACS J0257.1-2325,development,82,0.42179245710790025,0.29500567145965706,0.1354680861626126,True,False
MACS J0257.1-2325,development,83,0.4260428756846509,0.30142672179241625,0.14484233348824485,True,False
MACS J0257.1-2325,development,84,0.4266967521768775,0.3025732734995453,0.14628822032981298,True,False
MACS J0257.1-2325,development,85,0.42240028229204724,0.29565638072453637,0.1362355789334378,True,False
MACS J0257.1-2325,development,86,0.42643357751218325,0.3010339584105214,0.14315019217411884,True,False
MACS J0257.1-2325,development,87,0.43528407536080554,0.31323810849035005,0.15881588933675686,True,False
MACS J0257.1-2325,development,88,0.42496597626668225,0.2999727078820469,0.1430068104319345,True,False
MACS J0257.1-2325,development,89,0.42885896419304226,0.3045867464177449,0.1478251688424008,True,False
MACS J0257.1-2325,development,90,0.4312975473927395,0.30840600765524984,0.1532173003306473,True,False
MACS J0257.1-2325,development,91,0.428346130709476,0.30456382860378695,0.1489442811449106,True,False
MACS J0257.1-2325,development,92,0.4234659149009955,0.29714180727334755,0.1381628889141195,True,False
MACS J0257.1-2325,development,93,0.4227091132840325,0.2962433644627557,0.1372589415496243,True,False
MACS J0257.1-2325,development,94,0.4246048080843192,0.29840099917825946,0.13914752524266327,True,False
MACS J0257.1-2325,development,95,0.42031840089344474,0.29336379617698016,0.13412048820502165,True,False
MACS J0257.1-2325,development,96,0.41823572353978444,0.2907102970933201,0.13062749229835247,True,False
MACS J0257.1-2325,development,97,0.42706531918556156,0.3023456396347586,0.14531551159641526,True,False
MACS J0257.1-2325,development,98,0.42735666737760325,0.3032072789424835,0.1470982464558772,True,False
MACS J0257.1-2325,development,99,0.42652397032297473,0.3001388507287859,0.14060690980600996,True,False
MACS J0553.4-3342,development,0,0.19415563514215128,0.09449230440957246,0.005739545175956736,True,False
MACS J0553.4-3342,development,1,0.19443827355358628,0.09521095937189294,0.006889846642982533,True,False
MACS J0553.4-3342,development,2,0.19722132050282598,0.09698299365399146,0.00683714438318393,True,False
MACS J0553.4-3342,development,3,0.19146675025390053,0.09275291934735455,0.0057716430836934765,True,False
MACS J0553.4-3342,development,4,0.1978080471829593,0.09683334201054292,0.0058920342785697315,True,False
MACS J0553.4-3342,development,5,0.19832593798016263,0.09651332060644452,0.004612722743519474,True,False
MACS J0553.4-3342,development,6,0.1919014203465261,0.0931021664372218,0.0059417954169491,True,False
MACS J0553.4-3342,development,7,0.1879544206598029,0.09051997684274882,0.005944455193494098,True,False
MACS J0553.4-3342,development,8,0.19651179217914927,0.0955881591249707,0.00508607451304987,True,False
MACS J0553.4-3342,development,9,0.19606021682353336,0.09561984695625547,0.005675476897682825,True,False
MACS J0553.4-3342,development,10,0.19582782553634942,0.09597160557565275,0.006768297957565596,True,False
MACS J0553.4-3342,development,11,0.19806680626709433,0.09697231345916012,0.005636366849722512,True,False
MACS J0553.4-3342,development,12,0.19179243303407423,0.09276161093639376,0.005228742591194109,True,False
MACS J0553.4-3342,development,13,0.19435886039211533,0.0945991352117736,0.005789032811831989,True,False
MACS J0553.4-3342,development,14,0.19107062580713952,0.09287589319043413,0.006483288100412836,True,False
MACS J0553.4-3342,development,15,0.19521199255282107,0.0949881591901053,0.005459708546440027,True,False
MACS J0553.4-3342,development,16,0.19325009137138296,0.09375028738833577,0.0054749842195916,True,False
MACS J0553.4-3342,development,17,0.1918792080726727,0.09386057111977739,0.0075807341240236034,True,False
MACS J0553.4-3342,development,18,0.20093993162158447,0.0985700438590034,0.005503106577237264,True,False
MACS J0553.4-3342,development,19,0.19536905617101014,0.09544641051568842,0.006519514578483671,True,False
MACS J0553.4-3342,development,20,0.19379407573419502,0.09457294509349681,0.006466106779929113,True,False
MACS J0553.4-3342,development,21,0.19191643743779546,0.0933419084585278,0.0062621286828058505,True,False
MACS J0553.4-3342,development,22,0.19687863469029193,0.09616451663236932,0.005751670532545941,True,False
MACS J0553.4-3342,development,23,0.19265658893383525,0.09342001742308668,0.005536680309834182,True,False
MACS J0553.4-3342,development,24,0.1935934895772644,0.09408361300430039,0.005605718450669625,True,False
MACS J0553.4-3342,development,25,0.18836665864604277,0.09106340536118902,0.0063609079943828545,True,False
