candidate_id,fraction_max,length_over_R80,width_over_R80,shape_gate,outer_RMSE_km_s,outer_equal_galaxy_RMSE_km_s,outer_mean_residual_km_s,solar_activation,solar_effective_route_fraction,solar_maximum_absolute_interior_force_change,galaxy_equal_RMSE_ratio_to_fixed_RAR,cluster_equal_JS
F0.3_L1.25_W1_sqrt_H,0.3,1.25,1.0,sqrt_H,10.149986656563343,10.593300934559897,1.8919657999092214,4.938730118393774e-50,1.4269502349626162e-50,0.0,0.988509604299019,0.08885391113251663
F0.3_L1.25_W1_H,0.3,1.25,1.0,H,10.191510112324996,10.632786085380287,2.085336881895443,4.938730118393774e-50,1.374298604598987e-50,0.0,0.9921941452229736,0.08952877004647414
F0.3_L1.25_W1_H2,0.3,1.25,1.0,H2,10.256039137327337,10.699121928200205,2.2502339099706186,4.938730118393774e-50,1.2747518824515055e-50,0.0,0.9983842476416473,0.0905976433605176
F0.4_L0.25_W0.2_sqrt_H,0.4,0.25,0.2,sqrt_H,10.516552401116856,11.038734332988636,2.837124532198861,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0300750422245917,0.08234340566350282
F0.4_L0.25_W0.2_H,0.4,0.25,0.2,H,10.494967944686588,11.015516321435939,2.7960612773481914,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0279084628406634,0.08153986762386926
F0.4_L0.25_W0.2_H2,0.4,0.25,0.2,H2,10.473307956770137,10.990105345622075,2.7348320749705755,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0255372478811537,0.0820567916043354
F0.4_L0.25_W0.25_sqrt_H,0.4,0.25,0.25,sqrt_H,10.474198377955098,10.984056113475878,2.747679416880744,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0249727662231616,0.0805630653948031
F0.4_L0.25_W0.25_H,0.4,0.25,0.25,H,10.459351052063255,10.968361436758919,2.7263630564943973,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.023508223795176,0.08049767996887211
F0.4_L0.25_W0.25_H2,0.4,0.25,0.25,H2,10.446720424285521,10.953587806695028,2.6844427683880903,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0221296284641521,0.08172377272468707
F0.4_L0.25_W0.35_sqrt_H,0.4,0.25,0.35,sqrt_H,10.383175092878918,10.86627030839838,2.540915124379464,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0139816313268286,0.07946026119213649
F0.4_L0.25_W0.35_H,0.4,0.25,0.35,H,10.38214639005697,10.866184070372615,2.5664778062832108,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0139735840602353,0.08023823065562412
F0.4_L0.25_W0.35_H2,0.4,0.25,0.35,H2,10.38928686154871,10.874439146542734,2.5707326093437044,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0147439031636754,0.08225736773003439
F0.4_L0.25_W0.5_sqrt_H,0.4,0.25,0.5,sqrt_H,10.237769613233501,10.683347578860692,2.165165712212847,4.938730118393774e-50,1.9026003132834888e-50,0.0,0.9969122705950211,0.0809668773718165
F0.4_L0.25_W0.5_H,0.4,0.25,0.5,H,10.257746999253683,10.70532757019816,2.2805476443053427,4.938730118393774e-50,1.8323981394653164e-50,0.0,0.9989633246218742,0.08208598964920481
F0.4_L0.25_W0.5_H2,0.4,0.25,0.5,H2,10.297610740531468,10.749772137906547,2.372795677087834,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0031106515325379,0.0843432018300436
F0.4_L0.25_W0.75_sqrt_H,0.4,0.25,0.75,sqrt_H,10.011810459676528,10.410894776286199,1.4479540492951928,4.938730118393774e-50,1.9026003132834888e-50,0.0,0.9714884472063712,0.08491986871689348
F0.4_L0.25_W0.75_H,0.4,0.25,0.75,H,10.05927702895538,10.458453686516595,1.7480723165471035,4.938730118393774e-50,1.8323981394653164e-50,0.0,0.9759263877334232,0.08578739027566819
F0.4_L0.25_W0.75_H2,0.4,0.25,0.75,H2,10.15166054336611,10.55667696302588,2.017304302400612,4.938730118393774e-50,1.6996691766020078e-50,0.0,0.9850920531662235,0.0875733593146322
F0.4_L0.25_W1_sqrt_H,0.4,0.25,1.0,sqrt_H,9.856737856445157,10.225037990360798,0.7340267197084809,4.938730118393774e-50,1.9026003132834888e-50,0.0,0.9541452961860856,0.08742109441389292
F0.4_L0.25_W1_H,0.4,0.25,1.0,H,9.907754446620448,10.275069488954856,1.2303712757833134,4.938730118393774e-50,1.8323981394653164e-50,0.0,0.9588139652990672,0.08805484599325726
F0.4_L0.25_W1_H2,0.4,0.25,1.0,H2,10.035580746436683,10.40717574622257,1.6829643307560171,4.938730118393774e-50,1.6996691766020078e-50,0.0,0.9711414074159146,0.08941547032923515
F0.4_L0.5_W0.2_sqrt_H,0.4,0.5,0.2,sqrt_H,10.727100355480106,11.27425436705548,3.2614471726762186,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0520524992153932,0.07367016446724546
F0.4_L0.5_W0.2_H,0.4,0.5,0.2,H,10.66874185780289,11.221133986659096,3.124210696825817,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0470955923428118,0.07331434128943529
F0.4_L0.5_W0.2_H2,0.4,0.5,0.2,H2,10.600595886269408,11.1473844282214,2.9682520317182854,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0402136820413084,0.07436901021475867
F0.4_L0.5_W0.25_sqrt_H,0.4,0.5,0.25,sqrt_H,10.696105188309373,11.236717926001994,3.2018406039026925,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0485498013573986,0.07312192353139119
F0.4_L0.5_W0.25_H,0.4,0.5,0.25,H,10.643892532764088,11.18969088169218,3.079225595315466,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0441614916842175,0.07338130456870691
F0.4_L0.5_W0.25_H2,0.4,0.5,0.25,H2,10.582793432072993,11.123729685449204,2.93679624752915,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0380063492597715,0.07508323896072383
F0.4_L0.5_W0.35_sqrt_H,0.4,0.5,0.35,sqrt_H,10.609084388259992,11.131256866590011,3.0301146330147164,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0387087451321206,0.07443641729440549
F0.4_L0.5_W0.35_H,0.4,0.5,0.35,H,10.571999747532569,11.099458952013565,2.9477799318515774,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0357415355579123,0.07537186475457829
F0.4_L0.5_W0.35_H2,0.4,0.5,0.35,H2,10.53021068667171,11.054911323936496,2.8438124507469933,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0315845916105104,0.07771174130113329
F0.4_L0.5_W0.5_sqrt_H,0.4,0.5,0.5,sqrt_H,10.440270657793095,10.927134892919115,2.664856723202873,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0196611854839404,0.0787300470597854
F0.4_L0.5_W0.5_H,0.4,0.5,0.5,H,10.43057129623826,10.922188366598647,2.668582043769547,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0191996023753411,0.07983979511669999
F0.4_L0.5_W0.5_H2,0.4,0.5,0.5,H2,10.426405602902744,10.918887339514072,2.6480468509548323,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0188915683642892,0.08217351770841469
F0.4_L0.5_W0.75_sqrt_H,0.4,0.5,0.75,sqrt_H,10.14929961689242,10.580865542435602,1.9045911816259735,4.938730118393774e-50,1.9026003132834888e-50,0.0,0.987349200698288,0.0845200070500965
F0.4_L0.5_W0.75_H,0.4,0.5,0.75,H,10.183677760813374,10.616314745327777,2.0985824964468427,4.938730118393774e-50,1.8323981394653164e-50,0.0,0.990657128769069,0.08531653617673515
F0.4_L0.5_W0.75_H2,0.4,0.5,0.75,H2,10.24666769537956,10.683364110115741,2.260726201462994,4.938730118393774e-50,1.6996691766020078e-50,0.0,0.9969138132024188,0.08703938433920852
F0.4_L0.5_W1_sqrt_H,0.4,0.5,1.0,sqrt_H,9.933148043721456,10.324359944336956,1.1271541310409408,4.938730118393774e-50,1.9026003132834888e-50,0.0,0.9634134842635969,0.08735083063453805
F0.4_L0.5_W1_H,0.4,0.5,1.0,H,9.98735713421694,10.377110960525505,1.5289379637245066,4.938730118393774e-50,1.8323981394653164e-50,0.0,0.9683359240640932,0.08795243069534475
F0.4_L0.5_W1_H2,0.4,0.5,1.0,H2,10.100658929101922,10.494329188385239,1.8865748265599747,4.938730118393774e-50,1.6996691766020078e-50,0.0,0.9792740957212616,0.08926900676785401
F0.4_L0.75_W0.2_sqrt_H,0.4,0.75,0.2,sqrt_H,10.895234947895636,11.440492076542148,3.50372419014123,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.067564904030415,0.0671844855156668
F0.4_L0.75_W0.2_H,0.4,0.75,0.2,H,10.806271803271535,11.36523013224365,3.3065100316766314,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0605418660522745,0.06820508225862798
F0.4_L0.75_W0.2_H2,0.4,0.75,0.2,H2,10.699481615077575,11.254571907627763,3.0947188570979196,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0502158384520754,0.07082507416248819
F0.4_L0.75_W0.25_sqrt_H,0.4,0.75,0.25,sqrt_H,10.866393650438495,11.411704840362164,3.4645120789901234,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0648786346965287,0.06718196318032035
F0.4_L0.75_W0.25_H,0.4,0.75,0.25,H,10.783111439799695,11.341073704789077,3.2774184309031273,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0582877187669375,0.06873684137042271
F0.4_L0.75_W0.25_H2,0.4,0.75,0.25,H2,10.6830852306067,11.236784077053516,3.0745274809489453,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.048555974216092,0.07187655897252102
F0.4_L0.75_W0.35_sqrt_H,0.4,0.75,0.35,sqrt_H,10.78288231459536,11.321689024220337,3.3332564325945846,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0564788451177471,0.0701661639650845
F0.4_L0.75_W0.35_H,0.4,0.75,0.35,H,10.714996329717478,11.264606674595838,3.178588480156795,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0511522286845554,0.07211148140394663
F0.4_L0.75_W0.35_H2,0.4,0.75,0.35,H2,10.634167124700397,11.179689572507142,3.0054578919285664,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0432282235512675,0.07550438973364818
F0.4_L0.75_W0.5_sqrt_H,0.4,0.75,0.5,sqrt_H,10.605941660761601,11.1189247983746,3.002488547448307,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0375579831602753,0.07672456452976341
F0.4_L0.75_W0.5_H,0.4,0.75,0.5,H,10.56879282453572,11.08990977062099,2.927660688513605,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0348504575475672,0.07839324439023312
F0.4_L0.75_W0.5_H2,0.4,0.75,0.5,H2,10.52780747396775,11.047244767436979,2.8302369089996495,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0308691899827753,0.08123222104982193
F0.4_L0.75_W0.75_sqrt_H,0.4,0.75,0.75,sqrt_H,10.26880518087417,10.725487279410897,2.2310938603103847,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0008445197564004,0.08417264791110894
F0.4_L0.75_W0.75_H,0.4,0.75,0.75,H,10.288067332587564,10.746986775423577,2.348642213615153,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0028507365558108,0.0851265449497393
F0.4_L0.75_W0.75_H2,0.4,0.75,0.75,H2,10.324768229716796,10.785827667876871,2.4349885271040344,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.006475158770077,0.08692894843470358
F0.4_L0.75_W1_sqrt_H,0.4,0.75,1.0,sqrt_H,10.003290526663193,10.413260060962402,1.4103354879158165,4.938730118393774e-50,1.9026003132834888e-50,0.0,0.9717091627919825,0.08737808093107512
F0.4_L0.75_W1_H,0.4,0.75,1.0,H,10.055124242833688,10.463495488754708,1.7442578443982724,4.938730118393774e-50,1.8323981394653164e-50,0.0,0.9763968614758515,0.08801592786021371
F0.4_L0.75_W1_H2,0.4,0.75,1.0,H2,10.153932260864226,10.565375496505945,2.0346398615173285,4.938730118393774e-50,1.6996691766020078e-50,0.0,0.9859037533096895,0.08931217949798498
F0.4_L1_W0.2_sqrt_H,0.4,1.0,0.2,sqrt_H,11.017807313699397,11.564070821358586,3.6399409953300434,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0790966047621229,0.06898710849286971
F0.4_L1_W0.2_H,0.4,1.0,0.2,H,10.907991307796296,11.473024251897192,3.4048445961230103,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0706006308530418,0.07017744237813742
F0.4_L1_W0.2_H2,0.4,1.0,0.2,H2,10.773682959120807,11.334699496673938,3.1607295310225623,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0576929121074703,0.07304889447540813
F0.4_L1_W0.25_sqrt_H,0.4,1.0,0.25,sqrt_H,10.984924111011045,11.531110866965966,3.609019602742783,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0760209599111332,0.06858120383980695
F0.4_L1_W0.25_H,0.4,1.0,0.25,H,10.880679656944753,11.444715809476287,3.3821632299763866,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0679590399656804,0.07037644225364803
F0.4_L1_W0.25_H2,0.4,1.0,0.25,H2,10.753721583882868,11.31366441588244,3.144773781596328,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0557300320271203,0.07381134574230777
F0.4_L1_W0.35_sqrt_H,0.4,1.0,0.35,sqrt_H,10.898532270683516,11.442664486728104,3.503412779579161,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0677676216107574,0.07141804973547225
F0.4_L1_W0.35_H,0.4,1.0,0.35,H,10.809593176459657,11.369179751892407,3.3040404849031204,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.060910423216868,0.07356799280468661
F0.4_L1_W0.35_H2,0.4,1.0,0.35,H2,10.70233344791107,11.257585450293282,3.0906158986210164,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0504970459705092,0.07714470169166919
F0.4_L1_W0.5_sqrt_H,0.4,1.0,0.5,sqrt_H,10.7183713840075,11.2440251763391,3.2052474705188287,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0492316744755013,0.07760272355741615
F0.4_L1_W0.5_H,0.4,1.0,0.5,H,10.661534720247323,11.198537278283196,3.079607463037899,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.044986989614247,0.07940461678935751
F0.4_L1_W0.5_H2,0.4,1.0,0.5,H2,10.595027831726718,11.129191737418953,2.9346982058934574,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0385160384364154,0.0823116125626847
F0.4_L1_W0.75_sqrt_H,0.4,1.0,0.75,sqrt_H,10.353499705440449,10.825007870804637,2.438029822324901,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0101312436044205,0.08447076092474409
F0.4_L1_W0.75_H,0.4,1.0,0.75,H,10.360830264147474,10.83585493113755,2.504014087696139,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0111434326646325,0.08552346610234265
F0.4_L1_W0.75_H2,0.4,1.0,0.75,H2,10.378318803957253,10.85425983206658,2.541335253077777,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0128608785719004,0.0873545698937717
F0.4_L1_W1_sqrt_H,0.4,1.0,1.0,sqrt_H,10.054934868791761,10.476817802667407,1.593369415413291,4.938730118393774e-50,1.9026003132834888e-50,0.0,0.9776400278255608,0.08753313179303204
F0.4_L1_W1_H,0.4,1.0,1.0,H,10.103631763596265,10.523981722455668,1.8808535280734164,4.938730118393774e-50,1.8323981394653164e-50,0.0,0.9820411099788094,0.08822919053532122
F0.4_L1_W1_H2,0.4,1.0,1.0,H2,10.191103632556272,10.61381767135944,2.1270395860436886,4.938730118393774e-50,1.6996691766020078e-50,0.0,0.9904241153188145,0.08952270325435362
F0.4_L1.25_W0.2_sqrt_H,0.4,1.25,0.2,sqrt_H,11.058843669066633,11.605962006372856,3.7024822621762876,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0830056637964958,0.07889531395573127
F0.4_L1.25_W0.2_H,0.4,1.25,0.2,H,10.939624107102468,11.50840012718524,3.4433053713653576,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0739017163880173,0.07950876372451238
F0.4_L1.25_W0.2_H2,0.4,1.25,0.2,H2,10.79544296910722,11.360189241148168,3.181411015010256,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0600714773327535,0.08129332723342048
F0.4_L1.25_W0.25_sqrt_H,0.4,1.25,0.25,sqrt_H,11.034930882831796,11.582084478071607,3.678919507330013,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0807775418731675,0.07767828655500283
F0.4_L1.25_W0.25_H,0.4,1.25,0.25,H,10.920225901539252,11.488317885941912,3.4273945574469367,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0720277501458129,0.0788762945052968
F0.4_L1.25_W0.25_H2,0.4,1.25,0.25,H2,10.781365942476066,11.345369987696102,3.1710328961722,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0586886246736624,0.08124537776240107
F0.4_L1.25_W0.35_sqrt_H,0.4,1.25,0.35,sqrt_H,10.955513399522275,11.501287205586076,3.5874140705789346,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0732379769777207,0.07814094981195208
F0.4_L1.25_W0.35_H,0.4,1.25,0.35,H,10.855328736992671,11.419658285446427,3.361347997789802,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0656208072168438,0.07979273084535388
F0.4_L1.25_W0.35_H2,0.4,1.25,0.35,H2,10.734467979193363,11.294475623979551,3.1261292802196814,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0539394376497795,0.08251621599083027
F0.4_L1.25_W0.5_sqrt_H,0.4,1.25,0.5,sqrt_H,10.775985712916187,11.305629501905683,3.3058635408097805,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0549802572699596,0.08119870866280629
F0.4_L1.25_W0.5_H,0.4,1.25,0.5,H,10.708201682013595,11.251681418777956,3.150453100117855,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0499461136508257,0.0827305878893563
F0.4_L1.25_W0.5_H2,0.4,1.25,0.5,H2,10.627835482626153,11.168260280892797,2.9799525627078007,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0421617038138498,0.0851661845132434
F0.4_L1.25_W0.75_sqrt_H,0.4,1.25,0.75,sqrt_H,10.400319224206338,10.877122501320498,2.544179400654094,4.938730118393774e-50,1.9026003132834888e-50,0.0,1.0149942993325323,0.08561773319023118
F0.4_L1.25_W0.75_H,0.4,1.25,0.75,H,10.400212754568223,10.881766667341898,2.579407156765855,4.938730118393774e-50,1.8323981394653164e-50,0.0,1.0154276678117695,0.08661703108179516
F0.4_L1.25_W0.75_H2,0.4,1.25,0.75,H2,10.406366416113514,10.88855976092009,2.5895601532167283,4.938730118393774e-50,1.6996691766020078e-50,0.0,1.0160615625992797,0.08830795797014067
F0.4_L1.25_W1_sqrt_H,0.4,1.25,1.0,sqrt_H,10.085171106618043,10.511628531106172,1.6892502610328142,4.938730118393774e-50,1.9026003132834888e-50,0.0,0.9808883769102263,0.08795173631862167
F0.4_L1.25_W1_H,0.4,1.25,1.0,H,10.13141141617797,10.556593409065453,1.9485817288070346,4.938730118393774e-50,1.8323981394653164e-50,0.0,0.9850842563621046,0.0886600518747892
F0.4_L1.25_W1_H2,0.4,1.25,1.0,H2,10.211699977121494,10.639072646580699,2.1698376681838605,4.938730118393774e-50,1.6996691766020078e-50,0.0,0.9927807731459419,0.08990815815180403
F0.5_L0.25_W0.2_sqrt_H,0.5,0.25,0.2,sqrt_H,10.556860971867774,11.085956475165828,2.9205974285494314,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0344815573765818,0.08208957691433108
F0.5_L0.25_W0.2_H,0.5,0.25,0.2,H,10.527495909832217,11.054710465642483,2.8700017020213315,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0315658485998134,0.0804805429400958
F0.5_L0.25_W0.2_H2,0.5,0.25,0.2,H2,10.497804820027767,11.020241940490923,2.794391198332249,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0283494320768785,0.08047159995748283
F0.5_L0.25_W0.25_sqrt_H,0.5,0.25,0.25,sqrt_H,10.501882924156513,11.01548103643218,2.8095167933381213,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0279051702347684,0.07942179784714799
F0.5_L0.25_W0.25_H,0.5,0.25,0.25,H,10.481213854165727,10.993933924492453,2.783499902788668,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0258945101743298,0.07884937844836486
F0.5_L0.25_W0.25_H2,0.5,0.25,0.25,H2,10.463181728681038,10.973168719236531,2.7318909557870197,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.023956813420738,0.07984852080752688
F0.5_L0.25_W0.35_sqrt_H,0.5,0.25,0.35,sqrt_H,10.385568526508038,10.865610600979757,2.5520176566132537,4.938730118393774e-50,2.378250391604361e-50,0.0,1.013920070995128,0.07754529909779027
F0.5_L0.25_W0.35_H,0.5,0.25,0.35,H,10.382292911167237,10.863795739509024,2.584487070743814,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0137507179289427,0.07812907316625092
F0.5_L0.25_W0.35_H2,0.5,0.25,0.35,H2,10.389438697856901,10.872302177376445,2.5904243538715828,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0145444927477894,0.0802422488941606
F0.5_L0.25_W0.5_sqrt_H,0.5,0.25,0.5,sqrt_H,10.205090228894282,10.638617345421544,2.082443124081739,4.938730118393774e-50,2.378250391604361e-50,0.0,0.992738286901904,0.07912183522740468
F0.5_L0.25_W0.5_H,0.5,0.25,0.5,H,10.226499067405461,10.663102790669988,2.2273470377565783,4.938730118393774e-50,2.2904976743316454e-50,0.0,0.9950231363499793,0.08015775404824442
F0.5_L0.25_W0.5_H2,0.5,0.25,0.5,H2,10.273966949089647,10.716127665588484,2.3433423704740597,4.938730118393774e-50,2.1245864707525095e-50,0.0,0.9999711311674101,0.08262072125621392
F0.5_L0.25_W0.75_sqrt_H,0.5,0.25,0.75,sqrt_H,9.945609627288881,10.323357254515777,1.1816176524726931,4.938730118393774e-50,2.378250391604361e-50,0.0,0.9633199186673307,0.08391603422822672
F0.5_L0.25_W0.75_H,0.5,0.25,0.75,H,9.99037556538416,10.36987006602987,1.5590491487637002,4.938730118393774e-50,2.2904976743316454e-50,0.0,0.9676602429145755,0.08462290354484646
F0.5_L0.25_W0.75_H2,0.5,0.25,0.75,H2,10.096759675085737,10.48261835156093,1.8975880955132312,4.938730118393774e-50,2.1245864707525095e-50,0.0,0.9781813037061267,0.08651045617429547
F0.5_L0.25_W1_sqrt_H,0.5,0.25,1.0,sqrt_H,9.801503570114596,10.144733259599223,0.28005293895876615,4.938730118393774e-50,2.378250391604361e-50,0.0,0.9466516926229613,0.08692864386883604
F0.5_L0.25_W1_H,0.5,0.25,1.0,H,9.827942665651909,10.173430403572132,0.9059993822221298,4.938730118393774e-50,2.2904976743316454e-50,0.0,0.94932955503888,0.08735757617036038
F0.5_L0.25_W1_H2,0.5,0.25,1.0,H2,9.964172498056582,10.312717337300434,1.4763930117030808,4.938730118393774e-50,2.1245864707525095e-50,0.0,0.9623270590835913,0.0887449334198962
F0.5_L0.5_W0.2_sqrt_H,0.5,0.5,0.2,sqrt_H,10.843832864493415,11.403625473486441,3.442632768140138,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0641247118350292,0.07344249509029437
F0.5_L0.5_W0.2_H,0.5,0.5,0.2,H,10.763099296782995,11.330390862676216,3.2733039187009574,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0572908536636985,0.07211809308076697
F0.5_L0.5_W0.2_H2,0.5,0.5,0.2,H2,10.670259247257354,11.230621152540378,3.081000062477089,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.047980883400732,0.07233823060870784
F0.5_L0.5_W0.25_sqrt_H,0.5,0.5,0.25,sqrt_H,10.801894002027257,11.353523516323639,3.3691595459048416,4.938730118393774e-50,2.378250391604361e-50,0.0,1.059449467909122,0.0719206071956891
F0.5_L0.5_W0.25_H,0.5,0.5,0.25,H,10.729666485814105,11.288595475017617,3.217895339092588,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0533907339209336,0.07152170312073848
F0.5_L0.5_W0.25_H2,0.5,0.5,0.25,H2,10.646338248095857,11.19924385796585,3.0422854142106113,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0450529238123616,0.07274173888445305
F0.5_L0.5_W0.35_sqrt_H,0.5,0.5,0.35,sqrt_H,10.685315148318775,11.214026871538152,3.157157090054467,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0464323947616885,0.07234769193132018
F0.5_L0.5_W0.35_H,0.5,0.5,0.35,H,10.633841304934059,11.169710077995076,3.055741545405877,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0422969910457278,0.07298442224995053
F0.5_L0.5_W0.35_H2,0.5,0.5,0.35,H2,10.576355527061603,11.10875208882725,2.927656736716073,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0366087208716441,0.07526314628843916
F0.5_L0.5_W0.5_sqrt_H,0.5,0.5,0.5,sqrt_H,10.463831529511642,10.94847815859969,2.7043315083162947,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0216528237129199,0.07675052331318513
F0.5_L0.5_W0.5_H,0.5,0.5,0.5,H,10.448639916765448,10.939628425891522,2.7098534457735495,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.020827014474464,0.07772139288017627
F0.5_L0.5_W0.5_H2,0.5,0.5,0.5,H2,10.440405652137237,10.932388840657179,2.68529730568178,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0201514554981357,0.08018518201489905
F0.5_L0.5_W0.75_sqrt_H,0.5,0.5,0.75,sqrt_H,10.102701894168675,10.518849433695285,1.7549460073924887,4.938730118393774e-50,2.378250391604361e-50,0.0,0.98156219252305,0.08348377064278938
F0.5_L0.5_W0.75_H,0.5,0.5,0.75,H,10.138509725703663,10.557138878167224,1.9986467291168033,4.938730118393774e-50,2.2904976743316454e-50,0.0,0.9851351565913419,0.08409940595067081
F0.5_L0.5_W0.75_H2,0.5,0.5,0.75,H2,10.212757074751744,10.636163245819548,2.2024760073091256,4.938730118393774e-50,2.1245864707525095e-50,0.0,0.9925092835873125,0.08589497769365624
F0.5_L0.5_W1_sqrt_H,0.5,0.5,1.0,sqrt_H,9.86739919267636,10.235461819561593,0.7770434383635949,4.938730118393774e-50,2.378250391604361e-50,0.0,0.9551179916038983,0.08684048505987026
F0.5_L0.5_W1_H,0.5,0.5,1.0,H,9.910745200864122,10.279934696788567,1.2828956631521993,4.938730118393774e-50,2.2904976743316454e-50,0.0,0.9592679602058714,0.08723665364401999
F0.5_L0.5_W1_H2,0.5,0.5,1.0,H2,10.03761416620911,10.410602700229479,1.7329553685306927,4.938730118393774e-50,2.1245864707525095e-50,0.0,0.9714611922469363,0.0885713415835275
F0.5_L0.75_W0.2_sqrt_H,0.5,0.75,0.2,sqrt_H,11.073874673955586,11.630330842024847,3.737368479269648,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0852796318671083,0.0656731747143043
F0.5_L0.75_W0.2_H,0.5,0.75,0.2,H,10.949890949418167,11.525410717436108,3.4944784922327075,4.938730118393774e-50,2.2904976743316454e-50,0.0,1.0754890527566954,0.06606948405528047
F0.5_L0.75_W0.2_H2,0.5,0.75,0.2,H2,10.804220489943189,11.375393942192574,3.234115327370229,4.938730118393774e-50,2.1245864707525095e-50,0.0,1.0614902978784682,0.06821708338497762
F0.5_L0.75_W0.25_sqrt_H,0.5,0.75,0.25,sqrt_H,11.034462069062617,11.591333844787759,3.6896382809901254,4.938730118393774e-50,2.378250391604361e-50,0.0,1.0816406427979013,0.06472284805476736
