candidate_id,q_R80,route_fraction_max,acceleration_gate_power,shape_gate,shape_midpoint,shape_width,fold,training_galaxies,test_galaxies,training_equal_galaxy_RMSE_km_s,test_equal_galaxy_RMSE_km_s
q1.25__f0.2__n0__hc0.6_w0.1__RAR,1.25,0.2,0.0,c0.6_w0.1,0.6,0.1,3,106,25,9.327466660027927,13.924252855504497
q1.25__f0.2__n0__hc0.6_w0.1__RAR,1.25,0.2,0.0,c0.6_w0.1,0.6,0.1,4,104,27,10.08799349072343,11.361830116657382
q1.25__f0.2__n0__hc0.6_w0.2__RAR,1.25,0.2,0.0,c0.6_w0.2,0.6,0.2,0,109,22,10.863057103719312,7.9626256301560705
q1.25__f0.2__n0__hc0.6_w0.2__RAR,1.25,0.2,0.0,c0.6_w0.2,0.6,0.2,1,97,34,10.741504267972417,9.495631117576107
q1.25__f0.2__n0__hc0.6_w0.2__RAR,1.25,0.2,0.0,c0.6_w0.2,0.6,0.2,2,108,23,10.891795576134168,7.927276051651785
q1.25__f0.2__n0__hc0.6_w0.2__RAR,1.25,0.2,0.0,c0.6_w0.2,0.6,0.2,3,106,25,9.427005614091664,13.910393106000695
q1.25__f0.2__n0__hc0.6_w0.2__RAR,1.25,0.2,0.0,c0.6_w0.2,0.6,0.2,4,104,27,10.16374989529863,11.408478916094145
q1.25__f0.2__n0__hc0.7_w0.05__RAR,1.25,0.2,0.0,c0.7_w0.05,0.7,0.05,0,109,22,10.971045178844042,7.657395889323756
q1.25__f0.2__n0__hc0.7_w0.05__RAR,1.25,0.2,0.0,c0.7_w0.05,0.7,0.05,1,97,34,10.825850361794796,9.457858364669129
q1.25__f0.2__n0__hc0.7_w0.05__RAR,1.25,0.2,0.0,c0.7_w0.05,0.7,0.05,2,108,23,10.947756825601793,7.982258574480642
q1.25__f0.2__n0__hc0.7_w0.05__RAR,1.25,0.2,0.0,c0.7_w0.05,0.7,0.05,3,106,25,9.451836738789847,14.056882018575784
q1.25__f0.2__n0__hc0.7_w0.05__RAR,1.25,0.2,0.0,c0.7_w0.05,0.7,0.05,4,104,27,10.160585254119564,11.66340294150585
q1.25__f0.2__n0__hc0.7_w0.1__RAR,1.25,0.2,0.0,c0.7_w0.1,0.7,0.1,0,109,22,10.957402323190575,7.8138476419659755
q1.25__f0.2__n0__hc0.7_w0.1__RAR,1.25,0.2,0.0,c0.7_w0.1,0.7,0.1,1,97,34,10.81850034914199,9.51378281391555
q1.25__f0.2__n0__hc0.7_w0.1__RAR,1.25,0.2,0.0,c0.7_w0.1,0.7,0.1,2,108,23,10.95701136334263,7.9788489468532715
q1.25__f0.2__n0__hc0.7_w0.1__RAR,1.25,0.2,0.0,c0.7_w0.1,0.7,0.1,3,106,25,9.473638115951971,14.023985820790797
q1.25__f0.2__n0__hc0.7_w0.1__RAR,1.25,0.2,0.0,c0.7_w0.1,0.7,0.1,4,104,27,10.191284948350097,11.592793486595296
q1.25__f0.2__n0__hc0.7_w0.2__RAR,1.25,0.2,0.0,c0.7_w0.2,0.7,0.2,0,109,22,10.94682454207134,7.958069466820662
q1.25__f0.2__n0__hc0.7_w0.2__RAR,1.25,0.2,0.0,c0.7_w0.2,0.7,0.2,1,97,34,10.808808196089347,9.583273015444629
q1.25__f0.2__n0__hc0.7_w0.2__RAR,1.25,0.2,0.0,c0.7_w0.2,0.7,0.2,2,108,23,10.968700713426976,7.970963333676473
q1.25__f0.2__n0__hc0.7_w0.2__RAR,1.25,0.2,0.0,c0.7_w0.2,0.7,0.2,3,106,25,9.502946548342871,13.975174169742305
q1.25__f0.2__n0__hc0.7_w0.2__RAR,1.25,0.2,0.0,c0.7_w0.2,0.7,0.2,4,104,27,10.218657754260462,11.53945261631105
q1.25__f0.2__n1__hnone__RAR,1.25,0.2,1.0,none,,,0,109,22,10.861681519477028,7.924798369951287
q1.25__f0.2__n1__hnone__RAR,1.25,0.2,1.0,none,,,1,97,34,10.62480315478475,9.838499157522794
q1.25__f0.2__n1__hnone__RAR,1.25,0.2,1.0,none,,,2,108,23,10.866629698680125,8.043409091047232
q1.25__f0.2__n1__hnone__RAR,1.25,0.2,1.0,none,,,3,106,25,9.467322834817253,13.769894318561931
q1.25__f0.2__n1__hnone__RAR,1.25,0.2,1.0,none,,,4,104,27,10.238026449087217,11.122322923702948
q1.25__f0.2__n1__hc0.5_w0.05__RAR,1.25,0.2,1.0,c0.5_w0.05,0.5,0.05,0,109,22,10.803058917810866,7.677965791738379
q1.25__f0.2__n1__hc0.5_w0.05__RAR,1.25,0.2,1.0,c0.5_w0.05,0.5,0.05,1,97,34,10.650393034185058,9.416965079470572
q1.25__f0.2__n1__hc0.5_w0.05__RAR,1.25,0.2,1.0,c0.5_w0.05,0.5,0.05,2,108,23,10.777444744268612,8.003614357663142
q1.25__f0.2__n1__hc0.5_w0.05__RAR,1.25,0.2,1.0,c0.5_w0.05,0.5,0.05,3,106,25,9.320936439787575,13.868848083732805
q1.25__f0.2__n1__hc0.5_w0.05__RAR,1.25,0.2,1.0,c0.5_w0.05,0.5,0.05,4,104,27,10.092825621724069,11.261068642483728
q1.25__f0.2__n1__hc0.5_w0.1__RAR,1.25,0.2,1.0,c0.5_w0.1,0.5,0.1,0,109,22,10.839105234586174,7.7064535644979
q1.25__f0.2__n1__hc0.5_w0.1__RAR,1.25,0.2,1.0,c0.5_w0.1,0.5,0.1,1,97,34,10.672088775221777,9.494419393389178
q1.25__f0.2__n1__hc0.5_w0.1__RAR,1.25,0.2,1.0,c0.5_w0.1,0.5,0.1,2,108,23,10.81864778455284,7.999740010528936
q1.25__f0.2__n1__hc0.5_w0.1__RAR,1.25,0.2,1.0,c0.5_w0.1,0.5,0.1,3,106,25,9.373753332126661,13.854435781792215
q1.25__f0.2__n1__hc0.5_w0.1__RAR,1.25,0.2,1.0,c0.5_w0.1,0.5,0.1,4,104,27,10.115678266899701,11.337517146051983
q1.25__f0.2__n1__hc0.5_w0.2__RAR,1.25,0.2,1.0,c0.5_w0.2,0.5,0.2,0,109,22,10.911972249340211,7.801089179690439
q1.25__f0.2__n1__hc0.5_w0.2__RAR,1.25,0.2,1.0,c0.5_w0.2,0.5,0.2,1,97,34,10.725410320915957,9.639484577681202
q1.25__f0.2__n1__hc0.5_w0.2__RAR,1.25,0.2,1.0,c0.5_w0.2,0.5,0.2,2,108,23,10.902721959910522,8.02094684952446
q1.25__f0.2__n1__hc0.5_w0.2__RAR,1.25,0.2,1.0,c0.5_w0.2,0.5,0.2,3,106,25,9.467924995936954,13.878901858141585
q1.25__f0.2__n1__hc0.5_w0.2__RAR,1.25,0.2,1.0,c0.5_w0.2,0.5,0.2,4,104,27,10.187397391652883,11.424744248586741
q1.25__f0.2__n1__hc0.6_w0.05__RAR,1.25,0.2,1.0,c0.6_w0.05,0.6,0.05,0,109,22,10.893514650927148,7.565103535293607
q1.25__f0.2__n1__hc0.6_w0.05__RAR,1.25,0.2,1.0,c0.6_w0.05,0.6,0.05,1,97,34,10.722792346136483,9.457441465195792
q1.25__f0.2__n1__hc0.6_w0.05__RAR,1.25,0.2,1.0,c0.6_w0.05,0.6,0.05,2,108,23,10.849658763582488,8.02369106251062
q1.25__f0.2__n1__hc0.6_w0.05__RAR,1.25,0.2,1.0,c0.6_w0.05,0.6,0.05,3,106,25,9.370560897156116,13.980523436759858
q1.25__f0.2__n1__hc0.6_w0.05__RAR,1.25,0.2,1.0,c0.6_w0.05,0.6,0.05,4,104,27,10.127672150032755,11.428859216054573
q1.25__f0.2__n1__hc0.6_w0.1__RAR,1.25,0.2,1.0,c0.6_w0.1,0.6,0.1,0,109,22,10.923581926096348,7.694469074826093
q1.25__f0.2__n1__hc0.6_w0.1__RAR,1.25,0.2,1.0,c0.6_w0.1,0.6,0.1,1,97,34,10.750209411051792,9.54693291221736
q1.25__f0.2__n1__hc0.6_w0.1__RAR,1.25,0.2,1.0,c0.6_w0.1,0.6,0.1,2,108,23,10.898179771093433,8.026309924631743
q1.25__f0.2__n1__hc0.6_w0.1__RAR,1.25,0.2,1.0,c0.6_w0.1,0.6,0.1,3,106,25,9.439456194071894,13.948389814765145
q1.25__f0.2__n1__hc0.6_w0.1__RAR,1.25,0.2,1.0,c0.6_w0.1,0.6,0.1,4,104,27,10.165475972789055,11.48566739976486
q1.25__f0.2__n1__hc0.6_w0.2__RAR,1.25,0.2,1.0,c0.6_w0.2,0.6,0.2,0,109,22,10.968344678672521,7.824449440591917
q1.25__f0.2__n1__hc0.6_w0.2__RAR,1.25,0.2,1.0,c0.6_w0.2,0.6,0.2,1,97,34,10.782193952372843,9.676047503125806
q1.25__f0.2__n1__hc0.6_w0.2__RAR,1.25,0.2,1.0,c0.6_w0.2,0.6,0.2,2,108,23,10.959915787758687,8.04106450588069
q1.25__f0.2__n1__hc0.6_w0.2__RAR,1.25,0.2,1.0,c0.6_w0.2,0.6,0.2,3,106,25,9.518961117110758,13.936080027886108
q1.25__f0.2__n1__hc0.6_w0.2__RAR,1.25,0.2,1.0,c0.6_w0.2,0.6,0.2,4,104,27,10.22472179666047,11.526797502318663
q1.25__f0.2__n1__hc0.7_w0.05__RAR,1.25,0.2,1.0,c0.7_w0.05,0.7,0.05,0,109,22,11.046922136741529,7.6851715811151555
q1.25__f0.2__n1__hc0.7_w0.05__RAR,1.25,0.2,1.0,c0.7_w0.05,0.7,0.05,1,97,34,10.86343968884062,9.631032891857673
q1.25__f0.2__n1__hc0.7_w0.05__RAR,1.25,0.2,1.0,c0.7_w0.05,0.7,0.05,2,108,23,11.015918476761176,8.062987279802813
q1.25__f0.2__n1__hc0.7_w0.05__RAR,1.25,0.2,1.0,c0.7_w0.05,0.7,0.05,3,106,25,9.54618117664565,14.058997518724581
q1.25__f0.2__n1__hc0.7_w0.05__RAR,1.25,0.2,1.0,c0.7_w0.05,0.7,0.05,4,104,27,10.23274712821495,11.724258489870227
q1.25__f0.2__n1__hc0.7_w0.1__RAR,1.25,0.2,1.0,c0.7_w0.1,0.7,0.1,0,109,22,11.042849919389042,7.791006865329245
q1.25__f0.2__n1__hc0.7_w0.1__RAR,1.25,0.2,1.0,c0.7_w0.1,0.7,0.1,1,97,34,10.861292269689825,9.677878977791158
q1.25__f0.2__n1__hc0.7_w0.1__RAR,1.25,0.2,1.0,c0.7_w0.1,0.7,0.1,2,108,23,11.02552657662548,8.07203454563237
q1.25__f0.2__n1__hc0.7_w0.1__RAR,1.25,0.2,1.0,c0.7_w0.1,0.7,0.1,3,106,25,9.566159360061842,14.038718829202752
q1.25__f0.2__n1__hc0.7_w0.1__RAR,1.25,0.2,1.0,c0.7_w0.1,0.7,0.1,4,104,27,10.258978087290272,11.677296607528906
q1.25__f0.2__n1__hc0.7_w0.2__RAR,1.25,0.2,1.0,c0.7_w0.2,0.7,0.2,0,109,22,11.03717097692075,7.875497902422689
q1.25__f0.2__n1__hc0.7_w0.2__RAR,1.25,0.2,1.0,c0.7_w0.2,0.7,0.2,1,97,34,10.849472276628878,9.738992523229642
q1.25__f0.2__n1__hc0.7_w0.2__RAR,1.25,0.2,1.0,c0.7_w0.2,0.7,0.2,2,108,23,11.032409080390487,8.069495625477252
q1.25__f0.2__n1__hc0.7_w0.2__RAR,1.25,0.2,1.0,c0.7_w0.2,0.7,0.2,3,106,25,9.587757465314372,13.998204176156781
q1.25__f0.2__n1__hc0.7_w0.2__RAR,1.25,0.2,1.0,c0.7_w0.2,0.7,0.2,4,104,27,10.277765357339188,11.63810307753736
q1.25__f0.2__n4__hnone__RAR,1.25,0.2,4.0,none,,,0,109,22,10.8365231278592,7.886883512653846
q1.25__f0.2__n4__hnone__RAR,1.25,0.2,4.0,none,,,1,97,34,10.595710856355943,9.819336200160679
q1.25__f0.2__n4__hnone__RAR,1.25,0.2,4.0,none,,,2,108,23,10.830859827892512,8.073432779557884
q1.25__f0.2__n4__hnone__RAR,1.25,0.2,4.0,none,,,3,106,25,9.42184959365663,13.79653213000203
q1.25__f0.2__n4__hnone__RAR,1.25,0.2,4.0,none,,,4,104,27,10.239665337709388,10.994750157595057
q1.25__f0.2__n4__hc0.5_w0.05__RAR,1.25,0.2,4.0,c0.5_w0.05,0.5,0.05,0,109,22,10.745253435315238,7.587482276285284
q1.25__f0.2__n4__hc0.5_w0.05__RAR,1.25,0.2,4.0,c0.5_w0.05,0.5,0.05,1,97,34,10.599271022880387,9.321556167205955
q1.25__f0.2__n4__hc0.5_w0.05__RAR,1.25,0.2,4.0,c0.5_w0.05,0.5,0.05,2,108,23,10.703377445517583,8.019003835485895
q1.25__f0.2__n4__hc0.5_w0.05__RAR,1.25,0.2,4.0,c0.5_w0.05,0.5,0.05,3,106,25,9.242804759971191,13.850932502589483
q1.25__f0.2__n4__hc0.5_w0.05__RAR,1.25,0.2,4.0,c0.5_w0.05,0.5,0.05,4,104,27,10.046074356196172,11.1482824868185
q1.25__f0.2__n4__hc0.5_w0.1__RAR,1.25,0.2,4.0,c0.5_w0.1,0.5,0.1,0,109,22,10.783989751235353,7.629198292002393
q1.25__f0.2__n4__hc0.5_w0.1__RAR,1.25,0.2,4.0,c0.5_w0.1,0.5,0.1,1,97,34,10.625033442666979,9.402966546901546
q1.25__f0.2__n4__hc0.5_w0.1__RAR,1.25,0.2,4.0,c0.5_w0.1,0.5,0.1,2,108,23,10.750345649723256,8.008266010106214
q1.25__f0.2__n4__hc0.5_w0.1__RAR,1.25,0.2,4.0,c0.5_w0.1,0.5,0.1,3,106,25,9.301400373112854,13.836032511235045
q1.25__f0.2__n4__hc0.5_w0.1__RAR,1.25,0.2,4.0,c0.5_w0.1,0.5,0.1,4,104,27,10.070700807894623,11.236545105538152
q1.25__f0.2__n4__hc0.5_w0.2__RAR,1.25,0.2,4.0,c0.5_w0.2,0.5,0.2,0,109,22,10.86229963745477,7.7367049131861965
q1.25__f0.2__n4__hc0.5_w0.2__RAR,1.25,0.2,4.0,c0.5_w0.2,0.5,0.2,1,97,34,10.682438528165195,9.56187400739605
q1.25__f0.2__n4__hc0.5_w0.2__RAR,1.25,0.2,4.0,c0.5_w0.2,0.5,0.2,2,108,23,10.842905618191459,8.022515987629212
q1.25__f0.2__n4__hc0.5_w0.2__RAR,1.25,0.2,4.0,c0.5_w0.2,0.5,0.2,3,106,25,9.404131515238422,13.86118536530845
q1.25__f0.2__n4__hc0.5_w0.2__RAR,1.25,0.2,4.0,c0.5_w0.2,0.5,0.2,4,104,27,10.147496411237084,11.334397843699882
q1.25__f0.2__n4__hc0.6_w0.05__RAR,1.25,0.2,4.0,c0.6_w0.05,0.6,0.05,0,109,22,10.848887646698262,7.490450209840976
q1.25__f0.2__n4__hc0.6_w0.05__RAR,1.25,0.2,4.0,c0.6_w0.05,0.6,0.05,1,97,34,10.690915724554259,9.35695918327656
q1.25__f0.2__n4__hc0.6_w0.05__RAR,1.25,0.2,4.0,c0.6_w0.05,0.6,0.05,2,108,23,10.787913859838177,8.060992853164077
q1.25__f0.2__n4__hc0.6_w0.05__RAR,1.25,0.2,4.0,c0.6_w0.05,0.6,0.05,3,106,25,9.306491415537716,13.975305677753349
q1.25__f0.2__n4__hc0.6_w0.05__RAR,1.25,0.2,4.0,c0.6_w0.05,0.6,0.05,4,104,27,10.090171352297363,11.344879963897535
q1.25__f0.2__n4__hc0.6_w0.1__RAR,1.25,0.2,4.0,c0.6_w0.1,0.6,0.1,0,109,22,10.876889449667805,7.624339937452284
q1.25__f0.2__n4__hc0.6_w0.1__RAR,1.25,0.2,4.0,c0.6_w0.1,0.6,0.1,1,97,34,10.713328818932975,9.457474542302428
q1.25__f0.2__n4__hc0.6_w0.1__RAR,1.25,0.2,4.0,c0.6_w0.1,0.6,0.1,2,108,23,10.838701902420437,8.03995368563043
q1.25__f0.2__n4__hc0.6_w0.1__RAR,1.25,0.2,4.0,c0.6_w0.1,0.6,0.1,3,106,25,9.3769953724493,13.934034248198504
q1.25__f0.2__n4__hc0.6_w0.1__RAR,1.25,0.2,4.0,c0.6_w0.1,0.6,0.1,4,104,27,10.124529799582776,11.407714177854603
q1.25__f0.2__n4__hc0.6_w0.2__RAR,1.25,0.2,4.0,c0.6_w0.2,0.6,0.2,0,109,22,10.922780707155635,7.764555026234873
q1.25__f0.2__n4__hc0.6_w0.2__RAR,1.25,0.2,4.0,c0.6_w0.2,0.6,0.2,1,97,34,10.74375685741737,9.60127871504274
q1.25__f0.2__n4__hc0.6_w0.2__RAR,1.25,0.2,4.0,c0.6_w0.2,0.6,0.2,2,108,23,10.905012329703185,8.042110001314027
q1.25__f0.2__n4__hc0.6_w0.2__RAR,1.25,0.2,4.0,c0.6_w0.2,0.6,0.2,3,106,25,9.461045734228112,13.917778631439075
q1.25__f0.2__n4__hc0.6_w0.2__RAR,1.25,0.2,4.0,c0.6_w0.2,0.6,0.2,4,104,27,10.186137375374964,11.450460068630212
q1.25__f0.2__n4__hc0.7_w0.05__RAR,1.25,0.2,4.0,c0.7_w0.05,0.7,0.05,0,109,22,11.021629914072797,7.63391213353347
q1.25__f0.2__n4__hc0.7_w0.05__RAR,1.25,0.2,4.0,c0.7_w0.05,0.7,0.05,1,97,34,10.849929508698985,9.554904691826534
q1.25__f0.2__n4__hc0.7_w0.05__RAR,1.25,0.2,4.0,c0.7_w0.05,0.7,0.05,2,108,23,10.98043096654363,8.07965699155557
q1.25__f0.2__n4__hc0.7_w0.05__RAR,1.25,0.2,4.0,c0.7_w0.05,0.7,0.05,3,106,25,9.506411667420899,14.06213012644703
q1.25__f0.2__n4__hc0.7_w0.05__RAR,1.25,0.2,4.0,c0.7_w0.05,0.7,0.05,4,104,27,10.205204059226489,11.693304984622321
q1.25__f0.2__n4__hc0.7_w0.1__RAR,1.25,0.2,4.0,c0.7_w0.1,0.7,0.1,0,109,22,11.00981387600041,7.738969598966531
q1.25__f0.2__n4__hc0.7_w0.1__RAR,1.25,0.2,4.0,c0.7_w0.1,0.7,0.1,1,97,34,10.837659732285854,9.605510429518592
q1.25__f0.2__n4__hc0.7_w0.1__RAR,1.25,0.2,4.0,c0.7_w0.1,0.7,0.1,2,108,23,10.982889023473962,8.08322079061642
q1.25__f0.2__n4__hc0.7_w0.1__RAR,1.25,0.2,4.0,c0.7_w0.1,0.7,0.1,3,106,25,9.52088477309006,14.030755240165954
q1.25__f0.2__n4__hc0.7_w0.1__RAR,1.25,0.2,4.0,c0.7_w0.1,0.7,0.1,4,104,27,10.22769214514938,11.62877827823561
q1.25__f0.2__n4__hc0.7_w0.2__RAR,1.25,0.2,4.0,c0.7_w0.2,0.7,0.2,0,109,22,10.99836171621186,7.8240301079330665
q1.25__f0.2__n4__hc0.7_w0.2__RAR,1.25,0.2,4.0,c0.7_w0.2,0.7,0.2,1,97,34,10.817564894771076,9.672428416996194
q1.25__f0.2__n4__hc0.7_w0.2__RAR,1.25,0.2,4.0,c0.7_w0.2,0.7,0.2,2,108,23,10.985580262823106,8.070478580996522
q1.25__f0.2__n4__hc0.7_w0.2__RAR,1.25,0.2,4.0,c0.7_w0.2,0.7,0.2,3,106,25,9.53867318203035,13.981795594394482
q1.25__f0.2__n4__hc0.7_w0.2__RAR,1.25,0.2,4.0,c0.7_w0.2,0.7,0.2,4,104,27,10.243644855579427,11.577207000943691
q1.25__f0.3__n0__hnone__RAR,1.25,0.3,0.0,none,,,0,109,22,10.838787736693863,9.126483376549896
q1.25__f0.3__n0__hnone__RAR,1.25,0.3,0.0,none,,,1,97,34,10.802024517338015,9.880704672888452
q1.25__f0.3__n0__hnone__RAR,1.25,0.3,0.0,none,,,2,108,23,10.992934226000541,8.305231713437408
q1.25__f0.3__n0__hnone__RAR,1.25,0.3,0.0,none,,,3,106,25,9.62762562748131,13.874322523255818
q1.25__f0.3__n0__hnone__RAR,1.25,0.3,0.0,none,,,4,104,27,10.538706657398691,10.69266632981663
q1.25__f0.3__n0__hc0.5_w0.05__RAR,1.25,0.3,0.0,c0.5_w0.05,0.5,0.05,0,109,22,10.498978005573603,8.177997661972151
q1.25__f0.3__n0__hc0.5_w0.05__RAR,1.25,0.3,0.0,c0.5_w0.05,0.5,0.05,1,97,34,10.538928635894537,8.932044668163014
q1.25__f0.3__n0__hc0.5_w0.05__RAR,1.25,0.3,0.0,c0.5_w0.05,0.5,0.05,2,108,23,10.574697638616286,7.827615882545031
q1.25__f0.3__n0__hc0.5_w0.05__RAR,1.25,0.3,0.0,c0.5_w0.05,0.5,0.05,3,106,25,9.090474333772383,13.750302210981525
q1.25__f0.3__n0__hc0.5_w0.05__RAR,1.25,0.3,0.0,c0.5_w0.05,0.5,0.05,4,104,27,9.961433778858876,10.829189003058406
q1.25__f0.3__n0__hc0.5_w0.1__RAR,1.25,0.3,0.0,c0.5_w0.1,0.5,0.1,0,109,22,10.527039186839131,8.058800693603388
q1.25__f0.3__n0__hc0.5_w0.1__RAR,1.25,0.3,0.0,c0.5_w0.1,0.5,0.1,1,97,34,10.524067079357275,9.01741040613373
q1.25__f0.3__n0__hc0.5_w0.1__RAR,1.25,0.3,0.0,c0.5_w0.1,0.5,0.1,2,108,23,10.587000537513577,7.809864495114085
q1.25__f0.3__n0__hc0.5_w0.1__RAR,1.25,0.3,0.0,c0.5_w0.1,0.5,0.1,3,106,25,9.11499419194454,13.713038574269985
q1.25__f0.3__n0__hc0.5_w0.1__RAR,1.25,0.3,0.0,c0.5_w0.1,0.5,0.1,4,104,27,9.95059269434749,10.904483657114373
q1.25__f0.3__n0__hc0.5_w0.2__RAR,1.25,0.3,0.0,c0.5_w0.2,0.5,0.2,0,109,22,10.623239681068258,8.086466390619966
q1.25__f0.3__n0__hc0.5_w0.2__RAR,1.25,0.3,0.0,c0.5_w0.2,0.5,0.2,1,97,34,10.572695130250816,9.230319589090882
q1.25__f0.3__n0__hc0.5_w0.2__RAR,1.25,0.3,0.0,c0.5_w0.2,0.5,0.2,2,108,23,10.68133266914017,7.8513030642276895
q1.25__f0.3__n0__hc0.5_w0.2__RAR,1.25,0.3,0.0,c0.5_w0.2,0.5,0.2,3,106,25,9.225296484133299,13.738057623701705
q1.25__f0.3__n0__hc0.5_w0.2__RAR,1.25,0.3,0.0,c0.5_w0.2,0.5,0.2,4,104,27,10.034317844481945,11.001848626338974
q1.25__f0.3__n0__hc0.6_w0.05__RAR,1.25,0.3,0.0,c0.6_w0.05,0.6,0.05,0,109,22,10.580592544856712,7.479574860324847
q1.25__f0.3__n0__hc0.6_w0.05__RAR,1.25,0.3,0.0,c0.6_w0.05,0.6,0.05,1,97,34,10.515249850343624,8.924300411149405
q1.25__f0.3__n0__hc0.6_w0.05__RAR,1.25,0.3,0.0,c0.6_w0.05,0.6,0.05,2,108,23,10.560240012590397,7.771707115073323
q1.25__f0.3__n0__hc0.6_w0.05__RAR,1.25,0.3,0.0,c0.6_w0.05,0.6,0.05,3,106,25,9.01516102928931,13.88272535308676
q1.25__f0.3__n0__hc0.6_w0.05__RAR,1.25,0.3,0.0,c0.6_w0.05,0.6,0.05,4,104,27,9.877165815561233,11.03383536359564
q1.25__f0.3__n0__hc0.6_w0.1__RAR,1.25,0.3,0.0,c0.6_w0.1,0.6,0.1,0,109,22,10.61362647605167,7.707174831404565
q1.25__f0.3__n0__hc0.6_w0.1__RAR,1.25,0.3,0.0,c0.6_w0.1,0.6,0.1,1,97,34,10.551862029974249,9.05117218994769
q1.25__f0.3__n0__hc0.6_w0.1__RAR,1.25,0.3,0.0,c0.6_w0.1,0.6,0.1,2,108,23,10.623490251111265,7.793077733821765
q1.25__f0.3__n0__hc0.6_w0.1__RAR,1.25,0.3,0.0,c0.6_w0.1,0.6,0.1,3,106,25,9.118567467341752,13.815706082409363
q1.25__f0.3__n0__hc0.6_w0.1__RAR,1.25,0.3,0.0,c0.6_w0.1,0.6,0.1,4,104,27,9.932899459867626,11.096648027036151
q1.25__f0.3__n0__hc0.6_w0.2__RAR,1.25,0.3,0.0,c0.6_w0.2,0.6,0.2,0,109,22,10.683223350931211,7.943270568365006
q1.25__f0.3__n0__hc0.6_w0.2__RAR,1.25,0.3,0.0,c0.6_w0.2,0.6,0.2,1,97,34,10.606045577588404,9.262596887107946
q1.25__f0.3__n0__hc0.6_w0.2__RAR,1.25,0.3,0.0,c0.6_w0.2,0.6,0.2,2,108,23,10.72050078503483,7.846524302052217
q1.25__f0.3__n0__hc0.6_w0.2__RAR,1.25,0.3,0.0,c0.6_w0.2,0.6,0.2,3,106,25,9.251622472474448,13.792175405804723
q1.25__f0.3__n0__hc0.6_w0.2__RAR,1.25,0.3,0.0,c0.6_w0.2,0.6,0.2,4,104,27,10.036865288959943,11.141494623425126
q1.25__f0.3__n0__hc0.7_w0.05__RAR,1.25,0.3,0.0,c0.7_w0.05,0.7,0.05,0,109,22,10.819426552404286,7.392707751625207
q1.25__f0.3__n0__hc0.7_w0.05__RAR,1.25,0.3,0.0,c0.7_w0.05,0.7,0.05,1,97,34,10.69562768242751,9.180269807110886
q1.25__f0.3__n0__hc0.7_w0.05__RAR,1.25,0.3,0.0,c0.7_w0.05,0.7,0.05,2,108,23,10.77204393920067,7.884760525662501
q1.25__f0.3__n0__hc0.7_w0.05__RAR,1.25,0.3,0.0,c0.7_w0.05,0.7,0.05,3,106,25,9.249143892731219,13.9913395685734
q1.25__f0.3__n0__hc0.7_w0.05__RAR,1.25,0.3,0.0,c0.7_w0.05,0.7,0.05,4,104,27,9.995967326467047,11.499230399476705
q1.25__f0.3__n0__hc0.7_w0.1__RAR,1.25,0.3,0.0,c0.7_w0.1,0.7,0.1,0,109,22,10.792241512993767,7.63901353084862
q1.25__f0.3__n0__hc0.7_w0.1__RAR,1.25,0.3,0.0,c0.7_w0.1,0.7,0.1,1,97,34,10.682404539112438,9.251810976581133
q1.25__f0.3__n0__hc0.7_w0.1__RAR,1.25,0.3,0.0,c0.7_w0.1,0.7,0.1,2,108,23,10.780290445134879,7.87984794736341
q1.25__f0.3__n0__hc0.7_w0.1__RAR,1.25,0.3,0.0,c0.7_w0.1,0.7,0.1,3,106,25,9.277835059938145,13.935577360055333
q1.25__f0.3__n0__hc0.7_w0.1__RAR,1.25,0.3,0.0,c0.7_w0.1,0.7,0.1,4,104,27,10.037040926928979,11.388935127489269
q1.25__f0.3__n0__hc0.7_w0.2__RAR,1.25,0.3,0.0,c0.7_w0.2,0.7,0.2,0,109,22,10.779441603828111,7.880094133996339
q1.25__f0.3__n0__hc0.7_w0.2__RAR,1.25,0.3,0.0,c0.7_w0.2,0.7,0.2,1,97,34,10.675403548266091,9.357258035253937
q1.25__f0.3__n0__hc0.7_w0.2__RAR,1.25,0.3,0.0,c0.7_w0.2,0.7,0.2,2,108,23,10.802476513711138,7.8812240977581745
q1.25__f0.3__n0__hc0.7_w0.2__RAR,1.25,0.3,0.0,c0.7_w0.2,0.7,0.2,3,106,25,9.328566395736448,13.866744121122226
q1.25__f0.3__n0__hc0.7_w0.2__RAR,1.25,0.3,0.0,c0.7_w0.2,0.7,0.2,4,104,27,10.085628887886175,11.308210999597348
q1.25__f0.3__n1__hnone__RAR,1.25,0.3,1.0,none,,,0,109,22,10.801476215594235,8.055649443348395
q1.25__f0.3__n1__hnone__RAR,1.25,0.3,1.0,none,,,1,97,34,10.546441461948469,9.934834890158546
q1.25__f0.3__n1__hnone__RAR,1.25,0.3,1.0,none,,,2,108,23,10.810644820440912,8.137214830847684
q1.25__f0.3__n1__hnone__RAR,1.25,0.3,1.0,none,,,3,106,25,9.437279369737908,13.717572573683572
q1.25__f0.3__n1__hnone__RAR,1.25,0.3,1.0,none,,,4,104,27,10.289423188562072,10.77407846188091
q1.25__f0.3__n1__hc0.5_w0.05__RAR,1.25,0.3,1.0,c0.5_w0.05,0.5,0.05,0,109,22,10.61952240302289,7.546676021163216
