V0,lambda,M4,beta,cosmo_pass,cosmo_Omega_m0,cosmo_Omega_phi0,cosmo_reason,screening_pass,ppn_pass,overall_pass,overall_reason,screening_R_c_cosmic,screening_R_c_dwarf,screening_R_c_spiral,screening_reason
4.641588833612773e-06,0.1,0.001,0.46415888336127775,False,0.5005753429078706,0.4994246570921294,"Omega_m=0.5006, Omega_phi=0.4994",False,False,False,"Omega_m=0.5006, Omega_phi=0.4994",,,,
4.641588833612773e-06,0.1,0.001,1.0,False,0.5005753429078706,0.4994246570921294,"Omega_m=0.5006, Omega_phi=0.4994",False,False,False,"Omega_m=0.5006, Omega_phi=0.4994",,,,
4.641588833612773e-06,0.1,0.0016681005372000592,0.001,False,0.506071786123167,0.49392821387683306,"Omega_m=0.5061, Omega_phi=0.4939",False,False,False,"Omega_m=0.5061, Omega_phi=0.4939",,,,
4.641588833612773e-06,0.1,0.0016681005372000592,0.0021544346900318843,False,0.506071786123167,0.49392821387683306,"Omega_m=0.5061, Omega_phi=0.4939",False,False,False,"Omega_m=0.5061, Omega_phi=0.4939",,,,
4.641588833612773e-06,0.1,0.0016681005372000592,0.004641588833612777,False,0.506071786123167,0.49392821387683306,"Omega_m=0.5061, Omega_phi=0.4939",False,False,False,"Omega_m=0.5061, Omega_phi=0.4939",,,,
4.641588833612773e-06,0.1,0.0016681005372000592,0.01,False,0.506071786123167,0.49392821387683306,"Omega_m=0.5061, Omega_phi=0.4939",False,False,False,"Omega_m=0.5061, Omega_phi=0.4939",,,,
4.641588833612773e-06,0.1,0.0016681005372000592,0.021544346900318832,False,0.506071786123167,0.49392821387683306,"Omega_m=0.5061, Omega_phi=0.4939",False,False,False,"Omega_m=0.5061, Omega_phi=0.4939",,,,
4.641588833612773e-06,0.1,0.0016681005372000592,0.046415888336127774,False,0.506071786123167,0.49392821387683306,"Omega_m=0.5061, Omega_phi=0.4939",False,False,False,"Omega_m=0.5061, Omega_phi=0.4939",,,,
4.641588833612773e-06,0.1,0.0016681005372000592,0.1,False,0.506071786123167,0.49392821387683306,"Omega_m=0.5061, Omega_phi=0.4939",False,False,False,"Omega_m=0.5061, Omega_phi=0.4939",,,,
4.641588833612773e-06,0.1,0.0016681005372000592,0.21544346900318823,False,0.506071786123167,0.49392821387683306,"Omega_m=0.5061, Omega_phi=0.4939",False,False,False,"Omega_m=0.5061, Omega_phi=0.4939",,,,
4.641588833612773e-06,0.1,0.0016681005372000592,0.46415888336127775,False,0.506071786123167,0.49392821387683306,"Omega_m=0.5061, Omega_phi=0.4939",False,False,False,"Omega_m=0.5061, Omega_phi=0.4939",,,,
4.641588833612773e-06,0.1,0.0016681005372000592,1.0,False,0.506071786123167,0.49392821387683306,"Omega_m=0.5061, Omega_phi=0.4939",False,False,False,"Omega_m=0.5061, Omega_phi=0.4939",,,,
4.641588833612773e-06,0.1,0.0027825594022071257,0.001,False,0.5314506149638127,0.4685493850361873,"Omega_m=0.5315, Omega_phi=0.4685",False,False,False,"Omega_m=0.5315, Omega_phi=0.4685",,,,
4.641588833612773e-06,0.1,0.0027825594022071257,0.0021544346900318843,False,0.5314506149638127,0.4685493850361873,"Omega_m=0.5315, Omega_phi=0.4685",False,False,False,"Omega_m=0.5315, Omega_phi=0.4685",,,,
4.641588833612773e-06,0.1,0.0027825594022071257,0.004641588833612777,False,0.5314506149638127,0.4685493850361873,"Omega_m=0.5315, Omega_phi=0.4685",False,False,False,"Omega_m=0.5315, Omega_phi=0.4685",,,,
4.641588833612773e-06,0.1,0.0027825594022071257,0.01,False,0.5314506149638127,0.4685493850361873,"Omega_m=0.5315, Omega_phi=0.4685",False,False,False,"Omega_m=0.5315, Omega_phi=0.4685",,,,
4.641588833612773e-06,0.1,0.0027825594022071257,0.021544346900318832,False,0.5314506149638127,0.4685493850361873,"Omega_m=0.5315, Omega_phi=0.4685",False,False,False,"Omega_m=0.5315, Omega_phi=0.4685",,,,
4.641588833612773e-06,0.1,0.0027825594022071257,0.046415888336127774,False,0.5314506149638127,0.4685493850361873,"Omega_m=0.5315, Omega_phi=0.4685",False,False,False,"Omega_m=0.5315, Omega_phi=0.4685",,,,
4.641588833612773e-06,0.1,0.0027825594022071257,0.1,False,0.5314506149638127,0.4685493850361873,"Omega_m=0.5315, Omega_phi=0.4685",False,False,False,"Omega_m=0.5315, Omega_phi=0.4685",,,,
4.641588833612773e-06,0.1,0.0027825594022071257,0.21544346900318823,False,0.5314506149638127,0.4685493850361873,"Omega_m=0.5315, Omega_phi=0.4685",False,False,False,"Omega_m=0.5315, Omega_phi=0.4685",,,,
4.641588833612773e-06,0.1,0.0027825594022071257,0.46415888336127775,False,0.5314506149638127,0.4685493850361873,"Omega_m=0.5315, Omega_phi=0.4685",False,False,False,"Omega_m=0.5315, Omega_phi=0.4685",,,,
4.641588833612773e-06,0.1,0.0027825594022071257,1.0,False,0.5314506149638127,0.4685493850361873,"Omega_m=0.5315, Omega_phi=0.4685",False,False,False,"Omega_m=0.5315, Omega_phi=0.4685",,,,
4.641588833612773e-06,0.1,0.004641588833612777,0.001,False,0.5797985046665401,0.42020149533345985,"Omega_m=0.5798, Omega_phi=0.4202",False,False,False,"Omega_m=0.5798, Omega_phi=0.4202",,,,
4.641588833612773e-06,0.1,0.004641588833612777,0.0021544346900318843,False,0.5797985046665401,0.42020149533345985,"Omega_m=0.5798, Omega_phi=0.4202",False,False,False,"Omega_m=0.5798, Omega_phi=0.4202",,,,
4.641588833612773e-06,0.1,0.004641588833612777,0.004641588833612777,False,0.5797985046665401,0.42020149533345985,"Omega_m=0.5798, Omega_phi=0.4202",False,False,False,"Omega_m=0.5798, Omega_phi=0.4202",,,,
4.641588833612773e-06,0.1,0.004641588833612777,0.01,False,0.5797985046665401,0.42020149533345985,"Omega_m=0.5798, Omega_phi=0.4202",False,False,False,"Omega_m=0.5798, Omega_phi=0.4202",,,,
4.641588833612773e-06,0.1,0.004641588833612777,0.021544346900318832,False,0.5797985046665401,0.42020149533345985,"Omega_m=0.5798, Omega_phi=0.4202",False,False,False,"Omega_m=0.5798, Omega_phi=0.4202",,,,
4.641588833612773e-06,0.1,0.004641588833612777,0.046415888336127774,False,0.5797985046665401,0.42020149533345985,"Omega_m=0.5798, Omega_phi=0.4202",False,False,False,"Omega_m=0.5798, Omega_phi=0.4202",,,,
4.641588833612773e-06,0.1,0.004641588833612777,0.1,False,0.5797985046665401,0.42020149533345985,"Omega_m=0.5798, Omega_phi=0.4202",False,False,False,"Omega_m=0.5798, Omega_phi=0.4202",,,,
4.641588833612773e-06,0.1,0.004641588833612777,0.21544346900318823,False,0.5797985046665401,0.42020149533345985,"Omega_m=0.5798, Omega_phi=0.4202",False,False,False,"Omega_m=0.5798, Omega_phi=0.4202",,,,
4.641588833612773e-06,0.1,0.004641588833612777,0.46415888336127775,False,0.5797985046665401,0.42020149533345985,"Omega_m=0.5798, Omega_phi=0.4202",False,False,False,"Omega_m=0.5798, Omega_phi=0.4202",,,,
4.641588833612773e-06,0.1,0.004641588833612777,1.0,False,0.5797985046665401,0.42020149533345985,"Omega_m=0.5798, Omega_phi=0.4202",False,False,False,"Omega_m=0.5798, Omega_phi=0.4202",,,,
4.641588833612773e-06,0.1,0.007742636826811269,0.001,False,0.6360120709022024,0.3639879290977977,"Omega_m=0.6360, Omega_phi=0.3640",False,False,False,"Omega_m=0.6360, Omega_phi=0.3640",,,,
4.641588833612773e-06,0.1,0.007742636826811269,0.0021544346900318843,False,0.6360120709022024,0.3639879290977977,"Omega_m=0.6360, Omega_phi=0.3640",False,False,False,"Omega_m=0.6360, Omega_phi=0.3640",,,,
4.641588833612773e-06,0.1,0.007742636826811269,0.004641588833612777,False,0.6360120709022024,0.3639879290977977,"Omega_m=0.6360, Omega_phi=0.3640",False,False,False,"Omega_m=0.6360, Omega_phi=0.3640",,,,
4.641588833612773e-06,0.1,0.007742636826811269,0.01,False,0.6360120709022024,0.3639879290977977,"Omega_m=0.6360, Omega_phi=0.3640",False,False,False,"Omega_m=0.6360, Omega_phi=0.3640",,,,
4.641588833612773e-06,0.1,0.007742636826811269,0.021544346900318832,False,0.6360120709022024,0.3639879290977977,"Omega_m=0.6360, Omega_phi=0.3640",False,False,False,"Omega_m=0.6360, Omega_phi=0.3640",,,,
4.641588833612773e-06,0.1,0.007742636826811269,0.046415888336127774,False,0.6360120709022024,0.3639879290977977,"Omega_m=0.6360, Omega_phi=0.3640",False,False,False,"Omega_m=0.6360, Omega_phi=0.3640",,,,
4.641588833612773e-06,0.1,0.007742636826811269,0.1,False,0.6360120709022024,0.3639879290977977,"Omega_m=0.6360, Omega_phi=0.3640",False,False,False,"Omega_m=0.6360, Omega_phi=0.3640",,,,
4.641588833612773e-06,0.1,0.007742636826811269,0.21544346900318823,False,0.6360120709022024,0.3639879290977977,"Omega_m=0.6360, Omega_phi=0.3640",False,False,False,"Omega_m=0.6360, Omega_phi=0.3640",,,,
4.641588833612773e-06,0.1,0.007742636826811269,0.46415888336127775,False,0.6360120709022024,0.3639879290977977,"Omega_m=0.6360, Omega_phi=0.3640",False,False,False,"Omega_m=0.6360, Omega_phi=0.3640",,,,
4.641588833612773e-06,0.1,0.007742636826811269,1.0,False,0.6360120709022024,0.3639879290977977,"Omega_m=0.6360, Omega_phi=0.3640",False,False,False,"Omega_m=0.6360, Omega_phi=0.3640",,,,
4.641588833612773e-06,0.1,0.01291549665014884,0.001,False,0.6858272243629209,0.3141727756370791,"Omega_m=0.6858, Omega_phi=0.3142",False,False,False,"Omega_m=0.6858, Omega_phi=0.3142",,,,
4.641588833612773e-06,0.1,0.01291549665014884,0.0021544346900318843,False,0.6858272243629209,0.3141727756370791,"Omega_m=0.6858, Omega_phi=0.3142",False,False,False,"Omega_m=0.6858, Omega_phi=0.3142",,,,
4.641588833612773e-06,0.1,0.01291549665014884,0.004641588833612777,False,0.6858272243629209,0.3141727756370791,"Omega_m=0.6858, Omega_phi=0.3142",False,False,False,"Omega_m=0.6858, Omega_phi=0.3142",,,,
4.641588833612773e-06,0.1,0.01291549665014884,0.01,False,0.6858272243629209,0.3141727756370791,"Omega_m=0.6858, Omega_phi=0.3142",False,False,False,"Omega_m=0.6858, Omega_phi=0.3142",,,,
4.641588833612773e-06,0.1,0.01291549665014884,0.021544346900318832,False,0.6858272243629209,0.3141727756370791,"Omega_m=0.6858, Omega_phi=0.3142",False,False,False,"Omega_m=0.6858, Omega_phi=0.3142",,,,
4.641588833612773e-06,0.1,0.01291549665014884,0.046415888336127774,False,0.6858272243629209,0.3141727756370791,"Omega_m=0.6858, Omega_phi=0.3142",False,False,False,"Omega_m=0.6858, Omega_phi=0.3142",,,,
4.641588833612773e-06,0.1,0.01291549665014884,0.1,False,0.6858272243629209,0.3141727756370791,"Omega_m=0.6858, Omega_phi=0.3142",False,False,False,"Omega_m=0.6858, Omega_phi=0.3142",,,,
4.641588833612773e-06,0.1,0.01291549665014884,0.21544346900318823,False,0.6858272243629209,0.3141727756370791,"Omega_m=0.6858, Omega_phi=0.3142",False,False,False,"Omega_m=0.6858, Omega_phi=0.3142",,,,
4.641588833612773e-06,0.1,0.01291549665014884,0.46415888336127775,False,0.6858272243629209,0.3141727756370791,"Omega_m=0.6858, Omega_phi=0.3142",False,False,False,"Omega_m=0.6858, Omega_phi=0.3142",,,,
4.641588833612773e-06,0.1,0.01291549665014884,1.0,False,0.6858272243629209,0.3141727756370791,"Omega_m=0.6858, Omega_phi=0.3142",False,False,False,"Omega_m=0.6858, Omega_phi=0.3142",,,,
4.641588833612773e-06,0.1,0.021544346900318832,0.001,False,0.47087993085136076,0.5291200691486392,"Omega_m=0.4709, Omega_phi=0.5291",False,False,False,"Omega_m=0.4709, Omega_phi=0.5291",,,,
4.641588833612773e-06,0.1,0.021544346900318832,0.0021544346900318843,False,0.47087993085136076,0.5291200691486392,"Omega_m=0.4709, Omega_phi=0.5291",False,False,False,"Omega_m=0.4709, Omega_phi=0.5291",,,,
4.641588833612773e-06,0.1,0.021544346900318832,0.004641588833612777,False,0.47087993085136076,0.5291200691486392,"Omega_m=0.4709, Omega_phi=0.5291",False,False,False,"Omega_m=0.4709, Omega_phi=0.5291",,,,
4.641588833612773e-06,0.1,0.021544346900318832,0.01,False,0.47087993085136076,0.5291200691486392,"Omega_m=0.4709, Omega_phi=0.5291",False,False,False,"Omega_m=0.4709, Omega_phi=0.5291",,,,
4.641588833612773e-06,0.1,0.021544346900318832,0.021544346900318832,False,0.47087993085136076,0.5291200691486392,"Omega_m=0.4709, Omega_phi=0.5291",False,False,False,"Omega_m=0.4709, Omega_phi=0.5291",,,,
4.641588833612773e-06,0.1,0.021544346900318832,0.046415888336127774,False,0.47087993085136076,0.5291200691486392,"Omega_m=0.4709, Omega_phi=0.5291",False,False,False,"Omega_m=0.4709, Omega_phi=0.5291",,,,
4.641588833612773e-06,0.1,0.021544346900318832,0.1,False,0.47087993085136076,0.5291200691486392,"Omega_m=0.4709, Omega_phi=0.5291",False,False,False,"Omega_m=0.4709, Omega_phi=0.5291",,,,
4.641588833612773e-06,0.1,0.021544346900318832,0.21544346900318823,False,0.47087993085136076,0.5291200691486392,"Omega_m=0.4709, Omega_phi=0.5291",False,False,False,"Omega_m=0.4709, Omega_phi=0.5291",,,,
4.641588833612773e-06,0.1,0.021544346900318832,0.46415888336127775,False,0.47087993085136076,0.5291200691486392,"Omega_m=0.4709, Omega_phi=0.5291",False,False,False,"Omega_m=0.4709, Omega_phi=0.5291",,,,
4.641588833612773e-06,0.1,0.021544346900318832,1.0,False,0.47087993085136076,0.5291200691486392,"Omega_m=0.4709, Omega_phi=0.5291",False,False,False,"Omega_m=0.4709, Omega_phi=0.5291",,,,
4.641588833612773e-06,0.1,0.03593813663804626,0.001,False,0.008766106308158664,0.9912338936918412,"Omega_m=0.0088, Omega_phi=0.9912",False,False,False,"Omega_m=0.0088, Omega_phi=0.9912",,,,
4.641588833612773e-06,0.1,0.03593813663804626,0.0021544346900318843,False,0.008766106308158664,0.9912338936918412,"Omega_m=0.0088, Omega_phi=0.9912",False,False,False,"Omega_m=0.0088, Omega_phi=0.9912",,,,
4.641588833612773e-06,0.1,0.03593813663804626,0.004641588833612777,False,0.008766106308158664,0.9912338936918412,"Omega_m=0.0088, Omega_phi=0.9912",False,False,False,"Omega_m=0.0088, Omega_phi=0.9912",,,,
4.641588833612773e-06,0.1,0.03593813663804626,0.01,False,0.008766106308158664,0.9912338936918412,"Omega_m=0.0088, Omega_phi=0.9912",False,False,False,"Omega_m=0.0088, Omega_phi=0.9912",,,,
4.641588833612773e-06,0.1,0.03593813663804626,0.021544346900318832,False,0.008766106308158664,0.9912338936918412,"Omega_m=0.0088, Omega_phi=0.9912",False,False,False,"Omega_m=0.0088, Omega_phi=0.9912",,,,
4.641588833612773e-06,0.1,0.03593813663804626,0.046415888336127774,False,0.008766106308158664,0.9912338936918412,"Omega_m=0.0088, Omega_phi=0.9912",False,False,False,"Omega_m=0.0088, Omega_phi=0.9912",,,,
4.641588833612773e-06,0.1,0.03593813663804626,0.1,False,0.008766106308158664,0.9912338936918412,"Omega_m=0.0088, Omega_phi=0.9912",False,False,False,"Omega_m=0.0088, Omega_phi=0.9912",,,,
4.641588833612773e-06,0.1,0.03593813663804626,0.21544346900318823,False,0.008766106308158664,0.9912338936918412,"Omega_m=0.0088, Omega_phi=0.9912",False,False,False,"Omega_m=0.0088, Omega_phi=0.9912",,,,
4.641588833612773e-06,0.1,0.03593813663804626,0.46415888336127775,False,0.008766106308158664,0.9912338936918412,"Omega_m=0.0088, Omega_phi=0.9912",False,False,False,"Omega_m=0.0088, Omega_phi=0.9912",,,,
4.641588833612773e-06,0.1,0.03593813663804626,1.0,False,0.008766106308158664,0.9912338936918412,"Omega_m=0.0088, Omega_phi=0.9912",False,False,False,"Omega_m=0.0088, Omega_phi=0.9912",,,,
4.641588833612773e-06,0.1,0.05994842503189409,0.001,False,0.00010971764141690582,0.999890282358583,"Omega_m=0.0001, Omega_phi=0.9999",False,False,False,"Omega_m=0.0001, Omega_phi=0.9999",,,,
4.641588833612773e-06,0.1,0.05994842503189409,0.0021544346900318843,False,0.00010971764141690582,0.999890282358583,"Omega_m=0.0001, Omega_phi=0.9999",False,False,False,"Omega_m=0.0001, Omega_phi=0.9999",,,,
4.641588833612773e-06,0.1,0.05994842503189409,0.004641588833612777,False,0.00010971764141690582,0.999890282358583,"Omega_m=0.0001, Omega_phi=0.9999",False,False,False,"Omega_m=0.0001, Omega_phi=0.9999",,,,
4.641588833612773e-06,0.1,0.05994842503189409,0.01,False,0.00010971764141690582,0.999890282358583,"Omega_m=0.0001, Omega_phi=0.9999",False,False,False,"Omega_m=0.0001, Omega_phi=0.9999",,,,
4.641588833612773e-06,0.1,0.05994842503189409,0.021544346900318832,False,0.00010971764141690582,0.999890282358583,"Omega_m=0.0001, Omega_phi=0.9999",False,False,False,"Omega_m=0.0001, Omega_phi=0.9999",,,,
4.641588833612773e-06,0.1,0.05994842503189409,0.046415888336127774,False,0.00010971764141690582,0.999890282358583,"Omega_m=0.0001, Omega_phi=0.9999",False,False,False,"Omega_m=0.0001, Omega_phi=0.9999",,,,
4.641588833612773e-06,0.1,0.05994842503189409,0.1,False,0.00010971764141690582,0.999890282358583,"Omega_m=0.0001, Omega_phi=0.9999",False,False,False,"Omega_m=0.0001, Omega_phi=0.9999",,,,
4.641588833612773e-06,0.1,0.05994842503189409,0.21544346900318823,False,0.00010971764141690582,0.999890282358583,"Omega_m=0.0001, Omega_phi=0.9999",False,False,False,"Omega_m=0.0001, Omega_phi=0.9999",,,,
4.641588833612773e-06,0.1,0.05994842503189409,0.46415888336127775,False,0.00010971764141690582,0.999890282358583,"Omega_m=0.0001, Omega_phi=0.9999",False,False,False,"Omega_m=0.0001, Omega_phi=0.9999",,,,
4.641588833612773e-06,0.1,0.05994842503189409,1.0,False,0.00010971764141690582,0.999890282358583,"Omega_m=0.0001, Omega_phi=0.9999",False,False,False,"Omega_m=0.0001, Omega_phi=0.9999",,,,
4.641588833612773e-06,0.1,0.1,0.001,False,5.03536216925471e-06,0.9999949646378308,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
4.641588833612773e-06,0.1,0.1,0.0021544346900318843,False,5.03536216925471e-06,0.9999949646378308,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
4.641588833612773e-06,0.1,0.1,0.004641588833612777,False,5.03536216925471e-06,0.9999949646378308,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
4.641588833612773e-06,0.1,0.1,0.01,False,5.03536216925471e-06,0.9999949646378308,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
4.641588833612773e-06,0.1,0.1,0.021544346900318832,False,5.03536216925471e-06,0.9999949646378308,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
4.641588833612773e-06,0.1,0.1,0.046415888336127774,False,5.03536216925471e-06,0.9999949646378308,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
4.641588833612773e-06,0.1,0.1,0.1,False,5.03536216925471e-06,0.9999949646378308,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
4.641588833612773e-06,0.1,0.1,0.21544346900318823,False,5.03536216925471e-06,0.9999949646378308,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
4.641588833612773e-06,0.1,0.1,0.46415888336127775,False,5.03536216925471e-06,0.9999949646378308,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
4.641588833612773e-06,0.1,0.1,1.0,False,5.03536216925471e-06,0.9999949646378308,"Omega_m=0.0000, Omega_phi=1.0000",False,False,False,"Omega_m=0.0000, Omega_phi=1.0000",,,,
4.641588833612773e-06,0.6444444444444445,0.001,0.001,False,0.5070694995670255,0.49293050043297454,"Omega_m=0.5071, Omega_phi=0.4929",False,False,False,"Omega_m=0.5071, Omega_phi=0.4929",,,,
4.641588833612773e-06,0.6444444444444445,0.001,0.0021544346900318843,False,0.5070694995670255,0.49293050043297454,"Omega_m=0.5071, Omega_phi=0.4929",False,False,False,"Omega_m=0.5071, Omega_phi=0.4929",,,,
4.641588833612773e-06,0.6444444444444445,0.001,0.004641588833612777,False,0.5070694995670255,0.49293050043297454,"Omega_m=0.5071, Omega_phi=0.4929",False,False,False,"Omega_m=0.5071, Omega_phi=0.4929",,,,
4.641588833612773e-06,0.6444444444444445,0.001,0.01,False,0.5070694995670255,0.49293050043297454,"Omega_m=0.5071, Omega_phi=0.4929",False,False,False,"Omega_m=0.5071, Omega_phi=0.4929",,,,
4.641588833612773e-06,0.6444444444444445,0.001,0.021544346900318832,False,0.5070694995670255,0.49293050043297454,"Omega_m=0.5071, Omega_phi=0.4929",False,False,False,"Omega_m=0.5071, Omega_phi=0.4929",,,,
4.641588833612773e-06,0.6444444444444445,0.001,0.046415888336127774,False,0.5070694995670255,0.49293050043297454,"Omega_m=0.5071, Omega_phi=0.4929",False,False,False,"Omega_m=0.5071, Omega_phi=0.4929",,,,
4.641588833612773e-06,0.6444444444444445,0.001,0.1,False,0.5070694995670255,0.49293050043297454,"Omega_m=0.5071, Omega_phi=0.4929",False,False,False,"Omega_m=0.5071, Omega_phi=0.4929",,,,
4.641588833612773e-06,0.6444444444444445,0.001,0.21544346900318823,False,0.5070694995670255,0.49293050043297454,"Omega_m=0.5071, Omega_phi=0.4929",False,False,False,"Omega_m=0.5071, Omega_phi=0.4929",,,,
4.641588833612773e-06,0.6444444444444445,0.001,0.46415888336127775,False,0.5070694995670255,0.49293050043297454,"Omega_m=0.5071, Omega_phi=0.4929",False,False,False,"Omega_m=0.5071, Omega_phi=0.4929",,,,
4.641588833612773e-06,0.6444444444444445,0.001,1.0,False,0.5070694995670255,0.49293050043297454,"Omega_m=0.5071, Omega_phi=0.4929",False,False,False,"Omega_m=0.5071, Omega_phi=0.4929",,,,
4.641588833612773e-06,0.6444444444444445,0.0016681005372000592,0.001,False,0.5419696193018954,0.45803038069810464,"Omega_m=0.5420, Omega_phi=0.4580",False,False,False,"Omega_m=0.5420, Omega_phi=0.4580",,,,
4.641588833612773e-06,0.6444444444444445,0.0016681005372000592,0.0021544346900318843,False,0.5419696193018954,0.45803038069810464,"Omega_m=0.5420, Omega_phi=0.4580",False,False,False,"Omega_m=0.5420, Omega_phi=0.4580",,,,
4.641588833612773e-06,0.6444444444444445,0.0016681005372000592,0.004641588833612777,False,0.5419696193018954,0.45803038069810464,"Omega_m=0.5420, Omega_phi=0.4580",False,False,False,"Omega_m=0.5420, Omega_phi=0.4580",,,,
4.641588833612773e-06,0.6444444444444445,0.0016681005372000592,0.01,False,0.5419696193018954,0.45803038069810464,"Omega_m=0.5420, Omega_phi=0.4580",False,False,False,"Omega_m=0.5420, Omega_phi=0.4580",,,,
4.641588833612773e-06,0.6444444444444445,0.0016681005372000592,0.021544346900318832,False,0.5419696193018954,0.45803038069810464,"Omega_m=0.5420, Omega_phi=0.4580",False,False,False,"Omega_m=0.5420, Omega_phi=0.4580",,,,
4.641588833612773e-06,0.6444444444444445,0.0016681005372000592,0.046415888336127774,False,0.5419696193018954,0.45803038069810464,"Omega_m=0.5420, Omega_phi=0.4580",False,False,False,"Omega_m=0.5420, Omega_phi=0.4580",,,,
4.641588833612773e-06,0.6444444444444445,0.0016681005372000592,0.1,False,0.5419696193018954,0.45803038069810464,"Omega_m=0.5420, Omega_phi=0.4580",False,False,False,"Omega_m=0.5420, Omega_phi=0.4580",,,,
4.641588833612773e-06,0.6444444444444445,0.0016681005372000592,0.21544346900318823,False,0.5419696193018954,0.45803038069810464,"Omega_m=0.5420, Omega_phi=0.4580",False,False,False,"Omega_m=0.5420, Omega_phi=0.4580",,,,
4.641588833612773e-06,0.6444444444444445,0.0016681005372000592,0.46415888336127775,False,0.5419696193018954,0.45803038069810464,"Omega_m=0.5420, Omega_phi=0.4580",False,False,False,"Omega_m=0.5420, Omega_phi=0.4580",,,,
4.641588833612773e-06,0.6444444444444445,0.0016681005372000592,1.0,False,0.5419696193018954,0.45803038069810464,"Omega_m=0.5420, Omega_phi=0.4580",False,False,False,"Omega_m=0.5420, Omega_phi=0.4580",,,,
4.641588833612773e-06,0.6444444444444445,0.0027825594022071257,0.001,False,0.6937314371912185,0.3062685628087814,"Omega_m=0.6937, Omega_phi=0.3063",False,False,False,"Omega_m=0.6937, Omega_phi=0.3063",,,,
4.641588833612773e-06,0.6444444444444445,0.0027825594022071257,0.0021544346900318843,False,0.6937314371912185,0.3062685628087814,"Omega_m=0.6937, Omega_phi=0.3063",False,False,False,"Omega_m=0.6937, Omega_phi=0.3063",,,,
4.641588833612773e-06,0.6444444444444445,0.0027825594022071257,0.004641588833612777,False,0.6937314371912185,0.3062685628087814,"Omega_m=0.6937, Omega_phi=0.3063",False,False,False,"Omega_m=0.6937, Omega_phi=0.3063",,,,
4.641588833612773e-06,0.6444444444444445,0.0027825594022071257,0.01,False,0.6937314371912185,0.3062685628087814,"Omega_m=0.6937, Omega_phi=0.3063",False,False,False,"Omega_m=0.6937, Omega_phi=0.3063",,,,
4.641588833612773e-06,0.6444444444444445,0.0027825594022071257,0.021544346900318832,False,0.6937314371912185,0.3062685628087814,"Omega_m=0.6937, Omega_phi=0.3063",False,False,False,"Omega_m=0.6937, Omega_phi=0.3063",,,,
4.641588833612773e-06,0.6444444444444445,0.0027825594022071257,0.046415888336127774,False,0.6937314371912185,0.3062685628087814,"Omega_m=0.6937, Omega_phi=0.3063",False,False,False,"Omega_m=0.6937, Omega_phi=0.3063",,,,
4.641588833612773e-06,0.6444444444444445,0.0027825594022071257,0.1,False,0.6937314371912185,0.3062685628087814,"Omega_m=0.6937, Omega_phi=0.3063",False,False,False,"Omega_m=0.6937, Omega_phi=0.3063",,,,
4.641588833612773e-06,0.6444444444444445,0.0027825594022071257,0.21544346900318823,False,0.6937314371912185,0.3062685628087814,"Omega_m=0.6937, Omega_phi=0.3063",False,False,False,"Omega_m=0.6937, Omega_phi=0.3063",,,,
4.641588833612773e-06,0.6444444444444445,0.0027825594022071257,0.46415888336127775,False,0.6937314371912185,0.3062685628087814,"Omega_m=0.6937, Omega_phi=0.3063",False,False,False,"Omega_m=0.6937, Omega_phi=0.3063",,,,
4.641588833612773e-06,0.6444444444444445,0.0027825594022071257,1.0,False,0.6937314371912185,0.3062685628087814,"Omega_m=0.6937, Omega_phi=0.3063",False,False,False,"Omega_m=0.6937, Omega_phi=0.3063",,,,
4.641588833612773e-06,0.6444444444444445,0.004641588833612777,0.001,False,0.8884872136379367,0.11151278636206334,"Omega_m=0.8885, Omega_phi=0.1115",False,False,False,"Omega_m=0.8885, Omega_phi=0.1115",,,,
4.641588833612773e-06,0.6444444444444445,0.004641588833612777,0.0021544346900318843,False,0.8884872136379367,0.11151278636206334,"Omega_m=0.8885, Omega_phi=0.1115",False,False,False,"Omega_m=0.8885, Omega_phi=0.1115",,,,
4.641588833612773e-06,0.6444444444444445,0.004641588833612777,0.004641588833612777,False,0.8884872136379367,0.11151278636206334,"Omega_m=0.8885, Omega_phi=0.1115",False,False,False,"Omega_m=0.8885, Omega_phi=0.1115",,,,
4.641588833612773e-06,0.6444444444444445,0.004641588833612777,0.01,False,0.8884872136379367,0.11151278636206334,"Omega_m=0.8885, Omega_phi=0.1115",False,False,False,"Omega_m=0.8885, Omega_phi=0.1115",,,,
