k_hMpc,k_1_per_m,a,mu,D,f
1.000000000000000056e-01,2.268545502611055271e-24,7.973824387000398861e-01,1.000000000000000000e+00,6.829229432791880106e-01,6.501453750261576570e-01
1.000000000000000056e-01,2.268545502611055271e-24,7.989139416674043703e-01,1.000000000000000000e+00,6.837746880780951608e-01,6.490144781222944026e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.004483861358919761e-01,1.000000000000000000e+00,6.846260088172770875e-01,6.478824755628384002e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.019857777551349098e-01,1.000000000000000000e+00,6.854768998244280542e-01,6.467493806713617843e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.035261221856172531e-01,1.000000000000000000e+00,6.863273554351738692e-01,6.456152068093221619e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.050694250986941691e-01,1.000000000000000000e+00,6.871773699932663959e-01,6.444799673675658536e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.066156921766133303e-01,1.000000000000000000e+00,6.880269378507856137e-01,6.433436757794732674e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.081649291125372336e-01,1.000000000000000000e+00,6.888760533683335741e-01,6.422063455026778556e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.097171416105620745e-01,1.000000000000000000e+00,6.897247109152275790e-01,6.410679900282378885e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.112723353857396180e-01,1.000000000000000000e+00,6.905729048696953587e-01,6.399286228790578290e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.128305161640991816e-01,1.000000000000000000e+00,6.914206296190714696e-01,6.387882576092474007e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.143916896826672858e-01,1.000000000000000000e+00,6.922678795599891410e-01,6.376469078006590241e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.159558616894887484e-01,1.000000000000000000e+00,6.931146490985724551e-01,6.365045870623121660e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.175230379436499994e-01,1.000000000000000000e+00,6.939609326506288589e-01,6.353613090362565385e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.190932242152972886e-01,1.000000000000000000e+00,6.948067246418460075e-01,6.342170873902787109e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.206664262856597780e-01,1.000000000000000000e+00,6.956520195079779478e-01,6.330719358167896660e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.222426499470710803e-01,1.000000000000000000e+00,6.964968116950348564e-01,6.319258680335227973e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.238219010029891320e-01,1.000000000000000000e+00,6.973410956594757737e-01,6.307788977872323954e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.254041852680181757e-01,1.000000000000000000e+00,6.981848658683975639e-01,6.296310388488154386e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.269895085679317415e-01,1.000000000000000000e+00,6.990281167997244305e-01,6.284823050076171480e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.285778767396910771e-01,1.000000000000000000e+00,6.998708429423881050e-01,6.273327100808789858e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.301692956314692395e-01,1.000000000000000000e+00,7.007130387965240237e-01,6.261822679058562935e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.317637711026708569e-01,1.000000000000000000e+00,7.015546988736537370e-01,6.250309923444085092e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.333613090239558874e-01,1.000000000000000000e+00,7.023958176968689848e-01,6.238788972730217042e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.349619152772583819e-01,1.000000000000000000e+00,7.032363898010144387e-01,6.227259965898817029e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.365655957558100209e-01,1.000000000000000000e+00,7.040764097328744420e-01,6.215723042188058267e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.381723563641622077e-01,1.000000000000000000e+00,7.049158720513601928e-01,6.204178340962979155e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.397822030182060526e-01,1.000000000000000000e+00,7.057547713276856038e-01,6.192626001767247423e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.413951416451949106e-01,1.000000000000000000e+00,7.065931021455493788e-01,6.181066164353022918e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.430111781837679175e-01,1.000000000000000000e+00,7.074308591013189762e-01,6.169498968582698417e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.446303185839686423e-01,1.000000000000000000e+00,7.082680368042021390e-01,6.157924554457508970e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.462525688072690677e-01,1.000000000000000000e+00,7.091046298764309697e-01,6.146343062217509701e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.478779348265923499e-01,1.000000000000000000e+00,7.099406329534416749e-01,6.134754632159975518e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.495064226263321361e-01,1.000000000000000000e+00,7.107760406840458733e-01,6.123159404746174594e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.511380382023763236e-01,1.000000000000000000e+00,7.116108477306087865e-01,6.111557520538731803e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.527727875621299303e-01,1.000000000000000000e+00,7.124450487692247647e-01,6.099949120272437630e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.544106767245351897e-01,1.000000000000000000e+00,7.132786384898922583e-01,6.088334344744124049e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.560517117200944215e-01,1.000000000000000000e+00,7.141116115966839040e-01,6.076713334855003978e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.576958985908940125e-01,1.000000000000000000e+00,7.149439628079160558e-01,6.065086231584868592e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.593432433906237344e-01,1.000000000000000000e+00,7.157756868563229791e-01,6.053453176034176986e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.609937521846008357e-01,1.000000000000000000e+00,7.166067784892268255e-01,6.041814309390052262e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.626474310497916909e-01,1.000000000000000000e+00,7.174372324687064983e-01,6.030169772873817946e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.643042860748357814e-01,1.000000000000000000e+00,7.182670435717639634e-01,6.018519707801712748e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.659643233600654577e-01,1.000000000000000000e+00,7.190962065904895617e-01,6.006864255512477380e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.676275490175298089e-01,1.000000000000000000e+00,7.199247163322323173e-01,5.995203557463818500e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.692939691710181993e-01,1.000000000000000000e+00,7.207525676197618081e-01,5.983537755082303233e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.709635899560806971e-01,1.000000000000000000e+00,7.215797552914272606e-01,5.971866989826865035e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.726364175200517215e-01,1.000000000000000000e+00,7.224062742013251937e-01,5.960191403258028320e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.743124580220735798e-01,1.000000000000000000e+00,7.232321192194604009e-01,5.948511136882097539e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.759917176331173394e-01,1.000000000000000000e+00,7.240572852319006047e-01,5.936826332234331760e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.776742025360061428e-01,1.000000000000000000e+00,7.248817671409397700e-01,5.925137130887493386e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.793599189254396320e-01,1.000000000000000000e+00,7.257055598652583095e-01,5.913443674410651107e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.810488730080141551e-01,1.000000000000000000e+00,7.265286583400746290e-01,5.901746104297643791e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.827410710022468576e-01,1.000000000000000000e+00,7.273510575173002257e-01,5.890044562103292636e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.844365191385995528e-01,1.000000000000000000e+00,7.281727523656990053e-01,5.878339189335903825e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.861352236594999265e-01,1.000000000000000000e+00,7.289937378710344973e-01,5.866630127412776341e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.878371908193646300e-01,1.000000000000000000e+00,7.298140090362215116e-01,5.854917517794780979e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.895424268846248150e-01,1.000000000000000000e+00,7.306335608814831239e-01,5.843201501874047965e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.912509381337455627e-01,1.000000000000000000e+00,7.314523884444926738e-01,5.831482220942570960e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.929627308572515298e-01,1.000000000000000000e+00,7.322704867805248652e-01,5.819759816299301391e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.946778113577488201e-01,1.000000000000000000e+00,7.330878509626056472e-01,5.808034429139196098e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.963961859499499640e-01,1.000000000000000000e+00,7.339044760816498814e-01,5.796306200561319733e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.981178609606946805e-01,1.000000000000000000e+00,7.347203572466111110e-01,5.784575271629533999e-01
1.000000000000000056e-01,2.268545502611055271e-24,8.998428427289744125e-01,1.000000000000000000e+00,7.355354895846244467e-01,5.772841783301122520e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.015711376059568627e-01,1.000000000000000000e+00,7.363498682411452334e-01,5.761105876396209746e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.033027519550070883e-01,1.000000000000000000e+00,7.371634883800901594e-01,5.749367691696851690e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.050376921517119255e-01,1.000000000000000000e+00,7.379763451839810307e-01,5.737627369864036764e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.067759645839048588e-01,1.000000000000000000e+00,7.387884338540799956e-01,5.725885051424982608e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.085175756516868928e-01,1.000000000000000000e+00,7.395997496105218838e-01,5.714140876756447218e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.102625317674515326e-01,1.000000000000000000e+00,7.404102876924514298e-01,5.702394986118890507e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.120108393559096527e-01,1.000000000000000000e+00,7.412200433581572767e-01,5.690647519670546384e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.137625048541105910e-01,1.000000000000000000e+00,7.420290118852047589e-01,5.678898617377566849e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.155175347114667961e-01,1.000000000000000000e+00,7.428371885705681299e-01,5.667148419108236634e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.172759353897794732e-01,1.000000000000000000e+00,7.436445687307573493e-01,5.655397064477825086e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.190377133632594564e-01,1.000000000000000000e+00,7.444511477019463142e-01,5.643644693070283269e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.208028751185521887e-01,1.000000000000000000e+00,7.452569208401050860e-01,5.631891444182085538e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.225714271547630352e-01,1.000000000000000000e+00,7.460618835211201283e-01,5.620137456998538505e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.243433759834789321e-01,1.000000000000000000e+00,7.468660311409189845e-01,5.608382870466140924e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.261187281287937001e-01,1.000000000000000000e+00,7.476693591155919583e-01,5.596627823372073429e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.278974901273310261e-01,1.000000000000000000e+00,7.484718628815183461e-01,5.584872454345285453e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.296796685282709971e-01,1.000000000000000000e+00,7.492735378954857861e-01,5.573116901731267614e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.314652698933708619e-01,1.000000000000000000e+00,7.500743796347995040e-01,5.561361303671346068e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.332543007969908988e-01,1.000000000000000000e+00,7.508743835974089897e-01,5.549605798160091030e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.350467678261198401e-01,1.000000000000000000e+00,7.516735453020219060e-01,5.537850522889796734e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.368426775803964102e-01,1.000000000000000000e+00,7.524718602882157770e-01,5.526095615384806203e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.386420366721350828e-01,1.000000000000000000e+00,7.532693241165517861e-01,5.514341212859322772e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.404448517263517271e-01,1.000000000000000000e+00,7.540659323686855764e-01,5.502587452350712338e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.422511293807851462e-01,1.000000000000000000e+00,7.548616806474808261e-01,5.490834470621642760e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.440608762859231673e-01,1.000000000000000000e+00,7.556565645771122774e-01,5.479082404181031540e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.458740991050282876e-01,1.000000000000000000e+00,7.564505798031789796e-01,5.467331389266800734e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.476908045141594350e-01,1.000000000000000000e+00,7.572437219928010999e-01,5.455581561843007021e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.495109992021980583e-01,1.000000000000000000e+00,7.580359868347327224e-01,5.443833057632277983e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.513346898708739952e-01,1.000000000000000000e+00,7.588273700394567722e-01,5.432086011994230468e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.531618832347875658e-01,1.000000000000000000e+00,7.596178673392913749e-01,5.420340560119483175e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.549925860214356632e-01,1.000000000000000000e+00,7.604074744884878889e-01,5.408596836804094865e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.568268049712376211e-01,1.000000000000000000e+00,7.611961872633279391e-01,5.396854976617456723e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.586645468375575296e-01,1.000000000000000000e+00,7.619840014622264457e-01,5.385115113800295061e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.605058183867307697e-01,1.000000000000000000e+00,7.627709129058206639e-01,5.373377382267079394e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.623506263980884379e-01,1.000000000000000000e+00,7.635569174370600010e-01,5.361641915590814600e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.641989776639835474e-01,1.000000000000000000e+00,7.643420109213054925e-01,5.349908847090558695e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.660508789898135662e-01,1.000000000000000000e+00,7.651261892464189529e-01,5.338178309699246338e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.679063371940468397e-01,1.000000000000000000e+00,7.659094483228494621e-01,5.326450436058782767e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.697653591082492364e-01,1.000000000000000000e+00,7.666917840837271791e-01,5.314725358466754201e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.716279515771062414e-01,1.000000000000000000e+00,7.674731924849439446e-01,5.303003208842538285e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.734941214584498237e-01,1.000000000000000000e+00,7.682536695052393227e-01,5.291284118761758748e-01
1.000000000000000056e-01,2.268545502611055271e-24,9.753638756232845264e-01,1.000000000000000000e+00,7.690332111462806486e-01,5.279568219458145029e-01
