system,cohort,candidate_id,carrier,arrival_smoothing_kpc,route_fraction_f,jensen_shannon,pearson,normalized_RMSE,centroid_offset_kpc
RXC J0032.1+1808,holdout,tidal_weighted__w50__f0.05,tidal_weighted,50.0,0.05,0.04933766442963977,0.799890682509282,0.44268992154002373,8.83856896896727
RXC J0032.1+1808,holdout,tidal_weighted__w50__f0.1,tidal_weighted,50.0,0.1,0.048532693700375246,0.8015278767572049,0.4394338020651568,8.069992519535093
RXC J0032.1+1808,holdout,tidal_weighted__w50__f0.2,tidal_weighted,50.0,0.2,0.0469836203930192,0.8033207698754632,0.4332864974056017,6.532885711828818
RXC J0032.1+1808,holdout,tidal_weighted__w50__f0.4,tidal_weighted,50.0,0.4,0.044126786834248075,0.8023097566640778,0.4225237571295231,3.4591432039394565
RXC J0032.1+1808,holdout,tidal_weighted__w50__f0.6,tidal_weighted,50.0,0.6,0.04158996789066212,0.797191936290649,0.41393314760469085,0.3983362562408531
RXC J0032.1+1808,holdout,tidal_weighted__w50__f0.8,tidal_weighted,50.0,0.8,0.0393751226686727,0.7897132663941342,0.4076520144378661,2.693992562508147
RXC J0032.1+1808,holdout,tidal_weighted__w50__f1,tidal_weighted,50.0,1.0,0.037489873086658826,0.7810167805659605,0.4037881473084845,5.767360242502572
RXC J0032.1+1808,holdout,tidal_weighted__w100__f0.05,tidal_weighted,100.0,0.05,0.050028234529864254,0.8021262682563394,0.4452783978987144,9.176479405471344
RXC J0032.1+1808,holdout,tidal_weighted__w100__f0.1,tidal_weighted,100.0,0.1,0.04991591024199929,0.8058674283519045,0.44462215275824196,8.751670600828193
RXC J0032.1+1808,holdout,tidal_weighted__w100__f0.2,tidal_weighted,100.0,0.2,0.049758903352082454,0.8111395634284811,0.44370042007254257,7.923418901289869
RXC J0032.1+1808,holdout,tidal_weighted__w100__f0.4,tidal_weighted,100.0,0.4,0.04971701280559782,0.8123673130034605,0.44342894623895923,6.390761109129998
RXC J0032.1+1808,holdout,tidal_weighted__w100__f0.6,tidal_weighted,100.0,0.6,0.05004302506963203,0.8012391349847487,0.44525357263199444,5.145991180946168
RXC J0032.1+1808,holdout,tidal_weighted__w100__f0.8,tidal_weighted,100.0,0.8,0.05074651601924302,0.7792322912817857,0.44914875432247797,4.438328528458409
RXC J0032.1+1808,holdout,tidal_weighted__w100__f1,tidal_weighted,100.0,1.0,0.0518416091825813,0.7489363267083049,0.4550613245115766,4.527077670024097
RXC J0142.9+4438,holdout,local_control,local_control,0.0,0.0,0.019784097936163918,0.9569981165199672,0.3266457393823743,13.675663540757167
RXC J0142.9+4438,holdout,activation_only__w20__f0.05,activation_only,20.0,0.05,0.021502936996287116,0.9521697737921335,0.3415551750764507,13.894777038725852
RXC J0142.9+4438,holdout,activation_only__w20__f0.1,activation_only,20.0,0.1,0.02332479177411293,0.946069914592206,0.35671938815863297,14.114121736638225
RXC J0142.9+4438,holdout,activation_only__w20__f0.2,activation_only,20.0,0.2,0.027278473035232335,0.9290112308252183,0.3876920782367769,14.553462906561643
RXC J0142.9+4438,holdout,activation_only__w20__f0.4,activation_only,20.0,0.4,0.036458316934355285,0.8654946705463046,0.45158988831585395,15.434492414808748
RXC J0142.9+4438,holdout,activation_only__w20__f0.6,activation_only,20.0,0.6,0.04746632410003501,0.737822412101065,0.5172835568248624,16.31822888276698
RXC J0142.9+4438,holdout,activation_only__w20__f0.8,activation_only,20.0,0.8,0.06059318952374835,0.5229077468984344,0.5841675276188474,17.20425516770226
RXC J0142.9+4438,holdout,activation_only__w20__f1,activation_only,20.0,1.0,0.07639018130656826,0.2466796561287904,0.6518755201094255,18.092234856919124
RXC J0142.9+4438,holdout,activation_only__w50__f0.05,activation_only,50.0,0.05,0.0211334952425625,0.9536162443841577,0.33852584167845806,13.793113209917989
RXC J0142.9+4438,holdout,activation_only__w50__f0.1,activation_only,50.0,0.1,0.022545713108415088,0.9495950218450697,0.3505469661088065,13.910686725866725
RXC J0142.9+4438,holdout,activation_only__w50__f0.2,activation_only,50.0,0.2,0.025560004456620166,0.9392122445490649,0.37495787228119154,14.146192942919049
RXC J0142.9+4438,holdout,activation_only__w50__f0.4,activation_only,50.0,0.4,0.032365012901608134,0.9051007512867142,0.4249557029845515,14.618561045058067
RXC J0142.9+4438,holdout,activation_only__w50__f0.6,activation_only,50.0,0.6,0.040257299958463166,0.8421648372189706,0.47610846410983493,15.092595205245097
RXC J0142.9+4438,holdout,activation_only__w50__f0.8,activation_only,50.0,0.8,0.04933335566437671,0.7318763204168001,0.528080643727294,15.568143234894553
RXC J0142.9+4438,holdout,activation_only__w50__f1,activation_only,50.0,1.0,0.059739788734704924,0.556925963087716,0.5806522535445083,16.045070529184063
RXC J0142.9+4438,holdout,activation_only__w100__f0.05,activation_only,100.0,0.05,0.020945438957156122,0.9555989771860502,0.3358092135338682,13.699837243437237
RXC J0142.9+4438,holdout,activation_only__w100__f0.1,activation_only,100.0,0.1,0.022147460401511457,0.9540379559582873,0.34505455446982936,13.724440679368861
RXC J0142.9+4438,holdout,activation_only__w100__f0.2,activation_only,100.0,0.2,0.024672327839422095,0.9503432573760042,0.3637658139219897,13.774927500198963
RXC J0142.9+4438,holdout,activation_only__w100__f0.4,activation_only,100.0,0.4,0.030200858306704187,0.9398410531591055,0.40192605906678985,13.880954936973605
RXC J0142.9+4438,holdout,activation_only__w100__f0.6,activation_only,100.0,0.6,0.03636837551942165,0.9227701987425635,0.4408564480560049,13.993592114237828
RXC J0142.9+4438,holdout,activation_only__w100__f0.8,activation_only,100.0,0.8,0.04318818380631167,0.8939820867662209,0.48036977411689474,14.112680770421724
RXC J0142.9+4438,holdout,activation_only__w100__f1,activation_only,100.0,1.0,0.05068743382399285,0.8434025884730931,0.5203332520939243,14.238059023856483
RXC J0142.9+4438,holdout,field_weighted__w20__f0.05,field_weighted,20.0,0.05,0.02008012137737239,0.9528977574477525,0.331046562242781,13.976362093961443
RXC J0142.9+4438,holdout,field_weighted__w20__f0.1,field_weighted,20.0,0.1,0.02040776799087237,0.9481315069845934,0.33567598391519937,14.28088490714681
RXC J0142.9+4438,holdout,field_weighted__w20__f0.2,field_weighted,20.0,0.2,0.021158505526764324,0.9365885776243847,0.34558342444696255,14.900462515466872
RXC J0142.9+4438,holdout,field_weighted__w20__f0.4,field_weighted,20.0,0.4,0.023048410008263333,0.9056008071609393,0.36774013551068013,16.17605109535732
RXC J0142.9+4438,holdout,field_weighted__w20__f0.6,field_weighted,20.0,0.6,0.025476508369443922,0.8649355793840586,0.392571205127719,17.4913210157016
RXC J0142.9+4438,holdout,field_weighted__w20__f0.8,field_weighted,20.0,0.8,0.028481270723084963,0.8163937289149084,0.4196021147975046,18.837962434376184
RXC J0142.9+4438,holdout,field_weighted__w20__f1,field_weighted,20.0,1.0,0.032123593095086986,0.7623309450524385,0.4484352330122369,20.209705155037746
RXC J0142.9+4438,holdout,field_weighted__w50__f0.05,field_weighted,50.0,0.05,0.020061391644605076,0.9544360301202457,0.33037172464901493,13.880963526597313
RXC J0142.9+4438,holdout,field_weighted__w50__f0.1,field_weighted,50.0,0.1,0.02035162654526452,0.9516066607116677,0.3341747060509914,14.08940950635669
RXC J0142.9+4438,holdout,field_weighted__w50__f0.2,field_weighted,50.0,0.2,0.020970966813080805,0.9451206998332364,0.342001331247492,14.515195274369063
RXC J0142.9+4438,holdout,field_weighted__w50__f0.4,field_weighted,50.0,0.4,0.0223658066001847,0.9286888024765587,0.35846883728740203,15.398863628719234
RXC J0142.9+4438,holdout,field_weighted__w50__f0.6,field_weighted,50.0,0.6,0.023971083600318806,0.9074422255341198,0.3759021538246804,16.31950044849623
RXC J0142.9+4438,holdout,field_weighted__w50__f0.8,field_weighted,50.0,0.8,0.02579096748213183,0.8812995988592511,0.39417315536019415,17.271194960129293
RXC J0142.9+4438,holdout,field_weighted__w50__f1,field_weighted,50.0,1.0,0.02783150707060391,0.8503901019139657,0.4131707259425775,18.24908881130429
RXC J0142.9+4438,holdout,field_weighted__w100__f0.05,field_weighted,100.0,0.05,0.020464757501850936,0.9556800790663891,0.33242080241743965,13.768674479765279
RXC J0142.9+4438,holdout,field_weighted__w100__f0.1,field_weighted,100.0,0.1,0.021161936763412756,0.9542453369506926,0.3382319288311196,13.862630212277033
RXC J0142.9+4438,holdout,field_weighted__w100__f0.2,field_weighted,100.0,0.2,0.022605609833710873,0.9509886553837659,0.34995517458105346,14.053300068528197
RXC J0142.9+4438,holdout,field_weighted__w100__f0.4,field_weighted,100.0,0.4,0.025689144546611187,0.9426215657772764,0.373761101533789,14.44515993396445
RXC J0142.9+4438,holdout,field_weighted__w100__f0.6,field_weighted,100.0,0.6,0.029033763650385146,0.9310576788324978,0.3979744331835212,14.850117217892741
RXC J0142.9+4438,holdout,field_weighted__w100__f0.8,field_weighted,100.0,0.8,0.032641026232578835,0.9151484894157278,0.4225251348263636,15.26712973738446
RXC J0142.9+4438,holdout,field_weighted__w100__f1,field_weighted,100.0,1.0,0.0365148148289795,0.8933354248579378,0.4473576659638533,15.695236621877555
RXC J0142.9+4438,holdout,tidal_weighted__w20__f0.05,tidal_weighted,20.0,0.05,0.018709443521466536,0.9584024084968525,0.31667025326415904,13.910881461164804
RXC J0142.9+4438,holdout,tidal_weighted__w20__f0.1,tidal_weighted,20.0,0.1,0.0177109927279238,0.9592022435870293,0.3070554396820269,14.146119166751706
RXC J0142.9+4438,holdout,tidal_weighted__w20__f0.2,tidal_weighted,20.0,0.2,0.015943226251055077,0.9593384085570119,0.28905048171698,14.616650112352973
RXC J0142.9+4438,holdout,tidal_weighted__w20__f0.4,tidal_weighted,20.0,0.4,0.013338410326409696,0.9556128429374968,0.2590927608952059,15.557910625858785
RXC J0142.9+4438,holdout,tidal_weighted__w20__f0.6,tidal_weighted,20.0,0.6,0.012033723682282123,0.948944646033524,0.23965406810464193,16.49939819768526
RXC J0142.9+4438,holdout,tidal_weighted__w20__f0.8,tidal_weighted,20.0,0.8,0.01216656328255886,0.9410321907617234,0.23337785201948855,17.441076057332424
RXC J0142.9+4438,holdout,tidal_weighted__w20__f1,tidal_weighted,20.0,1.0,0.0140031284873291,0.9327797227513235,0.2412934046149586,18.38291496193793
RXC J0142.9+4438,holdout,tidal_weighted__w50__f0.05,tidal_weighted,50.0,0.05,0.019023190793058628,0.9577081924011669,0.32042182717985873,13.821764909059906
RXC J0142.9+4438,holdout,tidal_weighted__w50__f0.1,tidal_weighted,50.0,0.1,0.01828583655793897,0.9583314862577741,0.3142647150665144,13.967972321134654
RXC J0142.9+4438,holdout,tidal_weighted__w50__f0.2,tidal_weighted,50.0,0.2,0.016882785141428817,0.9593478528074468,0.30216718107492185,14.260692227706379
RXC J0142.9+4438,holdout,tidal_weighted__w50__f0.4,tidal_weighted,50.0,0.4,0.0143719008571748,0.9606343619371528,0.2789692814556149,14.84726811936429
RXC J0142.9+4438,holdout,tidal_weighted__w50__f0.6,tidal_weighted,50.0,0.6,0.012276071518273517,0.9611839851503716,0.25739852969267374,15.435214824056585
RXC J0142.9+4438,holdout,tidal_weighted__w50__f0.8,tidal_weighted,50.0,0.8,0.010631188134626074,0.9612216192593034,0.23789794995970265,16.02438145398523
RXC J0142.9+4438,holdout,tidal_weighted__w50__f1,tidal_weighted,50.0,1.0,0.009490288481550058,0.9609039390984414,0.22101618609753193,16.614638231463992
RXC J0142.9+4438,holdout,tidal_weighted__w100__f0.05,tidal_weighted,100.0,0.05,0.020016984258076076,0.9565214090986534,0.3288892639070829,13.71240494485834
RXC J0142.9+4438,holdout,tidal_weighted__w100__f0.1,tidal_weighted,100.0,0.1,0.02025465902530879,0.9559928060019872,0.3311542464047842,13.749643299941956
RXC J0142.9+4438,holdout,tidal_weighted__w100__f0.2,tidal_weighted,100.0,0.2,0.020744332031358774,0.9547728344153518,0.33574684411734224,13.825594747411225
RXC J0142.9+4438,holdout,tidal_weighted__w100__f0.4,tidal_weighted,100.0,0.4,0.021780747436855354,0.9516300119408617,0.3451708242061304,13.983283360954289
RXC J0142.9+4438,holdout,tidal_weighted__w100__f0.6,tidal_weighted,100.0,0.6,0.022893002447175046,0.9474455116550113,0.35489195919576877,14.1484700084247
RXC J0142.9+4438,holdout,tidal_weighted__w100__f0.8,tidal_weighted,100.0,0.8,0.024081054719063757,0.9420855583270149,0.36488649987464666,14.320895230371889
RXC J0142.9+4438,holdout,tidal_weighted__w100__f1,tidal_weighted,100.0,1.0,0.02534515843185764,0.9354079476796876,0.3751325940917654,14.500300804215636
RXC J0600.1-2007,holdout,local_control,local_control,0.0,0.0,0.04650815432109426,0.669411440798703,0.46539985848077897,19.418713109583216
RXC J0600.1-2007,holdout,activation_only__w20__f0.05,activation_only,20.0,0.05,0.04684119163715545,0.6685186533127014,0.4666021989959507,20.19282926643005
RXC J0600.1-2007,holdout,activation_only__w20__f0.1,activation_only,20.0,0.1,0.04726013937317457,0.6670240510430234,0.468363013140822,20.9681794240738
RXC J0600.1-2007,holdout,activation_only__w20__f0.2,activation_only,20.0,0.2,0.048352255550350824,0.6617677937873151,0.4735331671900417,22.522071760660452
RXC J0600.1-2007,holdout,activation_only__w20__f0.4,activation_only,20.0,0.4,0.051546053179596124,0.6380210078227637,0.49018542488448225,25.639913571804556
RXC J0600.1-2007,holdout,activation_only__w20__f0.6,activation_only,20.0,0.6,0.05611499314756993,0.5866427847637773,0.5145301733566016,28.767529848149067
RXC J0600.1-2007,holdout,activation_only__w20__f0.8,activation_only,20.0,0.8,0.06216565371948021,0.4966177797170045,0.5455385467633006,31.902045908937623
RXC J0600.1-2007,holdout,activation_only__w20__f1,activation_only,20.0,1.0,0.06991843937543428,0.3691310949472832,0.5821466919084047,35.04161021992306
RXC J0600.1-2007,holdout,activation_only__w50__f0.05,activation_only,50.0,0.05,0.04672790615357836,0.6694199105091236,0.4659947960940844,20.13098470104316
RXC J0600.1-2007,holdout,activation_only__w50__f0.1,activation_only,50.0,0.1,0.04699834761509459,0.6691879152650695,0.466923549146037,20.844433414391336
RXC J0600.1-2007,holdout,activation_only__w50__f0.2,activation_only,50.0,0.2,0.04768971322550723,0.6678361329305941,0.4697738705062671,22.274409586560793
RXC J0600.1-2007,holdout,activation_only__w50__f0.4,activation_only,50.0,0.4,0.04966809237621471,0.6600508407149133,0.47934874080085854,25.144223116654896
RXC J0600.1-2007,holdout,activation_only__w50__f0.6,activation_only,50.0,0.6,0.05244055518864204,0.6413704760786647,0.49382203875963027,28.02381701273258
RXC J0600.1-2007,holdout,activation_only__w50__f0.8,activation_only,50.0,0.8,0.056024736317771384,0.604785848147164,0.5127791545904401,30.910458002088006
RXC J0600.1-2007,holdout,activation_only__w50__f1,activation_only,50.0,1.0,0.060459941279467785,0.5419471973685508,0.5357443248049154,33.80234071698722
RXC J0600.1-2007,holdout,activation_only__w100__f0.05,activation_only,100.0,0.05,0.04678585751660934,0.6693173120217597,0.46601445396651087,20.01931792792737
RXC J0600.1-2007,holdout,activation_only__w100__f0.1,activation_only,100.0,0.1,0.047103638609429524,0.669137222551602,0.4668695712949667,20.62067367421395
RXC J0600.1-2007,holdout,activation_only__w100__f0.2,activation_only,100.0,0.2,0.04785682736684946,0.6684637130295263,0.4692957425579531,21.825389590381544
RXC J0600.1-2007,holdout,activation_only__w100__f0.4,activation_only,100.0,0.4,0.04981993664643587,0.6653399628006854,0.47695332676347174,24.241443416210288
RXC J0600.1-2007,holdout,activation_only__w100__f0.6,activation_only,100.0,0.6,0.05237535350955902,0.6583298656425153,0.4881956309279061,26.66432566596169
RXC J0600.1-2007,holdout,activation_only__w100__f0.8,activation_only,100.0,0.8,0.05551509555297257,0.6443345385826595,0.5027822475208136,29.09233032483482
RXC J0600.1-2007,holdout,activation_only__w100__f1,activation_only,100.0,1.0,0.05924294049436033,0.6177788292184551,0.5204320503252041,31.524273828716805
RXC J0600.1-2007,holdout,field_weighted__w20__f0.05,field_weighted,20.0,0.05,0.04641549824523769,0.6680794131410742,0.4660340049882893,19.809288554968006
RXC J0600.1-2007,holdout,field_weighted__w20__f0.1,field_weighted,20.0,0.1,0.04635265063292672,0.6663419478444742,0.4668886373417842,20.19991717107451
RXC J0600.1-2007,holdout,field_weighted__w20__f0.2,field_weighted,20.0,0.2,0.04631603528163081,0.6617137978651224,0.4692542300838611,20.981322035913898
RXC J0600.1-2007,holdout,field_weighted__w20__f0.4,field_weighted,20.0,0.4,0.046598874786450376,0.6483642180018886,0.4765587918614305,22.54465065152003
RXC J0600.1-2007,holdout,field_weighted__w20__f0.6,field_weighted,20.0,0.6,0.047361865247554744,0.6306625412201705,0.48715836975301574,24.108558951239253
RXC J0600.1-2007,holdout,field_weighted__w20__f0.8,field_weighted,20.0,0.8,0.04862142353971691,0.6099616288986569,0.5008438058033328,25.672940998132013
RXC J0600.1-2007,holdout,field_weighted__w20__f1,field_weighted,20.0,1.0,0.05040817349225981,0.5874895330378759,0.5173702773390425,27.237715164156953
RXC J0600.1-2007,holdout,field_weighted__w50__f0.05,field_weighted,50.0,0.05,0.04637777774513393,0.6695873871905283,0.46529896270185184,19.774018907941997
RXC J0600.1-2007,holdout,field_weighted__w50__f0.1,field_weighted,50.0,0.1,0.046256101458048725,0.6696578809961767,0.4652514055743716,20.129356320314965
RXC J0600.1-2007,holdout,field_weighted__w50__f0.2,field_weighted,50.0,0.2,0.046038883572660096,0.6694838605428004,0.46531635434831176,20.840119518490784
RXC J0600.1-2007,holdout,field_weighted__w50__f0.4,field_weighted,50.0,0.4,0.04570946896733301,0.6678933450237775,0.4660858069651782,22.261959904851707
RXC J0600.1-2007,holdout,field_weighted__w50__f0.6,field_weighted,50.0,0.6,0.0455217027965383,0.6646997856214624,0.46770400657366856,23.684156109371063
RXC J0600.1-2007,holdout,field_weighted__w50__f0.8,field_weighted,50.0,0.8,0.04547875998238299,0.6599953311175891,0.4701621896282667,25.106647664881375
RXC J0600.1-2007,holdout,field_weighted__w50__f1,field_weighted,50.0,1.0,0.04558555682594838,0.6538988536739363,0.4734472724890634,26.529387061737573
RXC J0600.1-2007,holdout,field_weighted__w100__f0.05,field_weighted,100.0,0.05,0.046583141418673715,0.6696994533352059,0.4655258733025243,19.749351683525965
RXC J0600.1-2007,holdout,field_weighted__w100__f0.1,field_weighted,100.0,0.1,0.0466720551922072,0.6699528757281678,0.4657308975732568,20.07999901593412
RXC J0600.1-2007,holdout,field_weighted__w100__f0.2,field_weighted,100.0,0.2,0.046890965033421175,0.6703427859716641,0.4663775175064858,20.741318280662906
RXC J0600.1-2007,holdout,field_weighted__w100__f0.4,field_weighted,100.0,0.4,0.04748893552517617,0.670547323064069,0.46861163685906343,22.06404488701383
RXC J0600.1-2007,holdout,field_weighted__w100__f0.6,field_weighted,100.0,0.6,0.048294061884668185,0.66973186241634,0.47208437843947326,23.386872324051456
RXC J0600.1-2007,holdout,field_weighted__w100__f0.8,field_weighted,100.0,0.8,0.04930071959358055,0.6675020071242812,0.4767686769661695,24.709784398002185
RXC J0600.1-2007,holdout,field_weighted__w100__f1,field_weighted,100.0,1.0,0.05050522618026877,0.6633317782026554,0.4826292563740769,26.0327682058392
RXC J0600.1-2007,holdout,tidal_weighted__w20__f0.05,tidal_weighted,20.0,0.05,0.04639221431956373,0.6668599214851639,0.4663884738984528,19.86777901222466
RXC J0600.1-2007,holdout,tidal_weighted__w20__f0.1,tidal_weighted,20.0,0.1,0.046373463941246945,0.6636380935134674,0.46814182401437976,20.319039637427295
RXC J0600.1-2007,holdout,tidal_weighted__w20__f0.2,tidal_weighted,20.0,0.2,0.04662367580738725,0.6557102111008171,0.473905075398258,21.227584511483116
RXC J0600.1-2007,holdout,tidal_weighted__w20__f0.4,tidal_weighted,20.0,0.4,0.04826654170961768,0.6366458091787746,0.49401727562816555,23.065436205525522
RXC J0600.1-2007,holdout,tidal_weighted__w20__f0.6,tidal_weighted,20.0,0.6,0.05146357719955308,0.6165558686099749,0.5244026817880207,24.925858627323944
RXC J0600.1-2007,holdout,tidal_weighted__w20__f0.8,tidal_weighted,20.0,0.8,0.05633170580508458,0.5973922820542109,0.5634015731522306,26.80415242209061
RXC J0600.1-2007,holdout,tidal_weighted__w20__f1,tidal_weighted,20.0,1.0,0.06311909992483038,0.5798848021085263,0.6093624114686556,28.696808596482576
RXC J0600.1-2007,holdout,tidal_weighted__w50__f0.05,tidal_weighted,50.0,0.05,0.04641866638718194,0.6681637815173439,0.46577917341722186,19.84297901248477
RXC J0600.1-2007,holdout,tidal_weighted__w50__f0.1,tidal_weighted,50.0,0.1,0.04635974126225531,0.666813465687546,0.46636363346626086,20.269826216457034
RXC J0600.1-2007,holdout,tidal_weighted__w50__f0.2,tidal_weighted,50.0,0.2,0.04633427395692889,0.6638615666974635,0.46814464583829357,21.130637871343616
RXC J0600.1-2007,holdout,tidal_weighted__w50__f0.4,tidal_weighted,50.0,0.4,0.0466595681771747,0.6572729337120955,0.47411731926320916,22.876965682388636
RXC J0600.1-2007,holdout,tidal_weighted__w50__f0.6,tidal_weighted,50.0,0.6,0.04750464045082753,0.6502212422289191,0.4831981966737258,24.650385895200138
RXC J0600.1-2007,holdout,tidal_weighted__w50__f0.8,tidal_weighted,50.0,0.8,0.04890111148333845,0.6430655020534951,0.49521632036645147,26.44544865751324
RXC J0600.1-2007,holdout,tidal_weighted__w50__f1,tidal_weighted,50.0,1.0,0.05089543446170987,0.6360230079465717,0.5099640698039161,28.2580298070806
RXC J0600.1-2007,holdout,tidal_weighted__w100__f0.05,tidal_weighted,100.0,0.05,0.04663527781462426,0.6688829888600881,0.46579710086706994,19.797628900441385
RXC J0600.1-2007,holdout,tidal_weighted__w100__f0.1,tidal_weighted,100.0,0.1,0.04676769751839189,0.6683025861222105,0.4662283069018551,20.178063590600466
RXC J0600.1-2007,holdout,tidal_weighted__w100__f0.2,tidal_weighted,100.0,0.2,0.04704834713537296,0.6669794089638932,0.46719222633929947,20.943158249369844
RXC J0600.1-2007,holdout,tidal_weighted__w100__f0.4,tidal_weighted,100.0,0.4,0.047672421609536345,0.6636367557633597,0.4695230235893136,22.48823067996255
RXC J0600.1-2007,holdout,tidal_weighted__w100__f0.6,tidal_weighted,100.0,0.6,0.048379519095519574,0.6592741146851111,0.47238428028425006,24.049955172588323
RXC J0600.1-2007,holdout,tidal_weighted__w100__f0.8,tidal_weighted,100.0,0.8,0.04916913500575301,0.6537794572030439,0.47576642597972857,25.625287345179505
RXC J0600.1-2007,holdout,tidal_weighted__w100__f1,tidal_weighted,100.0,1.0,0.05004110806772549,0.6470410511812186,0.4796584421961299,27.211863998516428
