system,cohort,realization,selected_JS,local_JS,selected_improves
RXC J0142.9+4438,holdout,13,0.032537479695097224,0.017035535021948316,False
RXC J0142.9+4438,holdout,14,0.035291608633656164,0.018930635636821583,False
RXC J0142.9+4438,holdout,15,0.03788651214632349,0.020760257481223517,False
RXC J0142.9+4438,holdout,16,0.03521210995265391,0.01889533340299945,False
RXC J0142.9+4438,holdout,17,0.03586362960539463,0.019321324969535095,False
RXC J0142.9+4438,holdout,18,0.03953539278018168,0.021981855386494064,False
RXC J0142.9+4438,holdout,19,0.03362534679713487,0.017800692857656016,False
RXC J0142.9+4438,holdout,20,0.03780748954901145,0.02064864660616185,False
RXC J0142.9+4438,holdout,21,0.03519102480518513,0.018827355262780752,False
RXC J0142.9+4438,holdout,22,0.035302028276224084,0.01892302043783932,False
RXC J0142.9+4438,holdout,23,0.03541150347039549,0.019046708460652727,False
RXC J0142.9+4438,holdout,24,0.03638835490738024,0.01967949808906282,False
RXC J0142.9+4438,holdout,25,0.0378267927081542,0.020720468518481416,False
RXC J0142.9+4438,holdout,26,0.03523589144468494,0.018898502320695593,False
RXC J0142.9+4438,holdout,27,0.03569233050639409,0.0191926913181103,False
RXC J0142.9+4438,holdout,28,0.04011563268494657,0.022389566838926112,False
RXC J0142.9+4438,holdout,29,0.03720096789625019,0.02025728897510269,False
RXC J0142.9+4438,holdout,30,0.0398435999071539,0.022168938017807453,False
RXC J0142.9+4438,holdout,31,0.033337567860252784,0.017593928316014185,False
RXC J0142.9+4438,holdout,32,0.038484942432822605,0.02114255277170611,False
RXC J0142.9+4438,holdout,33,0.03832470386851436,0.021090938220029425,False
RXC J0142.9+4438,holdout,34,0.037885800559923105,0.020777785102997617,False
RXC J0142.9+4438,holdout,35,0.03491064007248938,0.01869004323470084,False
RXC J0142.9+4438,holdout,36,0.03645899697680692,0.019727872081679275,False
RXC J0142.9+4438,holdout,37,0.03707810774238262,0.02016918732817778,False
RXC J0142.9+4438,holdout,38,0.03574026214062133,0.019290108124049705,False
RXC J0142.9+4438,holdout,39,0.0389497509906153,0.02154022313816302,False
RXC J0142.9+4438,holdout,40,0.03528860592105064,0.01892010911023144,False
RXC J0142.9+4438,holdout,41,0.03776793408853622,0.02066494950843417,False
RXC J0142.9+4438,holdout,42,0.039351520923237474,0.02181816870210303,False
RXC J0142.9+4438,holdout,43,0.03403889432384241,0.018079526998160178,False
RXC J0142.9+4438,holdout,44,0.0391079150033006,0.02163004517394852,False
RXC J0142.9+4438,holdout,45,0.03986719679146365,0.02221502410590923,False
RXC J0142.9+4438,holdout,46,0.03736757252456618,0.020385556420214494,False
RXC J0142.9+4438,holdout,47,0.04213807241051247,0.023820030470456915,False
RXC J0142.9+4438,holdout,48,0.03549722483577063,0.019087470611447076,False
RXC J0142.9+4438,holdout,49,0.036478496888008055,0.019754913114449962,False
RXC J0142.9+4438,holdout,50,0.03522720573233224,0.018887333497239707,False
RXC J0142.9+4438,holdout,51,0.03326546613731649,0.017550689233271473,False
RXC J0142.9+4438,holdout,52,0.037334480708669605,0.020334964088410058,False
RXC J0142.9+4438,holdout,53,0.03733934943098437,0.020360448689486554,False
RXC J0142.9+4438,holdout,54,0.03560029214721949,0.019151092311624908,False
RXC J0142.9+4438,holdout,55,0.0377885773898895,0.02067151350564507,False
RXC J0142.9+4438,holdout,56,0.033881709793275636,0.017963130977322144,False
RXC J0142.9+4438,holdout,57,0.03484660643691502,0.01865305525063219,False
RXC J0142.9+4438,holdout,58,0.03637713299767527,0.019656402694277427,False
RXC J0142.9+4438,holdout,59,0.03536781470085938,0.019026104591302925,False
RXC J0142.9+4438,holdout,60,0.03830793962332471,0.02108448080281084,False
RXC J0142.9+4438,holdout,61,0.03486146638675683,0.018597266372335487,False
RXC J0142.9+4438,holdout,62,0.036809183472898035,0.019982828621314126,False
RXC J0142.9+4438,holdout,63,0.034758756375152924,0.018581394938156776,False
RXC J0142.9+4438,holdout,64,0.03831580172937317,0.021087251035591052,False
RXC J0142.9+4438,holdout,65,0.036192239053982465,0.019576977688031332,False
RXC J0142.9+4438,holdout,66,0.03589747298399483,0.019360909333929262,False
RXC J0142.9+4438,holdout,67,0.03495983541463582,0.018707741414827887,False
RXC J0142.9+4438,holdout,68,0.035854245864521433,0.01933812529046965,False
RXC J0142.9+4438,holdout,69,0.03765205897681707,0.020630602330553315,False
RXC J0142.9+4438,holdout,70,0.035176520276771726,0.018850949398032585,False
RXC J0142.9+4438,holdout,71,0.03884383666327973,0.021471681166422712,False
RXC J0142.9+4438,holdout,72,0.0348436722540284,0.018598998213913837,False
RXC J0142.9+4438,holdout,73,0.034790737497751426,0.018570905262145353,False
RXC J0142.9+4438,holdout,74,0.03858203084551153,0.02124146034165412,False
RXC J0142.9+4438,holdout,75,0.038032622154337364,0.020863724527688345,False
RXC J0142.9+4438,holdout,76,0.03617147416174642,0.01954553575413377,False
RXC J0142.9+4438,holdout,77,0.03757316911636705,0.020483076615645197,False
RXC J0142.9+4438,holdout,78,0.0380219373457487,0.020831151304898935,False
RXC J0142.9+4438,holdout,79,0.035350729083911236,0.018993354978900305,False
RXC J0142.9+4438,holdout,80,0.03545033104626384,0.01898345719981932,False
RXC J0142.9+4438,holdout,81,0.03805616223309184,0.02087668455899229,False
RXC J0142.9+4438,holdout,82,0.03538869848455302,0.019011123143388493,False
RXC J0142.9+4438,holdout,83,0.03502230032730234,0.018740429802159352,False
RXC J0142.9+4438,holdout,84,0.0333570545439001,0.01759088079095377,False
RXC J0142.9+4438,holdout,85,0.033950210890905955,0.017962162753449775,False
RXC J0142.9+4438,holdout,86,0.03710092400411757,0.020208933828240613,False
RXC J0142.9+4438,holdout,87,0.0355230455262201,0.019109912211568544,False
RXC J0142.9+4438,holdout,88,0.03392140140329118,0.01794613065156086,False
RXC J0142.9+4438,holdout,89,0.03883910897365581,0.0213820429912097,False
RXC J0142.9+4438,holdout,90,0.035276014183087526,0.0189439906187183,False
RXC J0142.9+4438,holdout,91,0.03638957656124987,0.01969352283374435,False
RXC J0142.9+4438,holdout,92,0.036249607048462,0.019617085180818103,False
RXC J0142.9+4438,holdout,93,0.03734085418919632,0.02034885040689222,False
RXC J0142.9+4438,holdout,94,0.03857022824506867,0.021238990730574447,False
RXC J0142.9+4438,holdout,95,0.036242210751710455,0.01963800354598633,False
RXC J0142.9+4438,holdout,96,0.035762404398766115,0.0192764789359703,False
RXC J0142.9+4438,holdout,97,0.038068092263462375,0.020880146566928305,False
RXC J0142.9+4438,holdout,98,0.03523523864133789,0.018888890371536418,False
RXC J0142.9+4438,holdout,99,0.03478578778267669,0.018560106960278197,False
RXC J0600.1-2007,holdout,0,0.05235918203111143,0.04886688891785743,False
RXC J0600.1-2007,holdout,1,0.049584089336793334,0.044032922461656895,False
RXC J0600.1-2007,holdout,2,0.056652011419328324,0.053839072435830276,False
RXC J0600.1-2007,holdout,3,0.04905884517505037,0.04716719183800613,False
RXC J0600.1-2007,holdout,4,0.05515597003789273,0.05020652409272448,False
RXC J0600.1-2007,holdout,5,0.0427304006734575,0.03744032328320877,False
RXC J0600.1-2007,holdout,6,0.06307114518852257,0.05927025541638861,False
RXC J0600.1-2007,holdout,7,0.05872394700468371,0.05493910621318021,False
RXC J0600.1-2007,holdout,8,0.05461082999939383,0.04977062298730746,False
RXC J0600.1-2007,holdout,9,0.048670139083504746,0.04384442685896573,False
RXC J0600.1-2007,holdout,10,0.04246644967875518,0.03781377473238191,False
RXC J0600.1-2007,holdout,11,0.06012604379977083,0.054199643159902694,False
RXC J0600.1-2007,holdout,12,0.045663675552444584,0.0402911486226738,False
RXC J0600.1-2007,holdout,13,0.04948958401819728,0.04613857228787617,False
RXC J0600.1-2007,holdout,14,0.052918614253630064,0.05112868549933433,False
RXC J0600.1-2007,holdout,15,0.06435624904336287,0.06002675052408521,False
RXC J0600.1-2007,holdout,16,0.05776992655006423,0.05208104709805353,False
RXC J0600.1-2007,holdout,17,0.058190921241581775,0.056845123416416135,False
RXC J0600.1-2007,holdout,18,0.05536779542295301,0.049196737021933834,False
RXC J0600.1-2007,holdout,19,0.05194881449194291,0.04710148378859913,False
RXC J0600.1-2007,holdout,20,0.05815448542394752,0.0548307976914375,False
RXC J0600.1-2007,holdout,21,0.049855224977085395,0.045513540008073186,False
RXC J0600.1-2007,holdout,22,0.054621898038020776,0.04925066094365105,False
RXC J0600.1-2007,holdout,23,0.05188946101666159,0.04959558507577137,False
RXC J0600.1-2007,holdout,24,0.06287401371892828,0.05920256234124563,False
RXC J0600.1-2007,holdout,25,0.05787504077385222,0.05244147463606712,False
RXC J0600.1-2007,holdout,26,0.05632711119003055,0.054396168241911035,False
RXC J0600.1-2007,holdout,27,0.05121812662062916,0.04737230746736108,False
RXC J0600.1-2007,holdout,28,0.04884843994716048,0.04203395132335453,False
RXC J0600.1-2007,holdout,29,0.05358243669301839,0.0479969035512825,False
RXC J0600.1-2007,holdout,30,0.051771488683223635,0.048069591392798657,False
RXC J0600.1-2007,holdout,31,0.05271423920643879,0.05132095379669635,False
RXC J0600.1-2007,holdout,32,0.05146352635750071,0.047089411886310203,False
RXC J0600.1-2007,holdout,33,0.05448605443791762,0.048646511827229635,False
RXC J0600.1-2007,holdout,34,0.04736583252868784,0.042512030780308206,False
RXC J0600.1-2007,holdout,35,0.0645543850426619,0.06035984954286307,False
RXC J0600.1-2007,holdout,36,0.05200386083146474,0.04957426273576668,False
RXC J0600.1-2007,holdout,37,0.05233927044503697,0.04600790861167865,False
RXC J0600.1-2007,holdout,38,0.05454057606830835,0.0485045331644364,False
RXC J0600.1-2007,holdout,39,0.045327756386756346,0.03949163868701298,False
RXC J0600.1-2007,holdout,40,0.04885207379313784,0.044772240243500974,False
RXC J0600.1-2007,holdout,41,0.0528109365846139,0.05071977747031279,False
RXC J0600.1-2007,holdout,42,0.05550927124798444,0.05234358844722784,False
RXC J0600.1-2007,holdout,43,0.059918975533716945,0.055157027649609405,False
RXC J0600.1-2007,holdout,44,0.06084625920117165,0.05734185637433476,False
RXC J0600.1-2007,holdout,45,0.04995469996242807,0.04468496756967741,False
RXC J0600.1-2007,holdout,46,0.055094458548695824,0.049913501077886904,False
RXC J0600.1-2007,holdout,47,0.05696093671660822,0.05230529922460731,False
RXC J0600.1-2007,holdout,48,0.06314707246709697,0.05857520880385559,False
RXC J0600.1-2007,holdout,49,0.05185434222142438,0.04837836783933051,False
RXC J0600.1-2007,holdout,50,0.0465074535473667,0.040330930690610424,False
RXC J0600.1-2007,holdout,51,0.047710487534020046,0.04348746826793107,False
RXC J0600.1-2007,holdout,52,0.049716316164282355,0.04718177116111437,False
RXC J0600.1-2007,holdout,53,0.048662909610777474,0.04295095864833104,False
RXC J0600.1-2007,holdout,54,0.054929237539032116,0.05078554281128035,False
RXC J0600.1-2007,holdout,55,0.0399729775656026,0.03546146205686682,False
RXC J0600.1-2007,holdout,56,0.05332240519247646,0.04977656210559066,False
RXC J0600.1-2007,holdout,57,0.0521485102629638,0.04571262832186432,False
RXC J0600.1-2007,holdout,58,0.04820782430126577,0.04353930139346797,False
RXC J0600.1-2007,holdout,59,0.06295400598303451,0.057362299615851015,False
RXC J0600.1-2007,holdout,60,0.04677810613043919,0.04188613016039702,False
RXC J0600.1-2007,holdout,61,0.05754892079680315,0.05383353420338273,False
RXC J0600.1-2007,holdout,62,0.04964832272770741,0.04399037458114983,False
RXC J0600.1-2007,holdout,63,0.05631091179824647,0.052700937850001704,False
RXC J0600.1-2007,holdout,64,0.05411299977228637,0.048716065748395765,False
RXC J0600.1-2007,holdout,65,0.04918343286366513,0.04356452920241386,False
RXC J0600.1-2007,holdout,66,0.049918009774904445,0.045244541632543066,False
RXC J0600.1-2007,holdout,67,0.06284066915092927,0.05770827697435882,False
RXC J0600.1-2007,holdout,68,0.059798474311095175,0.0589676567867063,False
RXC J0600.1-2007,holdout,69,0.04568389998158619,0.04268640073388842,False
RXC J0600.1-2007,holdout,70,0.0494661532496683,0.044475798791178106,False
RXC J0600.1-2007,holdout,71,0.05855168116959638,0.054413499834643345,False
RXC J0600.1-2007,holdout,72,0.053061267423655065,0.04900843417302516,False
RXC J0600.1-2007,holdout,73,0.05898345603955633,0.05302361815741477,False
RXC J0600.1-2007,holdout,74,0.048442129030486114,0.04302566189336037,False
RXC J0600.1-2007,holdout,75,0.050788370789464125,0.04513685396386644,False
RXC J0600.1-2007,holdout,76,0.04992796447597157,0.04550493538326432,False
RXC J0600.1-2007,holdout,77,0.04053270573504025,0.0370422202244165,False
RXC J0600.1-2007,holdout,78,0.05225446703132472,0.04851001312095926,False
RXC J0600.1-2007,holdout,79,0.04934474625353576,0.04707945276218935,False
RXC J0600.1-2007,holdout,80,0.0611743796457746,0.05894071490402223,False
RXC J0600.1-2007,holdout,81,0.05112156873576,0.0470414612721347,False
RXC J0600.1-2007,holdout,82,0.0544072143656003,0.05256241745780938,False
RXC J0600.1-2007,holdout,83,0.06381740206566525,0.06059316721000224,False
RXC J0600.1-2007,holdout,84,0.06760167215743777,0.06491982968917678,False
RXC J0600.1-2007,holdout,85,0.05645177304305076,0.053037491723935036,False
RXC J0600.1-2007,holdout,86,0.058678018503712334,0.05771504935708704,False
RXC J0600.1-2007,holdout,87,0.04897122805128717,0.046414987237282754,False
RXC J0600.1-2007,holdout,88,0.051662379050427004,0.04608310317427041,False
RXC J0600.1-2007,holdout,89,0.051020973208283436,0.04723297579766963,False
RXC J0600.1-2007,holdout,90,0.046828553218494676,0.04164181091989867,False
RXC J0600.1-2007,holdout,91,0.05337271083818427,0.046864462700214535,False
RXC J0600.1-2007,holdout,92,0.04194607717119079,0.03741586843389452,False
RXC J0600.1-2007,holdout,93,0.05117087584746118,0.049059107910881014,False
RXC J0600.1-2007,holdout,94,0.05012130370240027,0.046003477163755115,False
RXC J0600.1-2007,holdout,95,0.059758879237713634,0.058757187908681466,False
RXC J0600.1-2007,holdout,96,0.06031315455274447,0.05919866136204147,False
RXC J0600.1-2007,holdout,97,0.05775640023819428,0.053970654670137994,False
RXC J0600.1-2007,holdout,98,0.05596476232098533,0.05006158985509823,False
RXC J0600.1-2007,holdout,99,0.04682551513359151,0.04246114176476155,False
