candidate_id,system_label,minimum_permittivity,anisotropy_tau,smoothing_r80_fraction,source_plane_RMS_arcsec,zero_source_plane_RMS_arcsec,improvement_fraction
e1d00_a2d4_n4_tp0d6_w0d80,MACS1115,1.0,0.6,0.8,12.644025461053769,12.23167736762921,-0.033711491975403574
e1d00_a2d4_n4_tp0d6_w0d80,MACS1931,1.0,0.6,0.8,3.8009305116870453,3.779313561766855,-0.005719808522604897
e1d00_a2d4_n4_tp0d9_w0d20,MACS0329,1.0,0.9,0.2,15.99127076930931,16.017662834650846,0.0016476851594380282
e1d00_a2d4_n4_tp0d9_w0d20,MACS0429,1.0,0.9,0.2,9.167563404177123,9.180961422423024,0.00145932627635037
e1d00_a2d4_n4_tp0d9_w0d20,MACS1115,1.0,0.9,0.2,12.864686002034912,12.23167736762921,-0.05175158037449057
e1d00_a2d4_n4_tp0d9_w0d20,MACS1931,1.0,0.9,0.2,3.5189813017642932,3.779313561766855,0.06888347731614375
e1d00_a2d4_n4_tp0d9_w0d50,MACS0329,1.0,0.9,0.5,15.945551237846715,16.017662834650846,0.004502004914732849
e1d00_a2d4_n4_tp0d9_w0d50,MACS0429,1.0,0.9,0.5,9.040411465982583,9.180961422423024,0.01530884947377853
e1d00_a2d4_n4_tp0d9_w0d50,MACS1115,1.0,0.9,0.5,13.002814072573788,12.23167736762921,-0.06304423193709874
e1d00_a2d4_n4_tp0d9_w0d50,MACS1931,1.0,0.9,0.5,3.384638306125673,3.779313561766855,0.1044304075835053
e1d00_a2d4_n4_tp0d9_w0d80,MACS0329,1.0,0.9,0.8,16.09837734743365,16.017662834650846,-0.005039094255885779
e1d00_a2d4_n4_tp0d9_w0d80,MACS0429,1.0,0.9,0.8,9.176038558422567,9.180961422423024,0.0005362035383825736
e1d00_a2d4_n4_tp0d9_w0d80,MACS1115,1.0,0.9,0.8,12.914651042428575,12.23167736762921,-0.05583646905262851
e1d00_a2d4_n4_tp0d9_w0d80,MACS1931,1.0,0.9,0.8,3.810786606936048,3.779313561766855,-0.008327714717187629
e1d00_a2d4_n4_tp1d2_w0d20,MACS0329,1.0,1.2,0.2,15.982807813281772,16.017662834650846,0.0021760366495960914
e1d00_a2d4_n4_tp1d2_w0d20,MACS0429,1.0,1.2,0.2,9.161464767386597,9.180961422423024,0.0021235962269495756
e1d00_a2d4_n4_tp1d2_w0d20,MACS1115,1.0,1.2,0.2,13.183014043743949,12.23167736762921,-0.07777646904196667
e1d00_a2d4_n4_tp1d2_w0d20,MACS1931,1.0,1.2,0.2,3.41360123939792,3.779313561766855,0.09676686424451164
e1d00_a2d4_n4_tp1d2_w0d50,MACS0329,1.0,1.2,0.5,15.920090598542593,16.017662834650846,0.006091540140124252
e1d00_a2d4_n4_tp1d2_w0d50,MACS0429,1.0,1.2,0.5,8.989149403398741,9.180961422423024,0.020892367389303335
e1d00_a2d4_n4_tp1d2_w0d50,MACS1115,1.0,1.2,0.5,13.384904294133763,12.23167736762921,-0.09428199353561562
e1d00_a2d4_n4_tp1d2_w0d50,MACS1931,1.0,1.2,0.5,3.238932654981564,3.779313561766855,0.14298387735064233
e1d00_a2d4_n4_tp1d2_w0d80,MACS0329,1.0,1.2,0.8,16.13002202659623,16.017662834650846,-0.007014705772325103
e1d00_a2d4_n4_tp1d2_w0d80,MACS0429,1.0,1.2,0.8,9.172072467316259,9.180961422423024,0.0009681943641606239
e1d00_a2d4_n4_tp1d2_w0d80,MACS1115,1.0,1.2,0.8,13.256442496081755,12.23167736762921,-0.08377960746124291
e1d00_a2d4_n4_tp1d2_w0d80,MACS1931,1.0,1.2,0.8,3.825813949727516,3.779313561766855,-0.012303924297544011
