cohort,system_label,variant_id,family,epsilon,route_fraction_multiplier,return_length_over_R80,width_over_R80,gate_mode,contrast_mode,contrast_cap,travel_mode,variant,R50_kpc,R80_kpc,concentration_R50_over_R80,extent_gate,effective_route_fraction,return_length_kpc,endpoint_width_kpc,route_map_normalization_error,route_centroid_x_arcsec,route_centroid_y_arcsec,sources_crossing_center,source_weight_crossing_center,maximum_travel_arcsec,median_travel_arcsec,maximum_carrier_weighted_annular_mean_error,minimum_light_weight,maximum_light_weight,empty_annuli,contrast_strength,minimum_light_weight_after_strength,maximum_light_weight_after_strength,grid_spacing_arcsec,carrier_convergence_minimum,carrier_convergence_maximum,maximum_annular_convergence_mean_fraction,delta_convergence_minimum,delta_convergence_maximum,raw_correction_RMS_arcsec,raw_correction_maximum_arcsec,maximum_independent_circular_mean_deflection_arcsec,normalized_curl_RMS,maximum_edge_correction_arcsec,maximum_edge_delta_convergence,width_factor,return_factor
RXJ2129,RXJ2129,width_minus_linear,width,0.007686376582625917,0.9111776855246947,0.36,0.16234068097975493,none,tanh,20.0,constant,width_minus_linear,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,66.3468283248442,29.91885914195028,2.220446049250313e-16,-3.6775513625177005,-3.7070340750382336,15,0.47798865348073166,17.73195382030992,17.731953820309915,3.50731166959525e-16,0.0,707.8638130339992,104.0,1.0,0.0,707.8638130339992,1.0,0.011205386565175252,1.3229140043488776,1.7247378501811617e-16,-0.5397151662189954,76.61049497771398,6.8120392155060525,77.52598563163198,0.0006532020864051802,3.032366028555383e-17,3.2540650451177164,0.0,0.7058290477380649,1.0
RXJ2129,RXJ2129,width_minus_rational,width,0.007686376582625917,0.9111776855246947,0.36,0.17771995237415042,none,tanh,20.0,constant,width_minus_rational,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,66.3468283248442,32.75320880574235,0.0,-3.6775513625177005,-3.7070340750382336,15,0.47798865348073166,17.73195382030992,17.731953820309915,4.17960402774937e-16,0.0,365.12823357985934,100.0,1.0,0.0,365.12823357985934,1.0,0.011205386565175252,1.3229140043488776,1.7891215221101367e-16,-0.5012781369332314,36.661213250358486,6.816261306977179,62.71410195961961,0.0005051409435514742,2.785572043259589e-17,3.382399331057332,0.0,0.7726954451050018,1.0
RXJ2129,RXJ2129,width_minus_even,width,0.007686376582625917,0.9111776855246947,0.36,0.21982314834820446,none,tanh,20.0,constant,width_minus_even,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,66.3468283248442,40.51269079245856,1.1102230246251565e-16,-3.6775513625177005,-3.7070340750382336,15,0.47798865348073166,17.73195382030992,17.731953820309915,4.2759823489003694e-16,0.0,274.84762511506386,89.0,1.0,0.0,274.84762511506386,1.0,0.011205386565175252,1.3229140043488776,2.1422894409894473e-16,-0.4164364525750151,21.919268359504937,6.719240790938162,49.32161708433957,0.0008790541821056541,3.223812326016182e-17,3.7718342930666866,0.0,0.9557528189052368,1.0
RXJ2129,RXJ2129,width_plus_even,width,0.007686376582625917,0.9111776855246947,0.36,0.2397452469816311,none,tanh,20.0,constant,width_plus_even,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,66.3468283248442,44.184268731076806,0.0,-3.6775513625177005,-3.7070340750382336,15,0.47798865348073166,17.73195382030992,17.731953820309915,2.951030071776311e-16,0.0,841.2491721650193,83.0,1.0,0.0,841.2491721650193,1.0,0.011205386565175252,1.3229140043488776,2.0030005115956002e-16,-0.38090160919295496,57.7639066082056,6.69173507463872,60.042667231044405,0.0003113680762876214,3.095664713827017e-17,4.019214409813897,0.0,1.04237063905057,1.0
RXJ2129,RXJ2129,width_plus_linear,width,0.007686376582625917,0.9111776855246947,0.36,0.2976593190202451,none,tanh,20.0,constant,width_plus_linear,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,66.3468283248442,54.85764371757287,1.1102230246251565e-16,-3.6775513625177005,-3.7070340750382336,15,0.47798865348073166,17.73195382030992,17.731953820309915,3.6118454014141925e-16,0.0,901.3416951096257,66.0,1.0,0.0,901.3416951096257,1.0,0.011205386565175252,1.3229140043488776,1.5545748311083834e-16,-0.2937866891454817,35.726315884504224,6.22553115296667,43.81342417927601,0.00020634493662652353,3.0685293079755545e-17,4.416891662034354,0.0,1.2941709522619351,1.0
RXJ2129,RXJ2129,return_minus_linear,return_length,0.007686376582625917,0.9111776855246947,0.25409845718570334,0.23,none,tanh,20.0,constant,return_minus_linear,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,46.82951865696565,42.388251429761574,0.0,-3.6775513625177005,-3.7070340750382336,10,0.4180733613857333,12.515728079524692,12.515728079524688,3.999953325531963e-16,0.0,423.75450495994363,86.0,1.0,0.0,423.75450495994363,1.0,0.011205386565175252,1.3229140043488776,1.887207315388461e-16,-0.4753514359450084,31.569965807124614,6.722531072453147,54.29702356724264,0.0005331996478414869,2.6060524576926245e-17,3.829531268758723,0.0,1.0,0.7058290477380649
RXJ2129,RXJ2129,return_minus_rational,return_length,0.007686376582625917,0.9111776855246947,0.2781703602378006,0.23,none,tanh,20.0,constant,return_minus_rational,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,51.26589204377062,42.388251429761574,0.0,-3.6775513625177005,-3.7070340750382336,10,0.4180733613857333,13.701399949765712,13.701399949765706,3.3111180435783605e-16,0.0,423.75450495994363,86.0,1.0,0.0,423.75450495994363,1.0,0.011205386565175252,1.3229140043488776,1.821536444989975e-16,-0.47388479714041754,31.569965807124614,6.6867034873949045,54.17322788421399,0.0005322419285740398,2.6461137664850397e-17,3.826668733360668,0.0,1.0,0.7726954451050018
RXJ2129,RXJ2129,return_minus_even,return_length,0.007686376582625917,0.9111776855246947,0.3440710148058852,0.23,none,tanh,20.0,constant,return_minus_even,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,63.411168196891644,42.388251429761574,2.220446049250313e-16,-3.6775513625177005,-3.7070340750382336,14,0.4287693432906862,16.947364848458687,16.947364848458683,2.830810973082692e-16,0.0,423.75450495994363,86.0,1.0,0.0,423.75450495994363,1.0,0.011205386565175252,1.3229140043488776,1.6948088461125705e-16,-0.39773928956468607,31.569965807124614,6.732371875577519,54.323595110054406,0.0005328318913495611,3.2823648570643184e-17,3.9071016326591677,0.0,1.0,0.9557528189052367
RXJ2129,RXJ2129,return_plus_even,return_length,0.007686376582625917,0.9111776855246947,0.3752534300582052,0.23,none,tanh,20.0,constant,return_plus_even,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,69.1579858399463,42.388251429761574,0.0,-3.6775513625177005,-3.7070340750382336,15,0.47798865348073166,18.48326803529165,18.483268035291644,3.86544162077956e-16,0.0,423.75450495994363,86.0,1.0,0.0,423.75450495994363,1.0,0.011205386565175252,1.3229140043488776,1.6948088461125705e-16,-0.3733985251196905,31.569965807124614,6.752241459898026,54.3816937900531,0.0005329465598069572,2.823956634793925e-17,3.9395017748847705,0.0,1.0,1.04237063905057
RXJ2129,RXJ2129,return_plus_linear,return_length,0.007686376582625917,0.9111776855246947,0.46590154281429663,0.23,none,tanh,20.0,constant,return_plus_linear,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,85.86413799272275,42.388251429761574,0.0,-3.6775513625177005,-3.7070340750382336,17,0.489493420070064,22.948179561095152,22.948179561095145,3.945201923860781e-16,0.0,423.75450495994363,86.0,1.0,0.0,423.75450495994363,1.0,0.011205386565175252,1.3229140043488776,1.6948088461125705e-16,-0.3557898979911904,31.569965807124614,6.645601283080017,54.12545250348478,0.0005331199868396919,2.6305361999001513e-17,3.8995104189412615,0.0,1.0,1.2941709522619351
RXJ2129,RXJ2129,phase_hard_no_cross,center_crossing,0.007686376582625917,0.9111776855246947,0.36,0.23,none,tanh,20.0,hard_no_cross,phase_hard_no_cross,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,66.3468283248442,42.388251429761574,0.0,-3.6775513625177005,-3.7070340750382336,3,0.19856247521001288,17.73195382030992,17.731953820309915,3.9776228025632784e-16,0.0,423.75450495994363,86.0,1.0,0.0,423.75450495994363,1.0,0.011205386565175252,1.3229140043488776,1.6948088461125705e-16,-0.40990646822924215,31.569965807124614,6.725098420224119,54.40605782081715,0.0005326656317459211,2.6907745528298403e-17,3.958083560356055,0.0,1.0,1.0
RXJ2129,RXJ2129,phase_tanh_no_cross,center_crossing,0.007686376582625917,0.9111776855246947,0.36,0.23,none,tanh,20.0,tanh_no_cross,phase_tanh_no_cross,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,66.3468283248442,42.388251429761574,0.0,-3.6775513625177005,-3.7070340750382336,0,0.0,17.725386536055108,17.260545716222467,4.827635918590492e-16,0.0,423.75450495994363,86.0,1.0,0.0,423.75450495994363,1.0,0.011205386565175252,1.3229140043488776,1.6948088461125705e-16,-0.4328903222156733,31.569965807124614,6.717218891880429,54.361662330542586,0.0005326840545535338,2.995533743992231e-17,3.9439516395776644,0.0,1.0,1.0
RXJ2129,RXJ2129,phase_rational_no_cross,center_crossing,0.007686376582625917,0.9111776855246947,0.36,0.23,none,tanh,20.0,rational_no_cross,phase_rational_no_cross,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,66.3468283248442,42.388251429761574,1.1102230246251565e-16,-3.6775513625177005,-3.7070340750382336,0,0.0,14.38440263591689,12.109156801519772,3.4196760227040297e-16,0.0,423.75450495994363,86.0,1.0,0.0,423.75450495994363,1.0,0.011205386565175252,1.3229140043488776,1.821536444989975e-16,-0.43602732152508816,31.569965807124614,6.579533775832945,53.96608556003472,0.0005328881383390716,2.6856675359478002e-17,3.7515279302091393,0.0,1.0,1.0
RXJ2129,RXJ2129,joint_rational_narrow,joint,0.007686376582625917,0.9111776855246947,0.2781703602378006,0.17771995237415042,none,tanh,20.0,constant,joint_rational_narrow,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,51.26589204377062,32.75320880574235,0.0,-3.6775513625177005,-3.7070340750382336,10,0.4180733613857333,13.701399949765712,13.701399949765706,3.472676177597633e-16,0.0,365.12823357985934,100.0,1.0,0.0,365.12823357985934,1.0,0.011205386565175252,1.3229140043488776,2.3671211543164686e-16,-0.5858820134196875,36.661213250358486,6.784952918924751,62.541228325963345,0.00045078683827126653,2.8597009242489137e-17,3.282136094008999,0.0,0.7726954451050018,0.7726954451050018
RXJ2129,RXJ2129,joint_even_narrow,joint,0.007686376582625917,0.9111776855246947,0.3440710148058852,0.21982314834820446,none,tanh,20.0,constant,joint_even_narrow,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,63.411168196891644,40.51269079245856,0.0,-3.6775513625177005,-3.7070340750382336,14,0.4287693432906862,16.947364848458687,16.947364848458683,3.5416992825153394e-16,0.0,274.84762511506386,89.0,1.0,0.0,274.84762511506386,1.0,0.011205386565175252,1.3229140043488776,2.1422894409894473e-16,-0.4160771011806687,21.919268359504937,6.735016131741492,49.37108848879597,0.0008791289083348586,3.208562455947053e-17,3.769596013023208,0.0,0.9557528189052368,0.9557528189052367
RXJ2129,RXJ2129,joint_even_wide,joint,0.007686376582625917,0.9111776855246947,0.3752534300582052,0.2397452469816311,none,tanh,20.0,constant,joint_even_wide,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,69.1579858399463,44.184268731076806,0.0,-3.6775513625177005,-3.7070340750382336,15,0.47798865348073166,18.48326803529165,18.483268035291644,2.75108006162972e-16,0.0,841.2491721650193,83.0,1.0,0.0,841.2491721650193,1.0,0.011205386565175252,1.3229140043488776,1.7522543246948762e-16,-0.3564721239325393,57.7639066082056,6.729397395964265,60.11115274633815,0.0003110755566242407,3.081265250454188e-17,4.051743946822747,0.0,1.04237063905057,1.04237063905057
RXJ2129,RXJ2129,joint_width_narrow_return_wide,joint,0.007686376582625917,0.9111776855246947,0.3752534300582052,0.17771995237415042,none,tanh,20.0,constant,joint_width_narrow_return_wide,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,69.1579858399463,32.75320880574235,0.0,-3.6775513625177005,-3.7070340750382336,15,0.47798865348073166,18.48326803529165,18.483268035291644,2.8058493356762e-16,0.0,365.12823357985934,100.0,1.0,0.0,365.12823357985934,1.0,0.011205386565175252,1.3229140043488776,1.7891215221101367e-16,-0.47728441202574345,36.661213250358486,6.8445559508904905,62.82501234130099,0.0004970511574513559,3.001685166781571e-17,3.4116355050071943,0.0,0.7726954451050018,1.04237063905057
RXJ2129,RXJ2129,joint_width_wide_return_narrow,joint,0.007686376582625917,0.9111776855246947,0.2781703602378006,0.2397452469816311,none,tanh,20.0,constant,joint_width_wide_return_narrow,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,51.26589204377062,44.184268731076806,0.0,-3.6775513625177005,-3.7070340750382336,10,0.4180733613857333,13.701399949765712,13.701399949765706,4.486770211170105e-16,0.0,841.2491721650193,83.0,1.0,0.0,841.2491721650193,1.0,0.011205386565175252,1.3229140043488776,1.5545748311083834e-16,-0.45450179485421366,57.7639066082056,6.664764400823859,59.922851318119854,0.0003116244343760455,3.0895233656354355e-17,3.9420302102351776,0.0,1.04237063905057,0.7726954451050018
