draw,B_constant,B200_radial,radial_exponent
401,4.966286812632595,5.109297003864183,-0.16515309521103327
402,5.09942488379029,5.17729058889312,-0.17569419885497942
403,5.393072237573265,5.572357784051072,-0.1468811328481391
404,5.524869369963144,5.612445351112298,-0.12347220974463355
405,4.723873036859134,4.904129877615059,-0.15082948314241884
406,5.490740299017487,5.661989642832058,-0.17310103159347265
407,5.118088689587417,5.373777358292598,-0.16203249376804668
408,4.77188518951491,4.911019919771264,-0.14661495649945253
409,5.092182647862287,5.298506620362638,-0.17578275820353273
410,5.227340502919615,5.369019324320079,-0.18285542157195092
411,5.2949894829457715,5.459085404849338,-0.18166903828105666
412,4.861054526925907,5.153045539014959,-0.17988333442799892
413,4.959668661227521,5.108808249477181,-0.17001046859305738
414,5.209583405575958,5.414575081632194,-0.1680159421125127
415,5.0787020248918395,5.317479587553199,-0.19274657462885428
416,5.22812662672362,5.49672896489074,-0.25471300374220635
417,5.091213374849551,5.134233862200031,-0.19654493404367226
418,5.4919744595357445,5.654686661542267,-0.2115557718807891
419,6.0047316618764865,6.141401983229983,-0.19683977734067173
420,5.086367351511541,5.22828044755489,-0.15350204581683308
421,5.420050800730693,5.63172774043849,-0.15921940073318475
422,4.939413678974009,5.1429471135538005,-0.13770916986538984
423,4.9446986299414295,5.097166645109947,-0.13836131591575251
424,5.420480154466801,5.5707938613379735,-0.17173916776649317
425,5.009668236095885,5.145310889326151,-0.15263798681672777
