galaxy,R_kpc,f_bulge_r,C_baseline,C_flow,dC,V_obs_kms,V_pred_baseline,V_pred_flow
UGC05253,8.32,0.5821437640365058,0.9927425665939,0.9927425665939,0.0,246.0,233.91430824304507,233.91430824304507
UGC05253,10.0,0.5318292835661194,0.9926885121822948,0.9926885121822948,0.0,245.0,233.04168583530767,233.04168583530767
UGC05253,11.61,0.4938305895919244,0.9927137844730592,0.9927137844730592,0.0,245.0,233.44846092701124,233.44846092701124
UGC05253,13.35,0.4827396975316118,0.9925795036728038,0.9925795036728038,0.0,246.0,231.3109380936032,231.3109380936032
UGC05253,14.98,0.4770696709061883,0.9924782745502632,0.9924782745502632,0.0,245.0,229.7374315932368,229.7374315932368
UGC05253,16.61,0.4696284076319335,0.9924338592716136,0.9924338592716136,0.0,245.0,229.05700332330304,229.05700332330304
UGC05253,18.34,0.456583474876472,0.9924617732387344,0.9924617732387344,0.0,245.0,229.48393642140607,229.48393642140607
UGC05253,19.97,0.4402248120045169,0.9925438343554308,0.9925438343554308,0.0,245.0,230.7528479468776,230.7528479468776
UGC05253,21.6,0.4283772494885184,0.9925962910347468,0.9925962910347468,0.0,245.0,231.574988096078,231.574988096078
UGC05253,23.33,0.415292212144308,0.9926674751925004,0.9926674751925004,0.0,244.0,232.7046820265764,232.7046820265764
UGC05253,26.7,0.3953547771884131,0.9927736549989244,0.9927736549989244,0.0,243.0,234.42059917876395,234.42059917876395
UGC05253,29.95,0.3860392123873748,0.9927945325399656,0.9927945325399656,0.0,239.0,234.7624339098741,234.7624339098741
UGC05253,33.32,0.3822264581955241,0.9927663391729816,0.9927663391729816,0.0,231.0,234.3011642367165,234.3011642367165
UGC05253,36.68,0.3781853852657966,0.9927466646810476,0.9927466646810476,0.0,219.0,233.98086188165485,233.98086188165485
UGC05253,39.94,0.377104529822618,0.992702558652344,0.992702558652344,0.0,210.0,233.2675133379809,233.2675133379809
UGC05253,43.3,0.3739111207001542,0.9926831935063098,0.9926831935063098,0.0,210.0,232.95634593865725,232.95634593865725
UGC05253,46.67,0.3632874765341112,0.992748249421516,0.992748249421516,0.0,212.0,234.00661342698996,234.00661342698996
UGC05253,49.92,0.351589743733234,0.992833354502084,0.992833354502084,0.0,213.0,235.4020355709597,235.4020355709597
UGC05253,53.29,0.3490137035948047,0.9928194745487756,0.9928194745487756,0.0,218.0,235.1727655974361,235.1727655974361
UGC05414,0.68,0.0,0.5864890960088288,0.5864890960088288,0.0,20.5,23.81861385255123,23.81861385255123
UGC05414,1.37,0.0,0.8191336470296523,0.8191336470296523,0.0,34.6,42.56263313286321,42.56263313286321
UGC05414,2.05,0.0,0.8751436021430645,0.8751436021430645,0.0,46.0,52.94979171836742,52.94979171836742
UGC05414,2.74,0.0,0.9002280230008018,0.9002280230008018,0.0,51.8,60.07613307595432,60.07613307595432
UGC05414,3.42,0.0,0.9133933733804664,0.9133933733804664,0.0,56.8,64.95062918048845,64.95062918048845
UGC05414,4.11,0.0,0.923293809950885,0.923293809950885,0.0,61.4,69.38806099209911,69.38806099209911
UGC05716,1.03,0.0,0.6925572386324128,0.6925572386324128,0.0,39.15,30.017581331732817,30.017581331732817
UGC05716,2.07,0.0,0.8273759181297545,0.8273759181297545,0.0,49.15,43.78554329224803,43.78554329224803
UGC05716,3.09,0.0,0.8626980637708491,0.8626980637708491,0.0,55.05,50.13269785365744,50.13269785365744
UGC05716,4.13,0.0,0.8853452237310732,0.8853452237310732,0.0,59.35,55.57637860124516,55.57637860124516
UGC05716,5.16,0.0,0.9037859054199296,0.9037859054199296,0.0,63.85,61.29759411518883,61.29759411518883
UGC05716,6.2,0.0,0.917682110280911,0.917682110280911,0.0,68.2,66.77732443030484,66.77732443030484
UGC05716,7.23,0.0,0.929390801027828,0.929390801027828,0.0,71.7,72.56021119616454,72.56021119616454
UGC05716,8.26,0.0,0.9374415706306332,0.9374415706306332,0.0,73.5,77.42107220153784,77.42107220153784
UGC05716,9.28,0.0,0.9423819452064696,0.9423819452064696,0.0,73.15,80.88429007884008,80.88429007884008
UGC05716,10.34,0.0,0.9454187537898914,0.9454187537898914,0.0,72.5,83.23775884973729,83.23775884973729
UGC05716,11.4,0.0,0.9465728326949988,0.9465728326949988,0.0,73.0,84.18329865703247,84.18329865703247
UGC05716,12.37,0.0,0.946215118794022,0.946215118794022,0.0,74.7,83.88703226322778,83.88703226322778
UGC05721,0.09,0.0,0.3187045890943776,0.3187045890943776,0.0,16.5,13.679065287728626,13.679065287728626
UGC05721,0.27,0.0,0.6785120501218262,0.6785120501218262,0.0,38.5,29.055371224717355,29.055371224717355
UGC05721,0.45,0.0,0.7829844679841974,0.7829844679841974,0.0,47.4,37.98928854642777,37.98928854642777
UGC05721,0.63,0.0,0.8239688200048682,0.8239688200048682,0.0,55.5,43.27036757193407,43.27036757193407
UGC05721,0.81,0.0,0.844377517337357,0.844377517337357,0.0,56.4,46.58672236988289,46.58672236988289
UGC05721,0.99,0.0,0.8573269063075072,0.8573269063075072,0.0,59.8,49.02664599121902,49.02664599121902
UGC05721,1.17,0.0,0.8700848139125085,0.8700848139125085,0.0,67.8,51.75839851982219,51.75839851982219
UGC05721,1.35,0.0,0.8776292626777221,0.8776292626777221,0.0,76.4,53.560762981482675,53.560762981482675
UGC05721,1.53,0.0,0.8851886594488546,0.8851886594488546,0.0,81.2,55.53356095081166,55.53356095081166
UGC05721,1.71,0.0,0.8917913424020567,0.8917913424020567,0.0,82.2,57.41569377300917,57.41569377300917
UGC05721,1.89,0.0,0.8944954529637889,0.8944954529637889,0.0,82.6,58.23491898791303,58.23491898791303
UGC05721,2.07,0.0,0.8914313966910681,0.8914313966910681,0.0,82.3,57.30886842284034,57.30886842284034
UGC05721,2.25,0.0,0.8866133103208962,0.8866133103208962,0.0,82.1,55.926299093610446,55.926299093610446
UGC05721,2.67,0.0,0.8893310018101327,0.8893310018101327,0.0,81.4,56.69551731487814,56.69551731487814
UGC05721,3.15,0.0,0.8963652591236341,0.8963652591236341,0.0,79.3,58.81929580462331,58.81929580462331
UGC05721,3.61,0.0,0.8989425028391738,0.8989425028391738,0.0,78.5,59.65016976311157,59.65016976311157
UGC05721,4.04,0.0,0.9015409568306184,0.9015409568306184,0.0,78.2,60.51944280790097,60.51944280790097
UGC05721,4.49,0.0,0.906638710994434,0.906638710994434,0.0,78.1,62.32520349959658,62.32520349959658
UGC05721,4.93,0.0,0.9134284437383112,0.9134284437383112,0.0,78.2,64.96503083330106,64.96503083330106
UGC05721,5.38,0.0,0.9188696019281322,0.9188696019281322,0.0,78.3,67.30775952630482,67.30775952630482
UGC05721,5.86,0.0,0.9214073252260906,0.9214073252260906,0.0,78.6,68.48016391337927,68.48016391337927
UGC05721,6.28,0.0,0.922589112689428,0.922589112689428,0.0,78.9,69.04514333664028,69.04514333664028
UGC05721,6.74,0.0,0.9243105860076366,0.9243105860076366,0.0,79.5,69.8910214585686,69.8910214585686
UGC05750,0.31,0.0,0.0300986161711613,0.0300986161711613,0.0,3.1,3.523217630419208,3.523217630419208
UGC05750,1.47,0.0,0.6636125843622593,0.6636125843622593,0.0,15.7,28.09101502681601,28.09101502681601
UGC05750,2.52,0.0,0.8014210970324578,0.8014210970324578,0.0,28.0,40.17851003683721,40.17851003683721
UGC05750,3.35,0.0,0.8511209491618486,0.8511209491618486,0.0,36.0,47.819919434874976,47.819919434874976
UGC05750,4.09,0.0,0.8710599457339195,0.8710599457339195,0.0,43.6,51.98285082912493,51.98285082912493
UGC05750,4.82,0.0,0.8919543338027932,0.8919543338027932,0.0,49.8,57.46423504634678,57.46423504634678
UGC05750,6.6,0.0,0.9287042024889044,0.9287042024889044,0.0,61.5,72.18330042786685,72.18330042786685
UGC05750,7.86,0.0,0.9412137585303878,0.9412137585303878,0.0,68.1,80.02695308607998,80.02695308607998
UGC05750,9.43,0.0,0.9516344730577316,0.9516344730577316,0.0,73.4,88.71501223623945,88.71501223623945
UGC05750,11.43,0.0,0.9551266507081938,0.9551266507081938,0.0,77.6,92.27121394020932,92.27121394020932
UGC05750,22.85,0.0,0.9716362851428708,0.9716362851428708,0.0,78.9,117.05778519711232,117.05778519711232
UGC05764,0.36,0.0,0.0842477102648233,0.0842477102648233,0.0,21.45,6.066246337750902,6.066246337750902
UGC05764,0.73,0.0,0.4290788590952209,0.4290788590952209,0.0,31.3,17.3384588377195,17.3384588377195
UGC05764,1.09,0.0,0.6149378000334496,0.6149378000334496,0.0,41.7,25.27435880964459,25.27435880964459
UGC05764,1.45,0.0,0.7176937796176743,0.7176937796176743,0.0,48.35,31.88888710126543,31.88888710126543
UGC05764,1.81,0.0,0.7856621999113512,0.7856621999113512,0.0,50.6,38.291161535122654,38.291161535122654
UGC05764,2.17,0.0,0.8241435272559218,0.8241435272559218,0.0,54.05,43.29644540701643,43.29644540701643
UGC05764,2.54,0.0,0.8472671473666109,0.8472671473666109,0.0,55.8,47.10575267818026,47.10575267818026
UGC05764,2.9,0.0,0.860011212181596,0.860011212181596,0.0,54.55,49.57188412298255,49.57188412298255
UGC05764,3.26,0.0,0.8638631724084296,0.8638631724084296,0.0,50.0,50.38075396879994,50.38075396879994
UGC05764,3.62,0.0,0.8659166618018167,0.8659166618018167,0.0,49.9,50.82538030047609,50.82538030047609
UGC05829,0.63,0.0,0.1095907436059399,0.1095907436059399,0.0,14.8,7.016525364023897,7.016525364023897
UGC05829,1.26,0.0,0.466037452354141,0.466037452354141,0.0,27.2,18.684651724020014,18.684651724020014
UGC05829,1.88,0.0,0.688699852079057,0.688699852079057,0.0,34.1,29.7478324682814,29.7478324682814
UGC05829,2.52,0.0,0.7402220128718623,0.7402220128718623,0.0,38.8,33.760573851802306,33.760573851802306
UGC05829,3.14,0.0,0.8325216176396688,0.8325216176396688,0.0,42.8,44.59111958157329,44.59111958157329
UGC05829,3.77,0.0,0.8788611117535361,0.8788611117535361,0.0,47.9,53.87016774427808,53.87016774427808
UGC05829,4.4,0.0,0.900173235522931,0.900173235522931,0.0,51.9,60.05781752584306,60.05781752584306
UGC05829,5.03,0.0,0.9209804241056542,0.9209804241056542,0.0,57.6,68.27910944139597,68.27910944139597
UGC05829,5.65,0.0,0.9350248542433772,0.9350248542433772,0.0,60.7,75.86962579583694,75.86962579583694
UGC05829,6.29,0.0,0.9420239091704332,0.9420239091704332,0.0,65.6,80.61883056653083,80.61883056653083
UGC05829,6.91,0.0,0.9456455880428696,0.9456455880428696,0.0,68.6,83.42126960903377,83.42126960903377
UGC05918,0.56,0.0,0.1790509895182363,0.1790509895182363,0.0,16.9,9.34028797822704,9.34028797822704
UGC05918,1.11,0.0,0.4597658368091631,0.4597658368091631,0.0,27.4,18.45046526402595,18.45046526402595
UGC05918,1.67,0.0,0.6053653503229274,0.6053653503229274,0.0,33.5,24.77086475247011,24.77086475247011
UGC05918,2.23,0.0,0.7507540231969976,0.7507540231969976,0.0,36.4,34.71081023827681,34.71081023827681
UGC05918,2.79,0.0,0.8072029906151064,0.8072029906151064,0.0,39.8,40.92335492958062,40.92335492958062
UGC05918,3.34,0.0,0.8246480824991758,0.8246480824991758,0.0,41.2,43.37196141512086,43.37196141512086
UGC05918,3.9,0.0,0.8484293100671787,0.8484293100671787,0.0,42.6,47.3184176953851,47.3184176953851
UGC05918,4.46,0.0,0.8679453932421111,0.8679453932421111,0.0,44.5,51.27426206217698,51.27426206217698
UGC05986,0.63,0.0,0.749937608481956,0.749937608481956,0.0,29.5,34.63525362853307,34.63525362853307
UGC05986,1.26,0.0,0.853675146849403,0.853675146849403,0.0,50.8,48.3078007300217,48.3078007300217
UGC05986,1.88,0.0,0.9053501171587672,0.9053501171587672,0.0,68.2,61.855487830911834,61.855487830911834
UGC05986,2.51,0.0,0.9339748790121438,0.9339748790121438,0.0,84.3,75.22167336729824,75.22167336729824
UGC05986,3.13,0.0,0.9446120918318446,0.9446120918318446,0.0,95.3,82.59414546267823,82.59414546267823
UGC05986,3.77,0.0,0.9506112220322906,0.9506112220322906,0.0,106.0,87.7439788013195,87.7439788013195
UGC05986,4.39,0.0,0.9560665687691666,0.9560665687691666,0.0,112.0,93.2988950040303,93.2988950040303
UGC05986,5.02,0.0,0.959546644748673,0.959546644748673,0.0,115.0,97.40601295521488,97.40601295521488
UGC05986,5.65,0.0,0.9602506404566497,0.9602506404566497,0.0,116.0,98.30084037730184,98.30084037730184
UGC05986,6.28,0.0,0.9601638505532044,0.9601638505532044,0.0,116.0,98.18926174602473,98.18926174602473
UGC05986,6.9,0.0,0.960433699915353,0.960433699915353,0.0,116.0,98.53737089335316,98.53737089335316
UGC05986,7.54,0.0,0.9595784448891383,0.9595784448891383,0.0,114.0,97.4459353615677,97.4459353615677
UGC05986,8.16,0.0,0.958613584195782,0.958613584195782,0.0,112.0,96.25490656266408,96.25490656266408
UGC05986,8.79,0.0,0.9586595231401298,0.9586595231401298,0.0,109.0,96.31068020746334,96.31068020746334
UGC05986,9.41,0.0,0.9604431106209914,0.9604431106209914,0.0,107.0,98.54957417822052,98.54957417822052
UGC05999,3.48,0.0,0.9079376905246171,0.9079376905246171,0.0,46.2,62.80830675770917,62.80830675770917
UGC05999,6.94,0.0,0.9445543879979352,0.9445543879979352,0.0,81.1,82.54863377648627,82.54863377648627
UGC05999,10.42,0.0,0.9601561147213749,0.9601561147213749,0.0,91.2,98.17933387919082,98.17933387919082
UGC05999,13.89,0.0,0.9663142892469674,0.9663142892469674,0.0,97.7,107.11895786943737,107.11895786943737
UGC05999,16.22,0.0,0.9743887901214155,0.9743887901214155,0.0,100.0,123.36191076576276,123.36191076576276
UGC06399,0.87,0.0,0.6484798240958334,0.6484798240958334,0.0,24.8,27.164586683303327,27.164586683303327
UGC06399,1.74,0.0,0.8384823408478373,0.8384823408478373,0.0,46.2,45.56873262271911,45.56873262271911
UGC06399,2.61,0.0,0.8848889923568035,0.8848889923568035,0.0,60.5,55.45184035117409,55.45184035117409
UGC06399,3.5,0.0,0.9158965330840316,0.9158965330840316,0.0,69.6,66.00035232010785,66.00035232010785
UGC06399,4.37,0.0,0.9293141065543324,0.9293141065543324,0.0,77.5,72.5178441388982,72.5178441388982
UGC06399,5.24,0.0,0.9387616926286446,0.9387616926286446,0.0,82.9,78.30618862646524,78.30618862646524
UGC06399,6.11,0.0,0.9446228683651244,0.9446228683651244,0.0,84.1,82.60265276800008,82.60265276800008
UGC06399,6.98,0.0,0.9480421897008836,0.9480421897008836,0.0,85.6,85.4315740231449,85.4315740231449
UGC06399,7.85,0.0,0.9504025711128312,0.9504025711128312,0.0,87.6,87.54960988285876,87.54960988285876
UGC06446,0.58,0.0,0.60869121279191,0.60869121279191,0.0,31.3,24.94415011888356,24.94415011888356
UGC06446,1.16,0.0,0.7822658344971551,0.7822658344971551,0.0,54.8,37.9091360078592,37.9091360078592
UGC06446,1.74,0.0,0.8298556224369803,0.8298556224369803,0.0,61.1,44.16949814951849,44.16949814951849
UGC06446,2.33,0.0,0.8566258790899475,0.8566258790899475,0.0,63.9,48.88664200862597,48.88664200862597
UGC06446,2.91,0.0,0.8846487017135164,0.8846487017135164,0.0,67.2,55.386532203137,55.386532203137
UGC06446,3.49,0.0,0.9002047168687095,0.9002047168687095,0.0,70.4,60.06834001980766,60.06834001980766
UGC06446,4.07,0.0,0.903682656173828,0.903682656173828,0.0,73.7,61.26123116623902,61.26123116623902
UGC06446,4.65,0.0,0.9147471473264066,0.9147471473264066,0.0,78.0,65.51278583713584,65.51278583713584
UGC06446,5.23,0.0,0.9256025608116558,0.9256025608116558,0.0,80.8,70.54451887658041,70.54451887658041
UGC06446,5.81,0.0,0.9326178472209626,0.9326178472209626,0.0,80.5,74.406249765362,74.406249765362
UGC06446,6.4,0.0,0.9392995525988947,0.9392995525988947,0.0,81.3,78.67488329210155,78.67488329210155
UGC06446,6.98,0.0,0.9445187462717652,0.9445187462717652,0.0,82.1,82.52055751690565,82.52055751690565
UGC06446,7.62,0.0,0.94953298474789,0.94953298474789,0.0,82.8,86.75234308934158,86.75234308934158
UGC06446,8.28,0.0,0.9514385617861962,0.9514385617861962,0.0,84.9,88.52676619522187,88.52676619522187
UGC06446,8.9,0.0,0.9494506681414364,0.9494506681414364,0.0,84.3,86.67792140015962,86.67792140015962
UGC06446,9.52,0.0,0.9509291476591064,0.9509291476591064,0.0,83.2,88.0424814742922,88.0424814742922
UGC06446,10.22,0.0,0.9530271964541864,0.9530271964541864,0.0,80.1,90.08643523122733,90.08643523122733
UGC06614,3.23,0.9828654057003524,0.9917558647368356,0.9917558647368356,0.0,194.0,219.36120845964575,219.36120845964575
UGC06614,9.18,0.8541336614207398,0.9903096165278528,0.9903096165278528,0.0,172.0,202.18317493121285,202.18317493121285
UGC06614,10.64,0.8075596321306932,0.9903250688897226,0.9903250688897226,0.0,170.0,202.34614806211317,202.34614806211317
UGC06614,11.58,0.7699428971788375,0.9904484412695228,0.9904484412695228,0.0,170.0,203.66143847026692,203.66143847026692
UGC06614,12.52,0.7261856486093748,0.9906542992200597,0.9906542992200597,0.0,171.0,205.9136438230341,205.9136438230341
UGC06614,13.57,0.66240605569253,0.9910257656622286,0.9910257656622286,0.0,172.0,210.17147187820893,210.17147187820893
UGC06614,15.76,0.5889371602820478,0.9914407801249238,0.9914407801249238,0.0,174.0,215.2515529480136,215.2515529480136
UGC06614,24.94,0.5504219592086322,0.9914850992281596,0.9914850992281596,0.0,193.0,215.81582951942,215.81582951942
UGC06614,26.3,0.5482307541023296,0.9914632639300646,0.9914632639300646,0.0,194.0,215.53727209027372,215.53727209027372
UGC06614,34.96,0.5130447326495065,0.9915556935871171,0.9915556935871171,0.0,201.0,216.72377659604683,216.72377659604683
UGC06614,36.84,0.5055348242054052,0.9915829248151148,0.9915829248151148,0.0,202.0,217.07705057637503,217.07705057637503
UGC06614,47.38,0.4232623113909498,0.9921828799626504,0.9921828799626504,0.0,205.0,225.32141491192897,225.32141491192897
UGC06614,64.59,0.3512580722734596,0.9927383551974478,0.9927383551974478,0.0,204.0,233.8459730044818,233.8459730044818
UGC06628,1.1,0.0,0.7758211049218003,0.7758211049218003,0.0,26.9,37.20603826216761,37.20603826216761
UGC06628,2.2,0.0,0.8674958084646011,0.8674958084646011,0.0,38.0,51.17394286146739,51.17394286146739
UGC06628,3.3,0.0,0.909792087606418,0.909792087606418,0.0,40.5,63.515359007953535,63.515359007953535
UGC06628,4.39,0.0,0.9302388337031428,0.9302388337031428,0.0,41.4,73.03320540409861,73.03320540409861
UGC06628,5.5,0.0,0.941407497977823,0.941407497977823,0.0,42.3,80.16740029287742,80.16740029287742
UGC06628,6.59,0.0,0.9514800623375348,0.9514800623375348,0.0,42.3,88.56654941362319,88.56654941362319
UGC06628,7.69,0.0,0.9581612979971618,0.9581612979971618,0.0,42.3,95.7106370291588,95.7106370291588
UGC06667,0.87,0.0,0.1369155074711019,0.1369155074711019,0.0,26.6,7.965804785543344,7.965804785543344
UGC06667,1.74,0.0,0.4804364680093758,0.4804364680093758,0.0,45.2,19.232185896727408,19.232185896727408
UGC06667,2.61,0.0,0.7468950560659434,0.7468950560659434,0.0,57.0,34.35654424609879,34.35654424609879
UGC06667,3.5,0.0,0.8551703386425747,0.8551703386425747,0.0,69.3,48.599024565720235,48.599024565720235
UGC06667,4.37,0.0,0.8844433221186996,0.8844433221186996,0.0,77.3,55.33086699031561,55.33086699031561
UGC06667,5.24,0.0,0.9106349152758352,0.9106349152758352,0.0,80.7,63.84372362235115,63.84372362235115
UGC06667,6.11,0.0,0.9211041602426256,0.9211041602426256,0.0,84.0,68.33722134874213,68.33722134874213
UGC06667,6.98,0.0,0.9318127535045504,0.9318127535045504,0.0,85.0,73.93375161331537,73.93375161331537
UGC06667,7.85,0.0,0.9341701065725913,0.9341701065725913,0.0,85.7,75.34100385963747,75.34100385963747
UGC06786,0.16,0.9966046098303882,0.9620369865053084,0.9620369865053084,0.0,160.0,100.680541023763,100.680541023763
UGC06786,0.32,0.9947486523222562,0.9836533685154094,0.9836533685154094,0.0,177.0,155.1446847941565,155.1446847941565
UGC06786,0.49,0.9904186843690298,0.9864414896531328,0.9864414896531328,0.0,180.0,170.59239734617583,170.59239734617583
UGC06786,0.65,0.9849880476534802,0.9873273069156424,0.9873273069156424,0.0,180.0,176.53308529310308,176.53308529310308
UGC06786,1.3,0.9495183041869673,0.9875936941429974,0.9875936941429974,0.0,182.0,178.44233925685683,178.44233925685683
UGC06786,1.46,0.937595960806557,0.98747646064099,0.98747646064099,0.0,183.0,177.59462972626042,177.59462972626042
UGC06786,1.62,0.9245612096259014,0.9873647932031452,0.9873647932031452,0.0,184.0,176.79811780920122,176.79811780920122
UGC06786,3.72,0.6561214282406675,0.98649443273004,0.98649443273004,0.0,206.0,170.93102612659453,170.93102612659453
UGC06786,3.89,0.6311789510756892,0.9866001209163148,0.9866001209163148,0.0,207.0,171.61298212095724,171.61298212095724
UGC06786,4.05,0.6071734468021445,0.9867048725071308,0.9867048725071308,0.0,209.0,172.29686639909357,172.29686639909357
UGC06786,4.22,0.5816825854278223,0.9868732093569752,0.9868732093569752,0.0,210.0,173.41289795856412,173.41289795856412
UGC06786,4.26,0.5755129906206083,0.986919102092304,0.986919102092304,0.0,210.0,173.72086976318525,173.72086976318525
UGC06786,4.38,0.5568848916902233,0.9870624334231796,0.9870624334231796,0.0,211.0,174.6932033380465,174.6932033380465
UGC06786,4.54,0.5315325212254688,0.9872855935593492,0.9872855935593492,0.0,213.0,176.2395399182349,176.2395399182349
UGC06786,4.71,0.5036878001533792,0.9875651599256744,0.9875651599256744,0.0,214.0,178.23491102847015,178.23491102847015
UGC06786,4.86,0.480831897238317,0.9878050103086834,0.9878050103086834,0.0,215.0,180.0009881364342,180.0009881364342
UGC06786,5.02,0.4593994776444312,0.9880289838057652,0.9880289838057652,0.0,215.0,181.69765775673625,181.69765775673625
UGC06786,5.18,0.4417505592748835,0.9882017424438738,0.9882017424438738,0.0,216.0,183.0390980316582,183.0390980316582
UGC06786,5.35,0.4255921606878771,0.9883513528758684,0.9883513528758684,0.0,217.0,184.2247312220937,184.2247312220937
UGC06786,5.51,0.4130415180437168,0.9884557111004572,0.9884557111004572,0.0,217.0,185.0653060996918,185.0653060996918
UGC06786,5.68,0.4022805990649494,0.9885259651888552,0.9885259651888552,0.0,218.0,185.63760412702536,185.63760412702536
UGC06786,5.84,0.3936238289796252,0.9885768498843764,0.9885768498843764,0.0,218.0,186.0553967247704,186.0553967247704
UGC06786,6.0,0.3857664134132358,0.988621070554794,0.988621070554794,0.0,219.0,186.42073870002812,186.42073870002812
UGC06786,6.15,0.378336722998406,0.988666550483441,0.988666550483441,0.0,219.0,186.7987040492895,186.7987040492895
UGC06786,6.48,0.3631248861485291,0.98877360475569,0.98877360475569,0.0,219.0,187.6974030207141,187.6974030207141
UGC06786,6.64,0.3568302628565204,0.9888128384725792,0.9888128384725792,0.0,219.0,188.02997554420435,188.02997554420435
UGC06786,6.81,0.3509930915122232,0.9888436229245824,0.9888436229245824,0.0,220.0,188.2921489122109,188.2921489122109
UGC06786,7.1,0.3423163452391576,0.9888837019013194,0.9888837019013194,0.0,220.0,188.63510278329764,188.63510278329764
UGC06786,7.13,0.3416073208960618,0.9888841153470518,0.9888841153470518,0.0,220.0,188.63865024484417,188.63865024484417
UGC06786,8.52,0.3300650425035243,0.9886266884611584,0.9886266884611584,0.0,220.0,186.4673045666364,186.4673045666364
UGC06786,10.66,0.3095145194325379,0.9886168223271428,0.9886168223271428,0.0,225.0,186.38554867096985,186.38554867096985
UGC06786,11.99,0.29676898045243,0.9887126830911092,0.9887126830911092,0.0,228.0,187.18441605911968,187.18441605911968
UGC06786,12.1,0.2957524989289166,0.9887228859819768,0.9887228859819768,0.0,228.0,187.27004006443525,187.27004006443525
UGC06786,12.33,0.2938077246503074,0.9887393605275434,0.9887393605275434,0.0,228.0,187.40854126645308,187.40854126645308
UGC06786,12.78,0.28989517273477,0.9887780674228932,0.9887780674228932,0.0,229.0,187.73514412378503,187.73514412378503
UGC06786,14.93,0.2757765167337619,0.9889064617938312,0.9889064617938312,0.0,228.0,188.83068183633023,188.83068183633023
UGC06786,17.08,0.2684635469123072,0.9889310877096344,0.9889310877096344,0.0,226.0,189.04297242363916,189.04297242363916
UGC06786,19.23,0.2646962039335656,0.988899556333611,0.988899556333611,0.0,226.0,188.7712788938724,188.7712788938724
UGC06786,21.27,0.2648771651464174,0.9887954175496814,0.9887954175496814,0.0,227.0,187.8820887820729,187.8820887820729
UGC06786,23.42,0.2629365299110643,0.9887452017853036,0.9887452017853036,0.0,227.0,187.45772134736416,187.45772134736416
UGC06786,25.57,0.264670213542447,0.9886156431282892,0.9886156431282892,0.0,224.0,186.37578430232145,186.37578430232145
UGC06786,27.72,0.2679099530614932,0.9884559857589996,0.9884559857589996,0.0,218.0,185.0675333623867,185.0675333623867
UGC06786,29.87,0.2695685216533469,0.988336903181494,0.988336903181494,0.0,215.0,184.1092297500338,184.1092297500338
UGC06786,32.02,0.2707709513338728,0.9882347688751394,0.9882347688751394,0.0,219.0,183.29888738592973,183.29888738592973
UGC06786,34.05,0.2711643316845287,0.98816089210313,0.98816089210313,0.0,211.0,182.71926408313655,182.71926408313655
UGC06787,0.12,0.998664037682178,0.982550581149057,0.982550581149057,0.0,134.0,150.07797818636072,150.07797818636072
UGC06787,0.24,0.9979312289652684,0.9927075508515172,0.9927075508515172,0.0,208.0,233.34793050399915,233.34793050399915
UGC06787,0.35,0.9966367171685964,0.9941009993765444,0.9941009993765444,0.0,252.0,259.6306913710164,259.6306913710164
UGC06787,0.47,0.9946957241335168,0.9945371561903674,0.9945371561903674,0.0,272.0,269.85539838095866,269.85539838095866
UGC06787,0.59,0.9922313076144316,0.9946358919354148,0.9946358919354148,0.0,276.0,272.34117061020294,272.34117061020294
UGC06787,0.71,0.9893417907627003,0.9946440705527106,0.9946440705527106,0.0,271.0,272.5501471933223,272.5501471933223
UGC06787,0.83,0.9859786772832476,0.994575824899975,0.994575824899975,0.0,266.0,270.8208486238563,270.8208486238563
UGC06787,0.94,0.982517965111315,0.9944850894672412,0.9944850894672412,0.0,262.0,268.5714834556189,268.5714834556189
UGC06787,1.06,0.978638443609782,0.9944449995391162,0.9944449995391162,0.0,260.0,267.5952068812598,267.5952068812598
UGC06787,1.18,0.9746309072489108,0.9944220343037826,0.9944220343037826,0.0,260.0,267.0406924719158,267.0406924719158
UGC06787,1.3,0.9703900063554436,0.9943859280946676,0.9943859280946676,0.0,259.0,266.1757553493144,266.1757553493144
UGC06787,1.42,0.9659628931716718,0.9943473715343462,0.9943473715343462,0.0,257.0,265.26126725448165,265.26126725448165
UGC06787,1.53,0.961624221484629,0.9942907519552896,0.9942907519552896,0.0,254.0,263.9351547343298,263.9351547343298
UGC06787,1.66,0.95635871826854,0.9942245219824064,0.9942245219824064,0.0,244.0,262.4087203230569,262.4087203230569
UGC06787,1.89,0.9462884363166384,0.9940713288228672,0.9940713288228672,0.0,228.0,258.976339368094,258.976339368094
UGC06787,2.01,0.940622850943096,0.9939727178898556,0.9939727178898556,0.0,220.0,256.83633743855495,256.83633743855495
UGC06787,2.13,0.9346724328673948,0.9938652550189055,0.9938652550189055,0.0,215.0,254.56312444286192,254.56312444286192
UGC06787,2.24,0.9290009338234132,0.9937594411824638,0.9937594411824638,0.0,213.0,252.3822972588855,252.3822972588855
UGC06787,3.1,0.8784221009453347,0.9928723278239128,0.9928723278239128,0.0,228.0,236.0493672238909,236.0493672238909
UGC06787,3.79,0.8360374963693475,0.99213809042846,0.99213809042846,0.0,236.0,224.67359541603437,224.67359541603437
UGC06787,3.9,0.829523351119836,0.992026057914449,0.992026057914449,0.0,236.0,223.0771036642924,223.0771036642924
UGC06787,4.14,0.8161716803692171,0.9918151347001328,0.9918151347001328,0.0,237.0,220.16059637564828,220.16059637564828
