galaxy,R_kpc,R_over_Rd,V_obs_kms,V_bar_kms,V_pred_kms,Sigma_req,Sigma_pred,dSigma,need_sigma_lt_1,f_bulge_global,f_bulge_r,f_disk_r,f_gas_r,g_bar_SI,Omega_bar_SI,tau_dyn_Myr,dlnVbar_dlnR,dlnGbar_dlnR,A_use,C_term,h_term,Sigma_term,g_for_h_SI
UGC02916,6.28,1.2123552123552124,210.0,197.0344433087779,221.24077183198196,1.1359371081954734,1.2607994985476754,-0.12486239035220192,False,0.8083436969357284,0.879842972072444,0.11319526349205533,0.006961764435500684,2.0032204124028392e-10,1.0166853971127979e-15,195.83455052185968,-0.34636210887174457,-1.6927242177439439,1.17251960642002,0.9918942161357274,0.224244231831923,1.260799498550265,2.0032204124028392e-10
UGC02916,6.34,1.223938223938224,210.0,196.39291160833682,220.95294064072297,1.1433704712343038,1.2657500530859742,-0.12237958185167042,False,0.8083436969357284,0.8778400095197076,0.11488591161780536,0.007274078862486945,1.9713622592925004e-10,1.0037848327356925e-15,198.3514008904625,-0.3426285679116887,-1.6852571358231359,1.17251960642002,0.9918732556160466,0.22850571484317223,1.2657500530888153,1.9713622592925004e-10
UGC02916,6.65,1.283783783783784,212.0,193.22266003240927,219.60709245638762,1.203803519321892,1.2917444695865992,-0.08794095026470727,False,0.8083436969357284,0.8658741170601454,0.12478963185970687,0.009336251080147755,1.81927581510484e-10,9.415437168703155e-16,211.46349786873117,-0.3357971189657718,-1.6715942379315436,1.17251960642002,0.9917741637891511,0.25088212993829206,1.2917444695910723,1.81927581510484e-10
UGC02916,7.03,1.3571428571428572,214.0,189.71317911521066,218.3086872183139,1.2724260248883654,1.324180025612011,-0.051754000723645666,False,0.8083436969357284,0.8513525319475921,0.13662671524850137,0.012020752803906512,1.6589899564776086e-10,8.744726983200903e-16,227.68249729032047,-0.3272076337166894,-1.6544152674333645,1.17251960642002,0.9916768422324931,0.27880205275129016,1.3241800256193814,1.6589899564776086e-10
UGC02916,7.39,1.4266409266409266,215.0,186.6604088177244,217.32932003586185,1.3266992831813202,1.3556020505136372,-0.028902767332317003,False,0.8083436969357284,0.837649923067715,0.14752167169521524,0.01482840523706978,1.5277914147176522e-10,8.184871255744193e-16,243.25627312218515,-0.3280557296921103,-1.6561114593842774,1.17251960642002,0.9916022900579554,0.3058486880866486,1.355602050524939,1.5277914147176522e-10
UGC02916,7.77,1.5,216.0,183.58524210840045,216.4331560759678,1.384305578867316,1.3898631862515762,-0.005557607384260255,False,0.8083436969357284,0.8244713581004275,0.15763160259879536,0.01789703930077718,1.405589786064187e-10,7.65633321023831e-16,260.04893243083654,-0.3153565679542325,-1.6307131359085076,1.17251960642002,0.9915331929299983,0.3353396115526681,1.3898631862687338,1.405589786064187e-10
UGC02916,8.14,1.5714285714285716,217.0,181.03611496052383,215.9319947844712,1.4367758697977615,1.4226679619612248,0.014107907836536704,False,0.8083436969357284,0.8101531587027933,0.16877413667668523,0.021072704620521448,1.304698357168221e-10,7.206840234351689e-16,276.2682691600336,-0.30770406708651876,-1.6154081341729238,1.17251960642002,0.9914941804066651,0.36357084266250056,1.4226679619856228,1.304698357168221e-10
UGC02916,8.51,1.642857142857143,218.0,178.52266349122175,215.45931420794466,1.491166957810604,1.4566118236841372,0.03455513412646671,False,0.8083436969357284,0.7964095262540296,0.1791486866087658,0.024441787137204494,1.213559945106706e-10,6.797792063898816e-16,292.89234783025984,-0.31772767630648957,-1.6354553526130076,1.17251960642002,0.9914571380411705,0.3927833733980172,1.4566118237181616,1.213559945106706e-10
UGC02916,8.88,1.7142857142857146,218.0,176.10184601531014,215.05650226248696,1.5324459654946263,1.4913423094211975,0.04110365607342881,False,0.8083436969357284,0.7835064113150231,0.1887542368600845,0.027739351824892473,1.1316677238239537e-10,6.426211589659131e-16,309.8281545632771,-0.30009674641932804,-1.6001934928386277,1.17251960642002,0.9914253802917388,0.42267252346865314,1.4913423094676053,1.1316677238239537e-10
UGC02916,9.25,1.7857142857142858,218.0,174.09872702004458,214.9794102424682,1.5679124040952095,1.5247636958467168,0.043148708248492706,False,0.8083436969357284,0.7708749680503288,0.19833350416322498,0.0307915277864462,1.061826443747701e-10,6.098990279380098e-16,326.4509675295957,-0.2974734452706542,-1.59494689054128,1.17251960642002,0.9914192822183658,0.45142572821141125,1.5247636959072144,1.061826443747701e-10
UGC02916,9.52,1.837837837837838,218.0,172.554716336587,214.84835387035764,1.596097138534991,1.5502808874139558,0.045816251121035156,False,0.8083436969357284,0.7623867429257143,0.20500397557792302,0.03260928149636268,1.0134931041924226e-10,5.873459304441684e-16,338.9861365263164,-0.3093051636995483,-1.6186103273992103,1.17251960642002,0.9914089006019777,0.4733817402900542,1.5502808874872775,1.0134931041924226e-10
UGC02916,9.62,1.857142857142857,218.0,171.9981148733904,214.80992771313964,1.606444082844066,1.5597727327456063,0.046671350098459685,False,0.8083436969357284,0.7593391744276579,0.207417479248477,0.03324334632386506,9.964978825976879e-11,5.793655839374871e-16,343.65542808494837,-0.30802518091561737,-1.616050361831526,1.17251960642002,0.9914058531163442,0.4815486254358308,1.5597727328241304,9.964978825976879e-11
UGC02916,9.99,1.9285714285714288,217.0,170.03723774514805,214.73538044920937,1.6286635814334223,1.5948473809087613,0.033816200524660944,False,0.8083436969357284,0.7481665543422934,0.21603913200629504,0.03579431365141166,9.378355095211866e-11,5.515471328267608e-16,360.98841951239103,-0.3052198552801997,-1.6104397105603994,1.17251960642002,0.9913999363402505,0.511724904452121,1.5948473810085508,9.378355095211866e-11
UGC02916,10.4,2.0077220077220077,217.0,167.9524500565562,214.7004457365304,1.66934761291204,1.63415484122233,0.03519277168971002,False,0.8083436969357284,0.7361104039246634,0.22509615408926525,0.03879344198607126,8.789080175980856e-11,5.233076488625934e-16,380.46859853562376,-0.2854181435200047,-1.5708362870398673,1.17251960642002,0.9913971614941963,0.5455411660963414,1.6341548413501974,8.789080175980856e-11
UGC02916,10.71,2.067567567567568,216.0,166.626443189549,214.85584808877724,1.6804270135331572,1.6626717208981552,0.017755292635001974,False,0.8083436969357284,0.726575794058212,0.2317881113849393,0.041636094556848635,8.400448145989871e-11,5.04148560407893e-16,394.92749439695916,-0.27764806516638174,-1.5552961303327493,1.17251960642002,0.9914094947619716,0.5700661456412316,1.662671721048528,8.400448145989871e-11
UGC02916,11.12,2.146718146718147,215.0,164.8358119463122,215.0074048159134,1.7012720866843565,1.7013892757407063,-0.00011718905634983123,False,0.8083436969357284,0.7150639618129799,0.2398251811448087,0.04511085704221144,7.917761840430443e-11,4.803423325878539e-16,414.5004807156107,-0.28204024071655454,-1.564080481433102,1.17251960642002,0.9914214973733074,0.6033657809628168,1.7013892759260396,7.917761840430443e-11
UGC02916,12.67,2.445945945945946,212.0,159.28067773587605,216.27602781282494,1.771517847125885,1.8437013739505128,-0.07218352682462781,False,0.8083436969357284,0.6723225164597063,0.26464322939568047,0.0630342541446133,6.48863960826218e-11,4.0737142134853503e-16,488.7483935584604,-0.24234636192025505,-1.4846927238403396,1.17251960642002,0.991520990249793,0.7257160539251063,1.8437013743003576,6.48863960826218e-11
UGC02916,12.98,2.505791505791506,211.0,158.3647548225299,216.63288724447344,1.7752022721494953,1.8712495564292713,-0.09604728427977594,False,0.8083436969357284,0.6640105928198812,0.2689622734795438,0.06702713370057506,6.261039609769057e-11,3.9535562169659766e-16,503.6026221438617,-0.23515578235773305,-1.470311564715482,1.17251960642002,0.9915486662995324,0.7493909118308412,1.8712495568170584,6.261039609769057e-11
UGC02916,15.86,3.0617760617760617,209.0,151.93539801507742,220.82866146023252,1.8922331057544959,2.112481645615815,-0.22024853986131898,False,0.8083436969357284,0.5901885527138366,0.2905488693584031,0.11926257792776028,4.7164890560551286e-11,3.1042726827800085e-16,641.3809227204188,-0.16259524162816774,-1.3251904832563497,1.17251960642002,0.9918641802545533,0.956578321858781,2.1124816464009806,4.7164890560551286e-11
UGC02916,19.05,3.677606177606178,215.0,148.57205972187367,227.13706690672404,2.0941251441294373,2.3372315392323006,-0.24310639510286336,False,0.8083436969357284,0.5141445418849319,0.28749825278724217,0.19835720532782602,3.7547704100986075e-11,2.5272385784564896e-16,787.8248197972855,-0.10816622239331863,-1.2163324447866302,1.17251960642002,0.992306397291336,1.1493193185687538,2.337231540395395,3.7547704100986075e-11
UGC02916,22.14,4.274131274131275,215.0,146.4280679036639,233.0979162658001,2.1558982297142855,2.534125497019971,-0.37822726730568546,False,0.8083436969357284,0.45543113268723795,0.2729073891364129,0.27166147817634906,3.13816031224149e-11,2.143141241408791e-16,929.0200940505614,-0.16420234950994583,-1.3284046990198988,1.17251960642002,0.9926920134951286,1.3180328876150518,2.53412549849622,3.13816031224149e-11
UGC02916,25.34,4.891891891891892,210.0,142.0505971476361,236.4052499467484,2.1855083092022367,2.7696705059721376,-0.5841621967699009,False,0.8083436969357284,0.4228146818077196,0.2626253104366499,0.31456000775563053,2.5803795727426506e-11,1.8165214540145926e-16,1096.0626274228619,-0.30161592115285174,-1.603231842305732,1.17251960642002,0.9928936191742063,1.5200909733119927,2.769670508036656,2.5803795727426506e-11
UGC02916,28.53,5.507722007722008,196.0,135.9684363004885,237.16404688778422,2.0779540356383412,3.0424363329193826,-0.9644822972810414,False,0.8083436969357284,0.40984771778001583,0.2581035735428996,0.33204870867708464,2.0998028101537888e-11,1.5443310721859387e-16,1289.2451065165844,-0.4332329313516823,-1.8664658627033646,1.17251960642002,0.9929386990093381,1.7543085391721447,3.042436336027446,2.0998028101537888e-11
UGC02916,31.72,6.123552123552123,185.0,129.0789308136692,236.19126156101603,2.0541527629133713,3.348242717462734,-1.2940899545493627,False,0.8083436969357284,0.4090322749310372,0.2579362892717831,0.3330314357971796,1.702086465827448e-11,1.3186400407084877e-16,1509.9050659704546,-0.45124378824010236,-1.9024875764802403,1.17251960642002,0.9928808283460391,2.0170921840437757,3.348242722300382,1.702086465827448e-11
UGC02916,34.91,6.739382239382239,182.0,124.03854691183705,236.23713627347215,2.1529276535089417,3.6272960160123855,-1.4743683625034438,False,0.8083436969357284,0.40252665935917453,0.2533833488160749,0.34408999182475064,1.428129431240002e-11,1.1513593691605193e-16,1729.2787386695156,-0.4248752352505569,-1.8497504705011352,1.17251960642002,0.9928835733362615,2.2567869883444214,3.6272960226705604,1.428129431240002e-11
UGC02916,38.0,7.335907335907336,181.0,119.56573547634791,236.08012489014507,2.291625627989257,3.8985703293404437,-1.6069447013511868,False,0.8083436969357284,0.3979385589014904,0.2531100506114134,0.34895139048709617,1.2190849251287648e-11,1.0195938830401125e-16,1952.7591433960201,-0.43302490866699656,-1.8660498173339721,1.17251960642002,0.9928741717248619,2.489828975913653,3.898570338149521,1.2190849251287648e-11
UGC02953,0.09,0.026865671641791045,231.0,67.88712521531603,68.36761991599191,11.578415310785548,1.0142057903671104,10.564209520418437,False,0.33685452200476,0.9837869507356845,0.01609102626670952,0.00012202299760602596,1.6593439079714835e-09,2.4442689283256294e-14,8.145671920892598,1.0235298622272968,1.0470597244545963,1.17251960642002,0.9211687746549654,0.013152432450235826,1.0142057903671315,1.6593439079714835e-09
UGC02953,0.17,0.05074626865671642,231.0,130.16461224157663,130.53511409641163,3.149474539734229,1.0057009220638247,2.143773617670404,False,0.33685452200476,0.9839462414112006,0.0160059553152893,4.780327351009785e-05,3.229542579390797e-09,2.4811218070522785e-14,8.024681706468433,0.8056757539075488,0.6113515078150975,1.17251960642002,0.9770634521407702,0.004976250358632059,1.0057009220638249,3.229542579390797e-09
UGC02953,0.26,0.07761194029850746,231.0,172.30738222722786,172.7128460841154,1.7972818593030346,1.0047118226601297,0.7925700366429049,False,0.33685452200476,0.9791032318641921,0.020865079162112703,3.1688973695170186e-05,3.700313321950246e-09,2.1475071318015334e-14,9.271313925681698,0.4866063398909297,-0.026787320218140565,1.17251960642002,0.9867679917413463,0.0040724313241040965,1.00471182266013,3.700313321950246e-09
UGC02953,0.34,0.10149253731343284,231.0,190.64769571122542,191.14327093169828,1.4681175788315421,1.005205615782708,0.4629119630488341,False,0.33685452200476,0.971732071210551,0.028240417371019046,2.751141842989282e-05,3.464082943845069e-09,1.8170075074456314e-14,10.957694283037009,0.3058700458680317,-0.3882599082639473,1.17251960642002,0.9891703837134301,0.004488289813746277,1.005205615782708,3.464082943845069e-09
UGC02953,0.43,0.12835820895522387,232.0,201.8703708571419,202.49744466453527,1.3207809855805082,1.0062222876039528,0.31455869797655533,False,0.33685452200476,0.9612783588434387,0.03869510130655678,2.653985000449711e-05,3.0710068448657854e-09,1.521276664736031e-14,13.087831581264082,0.21447233251199904,-0.5710553349759664,1.17251960642002,0.9903393811848145,0.005358533105883278,1.0062222876039528,3.0710068448657854e-09
UGC02953,0.51,0.15223880597014924,232.0,208.64070798863773,209.3967195517086,1.2364537448683088,1.007260148586232,0.2291935962820768,False,0.33685452200476,0.950891726887157,0.04907997071195612,2.830240088687858e-05,2.7658714898402655e-09,1.3256624349601473e-14,15.019066884225975,0.1880725842058304,-0.6238548315883321,1.17251960642002,0.9909598362572659,0.006248407466570618,1.007260148586232,2.7658714898402655e-09
UGC02953,0.6,0.1791044776119403,232.0,214.94117711597283,215.84708538608427,1.1650289675565282,1.0084471234316723,0.15658184412485587,False,0.33685452200476,0.9385256884884933,0.0614426228446019,3.16886669047763e-05,2.4951236562972564e-09,1.1608402306976281e-14,17.151553030348467,0.1692116935516701,-0.6615766128966527,1.17251960642002,0.9914875440699537,0.007266101565209177,1.0084471234316723,2.4951236562972564e-09
UGC02953,0.69,0.20597014925373133,232.0,219.71896440680766,220.78420330205284,1.1149127524056186,1.0097198813717376,0.10519287103388097,False,0.33685452200476,0.9251916950334835,0.07477111359410585,3.719137241054831e-05,2.2672012604844698e-09,1.0318641663933785e-14,19.295381528911367,0.15155170376158367,-0.6968965924768185,1.17251960642002,0.9918609300605087,0.008357763302474855,1.0097198813717378,2.2672012604844698e-09
UGC02953,0.77,0.2298507462686567,233.0,223.29174664550413,224.5036608776965,1.0888461008992132,1.010884442242231,0.07796165865698224,False,0.33685452200476,0.9129121009456694,0.08704397120591144,4.392784841912646e-05,2.098257068789927e-09,9.396930698567646e-15,21.18799575653696,0.13451080178217367,-0.7309783964356455,1.17251960642002,0.9921262777724742,0.00935662260885259,1.010884442242231,2.098257068789927e-09
UGC02953,0.86,0.25671641791044775,233.0,226.32066377156107,227.70764602358426,1.0598964210663275,1.0122943456939388,0.0476020753723887,False,0.33685452200476,0.8983385947799178,0.10160890106514871,5.250415493345977e-05,1.929985487724005e-09,8.527659187461795e-15,23.34780546324632,0.11782405074382751,-0.764351898512345,1.17251960642002,0.9923446107253873,0.01056629645811134,1.0122943456939386,1.929985487724005e-09
UGC02953,0.95,0.2835820895522388,234.0,228.90697647734552,230.47489224480086,1.044993662887122,1.0137460690005382,0.031247593886583713,False,0.33685452200476,0.8834168665891473,0.11651992573625665,6.320767459600977e-05,1.7873044267830953e-09,7.807994558697872e-15,25.499777986388246,0.1327839279023877,-0.7344321441952104,1.17251960642002,0.9925259735436197,0.011811811982101891,1.0137460690005384,1.7873044267830953e-09
UGC02953,1.03,0.3074626865671642,235.0,231.660842180978,233.38375897361485,1.0290357497323792,1.0149297882834245,0.014105961448954707,False,0.33685452200476,0.8707892567234106,0.12913622033399555,7.452294259398246e-05,1.6883874497417081e-09,7.288186617325283e-15,27.31847278614174,0.13380284753376515,-0.7323943049325123,1.17251960642002,0.9927097733936007,0.01282659074310122,1.0149297882834245,1.6883874497417081e-09
UGC02953,1.11,0.3313432835820896,235.0,233.7627883560598,235.64951606973304,1.010613200521985,1.0162073846798605,-0.0055941841578754925,False,0.33685452200476,0.8575643627329421,0.14234947961250535,8.615765455251962e-05,1.5952614019722897e-09,6.82427435602984e-15,29.175574922452988,0.13255150465453625,-0.7348969906909701,1.17251960642002,0.9928482919062582,0.01392226620671412,1.0162073846798605,1.5952614019722897e-09
UGC02953,1.2,0.3582089552238806,236.0,236.4175445689258,238.4839495007043,0.9964708554071697,1.0175573740119925,-0.0210865186048228,True,0.33685452200476,0.8429991308300137,0.15690208428291216,9.878488707419185e-05,1.5093231632101973e-09,6.384141946665743e-15,31.186983220150456,0.14069413167678846,-0.7186117366464089,1.17251960642002,0.9930161006673125,0.01507936859127406,1.0175573740119925,1.5093231632101973e-09
UGC02953,1.29,0.3850746268656716,237.0,238.76883699511544,241.01918412912212,0.9852385670898802,1.0189384150100427,-0.03369984792016245,True,0.33685452200476,0.8281750480190778,0.1717118125832332,0.00011313939768894474,1.4320878365411187e-09,5.997800443993515e-15,33.19585731884654,0.12824717825601084,-0.7435056434879641,1.17251960642002,0.993161253034353,0.01626311556177867,1.0189384150100425,1.4320878365411187e-09
UGC02953,1.38,0.41194029850746267,238.0,240.71281930964957,243.1540339777538,0.977587129257265,1.020386064973922,-0.04279893571665705,True,0.33685452200476,0.8131968192112787,0.18667458843464868,0.0001285923540726507,1.3605779579588043e-09,5.652287077443e-15,35.22505581153066,0.10603771381124716,-0.7879245723774773,1.17251960642002,0.9932800084351094,0.017504172957324787,1.0203860649739223,1.3605779579588043e-09
UGC02953,1.46,0.43582089552238806,238.0,241.9936953724208,244.61342531621526,0.9672657522491022,1.021768418637461,-0.05450266638835877,True,0.33685452200476,0.7994415521472568,0.2004108913433682,0.00014755650937510822,1.299748501851046e-09,5.371001504195279e-15,37.06983280682474,0.08223829104622382,-0.8355234179075808,1.17251960642002,0.9933594228158121,0.01868961484859861,1.0217684186374607,1.299748501851046e-09
UGC02953,1.55,0.4626865671641791,239.0,243.00282257619972,245.83346885751018,0.9673266785315403,1.023432919875114,-0.05610624134357367,True,0.33685452200476,0.7834927371668264,0.2163392847802581,0.00016797805291548484,1.2345111487884934e-09,5.0802337837099855e-15,39.19152862692142,0.05847009156415339,-0.8830598168716506,1.17251960642002,0.993424739796392,0.020117375519273832,1.0234329198751142,1.2345111487884934e-09
UGC02953,1.63,0.48656716417910445,240.0,243.6044376032588,246.63079882195427,0.9706263849850615,1.025000856999995,-0.05437447201493362,True,0.33685452200476,0.7688952760372337,0.23091342033091922,0.00019130363184702146,1.1797415205817686e-09,4.842857265609954e-15,41.11253271484689,0.038554453090966945,-0.9228910938180661,1.17251960642002,0.9934669079456251,0.02146255282077995,1.0250008569999953,1.1797415205817686e-09
UGC02953,1.72,0.5134328358208955,241.0,243.9615396327872,247.21820643006882,0.9758686223812916,1.0268763968805112,-0.05100777449921967,True,0.33685452200476,0.7518489106750218,0.24793463906134325,0.00021645026363499692,1.1212910673107357e-09,4.596179664214743e-15,43.319048059828134,0.019550820003331637,-0.9608983599933651,1.17251960642002,0.9934977155904283,0.02307193711043245,1.0268763968805112,1.1212910673107357e-09
UGC02953,1.8,0.5373134328358209,242.0,244.10613548208903,247.5746995973121,0.9828185419236193,1.0286203945559595,-0.04580185263234027,True,0.33685452200476,0.7363797076805629,0.2633768023828814,0.00024348993655560482,1.0727263876287177e-09,4.394508091778085e-15,45.307034054217304,0.004542998364428286,-0.9909140032712003,1.17251960642002,0.9935163066059903,0.02456860530543305,1.0286203945559598,1.0727263876287177e-09
UGC02953,1.89,0.5641791044776119,243.0,244.05172771361404,247.76806987102086,0.9913996795547213,1.0306872467669415,-0.039287567212220154,True,0.33685452200476,0.7186583752817371,0.2810704477956183,0.0002711769226445324,1.0211888096781163e-09,4.184312970225906e-15,47.58299132556853,-0.011264599348564275,-1.0225291986970433,1.17251960642002,0.9935263575470707,0.026342586753731,1.0306872467669417,1.0211888096781163e-09
UGC02953,1.98,0.591044776119403,244.0,243.85143698571883,247.82398226182428,1.0012188426778879,1.0328470759056427,-0.031628233227754876,False,0.33685452200476,0.7009464739423064,0.29875137887174885,0.000302147185944782,9.731718238771383e-10,3.9908389956879034e-15,49.88979209155087,-0.021682210099754684,-1.043364420199481,1.17251960642002,0.993529259398036,0.028196547769966218,1.032847075905643,9.731718238771383e-10
UGC02953,2.07,0.617910447761194,246.0,243.57479103963118,247.8103890170235,1.0200126008772612,1.0350810116761964,-0.015068410798935172,False,0.33685452200476,0.6832821215381135,0.31637981548328786,0.00033806297859858604,9.28749108957079e-10,3.812993557309326e-15,52.216749064276264,-0.028484479276343677,-1.056968958552602,1.17251960642002,0.9935285540882998,0.030114221631143433,1.0350810116761961,9.28749108957079e-10
UGC02953,2.15,0.6417910447761194,247.0,243.2886428298699,247.76322573016347,1.0307426225816603,1.0371224178762757,-0.006379795294615409,False,0.33685452200476,0.6675946370960227,0.3320292540832094,0.00037610882076793707,8.920912708556272e-10,3.666801953757704e-15,54.29857687342105,-0.031964579151022576,-1.0639291583020736,1.17251960642002,0.9935261060446614,0.0318666828727834,1.037122417876276,8.920912708556272e-10
UGC02953,2.23,0.6656716417910448,248.0,242.9964447888076,247.7138501459927,1.0416061187807437,1.0392038326020314,0.0024022861787122984,False,0.33685452200476,0.6520218266013535,0.34755683103772733,0.0004213423609191653,8.580232466018969e-10,3.531011523018864e-15,56.38671141902686,-0.03268437191947271,-1.0653687438389738,1.17251960642002,0.99352354168476,0.03365350095510285,1.0392038326020314,8.580232466018969e-10
UGC02953,2.32,0.6925373134328358,249.0,242.68459475211853,247.67879000831516,1.0527233997904062,1.041581402561271,0.011141997229135114,False,0.33685452200476,0.6345564599538948,0.3649759902300235,0.00046754981608178,8.226223619739871e-10,3.389676888284669e-15,58.73778956745282,-0.03064755089906157,-1.0612951017982368,1.17251960642002,0.993521719885702,0.03569452892504102,1.0415814025612713,8.226223619739871e-10
UGC02953,2.4,0.7164179104477612,251.0,242.44531872156244,247.68770072460777,1.071815015915102,1.0437134435272042,0.0281015723878979,False,0.33685452200476,0.6191890682640568,0.38029308586072025,0.0005178458752230286,7.93634323963059e-10,3.2734569928921265e-15,60.82319950989025,-0.025696675840478633,-1.051393351680872,1.17251960642002,0.9935221829780972,0.037524709389184306,1.0437134435272044,7.93634323963059e-10
UGC02953,2.49,0.7432835820895523,252.0,242.24900437359904,247.77145790016368,1.082124126476582,1.0461128839030462,0.03601124257353572,False,0.33685452200476,0.6017791989527906,0.39764822343126177,0.00057257761594766,7.637104493150829e-10,3.1525844710481465e-15,63.15520792358889,-0.013574899745378843,-1.0271497994908145,1.17251960642002,0.9935265334410874,0.03958427547605727,1.0461128839030467,7.637104493150829e-10
UGC02953,2.58,0.7701492537313432,253.0,242.20217282262357,248.00207194067022,1.091151295164522,1.0484664753339832,0.042684819830538734,False,0.33685452200476,0.58424232895541,0.4151324324714404,0.0006252385731497732,7.367844343295807e-10,3.0420223970045212e-15,65.45057918106686,0.006638937034864512,-0.9867221259304415,1.17251960642002,0.9935384892803324,0.04160414751835051,1.0484664753339836,7.367844343295807e-10
UGC02953,2.67,0.7970149253731342,254.0,242.35427153239945,248.4259218502153,1.0984140413273598,1.0507332193050405,0.04768082202231927,False,0.33685452200476,0.5664979460055669,0.43282508472479264,0.0006769692696405394,7.128434676599164e-10,2.941328259463415e-15,67.69123001662021,0.029723135544600154,-0.940553728910686,1.17251960642002,0.993560377118604,0.043548985709004825,1.0507332193050407,7.128434676599164e-10
UGC02953,2.75,0.8208955223880596,256.0,242.63741904331246,248.94576261243074,1.1131773862405816,1.0526740605763396,0.06050332566424199,False,0.33685452200476,0.5506531548065854,0.44861695473657714,0.0007298904568375032,6.93724351852943e-10,2.8590987927097444e-15,69.6380720643171,0.05030027525428693,-0.8993994494915114,1.17251960642002,0.9935870707880061,0.0452137734372384,1.0526740605763403,6.93724351852943e-10
UGC02953,2.83,0.844776119402985,257.0,243.06041512348324,249.60012756849082,1.117989632123437,1.0545353321878956,0.06345429993554141,False,0.33685452200476,0.5347032052662504,0.4645107324181139,0.0007860623156357751,6.764662181194451e-10,2.7831196526829615e-15,71.53919076881452,0.07195144916026663,-0.8560971016793815,1.17251960642002,0.9936204374321314,0.046809859063609384,1.0545353321878965,6.764662181194451e-10
UGC02953,2.92,0.8716417910447761,259.0,243.70190188014539,250.49479988383095,1.129488181989922,1.0565245481448862,0.0729636338450359,False,0.33685452200476,0.516782756634965,0.4823770280855179,0.000840215279517201,6.590814125214182e-10,2.704457402411081e-15,73.61999031237076,0.08891946682641105,-0.822161066347121,1.17251960642002,0.9936656386558161,0.048515075741687126,1.0565245481448866,6.590814125214182e-10
UGC02953,3.0,0.8955223880597015,260.0,244.315274737377,251.33129123476402,1.1325188925465584,1.0582587903252687,0.07426010222128965,False,0.33685452200476,0.5014097117038487,0.49769666059265244,0.0008936277034987967,6.447391820047526e-10,2.6389638662494814e-15,75.44708372558692,0.09515997438818147,-0.8096800512237223,1.17251960642002,0.993707468182975,0.05000147265440125,1.0582587903252694,6.447391820047526e-10
UGC02953,3.09,0.9223880597014925,262.0,245.02054285304325,252.2867777549502,1.1433984185138175,1.0601906856352177,0.08320773287859984,False,0.33685452200476,0.4849816802042993,0.5140706326801014,0.000947687115599365,6.295795231413608e-10,2.5694968912013462e-15,77.48681403254575,0.0925048641774282,-0.8149902716452289,1.17251960642002,0.9937547442699897,0.05165709290670369,1.060190685635219,6.295795231413608e-10
UGC02953,3.18,0.9492537313432836,263.0,245.63778878666042,253.1586126627602,1.1463603027737483,1.0621725058041052,0.08418779696964318,False,0.33685452200476,0.46972362819257146,0.529275223592227,0.0010011482152015821,6.14847365868173e-10,2.5030650573156558e-15,79.54332916110653,0.08286306758867568,-0.834273864822535,1.17251960642002,0.9937974190382222,0.053355647353158855,1.062172505804106,6.14847365868173e-10
UGC02953,3.27,0.9761194029850746,264.0,246.17464193129237,253.95431932689036,1.150061920783603,1.0642032425818664,0.08585867820173654,False,0.33685452200476,0.45544973950913226,0.5434964148111522,0.0010538456797156625,6.005414046071734e-10,2.4394933608750218e-15,81.6161793915714,0.07245240884405746,-0.8550951823118567,1.17251960642002,0.9938359876168488,0.055096261372152996,1.0642032425818675,6.005414046071734e-10
UGC02953,3.35,1.0,266.0,246.57632414731145,254.59032755392997,1.1637522273987941,1.0660585352179126,0.09769369218088153,False,0.33685452200476,0.4434759981291268,0.5554178323313923,0.001106169539480873,5.881146790029116e-10,2.3851222579324192e-15,83.4766968877805,0.06131107839730987,-0.8773778432054087,1.17251960642002,0.9938665579098307,0.05668664426060497,1.0660585352179137,5.881146790029116e-10
UGC02953,3.43,1.0238805970149254,267.0,246.89841641857493,255.1514376579983,1.169461459543089,1.067970927966401,0.10149053157668808,False,0.33685452200476,0.43238306875528776,0.5664621021118732,0.0011548291328391165,5.75899321774817e-10,2.3325355023682135e-15,85.35866980955944,0.051094587563017324,-0.8978108248737904,1.17251960642002,0.9938933401140944,0.05832614928474758,1.067970927966403,5.75899321774817e-10
UGC02953,4.21,1.2567164179104477,280.0,247.63104978980326,258.39566780398076,1.2785151102161183,1.0888304523096928,0.18968465790642552,False,0.33685452200476,0.35090687016256483,0.6474902762918241,0.0016028535456111058,4.71989329020956e-10,1.9060183665238864e-15,104.45971101990848,0.003674543265901775,-0.9926509134679691,1.17251960642002,0.9940448117027211,0.07621418274836379,1.0888304523096979,4.71989329020956e-10
UGC02953,4.29,1.2805970149253731,282.0,247.64355983954036,258.67444060636547,1.2967138217165375,1.0910708691278848,0.20564295258865273,False,0.33685452200476,0.34431730138883526,0.6540346461960325,0.0016480524151322813,4.6323446386191047e-10,1.870569394827232e-15,106.43931645428877,-0.003761918820032406,-1.0075238376401217,1.17251960642002,0.9940575643347439,0.07813539882460897,1.091070869127891,4.6323446386191047e-10
UGC02953,4.38,1.3074626865671641,283.0,247.58767174477813,258.92411720499047,1.3065163211554245,1.093671705846457,0.2128446153089676,False,0.33685452200476,0.3374695545610009,0.6608389508706867,0.0016914945683124418,4.535111817398948e-10,1.8317195623835004e-15,108.6968397644038,-0.008688121300309604,-1.017376242600676,1.17251960642002,0.9940689512709165,0.08036589884204014,1.093671705846464,4.535111817398948e-10
