system,target_kind,fraction_max,length_over_R80,radius_exponent,width_over_R80,external_direction_mix,tensor_axis_ratio,tensor_orientation,shape_gate,candidate_id,changed_parameter,changed_level,jensen_shannon,pearson,normalized_RMSE,centroid_offset_kpc
MACS J0257.1-2325,lenstool_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.2671366909276547,-0.3367804707068585,0.9782879984716057,26.60604226687116
MACS J0257.1-2325,lenstool_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.14983879485021306,0.4396039717462401,0.7386723552035924,22.02487703585183
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.14120728843763675,0.5126875483518981,0.71044679347387,22.503697706024937
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.12564772913046784,0.6329014196092466,0.655578447224937,24.53626371842304
MACS J0257.1-2325,lenstool_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.1112033882196421,0.6942002996336774,0.6115578097682299,30.96335489603573
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.1558523392712628,0.5015844005304575,0.7400332589184022,18.50720324070947
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.13311660852806081,0.6124304933091096,0.6534425839958633,19.682983529749375
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.15083470569454524,0.43369467463739697,0.7445456437213925,21.802897223586754
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.17520310772930658,0.19784304020396795,0.8084469446072996,23.074051871672484
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.14050305569925658,0.5212118999755682,0.709373318145177,24.733480796026242
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.15782961361908313,0.33964995018644456,0.7733174972810016,40.47152291859345
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.17940894423394224,0.23325869961249054,0.8094833313258231,40.61804118855492
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.18560786174848137,0.19600410300067378,0.8198822690083306,40.19299635187005
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.1366351734719412,0.5741048545334925,0.6833178958715844,20.640047835839663
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.13568211364900734,0.5749759837412748,0.6835005249788711,20.60905127653264
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.13596191015782505,0.5637249265940749,0.690347711807772,21.17817057966787
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.13977640252348456,0.5284869605847317,0.7060602561853676,21.725729542573067
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.14154089392805738,0.5489928625871545,0.692040087188528,21.140358135521957
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.13731560615490124,0.5680688131294903,0.6872837636322967,19.73503457234538
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.11965619834072289,0.6685719271199653,0.6328025162915241,16.903637511530064
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.12757173025104177,0.6247759397940505,0.6590471563291711,18.927563504220494
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.15037180105998674,0.4628107187279115,0.7304493727560396,24.866570666806517
MACS J0257.1-2325,lenstool_best,,,,,,,,,LOCAL75,control,LOCAL75,0.2430311734151804,-0.16771345732130238,0.953370888362718,44.189970919487955
MACS J0257.1-2325,lenstool_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.10554181501389465,0.6783943999912638,0.6119849610332264,48.090125573994406
MACS J0257.1-2325,lenstool_best,,,,,,,,,C0351,control,C0351,0.13411976059008823,0.5288154566240192,0.698983655871934,35.84536427190007
MACS J0257.1-2325,lenstool_best,,,,,,,,,W060,control,W060,0.12887272235353,0.5618720465263196,0.6799599681237705,34.968384016968244
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.18042857831529852,0.4865217417866567,0.738273783258714,14.10745304074386
MACS J0257.1-2325,glafic_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.2247629264131072,0.13153447652439582,0.8542561086628342,26.76742374330335
MACS J0257.1-2325,glafic_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.2005155358916505,0.32995918374192146,0.7933836868016327,20.334371433846847
MACS J0257.1-2325,glafic_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.1638180448016328,0.590163300736935,0.6897435164878332,8.284846174599386
MACS J0257.1-2325,glafic_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.14314905659160454,0.6795119273679572,0.6259575131730029,5.176827889858595
MACS J0257.1-2325,glafic_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.1758218178724379,0.4562504667981885,0.7479032108445042,26.18736845010455
MACS J0257.1-2325,glafic_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.15962582892107754,0.6219449402523114,0.6753696766607902,16.951000704962397
MACS J0257.1-2325,glafic_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.24123341534078524,-0.038060536896745954,0.9003241944076982,18.032691274964193
MACS J0257.1-2325,glafic_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.3050232211715638,-0.3703280202975289,0.99518901340668,23.247661098285576
MACS J0257.1-2325,glafic_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.19225591496275796,0.3548874129941403,0.7854216601876244,16.005110941807967
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.18410176390823435,0.42855949578801594,0.7599972744441468,16.423210354579638
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.17205597039547219,0.5418654509733957,0.714729589435958,16.471584391763493
MACS J0257.1-2325,glafic_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.1566023507980553,0.6096883966151868,0.676164617914388,23.352947248236976
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.19849335604662957,0.43668578288368215,0.7874919470878482,11.695992413068117
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.17816530865020275,0.5321155664053829,0.7121517810090199,12.982697950748614
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.19426901229477928,0.34313783751157034,0.7893907516454767,14.846842103230172
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.21612993818107565,0.11632747737212712,0.8435867513180335,16.084109908226324
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.185253263971843,0.4279359196356924,0.761156529714497,17.3324445406419
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.19714240051702248,0.2689187227888006,0.8120142860132554,34.45005042642293
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.22041651440219984,0.15979571889361593,0.8469497374989818,35.632716160087114
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.2255386492211417,0.126405470887358,0.8551091404267155,35.17567658669573
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.17977348210985322,0.4904485205190976,0.7361247459574033,14.118470435657029
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.1799811124986721,0.48867716663756827,0.7371078955830223,13.877696823386527
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.18237874293216744,0.47093050126526154,0.7448784486849491,14.234279869433825
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.18729180843581894,0.4321854531691556,0.759454012519711,14.305529907055881
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.1856860928933448,0.4648341664648443,0.7449803746289066,14.556839680616832
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.18182918528045822,0.4801480646901034,0.7408092179670597,13.378896975602025
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.16505136083380934,0.5834712678819999,0.6934310370242095,8.730409221466221
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.1727928569962392,0.5377264284618093,0.716276311276425,11.495734997746974
MACS J0257.1-2325,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.19507439207824778,0.37456818255437024,0.7788647508589877,18.735911477471888
MACS J0257.1-2325,glafic_best,,,,,,,,,LOCAL75,control,LOCAL75,0.28455249679270983,-0.21920691342678922,0.9769132183478321,39.70811297846544
MACS J0257.1-2325,glafic_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.1442493341553248,0.6155868536360437,0.6709669321833929,42.48476772534531
MACS J0257.1-2325,glafic_best,,,,,,,,,C0351,control,C0351,0.18944804427761439,0.4239960954982102,0.7678213315931026,27.956360688044665
MACS J0257.1-2325,glafic_best,,,,,,,,,W060,control,W060,0.17962153977430126,0.46459359755895474,0.7443376006873834,27.14936952158796
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.03949177800553801,0.8903276993554283,0.5248824981807717,19.63171519055759
MACS J0553.4-3342,lenstool_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.038459534694315387,0.9002451739478641,0.49894924379496697,17.84397379474755
MACS J0553.4-3342,lenstool_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.03882293327021587,0.8958230467508878,0.5106876712881563,18.714783815848854
MACS J0553.4-3342,lenstool_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.04049834073106463,0.8836846741107218,0.5416888987432712,20.597763203002934
MACS J0553.4-3342,lenstool_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.043044516735732355,0.8698779115256439,0.5759099447788226,22.326182664350892
MACS J0553.4-3342,lenstool_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.043196639811814076,0.8821787333634686,0.4698003518931309,32.69656465005354
MACS J0553.4-3342,lenstool_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.03987267279614035,0.8984567940882798,0.4784457635661941,27.80987653005042
MACS J0553.4-3342,lenstool_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.03626412859844756,0.898444677343037,0.5086022987677876,15.202549456303057
MACS J0553.4-3342,lenstool_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.03149079359560922,0.9141728985290073,0.4507746944042919,11.476245527475506
MACS J0553.4-3342,lenstool_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.03660200654874961,0.8955601303446818,0.5106898861937216,16.131841067922515
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.03734636939838608,0.8936822844212934,0.5148776254780351,17.686008714582645
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.041809519806666626,0.8902789342738335,0.5100627683697956,27.67584431494957
MACS J0553.4-3342,lenstool_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.04575727928732658,0.8727253824073095,0.5207669702879253,32.61133654062279
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.05177223108366685,0.8331793330726797,0.6980384461394107,20.09390423092845
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.04473676002951928,0.8704978120528319,0.5922615955417856,19.860159295879214
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.033629997660763584,0.9064130398383995,0.45878594133438416,19.46093925202327
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.028526970212815132,0.9161905445015291,0.4025940997234005,18.68061813247335
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.03665996669215349,0.8946261845608056,0.49273673016984826,19.91946921775224
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.03382726112089432,0.8983567759782017,0.4423355800326966,21.483399800546454
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.03262585861367761,0.9046448611591517,0.41021918367323845,20.72594535150958
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.033533099201625644,0.9045093157381783,0.39161950674423085,19.80489648653277
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.03982957717618252,0.8915576656248668,0.5220739514472975,20.151267976478117
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.03956922516177837,0.891145783970263,0.5233537802228704,19.86348114658467
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.038800521883803965,0.8897391063693859,0.5213923538625228,19.23841030686105
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.03737516426273882,0.8901534853035187,0.5115063239578415,18.983163282861067
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.04031483642699438,0.8896375994241597,0.5313973295981727,20.219678437240226
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.03980872224451329,0.8897132617719271,0.5252146652465948,19.90995463971992
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.04884721477348378,0.8446630009569507,0.6373179132290192,24.997359468158105
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.0418722283253866,0.8758890630509772,0.5610981636320587,21.60832593021926
MACS J0553.4-3342,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.038418450799396237,0.9010732701499629,0.4967035165709314,17.660222964523424
MACS J0553.4-3342,lenstool_best,,,,,,,,,LOCAL75,control,LOCAL75,0.015565204238037087,0.9378721654083861,0.24869753494107463,10.523475800955662
MACS J0553.4-3342,lenstool_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.05607729330942489,0.7634649634565474,0.5656336666026255,27.76028293365757
MACS J0553.4-3342,lenstool_best,,,,,,,,,C0351,control,C0351,0.04492121043965318,0.8664223741198029,0.5607358361624987,28.754282338731244
MACS J0553.4-3342,lenstool_best,,,,,,,,,W060,control,W060,0.03287921281418771,0.8850651555233201,0.4446776696245228,27.175793549173882
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.03621544580697908,0.907967863466075,0.3956224706375759,6.31910555059504
MACS J0553.4-3342,glafic_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.03573305120453144,0.9148289210830325,0.37492595848124183,4.953310127729777
MACS J0553.4-3342,glafic_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.03583224668320763,0.9119198671643044,0.3839996818493473,5.582712919618887
MACS J0553.4-3342,glafic_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.03691339307116392,0.9028940020060453,0.4099382659201464,7.149753623375247
MACS J0553.4-3342,glafic_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.038887057204295555,0.8917455084131803,0.4401186449216159,8.722267602112183
MACS J0553.4-3342,glafic_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.03726314097869034,0.9191699770210237,0.3334968046380702,18.853477906006336
MACS J0553.4-3342,glafic_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.034423164089040226,0.9252055184310385,0.34078735937025156,13.967721554360438
MACS J0553.4-3342,glafic_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.03434056808916626,0.9112370750833743,0.3861280162371224,4.279471752817672
MACS J0553.4-3342,glafic_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.030147094036050433,0.9242773884547124,0.3389305698029254,6.762733023215123
MACS J0553.4-3342,glafic_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.03471585105054846,0.9098887984673754,0.3873216234159481,4.055197046615139
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.03522685302454964,0.909555987107326,0.3890563431943219,4.891499135758815
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.03596279663326062,0.9147990058356104,0.37358935808154253,13.830550813299443
MACS J0553.4-3342,glafic_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.03825829770540003,0.9046421095879917,0.3835605027711584,18.791739003434827
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.045193765914730503,0.8658765784717788,0.5381411694577456,6.7740219353997
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.03945433760591077,0.8957546785621227,0.4459863512093866,6.547078674642121
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.033314406383130546,0.9170324636073375,0.35065430193537306,6.161952845039009
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.03175689203598554,0.9229408667975509,0.3157645417625387,5.497110607936694
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.03606383384585529,0.9056661893817182,0.3820477796827648,6.412443652909352
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.03725794824253636,0.9061028051030802,0.35405590330689074,7.702965676324462
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.03791231691166565,0.9109613045073983,0.33325154604912366,7.066523173657999
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.04056952385748157,0.9129406793059865,0.3209175790320158,6.200673995760496
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.036011537039393235,0.9095346492805071,0.3920902570622851,6.726373758212498
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.03599085510200068,0.9092449270938973,0.39309967133747553,6.455866845427551
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.03630730892045813,0.9063223890846865,0.39556016788084175,6.015746527918264
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.036057653242221314,0.9054467944445568,0.3908081231945633,5.848767826677688
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.0355841028882115,0.9130136175527581,0.390727388602768,6.763503492158031
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.03633976173923341,0.9075248824195531,0.39606849202704836,6.527981098529417
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.04374309700820324,0.8702566848292558,0.49584132138109854,11.267495302173087
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.037955875796505625,0.8966760857054198,0.42693256862684864,8.058935899963394
MACS J0553.4-3342,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.035746715518538946,0.9153319791393111,0.37327273158199936,4.832051178679674
MACS J0553.4-3342,glafic_best,,,,,,,,,LOCAL75,control,LOCAL75,0.03055659595322959,0.9104096279727549,0.30822636771518774,8.782492255691336
MACS J0553.4-3342,glafic_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.0727304329079308,0.7392365889003116,0.5536908260824037,13.947194764282179
MACS J0553.4-3342,glafic_best,,,,,,,,,C0351,control,C0351,0.038756442836055296,0.8938253040952719,0.4232127565454921,14.91097796802778
MACS J0553.4-3342,glafic_best,,,,,,,,,W060,control,W060,0.03346496784961634,0.8970819778003529,0.3608659677591248,13.347828963519621
RXC J0032.1+1808,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.06106184977328467,0.6044461529126084,0.5759420359535194,17.09912103541232
RXC J0032.1+1808,lenstool_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.04954512009220126,0.7456532076739787,0.4754704429558211,14.778803388751038
RXC J0032.1+1808,lenstool_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.05297458586076563,0.6811016824447189,0.5120965451305908,15.94347741103083
