candidate_id,family,feature,fixed_slope,parameter_count,predicted_sign,mean_fold_improvement_fraction,median_fold_improvement_fraction,fold_wins,q_min,q_median,q_max,cv_equal_galaxy_RMSE_km_s,cv_pooled_RMSE_km_s,improvement_vs_constant_fraction,rank
inverse_hill0_m0.5__pair_proximity_L3p0R80,inverse_hill_zero_floor,pair_proximity_L3p0R80,0.5,2,inverse,-0.0029245377276747586,8.769340621228583e-05,2,1.1481919668809386,1.215302330733386,1.3347449302609735,12.620215978909977,12.716161527095272,-0.0004575466922842608,313
inverse_hill0_m4__mean_volume_R80,inverse_hill_zero_floor,mean_volume_R80,4.0,2,inverse,-0.0005964983785340661,-0.0005503038993177611,1,1.2098486642178565,1.224992411172852,1.2338152906589983,12.620674646579987,12.676809727480668,-0.0004939072056584504,314
direct_hill_m2__pair_proximity_L0p3R80,direct_hill_wrong_sign_control,pair_proximity_L0p3R80,2.0,2,direct_wrong_sign,-0.0005251230767610859,-0.0006368874033909622,1,1.159864885702026,1.2244737397453054,1.2328971699870286,12.6207279530653,12.67856910212448,-0.0004981330347257895,315
direct_hill_m2__pair_proximity_L0p1R80,direct_hill_wrong_sign_control,pair_proximity_L0p1R80,2.0,2,direct_wrong_sign,-0.0007696428840242575,-0.0004655136284777983,1,1.1835340113911301,1.2244864861496654,1.2330932126972054,12.623135063206293,12.680758950995779,-0.0006889547694963749,316
inverse_hill0_m0.5__disk_volume_density,inverse_hill_zero_floor,disk_volume_density,0.5,2,inverse,-0.0038485478511808557,-0.006019655465822282,1,1.1588674638212704,1.2199914050942058,1.284678783924051,12.624077814916118,12.765520513035717,-0.000763690658670324,317
inverse_hill0_m1__pair_proximity_L100p0kpc,inverse_hill_zero_floor,pair_proximity_L100p0kpc,1.0,2,inverse,-0.0013466678760106765,-0.0014968226117644257,0,1.2070046432050408,1.2215413542727327,1.231350274715059,12.627268803771958,12.69024405717373,-0.001016653752770491,318
inverse_hill0_m1__pair_proximity_L300p0kpc,inverse_hill_zero_floor,pair_proximity_L300p0kpc,1.0,2,inverse,-0.0013463281012360828,-0.0014945390545745285,0,1.207004556879263,1.2215381767854172,1.2313470272591316,12.627274658157063,12.690265503760465,-0.0010171178544760018,319
inverse_hill0_m4__mean_surface_R80,inverse_hill_zero_floor,mean_surface_R80,4.0,2,inverse,-0.003419522314264095,-0.0014822466035658843,1,1.0279082484971465,1.2380507368944325,1.2547080685253245,12.627424047632116,12.832462943695964,-0.0010289605858493367,320
inverse_hill0_m4__acceleration_R80,inverse_hill_zero_floor,acceleration_R80,4.0,2,inverse,-0.003419519051623021,-0.0014822458623915402,1,1.0279083543719298,1.2380507319863088,1.254708063318715,12.627424069679321,12.832462827565685,-0.0010289623336239284,321
direct_hill_m1__disk_volume_density,direct_hill_wrong_sign_control,disk_volume_density,1.0,2,direct_wrong_sign,-0.000818681901203322,-0.0007916607782695317,1,1.1730591052564676,1.223686632214139,1.232287811018042,12.627465384617565,12.682115063201332,-0.0010322375423705843,322
inverse_hill0_m1__pair_proximity_L30p0kpc,inverse_hill_zero_floor,pair_proximity_L30p0kpc,1.0,2,inverse,-0.0013799703351424775,-0.0015232831255025392,0,1.2064954691925676,1.221592809250048,1.2313761671046544,12.627632425159257,12.690625574014781,-0.001045479547960415,323
direct_hill_m1__mean_volume_R80,direct_hill_wrong_sign_control,mean_volume_R80,1.0,2,direct_wrong_sign,-0.0007983413637244474,-0.0007593645184564846,2,1.2028581168103913,1.2226759623896704,1.2315357770145179,12.627756267446259,12.685844336079423,-0.0010552970463961753,324
inverse_hill0_m1__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,1.0,2,inverse,-0.001404075640610486,-0.001517177205977549,1,1.2063281911783137,1.2218514482683038,1.2313167043010922,12.627883074898907,12.690432536973711,-0.0010653496059711554,325
inverse_hill0_m1__pair_proximity_L1p0kpc,inverse_hill_zero_floor,pair_proximity_L1p0kpc,1.0,2,inverse,-0.0014943000539435758,-0.0016722801156633382,1,1.2007886366163047,1.2225218417418666,1.23137810535862,12.627971980197769,12.693590930211338,-0.0010723975025632715,326
inverse_hill0_m2__pair_surface_L3p0R80,inverse_hill_zero_floor,pair_surface_L3p0R80,2.0,2,inverse,-0.012568145594475721,0.003473371293976235,2,0.9681743879572576,1.2679287664329313,1.355280081328517,12.628090157582152,13.161660990173216,-0.001081765920366129,327
inverse_hill0_m1__pair_proximity_L3p0kpc,inverse_hill_zero_floor,pair_proximity_L3p0kpc,1.0,2,inverse,-0.001518702765329727,-0.0017179008327413703,1,1.2029943524480737,1.2221032431770085,1.231180956432604,12.628776002655247,12.6920650813536,-0.0011361357410084594,328
direct_hill_m1__pair_surface_L0p1kpc,direct_hill_wrong_sign_control,pair_surface_L0p1kpc,1.0,2,direct_wrong_sign,-0.0010852292504608951,-0.0009627997140586597,0,1.2068889903030253,1.2221381209853401,1.231592382529912,12.62978301797663,12.686837586323504,-0.001215966076685282,329
direct_hill_m1__pair_surface_L0p3kpc,direct_hill_wrong_sign_control,pair_surface_L0p3kpc,1.0,2,direct_wrong_sign,-0.0010933261072335054,-0.0010316163980997883,0,1.2068581989245322,1.2221740315976426,1.2314892553858425,12.630093003733986,12.686560309724355,-0.0012405399501302927,330
inverse_hill0_m1__pair_proximity_L0p3kpc,inverse_hill_zero_floor,pair_proximity_L0p3kpc,1.0,2,inverse,-0.0017940598581317746,-0.0015542376284530812,2,1.1942161627960328,1.2235382222672186,1.2320649658950882,12.630284561256817,12.696484093769422,-0.0012557255198275552,331
direct_hill_m1__pair_surface_L1p0kpc,direct_hill_wrong_sign_control,pair_surface_L1p0kpc,1.0,2,direct_wrong_sign,-0.0011443162811821117,-0.0011795579402460454,0,1.2067763154557904,1.2222480342042301,1.2312894326300865,12.63094510192898,12.686896851754218,-0.0013080893542871674,332
inverse_hill0_m1__pair_proximity_L0p1kpc,inverse_hill_zero_floor,pair_proximity_L0p1kpc,1.0,2,inverse,-0.0016106565712672716,-0.002213544875211637,1,1.1829440351201852,1.2247471419142202,1.2344132103455847,12.631002880337308,12.693670451574054,-0.0013126696914813607,333
direct_hill_m1__mean_surface_R80,direct_hill_wrong_sign_control,mean_surface_R80,1.0,2,direct_wrong_sign,-0.0012634341715451192,-0.0013043394090027638,0,1.2062983991224234,1.2224059917154604,1.230937807958963,12.631296508147576,12.689101357447159,-0.0013359468017299925,334
direct_hill_m1__acceleration_R80,direct_hill_wrong_sign_control,acceleration_R80,1.0,2,direct_wrong_sign,-0.0012634342786448927,-0.0013043395596917806,0,1.2062983992715388,1.2224059928304591,1.2309378088518015,12.631296509434454,12.68910135646974,-0.0013359469037461658,335
inverse_hill0_m2__pair_proximity_L1p0R80,inverse_hill_zero_floor,pair_proximity_L1p0R80,2.0,2,inverse,-0.0014606355431091844,2.875137412594597e-06,2,1.2080695137847683,1.222907991428891,1.2339069893497043,12.631315523421328,12.693349913596274,-0.0013374542223762997,336
direct_hill_m1__pair_surface_L0p1R80,direct_hill_wrong_sign_control,pair_surface_L0p1R80,1.0,2,direct_wrong_sign,-0.001131587498808373,-0.001166273989940625,0,1.206406736150372,1.2223040294513865,1.2314042435526489,12.631673794086364,12.687137233220673,-0.001365855843330488,337
inverse_hill0_m2__disk_volume_density,inverse_hill_zero_floor,disk_volume_density,2.0,2,inverse,-0.0016961340213566822,-0.0004903772637190329,2,1.1851506783862253,1.224579221184256,1.241871791622149,12.63181530815867,12.70591073467961,-0.001377074258438249,338
inverse_hill0_m1__pair_proximity_L0p1R80,inverse_hill_zero_floor,pair_proximity_L0p1R80,1.0,2,inverse,-0.0016288070185105363,-0.0005579775439832346,0,1.1768275601711087,1.2257171806762643,1.2362701876951845,12.632212015025916,12.725273319074454,-0.0014085228786380188,339
direct_hill_m1__pair_surface_L3p0R80,direct_hill_wrong_sign_control,pair_surface_L3p0R80,1.0,2,direct_wrong_sign,-0.001359590799271282,-0.001392527557044998,0,1.2058771181922918,1.2223022062358804,1.230986954766751,12.63281110943981,12.690637929470224,-0.0014560156100273947,340
inverse_hill0_m0.5__pair_proximity_L1p0R80,inverse_hill_zero_floor,pair_proximity_L1p0R80,0.5,2,inverse,-0.003255591264993085,0.0034355874963389876,2,1.1403343899986167,1.2179614269593964,1.2971769822860426,12.633140427983767,12.73776350178099,-0.0014821220746963348,341
direct_hill_m2__pair_proximity_L0p1kpc,direct_hill_wrong_sign_control,pair_proximity_L0p1kpc,2.0,2,direct_wrong_sign,0.0064709321409290865,0.018236059009557937,2,1.0300669457769431,1.2429144822734037,1.301056219356635,12.63436290470963,12.737121822366035,-0.001579032941205094,342
direct_hill_m1__R80,direct_hill_wrong_sign_control,R80,1.0,2,direct_wrong_sign,-0.0021652407403182083,-0.0015618132519615857,0,1.1451431637678875,1.2210717974679142,1.2312749297860806,12.63445533492805,12.694614360608353,-0.001586360272981091,343
inverse_hillfloor_m1__mean_volume_R80,inverse_hill_free_floor,mean_volume_R80,1.0,3,inverse,-0.009618232134814275,-0.006982941051798919,2,1.1219502861210056,1.2379243584095703,1.4298335765360641,12.635018781617001,12.919031801143396,-0.0016310270594339649,344
direct_hill_m1__pair_surface_L0p3R80,direct_hill_wrong_sign_control,pair_surface_L0p3R80,1.0,2,direct_wrong_sign,-0.001435641609497329,-0.0015283258308347314,0,1.206077310470154,1.222204411369267,1.2313943828420246,12.635268178221525,12.691494861167305,-0.0016507977761579529,345
direct_hill_m1__pair_surface_L3p0kpc,direct_hill_wrong_sign_control,pair_surface_L3p0kpc,1.0,2,direct_wrong_sign,-0.001502402491397381,-0.0015511198779962765,0,1.204653368921743,1.22228689108275,1.2311429104037128,12.635296941505484,12.691209412628845,-0.0016530779625314462,346
direct_hill_m1__disk_surface_density,direct_hill_wrong_sign_control,disk_surface_density,1.0,2,direct_wrong_sign,-0.0015800074204049275,-0.001504676355431167,0,1.1887593016223834,1.2230032092025116,1.2311892422709791,12.63560873446105,12.692069764099736,-0.0016777951001718527,347
direct_hill_m1__pair_count_L0p3kpc,direct_hill_wrong_sign_control,pair_count_L0p3kpc,1.0,2,direct_wrong_sign,-0.001763831144485084,-0.0017503753332575034,0,1.205069975594988,1.222210272209702,1.2313586754056165,12.636816353363825,12.693325164969743,-0.00177352812461673,348
direct_hill_m1__pair_count_L0p1kpc,direct_hill_wrong_sign_control,pair_count_L0p1kpc,1.0,2,direct_wrong_sign,-0.0017778200771911834,-0.0017251652565916098,0,1.2050184340387833,1.2221640499713173,1.2314913682035231,12.636866278943565,12.693607727894792,-0.0017774859350938588,349
direct_hill_m1__pair_surface_L1p0R80,direct_hill_wrong_sign_control,pair_surface_L1p0R80,1.0,2,direct_wrong_sign,-0.0016462384910821415,-0.001778273704461486,0,1.2047994020141608,1.2220000113195983,1.2313350897266966,12.637463301625745,12.694961623460255,-0.001824814431605315,350
direct_hill_m1__pair_count_L1p0kpc,direct_hill_wrong_sign_control,pair_count_L1p0kpc,1.0,2,direct_wrong_sign,-0.0019142655742723225,-0.0019349881220184217,0,1.203048734819496,1.2222848152400099,1.2312370777235127,12.638394345090214,12.69454872261177,-0.001898622158975849,351
inverse_hill0_m4__disk_volume_density,inverse_hill_zero_floor,disk_volume_density,4.0,2,inverse,-0.0025380413078750497,-5.157927090992942e-08,2,1.1786742692402645,1.2235316239576188,1.2363854030517738,12.639284343086967,12.697902130792789,-0.001969176039660514,352
direct_hill_m1__pair_proximity_L0p3R80,direct_hill_wrong_sign_control,pair_proximity_L0p3R80,1.0,2,direct_wrong_sign,-0.0005038324651428505,-0.0025629733898742124,1,1.132434768924318,1.2251123137531699,1.2358301789331336,12.639401615755803,12.690813444695559,-0.0019784727368608035,353
direct_hill_m1__pair_count_L3p0kpc,direct_hill_wrong_sign_control,pair_count_L3p0kpc,1.0,2,direct_wrong_sign,-0.0022869581499616043,-0.0022443437783806752,0,1.195170998777618,1.2223753405316335,1.2312193014761774,12.642316985104252,12.698337509982245,-0.0022095863145463746,354
inverse_hill0_m2__pair_count_L1p0kpc,inverse_hill_zero_floor,pair_count_L1p0kpc,2.0,2,inverse,-0.004997017448828939,0.01149976419745985,3,0.9555852235395702,1.2692157355943396,1.3520698740041743,12.642965504062174,12.90945243247801,-0.002260997137206733,355
inverse_hill0_m1__disk_volume_density,inverse_hill_zero_floor,disk_volume_density,1.0,2,inverse,-0.0032708072328741233,-0.0037935957069775705,1,1.1653191220122077,1.223280814016133,1.2610768250437583,12.6438738634669,12.75499619861471,-0.002333006603850274,356
direct_hill_m1__pair_surface_L10p0kpc,direct_hill_wrong_sign_control,pair_surface_L10p0kpc,1.0,2,direct_wrong_sign,-0.0023472661397754835,-0.002389161222054348,0,1.1935577960663215,1.2224498916809767,1.2311913490397444,12.644060525066635,12.700207105059965,-0.0023478040531526023,357
direct_hill_m1__pair_proximity_L0p3kpc,direct_hill_wrong_sign_control,pair_proximity_L0p3kpc,1.0,2,direct_wrong_sign,0.006174752586246612,0.01356330703207792,2,1.0694936911485737,1.2386147564470527,1.3256619546570156,12.644707178614366,12.710490719128613,-0.0023990669969091716,358
direct_hill_m1__baryonic_mass,direct_hill_wrong_sign_control,baryonic_mass,1.0,2,direct_wrong_sign,-0.002578569106494899,-0.0025063507722354883,0,1.1928819793339438,1.2224764736134837,1.2309401847012602,12.644715476227622,12.701542284489845,-0.002399724783575863,359
direct_hill_m1__pair_count_L300p0kpc,direct_hill_wrong_sign_control,pair_count_L300p0kpc,1.0,2,direct_wrong_sign,-0.002579427879281171,-0.002507271100341546,0,1.192847178502681,1.2224767237496938,1.2309413269269276,12.644724462523486,12.70154760336555,-0.002400437165006375,360
direct_hill_m1__pair_surface_L300p0kpc,direct_hill_wrong_sign_control,pair_surface_L300p0kpc,1.0,2,direct_wrong_sign,-0.0025802881260008625,-0.0025081933545606505,0,1.1928122873997948,1.2224769768479358,1.230942468857369,12.644733465287665,12.701552926930958,-0.002401150851949696,361
direct_hill_m1__pair_count_L100p0kpc,direct_hill_wrong_sign_control,pair_count_L100p0kpc,1.0,2,direct_wrong_sign,-0.0025865675852302927,-0.002514936998992634,0,1.1925581952069346,1.2224785838763848,1.2309502731253228,12.644798356875443,12.701592742353926,-0.0024062950807661743,362
direct_hill_m1__pair_surface_L100p0kpc,direct_hill_wrong_sign_control,pair_surface_L100p0kpc,1.0,2,direct_wrong_sign,-0.0025955958058669903,-0.0025254883566497854,0,1.1921798128919179,1.2224807218297107,1.230960507103823,12.644889386472293,12.701649286282976,-0.0024135113793852803,363
direct_hill_m1__pair_count_L10p0kpc,direct_hill_wrong_sign_control,pair_count_L10p0kpc,1.0,2,direct_wrong_sign,-0.0025476278784450357,-0.0024239131439148798,0,1.191023362469756,1.222475977691491,1.2311297914173611,12.645007024698618,12.701299682282505,-0.002422837055863436,364
direct_hill_m1__pair_count_L30p0kpc,direct_hill_wrong_sign_control,pair_count_L30p0kpc,1.0,2,direct_wrong_sign,-0.002642320320558278,-0.0025628948616193137,0,1.1898658766120949,1.2224911992451493,1.2310295089777512,12.645368921275011,12.701916665624053,-0.002451526118045999,365
direct_hill_m1__pair_surface_L30p0kpc,direct_hill_wrong_sign_control,pair_surface_L30p0kpc,1.0,2,direct_wrong_sign,-0.002659743430375061,-0.0025270123284582002,0,1.1888007659824247,1.2224990233630912,1.2311071395627677,12.645804139545817,12.70209065771064,-0.0024860276990184005,366
direct_hill_m1__pair_proximity_L0p1R80,direct_hill_wrong_sign_control,pair_proximity_L0p1R80,1.0,2,direct_wrong_sign,-0.0011788426328265544,-0.002041020551325601,2,1.1459801422191846,1.2237333223314015,1.2359058141648198,12.647235029257082,12.692909718513352,-0.0025994603385637305,367
direct_hill_m1__potential_depth,direct_hill_wrong_sign_control,potential_depth,1.0,2,direct_wrong_sign,-0.0028524751513083757,-0.0026611859394545245,0,1.196945628970372,1.2222277909256953,1.2308926296815943,12.649081722538678,12.707257172791067,-0.002745855474200587,368
direct_hill_m1__enclosed_mean_volume_density,direct_hill_wrong_sign_control,enclosed_mean_volume_density,1.0,2,direct_wrong_sign,-0.0025321771055917264,-0.002804880859613057,0,1.1998220996763105,1.2242372901917684,1.2329434442514298,12.649458923521564,12.719147095657846,-0.002775757780989929,369
inverse_hill0_m0.5__pair_proximity_L0p3R80,inverse_hill_zero_floor,pair_proximity_L0p3R80,0.5,2,inverse,-0.005267761745617633,0.0016192877544506934,2,1.1311408452071139,1.2228350246082962,1.2878361305634334,12.653980927363545,12.791175586104668,-0.003134236025533532,370
inverse_hill0_m1__pair_proximity_L0p3R80,inverse_hill_zero_floor,pair_proximity_L0p3R80,1.0,2,inverse,-0.003839752811541447,0.0005623263593305117,3,1.1622086143921448,1.2229398546434833,1.2413567749760455,12.657875444416424,12.73538015078207,-0.00344297075580946,371
direct_hill_m1__local_volume_density,direct_hill_wrong_sign_control,local_volume_density,1.0,2,direct_wrong_sign,-0.0031660890274831655,-0.0030275503363531575,0,1.1498473691685218,1.2257480258552027,1.2343013387655655,12.65895207023741,12.758341384491702,-0.003528319408270697,372
inverse_loglinear__pair_proximity_L0p1R80,inverse_log_linear,pair_proximity_L0p1R80,,2,inverse,-0.004709091109815544,-0.004277798492626661,1,1.197198022127581,1.2259018618127748,1.2558455444691956,12.659545667938795,12.714531535255295,-0.003575376392163987,373
free_loglinear__pair_proximity_L30p0kpc,unconstrained_log_linear,pair_proximity_L30p0kpc,,2,learned,0.0018344048623990805,0.011644336101881814,2,1.025686646655754,1.2548848510104451,1.3208168389665706,12.660139465632254,12.653850702107034,-0.003622449230269442,374
inverse_hill0_m1__pair_surface_L3p0kpc,inverse_hill_zero_floor,pair_surface_L3p0kpc,1.0,2,inverse,-0.010460994440969984,0.00042054503841976176,2,0.9632280483722704,1.2864485140704516,1.5098269074529316,12.662451360628587,13.068450436520795,-0.0038057228604597704,375
inverse_hillfloor_m1__pair_proximity_L3p0R80,inverse_hill_free_floor,pair_proximity_L3p0R80,1.0,3,inverse,-0.008469249761409808,-0.010737201149560449,2,1.1524459911368277,1.210940294334264,1.3787687682998657,12.663406222239654,12.757201902660928,-0.0038814187523870114,376
free_loglinear__pair_proximity_L0p1kpc,unconstrained_log_linear,pair_proximity_L0p1kpc,,2,learned,-0.0027931068735412012,0.00721662888590735,2,1.1539397719936897,1.2229442345020969,1.3211096871970283,12.66368721168573,12.750977925011993,-0.003903693966403665,377
inverse_hillfloor_m2__pair_proximity_L3p0R80,inverse_hill_free_floor,pair_proximity_L3p0R80,2.0,3,inverse,-0.010080664748734536,-0.01032941296069012,2,1.1565926518480814,1.2041068486522652,1.382772938941613,12.663741399453368,12.74963710320577,-0.0039079896584237606,378
inverse_hill0_m2__mean_volume_R80,inverse_hill_zero_floor,mean_volume_R80,2.0,2,inverse,-0.00641110101632919,-0.0017802354378654295,1,1.0677208637485927,1.2295021239936847,1.2498821200900376,12.66427418554944,12.840497684861564,-0.003950225850853473,379
direct_hill_m1__outward_radial_column,direct_hill_wrong_sign_control,outward_radial_column,1.0,2,direct_wrong_sign,-0.0039142255716672625,-0.0030264946421197925,0,1.132234344660036,1.22427933862773,1.2336805902847503,12.666776657577886,12.757040332755563,-0.0041486073231220555,380
inverse_loglinear__pair_surface_L0p3kpc,inverse_log_linear,pair_surface_L0p3kpc,,2,inverse,-0.010682115368311956,-0.011150528136626758,2,1.0255310345153934,1.258571073519104,1.3933417009968962,12.668953012892548,12.909697145211554,-0.0043211361532526915,381
free_loglinear__pair_surface_L0p3kpc,unconstrained_log_linear,pair_surface_L0p3kpc,,2,learned,-0.010682115205536913,-0.011150527519846132,2,1.0255310287292636,1.2585710725297463,1.3933417095634693,12.66895301490567,12.909697148157848,-0.004321136312841478,382
inverse_hill0_m2__pair_proximity_L3p0R80,inverse_hill_zero_floor,pair_proximity_L3p0R80,2.0,2,inverse,-0.005610671781098864,0.00011655825375017637,3,1.1548995130024777,1.2232120415411374,1.251670369508245,12.681140687858944,12.762465170020443,-0.005287304356486278,383
inverse_hill0_m4__enclosed_mean_volume_density,inverse_hill_zero_floor,enclosed_mean_volume_density,4.0,2,inverse,-0.009379536927334564,-6.902575852529846e-05,1,0.26301358499892047,1.2235029837162885,1.2300804095107065,12.682372256577544,12.836414011955767,-0.005384935983461014,384
direct_hill_m1__local_face_on_surface_density,direct_hill_wrong_sign_control,local_face_on_surface_density,1.0,2,direct_wrong_sign,-0.004908658316632619,-0.004472509482643994,1,1.0743210507568324,1.2257441297572782,1.2352945264648734,12.684860306944895,12.800955525689574,-0.0055821741900596855,385
inverse_loglinear__disk_volume_density,inverse_log_linear,disk_volume_density,,2,inverse,-0.008264532596964663,-0.006161511252725849,2,1.158820259925445,1.2151744605746708,1.3505232813685086,12.687234856274575,12.840912189375612,-0.005770414692507497,386
inverse_loglinear__pair_proximity_L0p3R80,inverse_log_linear,pair_proximity_L0p3R80,,2,inverse,-0.008023280996850235,-0.008460053352988828,2,1.1717534886510719,1.220438652084573,1.3300436034587062,12.689310019881802,12.724294190773353,-0.005934921630815104,387
inverse_hill0_m1__pair_proximity_L3p0R80,inverse_hill_zero_floor,pair_proximity_L3p0R80,1.0,2,inverse,-0.006510947399133382,0.0050449306568831065,3,1.1254514092996295,1.2198238016535212,1.2987489000592964,12.690524992073275,12.77339094204464,-0.0060312375813513786,388
free_loglinear__pair_surface_L0p1kpc,unconstrained_log_linear,pair_surface_L0p1kpc,,2,learned,-0.011128080217050973,-0.009407325294805258,2,1.0303130353864878,1.2514310753474283,1.3618658513066872,12.690603381838466,12.903833017065688,-0.0060374518674064515,389
inverse_loglinear__pair_surface_L0p1kpc,inverse_log_linear,pair_surface_L0p1kpc,,2,inverse,-0.01112808056797604,-0.009407327200127935,2,1.0303130434829555,1.251431073712139,1.3618658484421688,12.69060338508319,12.903833021780585,-0.006037452124629361,390
inverse_hill0_m0.5__mean_volume_R80,inverse_hill_zero_floor,mean_volume_R80,0.5,2,inverse,-0.013908243066951015,-0.005917153747303394,2,1.0633569534161964,1.2423781713120552,1.3148479930712098,12.696165664648134,12.99236839829195,-0.006478397396632696,391
inverse_loglinear__pair_proximity_L1p0R80,inverse_log_linear,pair_proximity_L1p0R80,,2,inverse,-0.010771611979760787,-0.003316544751499062,2,1.1978123050346698,1.220005281798654,1.4376688407450429,12.696693915533535,12.711147163920755,-0.006520274063856801,392
free_loglinear__pair_proximity_L1p0R80,unconstrained_log_linear,pair_proximity_L1p0R80,,2,learned,-0.010833420456519971,-0.003440161940518105,1,1.1978122927760853,1.2200052765589733,1.437668835020195,12.698043563572108,12.711786380282717,-0.006627266334656712,393
inverse_loglinear__mean_volume_R80,inverse_log_linear,mean_volume_R80,,2,inverse,-0.014275261069146061,-0.007296479319395532,2,1.0815386465696368,1.241404828299438,1.340604848463329,12.702271484178691,13.008346388897651,-0.006962431365488131,394
free_loglinear__mean_volume_R80,unconstrained_log_linear,mean_volume_R80,,2,learned,-0.014275263123086857,-0.007296478360272418,2,1.0815386381709537,1.2414048261469337,1.3406048458783997,12.702271501168909,13.008346421418668,-0.006962432712374067,395
inverse_hill0_m1__pair_count_L0p1kpc,inverse_hill_zero_floor,pair_count_L0p1kpc,1.0,2,inverse,-0.00915621922425608,0.003242735434663968,2,0.9303312452883199,1.259366159915344,1.387453608372526,12.70278229526752,12.997313532910345,-0.007002925506761848,396
quadratic_log__pair_proximity_L10p0kpc,quadratic_log_response_diagnostic,pair_proximity_L10p0kpc,,3,nonmonotonic,-0.000576041587909526,0.011429652541675828,2,1.0076943308291253,1.2623278304693524,1.3713087370679715,12.707807963649469,12.674085030041244,-0.007401331355623375,397
inverse_hill0_m1__mean_volume_R80,inverse_hill_zero_floor,mean_volume_R80,1.0,2,inverse,-0.012866445865762521,-0.0038148674296756835,2,1.0524562453657238,1.2358902082210206,1.2853084396698136,12.708263501668254,12.976882482682566,-0.007437443768395058,398
inverse_hill0_m1__pair_proximity_L1p0R80,inverse_hill_zero_floor,pair_proximity_L1p0R80,1.0,2,inverse,-0.007850778791224894,0.0014806480352950735,3,1.13709087526977,1.2226151121416784,1.2707116471738635,12.709649174157843,12.783424986431674,-0.007547291848789994,399
inverse_hill0_m4__local_face_on_surface_density,inverse_hill_zero_floor,local_face_on_surface_density,4.0,2,inverse,-0.00887491973948673,-0.0026213359544752235,2,0.1277850573696224,1.2322488786778365,1.2418544524745854,12.711330723460412,12.969359431581182,-0.00768059532732801,400
inverse_loglinear__pair_proximity_L3p0R80,inverse_log_linear,pair_proximity_L3p0R80,,2,inverse,-0.01367848549738096,-0.0003404930295562436,2,1.2028024087492668,1.2232311582612592,1.49365465346916,12.713669677438014,12.734728151778492,-0.007866014036656654,401
free_loglinear__disk_volume_density,unconstrained_log_linear,disk_volume_density,,2,learned,-0.009477450459572434,-0.00858734936865535,1,1.158820266459839,1.2151744632011752,1.350523272433328,12.71377445520008,12.86739021471507,-0.007874320210097707,402
free_loglinear__pair_proximity_L3p0R80,unconstrained_log_linear,pair_proximity_L3p0R80,,2,learned,-0.013716545320238027,-0.0004166078882203994,1,1.2028024015617627,1.2232311605556494,1.4936546360053995,12.714499576357085,12.735181070476015,-0.007931803610936816,403
inverse_hill0_m4__pair_surface_L3p0R80,inverse_hill_zero_floor,pair_surface_L3p0R80,4.0,2,inverse,-0.0138191006320737,-0.003879918960550288,2,0.9796577426975457,1.2472145309824458,1.2687612998544417,12.717638932437668,13.113270663342176,-0.00818067355799812,404
inverse_hill0_m0.5__pair_surface_L1p0kpc,inverse_hill_zero_floor,pair_surface_L1p0kpc,0.5,2,inverse,-0.01360061146185576,-0.005547856032617371,2,1.0064751035608002,1.2659663427064483,1.4295471369697736,12.718379111505635,13.00375486977142,-0.008239350662707645,405
inverse_hillfloor_m1__R80,inverse_hill_free_floor,R80,1.0,3,inverse,-0.009303470729230462,0.0278890102932296,3,0.8674106957734381,1.2611795379826236,1.6043671675557487,12.720492546270528,12.738116550099258,-0.008406891516486326,406
direct_hill_m1__pair_proximity_L0p1kpc,direct_hill_wrong_sign_control,pair_proximity_L0p1kpc,1.0,2,direct_wrong_sign,-0.0042743479190262,0.009367489475975543,2,1.0720559254624682,1.232398883972429,1.31995148802296,12.725688384325537,12.832468014823313,-0.008818787430329156,407
free_loglinear__pair_proximity_L0p3R80,unconstrained_log_linear,pair_proximity_L0p3R80,,2,learned,-0.009836363560160682,-0.012086219473892879,1,1.1699298818623607,1.2204386504785256,1.3300436019299058,12.729002152586364,12.738729869459323,-0.009081483763741627,408
inverse_hill0_m0.5__pair_surface_L0p1kpc,inverse_hill_zero_floor,pair_surface_L0p1kpc,0.5,2,inverse,-0.011940253346205049,-0.004070540489212238,2,0.9984623990648325,1.246379750513396,1.3236601750736874,12.735583933227241,12.953238775649673,-0.009603249169646055,409
inverse_hillfloor_m1__pair_proximity_L1p0R80,inverse_hill_free_floor,pair_proximity_L1p0R80,1.0,3,inverse,-0.015590199839465885,-0.014738944585628633,2,1.1491359194185586,1.2131087362346478,1.4191509792495864,12.735862275772401,12.787062785566809,-0.009625314552705877,410
inverse_hill0_m0.5__pair_proximity_L0p1R80,inverse_hill_zero_floor,pair_proximity_L0p1R80,0.5,2,inverse,-0.012651361226569041,-0.007467501916916586,2,1.087718008004187,1.2344265505314365,1.2884363356207258,12.739504736107149,12.985725020717863,-0.009914067687875283,411
free_loglinear__pair_proximity_L0p1R80,unconstrained_log_linear,pair_proximity_L0p1R80,,2,learned,-0.008984102108031689,-0.009418184347242842,0,1.1489075870241603,1.2259018600365312,1.2745521019476922,12.743884006978359,12.738567344922531,-0.010261230890108441,412
quadratic_log__disk_volume_density,quadratic_log_response_diagnostic,disk_volume_density,,3,nonmonotonic,-0.017395557113330296,-0.0042314988813612064,1,1.1848736825770612,1.2096158498856564,1.7838769754978576,12.748835104359495,12.791614662418812,-0.010653725182412366,413
