candidate_id,family,feature,fixed_slope,parameter_count,predicted_sign,split,feature_log10_center,feature_log10_IQR,parameters_json,train_q_min,train_q_median,train_q_max,test_q_min,test_q_median,test_q_max,train_galaxies,train_points,train_pooled_RMSE_km_s,train_equal_galaxy_RMSE_km_s,train_mean_residual_km_s,train_median_galaxy_mean_residual_km_s,test_galaxies,test_points,test_pooled_RMSE_km_s,test_equal_galaxy_RMSE_km_s,test_mean_residual_km_s,test_median_galaxy_mean_residual_km_s,heldout_fold,baseline_fold_RMSE_km_s,fold_improvement_fraction
inverse_hill0_m4__pair_proximity_L0p1R80,inverse_hill_zero_floor,pair_proximity_L0p1R80,4.0,2,inverse,development_fold_0,-1.7385773852005353,0.5321292344236372,"[1.21714207693557, 6.0]",1.2171419333955331,1.2171420768896213,1.21714207693555,1.217142075893239,1.217142076924451,1.2171420769355688,78,557,13.504736797835076,13.452314628567274,-2.4602626421825273,-2.2112205580291375,27,200,9.63148458819833,9.519050063776229,-2.99343651529862,-2.188861291283029,0,9.519050126200368,6.557811738083785e-09
inverse_hill0_m4__pair_proximity_L0p1R80,inverse_hill_zero_floor,pair_proximity_L0p1R80,4.0,2,inverse,development_fold_1,-1.851550490752909,0.4553451655955163,"[1.2295747759107747, 6.0]",1.2295732564387103,1.2295747758643565,1.2295747759107742,1.2295743548237341,1.2295747756793167,1.229574775907327,79,557,12.721219277389254,12.725536726846332,-2.0982755640953883,-1.8061386633978884,26,200,12.178382691017868,12.05304789999045,-2.091087365191652,-1.2215621293642316,1,12.053047246842993,-5.41894047412228e-08
inverse_hill0_m4__pair_proximity_L0p1R80,inverse_hill_zero_floor,pair_proximity_L0p1R80,4.0,2,inverse,development_fold_2,-1.851550490752909,0.4525854148970694,"[1.2102488644338063, 6.0]",1.210248426282047,1.2102488643881177,1.2102488644338059,1.210247270964214,1.2102488643723397,1.210248864433786,79,575,11.122979505439528,10.89247816802057,-2.7347462640306555,-2.1081726707109487,26,182,16.473738445576718,16.650060070944015,-3.346213353088581,-2.5133098283740845,2,16.650058754416158,-7.907046306598886e-08
inverse_hill0_m4__pair_proximity_L0p1R80,inverse_hill_zero_floor,pair_proximity_L0p1R80,4.0,2,inverse,development_fold_3,-1.851550490752909,0.4227957161885241,"[1.2286507772744528, 6.0]",1.2286473969462446,1.2286507772280695,1.2286507772744526,1.2286507477596444,1.2286507771829895,1.2286507772744448,79,582,12.913422647193851,13.00431291052818,-2.4124930672266136,-1.8354764632990737,26,175,11.40372225824134,11.107840201350715,-1.2070894911257912,-0.10149562702994448,3,11.107839500755686,-6.30721239680554e-08
inverse_hillfloor_m1__pair_proximity_L0p1R80,inverse_hill_free_floor,pair_proximity_L0p1R80,1.0,3,inverse,development_fold_0,-1.7385773852005353,0.5321292344236372,"[1.1794764852872253, 0.1567375764110669, -2.982541408682571]",1.1845622704972016,1.2159100983247568,1.3756643790134504,1.1966186724646475,1.230377695722294,1.4917840990415687,78,557,13.522178460835256,13.399242533576167,-2.5203995189859794,-1.917772265026417,27,200,10.177998937819051,10.226127145326725,-2.190369237393861,-1.8989948158565444,0,9.519050126200368,-0.07428020755770448
inverse_hillfloor_m1__pair_proximity_L0p1R80,inverse_hill_free_floor,pair_proximity_L0p1R80,1.0,3,inverse,development_fold_1,-1.851550490752909,0.4553451655955163,"[1.1817209134020707, 0.026724825062317423, -0.3828189721613456]",1.1879341974257618,1.2339293997623615,1.3002157826290968,1.1901309212194262,1.222070477847522,1.254654683570324,79,557,12.750887549428555,12.689144851948065,-2.1340905170492652,-1.6669185736677197,26,200,12.361722033124769,12.23520644449447,-2.570690652240864,-2.6529823577927614,1,12.053047246842993,-0.015113124002661404
inverse_hillfloor_m1__pair_proximity_L0p1R80,inverse_hill_free_floor,pair_proximity_L0p1R80,1.0,3,inverse,development_fold_2,-1.851550490752909,0.4525854148970694,"[1.2102488303625347, 0.0, -0.35536871073109316]",1.2102488303625347,1.2102488303625347,1.2102488303625347,1.2102488303625347,1.2102488303625347,1.2102488303625347,79,575,11.122979288613363,10.892477938234851,-2.7347464537114377,-2.108174784027093,26,182,16.473733532617597,16.65005868201792,-3.3462023993657533,-2.513311295102852,2,16.650058754416158,4.3482271117056825e-09
inverse_hillfloor_m1__pair_proximity_L0p1R80,inverse_hill_free_floor,pair_proximity_L0p1R80,1.0,3,inverse,development_fold_3,-1.851550490752909,0.4227957161885241,"[1.2286506230296275, 0.0, -0.3355916775261192]",1.2286506230296275,1.2286506230296275,1.2286506230296275,1.2286506230296275,1.2286506230296275,1.2286506230296275,79,582,12.913419125862722,13.004311545758915,-2.412489074634825,-1.835481360948803,26,175,11.40372161715267,11.107839536775291,-1.2070953662995922,-0.10149932026147859,3,11.107839500755686,-3.242719204266109e-09
inverse_hillfloor_m2__pair_proximity_L0p1R80,inverse_hill_free_floor,pair_proximity_L0p1R80,2.0,3,inverse,development_fold_0,-1.7385773852005353,0.5321292344236372,"[1.181001781481415, 0.05805180139687976, -1.086418744982273]",1.1815704872887947,1.2095969610078092,1.417423315506322,1.1875330212338342,1.2335804536880657,1.4486008314356738,78,557,13.483122905945622,13.348947677236206,-2.5466713149267584,-1.9319676245381137,27,200,10.206660895490481,10.265940560551538,-2.0653357518867477,-1.7074521793506452,0,9.519050126200368,-0.07846270630463636
inverse_hillfloor_m2__pair_proximity_L0p1R80,inverse_hill_free_floor,pair_proximity_L0p1R80,2.0,3,inverse,development_fold_1,-1.851550490752909,0.4553451655955163,"[1.1859267325311347, 0.02786864217039104, -0.34034890214295505]",1.1863010919241412,1.2310192232661497,1.3191685408070837,1.1866360825020414,1.210721979412225,1.2731392204066756,79,557,12.729288895027171,12.647388446569435,-2.146921031762772,-1.7135467766676593,26,200,12.374270295735709,12.292930730742272,-2.8012226151912993,-2.7382267852572433,1,12.053047246842993,-0.01990231009524246
inverse_hillfloor_m2__pair_proximity_L0p1R80,inverse_hill_free_floor,pair_proximity_L0p1R80,2.0,3,inverse,development_fold_2,-1.851550490752909,0.4525854148970694,"[1.210248830802894, 0.0, -1.1096579444508576]",1.210248830802894,1.210248830802894,1.210248830802894,1.210248830802894,1.210248830802894,1.210248830802894,79,575,11.122979286724117,10.892477938234851,-2.7347464363170255,-2.1081747566831823,26,182,16.473733531661647,16.650058679977974,-3.3462023796819502,-2.5133112761211907,2,16.650058754416158,4.470745995632797e-09
inverse_hillfloor_m2__pair_proximity_L0p1R80,inverse_hill_free_floor,pair_proximity_L0p1R80,2.0,3,inverse,development_fold_3,-1.851550490752909,0.4227957161885241,"[1.2175341282195984, 0.007686428422067939, -0.4145325954700469]",1.217593464028445,1.2287034131261207,1.2541047411939215,1.21815934192955,1.226250471747026,1.2532237807412407,79,582,12.922096756669642,12.998663871133113,-2.4566062300614484,-1.8592806004925724,26,175,11.354123273329131,11.048334013522133,-1.3014253959892206,0.23077649892265767,3,11.107839500755686,0.005357071213488829
inverse_loglinear__pair_proximity_L0p1R80,inverse_log_linear,pair_proximity_L0p1R80,,2,inverse,development_fold_0,-1.7385773852005353,0.5321292344236372,"[0.19895996307882463, -0.010959259615919708]",1.1935273751927664,1.2201331145486196,1.2462810873293069,1.2097420017060294,1.2248855540856398,1.2558455444691956,78,557,13.54015875727087,13.444611000071559,-2.4953748865212497,-1.9388919321448226,27,200,9.67461867246877,9.600491252527334,-2.713529290631495,-2.0868619260680106,0,9.519050126200368,-0.008555593808966977
inverse_loglinear__pair_proximity_L0p1R80,inverse_log_linear,pair_proximity_L0p1R80,,2,inverse,development_fold_1,-1.851550490752909,0.4553451655955163,"[0.2097543494124909, -0.013067403785255515]",1.192189534986843,1.2333750434361348,1.2798097597203082,1.197198022127581,1.2269181695399098,1.2438955479579896,79,557,12.755149774469873,12.71006653359805,-2.132560541163347,-1.5461038957817284,26,200,12.313010962950887,12.176961874933994,-2.4113464570881096,-2.3883266722009764,1,12.053047246842993,-0.010280771787686938
inverse_loglinear__pair_proximity_L0p1R80,inverse_log_linear,pair_proximity_L0p1R80,,2,inverse,development_fold_2,-1.851550490752909,0.4525854148970694,"[0.190825983351137, 0.0]",1.2102488303102428,1.2102488303102428,1.2102488303102428,1.2102488303102428,1.2102488303102428,1.2102488303102428,79,575,11.12297928883771,10.892477938234851,-2.734746455776998,-2.108174787274135,26,182,16.473733532731117,16.650058682260163,-3.346202401703172,-2.5133112973568945,2,16.650058754416158,4.33367808305718e-09
inverse_loglinear__pair_proximity_L0p1R80,inverse_log_linear,pair_proximity_L0p1R80,,2,inverse,development_fold_3,-1.851550490752909,0.4227957161885241,"[0.20591651259755595, 0.0]",1.2286506228642413,1.2286506228642413,1.2286506228642413,1.2286506228642413,1.2286506228642413,1.2286506228642413,79,582,12.913419126170314,13.004311545758915,-2.4124890813749222,-1.835481366200705,26,175,11.403721616434956,11.107839536037366,-1.2070953728855143,-0.10149932422166046,3,11.107839500755686,-3.1762863450524037e-09
free_loglinear__pair_proximity_L0p1R80,unconstrained_log_linear,pair_proximity_L0p1R80,,2,learned,development_fold_0,-1.7385773852005353,0.5321292344236372,"[0.19895996273304867, -0.010959258622092249]",1.1935273771662844,1.2201331141267269,1.2462810845019465,1.2097420022260115,1.2248855532302962,1.255845540749476,78,557,13.540158753167692,13.44461100007156,-2.495374889869252,-1.9388919638355935,27,200,9.674618669121118,9.600491244284761,-2.713529321413903,-2.0868619364615193,0,9.519050126200368,-0.008555592943064072
free_loglinear__pair_proximity_L0p1R80,unconstrained_log_linear,pair_proximity_L0p1R80,,2,learned,development_fold_1,-1.851550490752909,0.4553451655955163,"[0.20975434918998273, -0.013067408704129802]",1.1921895194801648,1.2333750431616988,1.2798097772396237,1.1971980084450236,1.2269181668427664,1.243895551658217,79,557,12.755149797376527,12.71006653359805,-2.1325606203461036,-1.5461038519491233,26,200,12.313011025098826,12.176961922709076,-2.411346649756897,-2.388327227118295,1,12.053047246842993,-0.010280775751421611
free_loglinear__pair_proximity_L0p1R80,unconstrained_log_linear,pair_proximity_L0p1R80,,2,learned,development_fold_2,-1.851550490752909,0.4525854148970694,"[0.18288494444437745, 0.02283452617019497]",1.125143728347383,1.2006762556596637,1.2651926251583296,1.1489075870241603,1.2027112758667773,1.2745521019476922,79,575,11.077748055073531,10.841315254385188,-2.7202388651411664,-2.056386683384142,26,182,16.52443519048933,16.882478671664824,-3.056751327095841,-2.857722272996747,2,16.650058754416158,-0.01395910493030672
free_loglinear__pair_proximity_L0p1R80,unconstrained_log_linear,pair_proximity_L0p1R80,,2,learned,development_fold_3,-1.851550490752909,0.4227957161885241,"[0.20372190555574998, 0.0066188600569857875]",1.2014887114082595,1.2259571741671609,1.2488823136437506,1.208491223771688,1.2273353756779735,1.2391234881268525,79,582,12.887319076181074,12.999044757023192,-2.3807511953622225,-1.9967086296156804,26,175,11.437611059251504,11.142728500477894,-1.153452713297377,-0.4139056821262921,3,11.107839500755686,-0.00314093480733435
quadratic_log__pair_proximity_L0p1R80,quadratic_log_response_diagnostic,pair_proximity_L0p1R80,,3,nonmonotonic,development_fold_0,-1.7385773852005353,0.5321292344236372,"[0.17368102568798352, -0.04102068768309972, 0.045133178676109206]",1.178643170059905,1.2048778477100814,1.5250125558482996,1.1803734873102567,1.213987879849197,1.8119702358261018,78,557,13.299318155463606,13.288407556566787,-2.366829016796603,-2.0019562118371144,27,200,11.30125358629893,11.456918970778702,-2.209250343389846,-1.825603118586013,0,9.519050126200368,-0.20357796407064987
quadratic_log__pair_proximity_L0p1R80,quadratic_log_response_diagnostic,pair_proximity_L0p1R80,,3,nonmonotonic,development_fold_1,-1.851550490752909,0.4553451655955163,"[0.20907303437101377, -0.013341604557312632, 0.0007653485452002016]",1.1966997356053142,1.2325350126625543,1.2877897506820772,1.2003944833857154,1.2260988981430896,1.2436719927969513,79,557,12.749739881161513,12.709923039933605,-2.1293170931522387,-1.567647177718305,26,200,12.297186341626057,12.165335939497325,-2.4061373014663174,-2.2838891847534217,1,12.053047246842993,-0.009316207790004638
quadratic_log__pair_proximity_L0p1R80,quadratic_log_response_diagnostic,pair_proximity_L0p1R80,,3,nonmonotonic,development_fold_2,-1.851550490752909,0.4525854148970694,"[0.1817237064472578, 0.021869541002678575, 0.0014584634247704646]",1.1403141556591743,1.1992827939962551,1.2706311817779317,1.15597734509416,1.2012391186119895,1.2825916392338348,79,575,11.080164947249962,10.840802967829408,-2.725928179924812,-1.8892011224895757,26,182,16.5074654756173,16.87514473470695,-3.0108665777531303,-2.8833703219461313,2,16.650058754416158,-0.013518629790485903
quadratic_log__pair_proximity_L0p1R80,quadratic_log_response_diagnostic,pair_proximity_L0p1R80,,3,nonmonotonic,development_fold_3,-1.851550490752909,0.4227957161885241,"[0.20153204503163222, 0.004633953582456529, 0.0021064292961975447]",1.2201701753212753,1.2232754363347877,1.259868492834438,1.2201722623882676,1.2243123708412533,1.2392392163339903,79,582,12.87826500747811,12.997398212588104,-2.383906207032021,-2.052163376815999,26,175,11.419422545840423,11.119663354111818,-1.201348970253729,-0.25971224712336305,3,11.107839500755686,-0.0010644602269709313
direct_hill_m1__pair_proximity_L0p1R80,direct_hill_wrong_sign_control,pair_proximity_L0p1R80,1.0,2,direct_wrong_sign,development_fold_0,-1.7385773852005353,0.5321292344236372,"[1.2203286313709367, -6.0]",1.1997415082028908,1.2173112185383046,1.2199241569227168,1.1796630830190056,1.216030991630663,1.2189441601687592,78,557,13.509177377548482,13.46287172615824,-2.4570295642221196,-2.2492205359014212,27,200,9.59330166858826,9.468890341025418,-3.082283807355193,-2.2152306057053983,0,9.519050126200368,0.005269410761572613
direct_hill_m1__pair_proximity_L0p1R80,direct_hill_wrong_sign_control,pair_proximity_L0p1R80,1.0,2,direct_wrong_sign,development_fold_1,-1.851550490752909,0.4553451655955163,"[1.2334783251732504, -6.0]",1.1838426295261335,1.23042839810322,1.2332510598700348,1.2276493213734756,1.23143565303214,1.2331651169336957,79,557,12.715427473926134,12.724089440845807,-2.0909908770884114,-1.8092801955248614,26,200,12.172091692837862,12.045700887708215,-2.012043369963915,-1.0556220093204283,1,12.053047246842993,0.0006095022266425776
direct_hill_m1__pair_proximity_L0p1R80,direct_hill_wrong_sign_control,pair_proximity_L0p1R80,1.0,2,direct_wrong_sign,development_fold_2,-1.851550490752909,0.4525854148970694,"[1.223953561326654, -4.617767677996697]",1.0461712846086888,1.2119854291373975,1.2227334305965118,1.1459801422191846,1.2128331266223877,1.2230697777942712,79,575,11.080976939471366,10.8568722347227,-2.7029640099151964,-2.0824315366624546,26,182,16.528560458713603,16.7483397253955,-3.2617956838535727,-2.475014090403522,2,16.650058754416158,-0.005902740190227629
direct_hill_m1__pair_proximity_L0p1R80,direct_hill_wrong_sign_control,pair_proximity_L0p1R80,1.0,2,direct_wrong_sign,development_fold_3,-1.851550490752909,0.4227957161885241,"[1.2372187703135291, -5.2333508211685595]",1.112401969557166,1.2306524804877714,1.2368171272097097,1.182092633815335,1.2316730432748222,1.2359058141648198,79,582,12.890614446542061,12.988113103899737,-2.3738090542654886,-1.8425508819067975,26,175,11.447937131578824,11.159952411068321,-1.110986787277494,-0.6009168215958507,3,11.107839500755686,-0.004691543329293779
direct_hill_m2__pair_proximity_L0p1R80,direct_hill_wrong_sign_control,pair_proximity_L0p1R80,2.0,2,direct_wrong_sign,development_fold_0,-1.7385773852005353,0.5321292344236372,"[1.2171563111319137, -6.0]",1.2167980213265372,1.2171488327110198,1.2171561773298452,1.2157116437580389,1.2171411087493287,1.217154740964261,78,557,13.50479716321393,13.452411667715728,-2.460256891252792,-2.211326136093674,27,200,9.629986751081034,9.517190682423028,-2.995417600653078,-2.189034899378799,0,9.519050126200368,0.00019533921480485716
direct_hill_m2__pair_proximity_L0p1R80,direct_hill_wrong_sign_control,pair_proximity_L0p1R80,2.0,2,direct_wrong_sign,development_fold_1,-1.851550490752909,0.4553451655955163,"[1.233099853234856, -3.78769530639163]",1.075297855264269,1.2324676958678855,1.2330963574577414,1.230783498194175,1.2328166776361396,1.2330932126972054,79,557,12.696677225818172,12.701373423026821,-2.0826519266261543,-1.7288619353053534,26,200,12.180779194455623,12.061377363385752,-1.9573444348083637,-0.9928573160996569,1,12.053047246842993,-0.000691121205464551
direct_hill_m2__pair_proximity_L0p1R80,direct_hill_wrong_sign_control,pair_proximity_L0p1R80,2.0,2,direct_wrong_sign,development_fold_2,-1.851550490752909,0.4525854148970694,"[1.2136184049194356, -3.766246905041878]",1.0475233855672756,1.2129689796283325,1.2136117697734359,1.1835340113911301,1.2130584607782633,1.213614925620091,79,575,11.087930227586318,10.862723606184373,-2.7130147365741477,-1.9435603759837459,26,182,16.478584753564657,16.654053204269022,-3.2636253176832466,-2.401245705050239,2,16.650058754416158,-0.0002399060514910456
direct_hill_m2__pair_proximity_L0p1R80,direct_hill_wrong_sign_control,pair_proximity_L0p1R80,2.0,2,direct_wrong_sign,development_fold_3,-1.851550490752909,0.4227957161885241,"[1.2321733181551264, -3.925648926088547]",1.051218189565189,1.2316938856753448,1.232171541528135,1.1965926694296685,1.231831863550002,1.2321543051736572,79,582,12.883614144064708,12.974420132247609,-2.3845752735285033,-1.7510286359536469,26,175,11.426058296829469,11.133863874575411,-1.1099405151631845,-0.40324873622117907,3,11.107839500755686,-0.0023428834939462906
inverse_hill0_m0.5__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,0.5,2,inverse,development_fold_0,7.665873576688711,1.2360362135871101,"[1.644615906465595, 2.4947743796862607]",1.009902580094704,1.277615333637307,1.428924662386191,1.1096199007317489,1.2671228003346442,1.3959935818537113,78,557,13.397447531746018,13.04884649553234,-2.2262464925262626,-1.0726328245065626,27,200,10.841121632984754,10.216681749254283,-2.663545431820275,-0.9428136701233427,0,9.519050126200368,-0.07328794510008341
inverse_hill0_m0.5__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,0.5,2,inverse,development_fold_1,7.686677537923119,1.42514816006734,"[1.876374808330647, 1.5331009370510058]",1.071702337102962,1.2811403440390106,1.484505685990527,0.9826207769621659,1.2841027208433002,1.4268600685093336,79,557,12.619736300456806,12.214442344871161,-2.1177878207055674,-0.6634015336043397,26,200,13.60952148200827,12.974522264113391,-3.1982591489801337,-2.152571870280714,1,12.053047246842993,-0.07645162243197512
inverse_hill0_m0.5__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,0.5,2,inverse,development_fold_2,7.665873576688711,1.2477075297036064,"[1.2816005410557527, 6.0]",1.1565380011902406,1.2208195163313418,1.2487337773493294,1.179173764675652,1.2178563488029697,1.2394609272232697,79,575,11.178920669249576,10.874005156809096,-2.767017777396432,-1.9768340731769811,26,182,16.265307235142224,16.365450527187654,-3.504695296520075,-2.8431897793868446,2,16.650058754416158,0.01709352690139998
inverse_hill0_m0.5__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,0.5,2,inverse,development_fold_3,7.7408819777514815,1.642177655300614,"[1.538779183913905, 3.007622262761964]",1.1057071768966868,1.2589401023280344,1.3362011202775337,1.174885496214906,1.2699984665843809,1.3571149314834061,79,582,12.990912654807925,12.85108474380631,-2.4372010842749305,-2.002176528708484,26,175,10.82661695633982,10.619958724081268,-0.42314795577531517,1.577979981255289,3,11.107839500755686,0.043922202570646274
inverse_hill0_m1__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,1.0,2,inverse,development_fold_0,7.665873576688711,1.2360362135871101,"[1.3437652536369162, 2.7441145220042893]",1.0274779645345746,1.2625750890654552,1.3203208706542684,1.1376644261890494,1.256834829607946,1.311350324065657,78,557,13.488093320285566,13.245884558892472,-2.339546054949675,-1.3625405090287899,27,200,10.409782564738851,9.956761400645151,-2.76657531570571,-0.5506150776921608,0,9.519050126200368,-0.04598266304324006
inverse_hill0_m1__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,1.0,2,inverse,development_fold_1,7.686677537923119,1.42514816006734,"[1.4576153003483123, 1.9840707012635268]",1.072472086843752,1.281410647903688,1.3956646655255038,0.9545615442614132,1.283659413956418,1.3709410289276376,79,557,12.711661089461211,12.34441734333714,-2.1843570475366945,-1.0683593194168601,26,200,13.745340517743651,13.179728718274465,-3.279386534001033,-2.5151001485907107,1,12.053047246842993,-0.09347689827786732
inverse_hill0_m1__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,1.0,2,inverse,development_fold_2,7.665873576688711,1.2477075297036064,"[1.2147897417386495, 6.0]",1.2007491004447515,1.2117860244927843,1.2139487833042562,1.205692537062806,1.2114707814226657,1.2133872031081727,79,575,11.13139999053543,10.89251442763944,-2.7397730738879065,-2.154996891149103,26,182,16.449248808517286,16.61550765571629,-3.36926762579763,-2.49929867023362,2,16.650058754416158,0.002075133740336188
inverse_hill0_m1__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,1.0,2,inverse,development_fold_3,7.7408819777514815,1.642177655300614,"[1.3237092195352695, 2.8635534533858986]",1.1244772880743177,1.252248709462811,1.2894779215134178,1.1916756640037776,1.2585995223274362,1.296869967022589,79,582,12.984413669010527,12.926345336073764,-2.4361963151147896,-1.6706606572941685,26,175,11.041171218082164,10.808734220710603,-0.6257739126794705,1.2828363753435212,3,11.107839500755686,0.026927403841650266
inverse_hill0_m2__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,2.0,2,inverse,development_fold_0,7.665873576688711,1.2360362135871101,"[1.2380067359072142, 2.656729280573852]",1.1124601872715871,1.2319396005674952,1.2375420275840605,1.1914369712726909,1.2309930768903679,1.2371064889750623,78,557,13.521235656820735,13.421914221038381,-2.42892250291387,-1.9870131367733816,27,200,9.825410013468895,9.630329796798629,-2.8873900059736206,-1.9878774664127654,0,9.519050126200368,-0.011690207439077671
inverse_hill0_m2__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,2.0,2,inverse,development_fold_1,7.686677537923119,1.42514816006734,"[1.3043842263887733, 1.7901729158600417]",1.0960662348363195,1.2690215949627732,1.3006076945478984,0.9255567613975513,1.2700122870046777,1.296745602761334,79,557,12.790221886880412,12.540956429006886,-2.216044256360347,-0.7053240472926738,26,200,13.611420093543623,13.232203597821659,-3.2723268181404306,-2.421231694699568,1,12.053047246842993,-0.09783055909678917
inverse_hill0_m2__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,2.0,2,inverse,development_fold_2,7.665873576688711,1.2477075297036064,"[1.2102711134084676, 6.0]",1.2101056535537853,1.2102636772914308,1.2102705326028713,1.2102022163420663,1.2102620298160485,1.2102694963976302,79,575,11.123105205389443,10.892546476496307,-2.7347919470299,-2.108231354064498,26,182,16.473590034633144,16.64981257829016,-3.346396108925347,-2.513090087296366,2,16.650058754416158,1.4785300738506812e-05
inverse_hill0_m2__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,2.0,2,inverse,development_fold_3,7.7408819777514815,1.642177655300614,"[1.2459027487540926, 2.52825693027278]",1.1738479015056091,1.2380193099449157,1.2441882393741297,1.2166969048901624,1.2394168750051766,1.2448601831264183,79,582,12.945874972644114,12.992349750435144,-2.416660990185029,-1.6603132560162333,26,175,11.31133214761116,11.037265140669495,-0.9730698056870948,0.2646550330727548,3,11.107839500755686,0.006353563182236233
inverse_hill0_m4__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,4.0,2,inverse,development_fold_0,7.665873576688711,1.2360362135871101,"[1.2171420717262413, 6.0]",1.2171420475979944,1.2171420716802925,1.2171420717259742,1.217142068831891,1.217142071664743,1.2171420717252381,78,557,13.504736609256614,13.4523145608316,-2.4602624066451826,-2.2112206984647793,27,200,9.631484663358247,9.519050085974168,-2.9934367183294714,-2.188861329675744,0,9.519050126200368,4.225862770823596e-09
inverse_hill0_m4__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,4.0,2,inverse,development_fold_1,7.686677537923119,1.42514816006734,"[1.2470346365142317, 1.590811433148967]",1.15446134128586,1.2448887436708047,1.2470112970749223,0.9089966818075927,1.2450102588981975,1.2469385876822443,79,557,12.7789688413541,12.684681550669165,-2.144172634462091,-1.5419537220926791,26,200,13.125936658728929,13.0017614864439,-3.0575322679709593,-2.3159317364650165,1,12.053047246842993,-0.07871156730505646
inverse_hill0_m4__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,4.0,2,inverse,development_fold_2,7.665873576688711,1.2477075297036064,"[1.2102488336054522, 6.0]",1.2102488109791616,1.2102488335597636,1.2102488336051735,1.2102488296829768,1.210248833537276,1.210248833603292,79,575,11.122979290348425,10.892477949092127,-2.7347463661904587,-2.1081746102611523,26,182,16.47373352358726,16.650058660464744,-3.346202299030229,-2.513311169874176,2,16.650058754416158,5.6427076344789384e-09
inverse_hill0_m4__pair_surface_L0p1R80,inverse_hill_zero_floor,pair_surface_L0p1R80,4.0,2,inverse,development_fold_3,7.7408819777514815,1.642177655300614,"[1.2286506271052178, 5.357651558965186]",1.2286505708232545,1.2286506264995256,1.2286506270768534,1.2286506184984274,1.228650626696175,1.2286506270947408,79,582,12.913419148175446,13.004311552327186,-2.4124891075779082,-1.8354812359720203,26,175,11.403721599912714,11.107839526503943,-1.2070952761230958,-0.10149922366578981,3,11.107839500755686,-2.3180255492860624e-09
inverse_hillfloor_m1__pair_surface_L0p1R80,inverse_hill_free_floor,pair_surface_L0p1R80,1.0,3,inverse,development_fold_0,7.665873576688711,1.2360362135871101,"[1.0158666553085975, 1.0, -2.9349390918413993]",1.0705814564752534,1.2673320248906919,1.8201665491432357,1.1081296890737484,1.2504912083999344,1.6211418491768486,78,557,12.910993933604809,12.521417839843092,-1.912450293597975,-0.5021351713629459,27,200,11.07011425115921,10.360030903907246,-2.4113896682393436,0.4493297929585734,0,9.519050126200368,-0.0883471319677318
inverse_hillfloor_m1__pair_surface_L0p1R80,inverse_hill_free_floor,pair_surface_L0p1R80,1.0,3,inverse,development_fold_1,7.686677537923119,1.42514816006734,"[1.001153346192798, 1.0, -2.8995401533979623]",1.1043461017281049,1.2619746669517653,1.729429331349712,1.0719382157904924,1.2656070974169573,1.5356682163322573,79,557,12.328279430031778,11.971484124147791,-1.9113569236764587,0.12893088562782515,26,200,12.797967035458331,12.177306245051112,-2.8255099770484833,-1.9124149835871596,1,12.053047246842993,-0.010309342995454163
inverse_hillfloor_m1__pair_surface_L0p1R80,inverse_hill_free_floor,pair_surface_L0p1R80,1.0,3,inverse,development_fold_2,7.665873576688711,1.2477075297036064,"[1.1083947650886803, 1.0, -3.7029793014618817]",1.1338222220663818,1.2260719821170862,1.5048713891469894,1.1476888231396325,1.2151114540282233,1.3539869995576692,79,575,11.13113518851312,10.662088304435574,-2.698894312095119,-0.8067794194753916,26,182,15.634030482505688,15.5949363769774,-3.4896677987484432,-2.6634638785185487,2,16.650058754416158,0.06337048973829618
inverse_hillfloor_m1__pair_surface_L0p1R80,inverse_hill_free_floor,pair_surface_L0p1R80,1.0,3,inverse,development_fold_3,7.7408819777514815,1.642177655300614,"[1.0418029927462398, 1.0, -3.097344950578449]",1.1129010269747577,1.2560814021007447,1.4806206144201033,1.154529086730002,1.277125263223693,1.5909467789736453,79,582,12.83139826845845,12.563011990147041,-2.3468604810362725,-1.0148804359573897,26,175,10.497544594419335,10.335218925589045,-0.17911396341446525,1.1194743025283294,3,11.107839500755686,0.06955633227452362
