candidate_id,spatial_mode,carrier,amplitude_A,potential_threshold_chi,potential_power,fold,training_galaxies,test_galaxies,training_clusters,test_clusters,training_galaxy_equal_RMSE_km_s,test_galaxy_equal_RMSE_km_s,training_galaxy_RMSE_ratio_to_fixed_RAR,test_galaxy_RMSE_ratio_to_fixed_RAR,training_cluster_equal_RMSE_dex,test_cluster_equal_RMSE_dex
local__potential__A2__ct2e-06__p1,local,potential,2.0,2e-06,1.0,3,105,26,16,4,17.609865787187797,12.667441080316443,1.6570626760789764,1.1443381192687492,0.17709475939069683,0.1519328716105342
local__potential__A2__ct2e-06__p1,local,potential,2.0,2e-06,1.0,4,105,26,16,4,15.66571137675621,20.535912223762494,1.4216605369157627,2.185951287831281,0.16754239206512156,0.190399580185479
local__potential__A2__ct2e-06__p2,local,potential,2.0,2e-06,2.0,0,104,27,16,4,11.264995536924355,11.117112422134792,1.0437879590917203,1.0670452929368348,0.15084504260300494,0.15994507433899408
local__potential__A2__ct2e-06__p2,local,potential,2.0,2e-06,2.0,1,105,26,16,4,11.752234046286803,8.841494177562893,1.0544113396126165,1.0080028104334529,0.14730418821245966,0.17264193829191357
local__potential__A2__ct2e-06__p2,local,potential,2.0,2e-06,2.0,2,105,26,16,4,10.457058185478138,13.940520788104221,1.0501283658026714,1.0443719482391296,0.16086627985664678,0.11440058713681436
local__potential__A2__ct2e-06__p2,local,potential,2.0,2e-06,2.0,3,105,26,16,4,11.242940046218301,11.201235237776944,1.0579442538134836,1.011885540592884,0.15525497791270115,0.14206653951660317
local__potential__A2__ct2e-06__p2,local,potential,2.0,2e-06,2.0,4,105,26,16,4,11.416094800573415,10.470085376931841,1.0360085841837487,1.1144913536845236,0.14887751815667608,0.1671564317247476
local__potential__A2__ct2e-06__p4,local,potential,2.0,2e-06,4.0,0,104,27,16,4,10.798851833848671,10.428090481640583,1.0005961812626039,1.0009114273774031,0.1430814023418409,0.13393323781313518
local__potential__A2__ct2e-06__p4,local,potential,2.0,2e-06,4.0,1,105,26,16,4,11.155102658039846,8.766818360860158,1.0008366656802887,0.9994891552077568,0.1343144663635185,0.16633027228220934
local__potential__A2__ct2e-06__p4,local,potential,2.0,2e-06,4.0,2,105,26,16,4,9.96328433823459,13.360474372198311,1.0005421519665423,1.000917028967698,0.1487717122633984,0.10627875373943405
local__potential__A2__ct2e-06__p4,local,potential,2.0,2e-06,4.0,3,105,26,16,4,10.634678273168126,11.074880983784187,1.0007077084821505,1.0004710813931996,0.142044934251748,0.1382758460079244
local__potential__A2__ct2e-06__p4,local,potential,2.0,2e-06,4.0,4,105,26,16,4,11.025700927349693,9.404702828383254,1.0005804092309443,1.0010863912627437,0.1378579474986827,0.1542984388169325
local__potential__A2__ct4e-06__p1,local,potential,2.0,4e-06,1.0,0,104,27,16,4,13.101917720381149,13.882373605538353,1.2139928429370772,1.3324612406623237,0.20975203964698882,0.24753574573414555
local__potential__A2__ct4e-06__p1,local,potential,2.0,4e-06,1.0,1,105,26,16,4,13.976589058758558,9.89344076334554,1.253980641860764,1.127933344073986,0.2173114612357671,0.2199102844860836
local__potential__A2__ct4e-06__p1,local,potential,2.0,4e-06,1.0,2,105,26,16,4,12.570662851166075,15.767358602205803,1.262382727800399,1.1812318400631305,0.22608727568067852,0.18109608792462337
local__potential__A2__ct4e-06__p1,local,potential,2.0,4e-06,1.0,3,105,26,16,4,13.67154312528237,11.486529241034502,1.2864722599869034,1.0376581335780373,0.2232548093120712,0.19464526307251964
local__potential__A2__ct4e-06__p1,local,potential,2.0,4e-06,1.0,4,105,26,16,4,12.962448025046278,14.429513864750577,1.1763398658277693,1.5359538973356512,0.2123187757459777,0.23862222826753665
local__potential__A2__ct4e-06__p2,local,potential,2.0,4e-06,2.0,0,104,27,16,4,10.864506090640129,10.588654347343448,1.0066795500910615,1.0163227060087912,0.2152402386130526,0.24700893587299338
local__potential__A2__ct4e-06__p2,local,potential,2.0,4e-06,2.0,1,105,26,16,4,11.259674219125,8.75126536785885,1.0102188341577807,0.9977159865169086,0.21950240182576858,0.23152027566673117
local__potential__A2__ct4e-06__p2,local,potential,2.0,4e-06,2.0,2,105,26,16,4,10.050406650576651,13.440764201441409,1.009291229370718,1.0069320442361345,0.2319916587215415,0.17619970717465777
local__potential__A2__ct4e-06__p2,local,potential,2.0,4e-06,2.0,3,105,26,16,4,10.737294001406338,11.090073166967398,1.0103636987831055,1.001843497039046,0.2252809895870312,0.20813639421464875
local__potential__A2__ct4e-06__p2,local,potential,2.0,4e-06,2.0,4,105,26,16,4,11.08975095358737,9.587567974627401,1.006392937784587,1.020551526172568,0.21736038498943328,0.23946755066794606
local__potential__A2__ct4e-06__p4,local,potential,2.0,4e-06,4.0,0,104,27,16,4,10.792779265890141,10.41918771779023,1.000033511415545,1.0000569202086411,0.23746399345823066,0.25900690773145235
local__potential__A2__ct4e-06__p4,local,potential,2.0,4e-06,4.0,1,105,26,16,4,11.146328678499017,8.770981464803269,1.0000494635632324,0.9999637831824527,0.23738642884039368,0.2592911580034119
local__potential__A2__ct4e-06__p4,local,potential,2.0,4e-06,4.0,2,105,26,16,4,9.958199319470163,13.348939011644214,1.0000314995105217,1.0000528426751887,0.25448129886808013,0.18329824089388044
local__potential__A2__ct4e-06__p4,local,potential,2.0,4e-06,4.0,3,105,26,16,4,10.627588415680338,11.06998505529669,1.0000405632373366,1.000028798096839,0.24216358158350973,0.240973795313347
local__potential__A2__ct4e-06__p4,local,potential,2.0,4e-06,4.0,4,105,26,16,4,11.019677665108327,9.395077403188397,1.000033799247771,1.0000618100134981,0.23768839791514293,0.2581822476377147
local__potential__A3__ct5e-07__p1,local,potential,3.0,5e-07,1.0,0,104,27,16,4,45.18759301397476,45.09523839792155,4.186975958731861,4.328341752716259,0.15431846494176127,0.09947834283288264
local__potential__A3__ct5e-07__p1,local,potential,3.0,5e-07,1.0,1,105,26,16,4,47.86912715875055,32.02379195280358,4.294821758548313,3.6509747833210717,0.13434165906930767,0.18155431621067725
local__potential__A3__ct5e-07__p1,local,potential,3.0,5e-07,1.0,2,105,26,16,4,44.610887536962075,47.353994055407405,4.4799557959096035,3.547585042213866,0.14375871581740415,0.14995473212548605
local__potential__A3__ct5e-07__p1,local,potential,3.0,5e-07,1.0,3,105,26,16,4,48.40231431722447,28.604653610811603,4.554587153598299,2.5840574515237833,0.1404884496702775,0.16187858789126677
local__potential__A3__ct5e-07__p1,local,potential,3.0,5e-07,1.0,4,105,26,16,4,39.17562163781363,63.88680644198738,3.5551807353133524,6.800450123452243,0.15128533416362602,0.1166348397722695
local__potential__A3__ct5e-07__p2,local,potential,3.0,5e-07,2.0,0,104,27,16,4,34.49658350530771,27.83263338324914,3.1963721933682314,2.671438347830402,0.1698282781407779,0.10622381528697247
local__potential__A3__ct5e-07__p2,local,potential,3.0,5e-07,2.0,1,105,26,16,4,35.1076900592113,24.22605304565285,3.1498646436277866,2.7619686294312755,0.14900845514208647,0.19451477153121752
local__potential__A3__ct5e-07__p2,local,potential,3.0,5e-07,2.0,2,105,26,16,4,31.526112886434827,39.37889130701327,3.1659444576408453,2.9501200176751174,0.15589576322971527,0.17156957535432893
local__potential__A3__ct5e-07__p2,local,potential,3.0,5e-07,2.0,3,105,26,16,4,35.5632527028076,21.374826532700588,3.3464501891128924,1.930936851337249,0.15319536397199093,0.1810381092177097
local__potential__A3__ct5e-07__p2,local,potential,3.0,5e-07,2.0,4,105,26,16,4,29.011037033610524,46.53574065287111,2.6327464801171314,4.9535107621183885,0.16683106084775604,0.12377262906158128
local__potential__A3__ct5e-07__p4,local,potential,3.0,5e-07,4.0,0,104,27,16,4,26.152100407464278,14.657480613652458,2.423192039516934,1.4068577433804,0.17247387599711392,0.10745969262650648
local__potential__A3__ct5e-07__p4,local,potential,3.0,5e-07,4.0,1,105,26,16,4,25.08023970496049,20.458924548158013,2.2502010290944097,2.3324851013670806,0.15152292573382264,0.19672251791166265
local__potential__A3__ct5e-07__p4,local,potential,3.0,5e-07,4.0,2,105,26,16,4,21.328471505685147,33.49213671132398,2.1418674860619875,2.509106266513692,0.15795123750322201,0.17533443309874294
local__potential__A3__ct5e-07__p4,local,potential,3.0,5e-07,4.0,3,105,26,16,4,25.696365873501552,17.0945941899063,2.4179905352162736,1.5442736730259328,0.15539862662511925,0.18423247411181798
local__potential__A3__ct5e-07__p4,local,potential,3.0,5e-07,4.0,4,105,26,16,4,22.56126939013899,30.053509898405494,2.047431207131533,3.19905480459992,0.1695074500872358,0.12492171390493981
local__potential__A3__ct1e-06__p1,local,potential,3.0,1e-06,1.0,0,104,27,16,4,30.969911772794333,30.850970126239933,2.8695990954117594,2.961145053295935,0.14347956743476617,0.10134869343768912
local__potential__A3__ct1e-06__p1,local,potential,3.0,1e-06,1.0,1,105,26,16,4,32.8087424696299,21.86038106237389,2.943602889642755,2.492262631800208,0.1252463442812375,0.1728308876426319
local__potential__A3__ct1e-06__p1,local,potential,3.0,1e-06,1.0,2,105,26,16,4,30.24361691860748,33.63102429162104,3.0371524617510888,2.519511207263455,0.13724274956286953,0.13143368486157206
local__potential__A3__ct1e-06__p1,local,potential,3.0,1e-06,1.0,3,105,26,16,4,33.12150342806807,19.864580036615898,3.1166851451079802,1.7945057738998949,0.13318725293796949,0.1471792287177321
local__potential__A3__ct1e-06__p1,local,potential,3.0,1e-06,1.0,4,105,26,16,4,27.218645068271,42.813761172451805,2.470087226252101,4.55732354872108,0.14060459831305683,0.11635501914181813
local__potential__A3__ct1e-06__p2,local,potential,3.0,1e-06,2.0,0,104,27,16,4,17.01664934828806,15.033855153244554,1.5767226569783874,1.4429830127492145,0.1633831375004336,0.1041540819075669
local__potential__A3__ct1e-06__p2,local,potential,3.0,1e-06,2.0,1,105,26,16,4,17.530652468683016,12.323145932510375,1.5728514834698673,1.4049396497794244,0.14295342947184025,0.1894242309339249
local__potential__A3__ct1e-06__p2,local,potential,3.0,1e-06,2.0,2,105,26,16,4,15.446825400029622,20.721496620093767,1.551215382611033,1.5523774272496766,0.15138558660719215,0.1611021040406854
local__potential__A3__ct1e-06__p2,local,potential,3.0,1e-06,2.0,3,105,26,16,4,17.38558477954393,13.126904172319932,1.6359581605073454,1.1858446182722198,0.1480455530255195,0.17307318733247767
local__potential__A3__ct1e-06__p2,local,potential,3.0,1e-06,2.0,4,105,26,16,4,15.643318551457732,20.11739195747288,1.4196283919801596,2.1414017735408626,0.16018569547768285,0.12241912886993898
local__potential__A3__ct1e-06__p4,local,potential,3.0,1e-06,4.0,0,104,27,16,4,11.265452469423,10.651045896884426,1.0438302973810378,1.0223111863559164,0.17141334524740784,0.10714432857424011
local__potential__A3__ct1e-06__p4,local,potential,3.0,1e-06,4.0,1,105,26,16,4,11.61737798818186,8.966879543951283,1.0423120437407616,1.022297769992151,0.15060015357256795,0.19567427484707506
local__potential__A3__ct1e-06__p4,local,potential,3.0,1e-06,4.0,2,105,26,16,4,10.276997456967413,14.103929593687019,1.0320461408382169,1.0566139279499278,0.15712762842148414,0.17393585141601167
local__potential__A3__ct1e-06__p4,local,potential,3.0,1e-06,4.0,3,105,26,16,4,11.113375937672693,11.254818693504776,1.0457524602458927,1.0167261070942577,0.154528202657176,0.18301416665226725
local__potential__A3__ct1e-06__p4,local,potential,3.0,1e-06,4.0,4,105,26,16,4,11.388767771245803,10.08191325097762,1.0335286611051295,1.0731722562232482,0.16846082228947934,0.12447430367534787
local__potential__A3__ct2e-06__p1,local,potential,3.0,2e-06,1.0,0,104,27,16,4,20.83364487095914,21.309584738343776,1.9303964736622827,2.0453415622761115,0.13723289008090586,0.1202798935869129
local__potential__A3__ct2e-06__p1,local,potential,3.0,2e-06,1.0,1,105,26,16,4,22.182997831504064,14.847855968772686,1.9902602660921471,1.6927772890938515,0.12415430390953218,0.16775444126481165
local__potential__A3__ct2e-06__p1,local,potential,3.0,2e-06,1.0,2,105,26,16,4,20.22187816361627,23.586044042614635,2.030740146297475,1.7669786618774634,0.13896990541723203,0.11201865395733596
local__potential__A3__ct2e-06__p1,local,potential,3.0,2e-06,1.0,3,105,26,16,4,22.235951703828967,14.524453098988108,2.092370610928652,1.3120949398793655,0.1338661835751138,0.13460348012308895
local__potential__A3__ct2e-06__p1,local,potential,3.0,2e-06,1.0,4,105,26,16,4,19.009115067098225,27.35768623554791,1.7250738305240088,2.91209705257122,0.13534685170055527,0.12854429672335774
local__potential__A3__ct2e-06__p2,local,potential,3.0,2e-06,2.0,0,104,27,16,4,11.674686928028704,11.489219765506581,1.0817489986302242,1.1027609872768092,0.15325396802408672,0.11187836110337192
local__potential__A3__ct2e-06__p2,local,potential,3.0,2e-06,2.0,1,105,26,16,4,12.198512059666982,9.018560410935411,1.0944514371867902,1.0281898124591176,0.13476404930051508,0.1838980331819811
local__potential__A3__ct2e-06__p2,local,potential,3.0,2e-06,2.0,2,105,26,16,4,10.828723865513028,14.44705319970193,1.0874521203689402,1.0823194718350901,0.14907186114716725,0.1325677313684082
local__potential__A3__ct2e-06__p2,local,potential,3.0,2e-06,2.0,3,105,26,16,4,11.714080768380262,11.318834019026301,1.1022779083290957,1.0225090570008106,0.14254671824779463,0.15869976373902725
local__potential__A3__ct2e-06__p2,local,potential,3.0,2e-06,2.0,4,105,26,16,4,11.725601186134096,11.270558010984232,1.064096233936311,1.1996979014246234,0.14924398874189793,0.1317907805626807
local__potential__A3__ct2e-06__p4,local,potential,3.0,2e-06,4.0,0,104,27,16,4,10.80258806003801,10.432846046463029,1.0009423711830607,1.001367877116001,0.1676919497800045,0.1098147111922841
local__potential__A3__ct2e-06__p4,local,potential,3.0,2e-06,4.0,1,105,26,16,4,11.160169608910982,8.765062826557768,1.0012912729009025,0.9992890099070777,0.14744483452318966,0.19386003705776977
local__potential__A3__ct2e-06__p4,local,potential,3.0,2e-06,4.0,2,105,26,16,4,9.96628388407321,13.367374843786976,1.0008433751321582,1.0014339866241848,0.15816829269866306,0.15643783307590006
local__potential__A3__ct2e-06__p4,local,potential,3.0,2e-06,4.0,3,105,26,16,4,10.63893831989271,11.077583191248651,1.0011085726631141,1.0007151906010618,0.1524105284972632,0.1778363126334515
local__potential__A3__ct2e-06__p4,local,potential,3.0,2e-06,4.0,4,105,26,16,4,11.029254822251437,9.41051269871385,1.0009029245647612,1.0017048246390123,0.16258807956829932,0.1371207366064392
local__potential__A3__ct4e-06__p1,local,potential,3.0,4e-06,1.0,0,104,27,16,4,15.018638774274812,15.825610468595713,1.391591702202851,1.5189774571987509,0.15446683573895253,0.16889712157702066
local__potential__A3__ct4e-06__p1,local,potential,3.0,4e-06,1.0,1,105,26,16,4,16.05034884956833,11.043444551295789,1.4400385292760831,1.2590432025416523,0.15123472525251247,0.18021787525384192
local__potential__A3__ct4e-06__p1,local,potential,3.0,4e-06,1.0,2,105,26,16,4,14.490980401861984,17.72823020473468,1.455226632421197,1.3281330446097621,0.16557876083336853,0.1195865665255326
local__potential__A3__ct4e-06__p1,local,potential,3.0,4e-06,1.0,3,105,26,16,4,15.859732122434616,12.104626979651105,1.4923776518397915,1.093495204320909,0.16034935994931476,0.1453223386310633
local__potential__A3__ct4e-06__p1,local,potential,3.0,4e-06,1.0,4,105,26,16,4,14.44667157933403,17.873674341402058,1.3110328908902968,1.9025685842022138,0.15526127111789606,0.1659578314308842
local__potential__A3__ct4e-06__p2,local,potential,3.0,4e-06,2.0,0,104,27,16,4,10.914006888680076,10.675399552808232,1.0112661774705547,1.0246487046729535,0.17711880414764133,0.18135276804732234
local__potential__A3__ct4e-06__p2,local,potential,3.0,4e-06,2.0,1,105,26,16,4,11.327883279412813,8.751594066768313,1.0163385562760203,0.9977534608869496,0.1693210220557409,0.20903271411237334
local__potential__A3__ct4e-06__p2,local,potential,3.0,4e-06,2.0,2,105,26,16,4,10.106065786215845,13.503745388848504,1.0148806825528707,1.0116503604593627,0.1885733377441786,0.12701769474080282
local__potential__A3__ct4e-06__p2,local,potential,3.0,4e-06,2.0,3,105,26,16,4,10.805333699473028,11.103965345291515,1.0167661350946886,1.003098474197824,0.1783587933018994,0.17642469503090907
local__potential__A3__ct4e-06__p2,local,potential,3.0,4e-06,2.0,4,105,26,16,4,11.13350216658277,9.706832688310238,1.0103633526263953,1.0332466941118894,0.17595643625740728,0.18582367924341575
local__potential__A3__ct4e-06__p4,local,potential,3.0,4e-06,4.0,0,104,27,16,4,10.792962155923274,10.419484262150984,1.0000504575753366,1.0000853831990542,0.22123381227594394,0.21449809755582147
local__potential__A3__ct4e-06__p4,local,potential,3.0,4e-06,4.0,1,105,26,16,4,11.146605935249243,8.770824544987114,1.0000743390601183,0.9999458930371311,0.2098491279573153,0.2562038380155035
local__potential__A3__ct4e-06__p4,local,potential,3.0,4e-06,4.0,2,105,26,16,4,9.958357341083849,13.349294784296573,1.0000473685031197,1.000079495838562,0.23355465729876557,0.15360963787432663
local__potential__A3__ct4e-06__p4,local,potential,3.0,4e-06,4.0,3,105,26,16,4,10.62780593051147,11.070144822171553,1.0000610310655709,1.0000432309506366,0.2166963153093008,0.2322883130016347
local__potential__A3__ct4e-06__p4,local,potential,3.0,4e-06,4.0,4,105,26,16,4,11.019865297401074,9.395370539575334,1.0000508268451545,1.0000930130034384,0.21748771325868518,0.2293107301407609
local__potential__A4__ct5e-07__p1,local,potential,4.0,5e-07,1.0,0,104,27,16,4,56.674416034225885,55.72589793336629,5.251317930058487,5.348696210545169,0.22149777500996995,0.15423105568045306
local__potential__A4__ct5e-07__p1,local,potential,4.0,5e-07,1.0,1,105,26,16,4,59.81714149142573,40.28387309731839,5.366798520465102,4.5926917421139315,0.19960084938077013,0.246313376777788
local__potential__A4__ct5e-07__p1,local,potential,4.0,5e-07,1.0,2,105,26,16,4,55.88504248751953,58.822600861190246,5.612139408550911,4.406770392273717,0.2055561068743912,0.22587391080058697
local__potential__A4__ct5e-07__p1,local,potential,4.0,5e-07,1.0,3,105,26,16,4,60.510994492763565,35.855531277748895,5.693996290382385,3.239079697912911,0.20279203679137842,0.2356561799100396
local__potential__A4__ct5e-07__p1,local,potential,4.0,5e-07,1.0,4,105,26,16,4,48.738988989953874,80.49502968678686,4.423054631211821,8.568317389097734,0.21852365823070966,0.17035820804307622
local__potential__A4__ct5e-07__p2,local,potential,4.0,5e-07,2.0,0,104,27,16,4,42.98375390431893,33.64347443023513,3.9827734165387354,3.229175856614171,0.24502883289427088,0.17591121989989236
local__potential__A4__ct5e-07__p2,local,potential,4.0,5e-07,2.0,1,105,26,16,4,43.501115595982036,30.39175767975102,3.9029234262650703,3.4649094983225854,0.22349922732715097,0.2670087163772905
local__potential__A4__ct5e-07__p2,local,potential,4.0,5e-07,2.0,2,105,26,16,4,39.19230162705781,48.6066393809676,3.9358055515864705,3.64142856922358,0.22740044581696914,0.2534904772447223
local__potential__A4__ct5e-07__p2,local,potential,4.0,5e-07,2.0,3,105,26,16,4,44.2094837429289,25.93730300073137,4.160047914301945,2.3430971059246612,0.22501549678669336,0.2618651903329893
local__potential__A4__ct5e-07__p2,local,potential,4.0,5e-07,2.0,4,105,26,16,4,35.65643725944372,58.57819035358063,3.2358153753538814,6.235372904158962,0.24241968353972748,0.18982112952665706
local__potential__A4__ct5e-07__p4,local,potential,4.0,5e-07,4.0,0,104,27,16,4,32.110510918752965,16.25074148583952,2.975284326337911,1.5597824822453845,0.24890274579635566,0.17915248034505302
local__potential__A4__ct5e-07__p4,local,potential,4.0,5e-07,4.0,1,105,26,16,4,30.47796386507887,25.440737635915717,2.734485254554338,2.9004526295545077,0.22733446423009773,0.27052187373020925
local__potential__A4__ct5e-07__p4,local,potential,4.0,5e-07,4.0,2,105,26,16,4,25.93529656540541,41.0140736294014,2.6044983317257415,3.0726217931622952,0.23096486458864438,0.2579279821497509
local__potential__A4__ct5e-07__p4,local,potential,4.0,5e-07,4.0,3,105,26,16,4,31.497884113616777,19.79793606103751,2.9639049366355446,1.7884853597380743,0.2285850134519299,0.26627332794399367
local__potential__A4__ct5e-07__p4,local,potential,4.0,5e-07,4.0,4,105,26,16,4,27.235353913520093,37.456588291501205,2.47160355100345,3.9870776871957125,0.24632601594761547,0.19287274079855318
local__potential__A4__ct1e-06__p1,local,potential,4.0,1e-06,1.0,0,104,27,16,4,38.6020544133114,37.61551194707656,3.57677545994117,3.6104208935245996,0.20013335595264353,0.13639965206565086
local__potential__A4__ct1e-06__p1,local,potential,4.0,1e-06,1.0,1,105,26,16,4,40.69096669229908,27.260217547729447,3.650796651187827,3.107888253873495,0.17806606690879856,0.22800923008866503
local__potential__A4__ct1e-06__p1,local,potential,4.0,1e-06,1.0,2,105,26,16,4,37.63063941182016,41.365411740356954,3.778978864679372,3.0989427371934837,0.1864942216209076,0.19924338621682744
local__potential__A4__ct1e-06__p1,local,potential,4.0,1e-06,1.0,3,105,26,16,4,41.15538861303205,24.281938221189293,3.872662018798488,2.1935564839068173,0.183109891149798,0.21142700110330553
local__potential__A4__ct1e-06__p1,local,potential,4.0,1e-06,1.0,4,105,26,16,4,33.42975336454261,54.005973250526324,3.033744205686879,5.74868189400258,0.1968453567117735,0.15435649616118932
local__potential__A4__ct1e-06__p2,local,potential,4.0,1e-06,2.0,0,104,27,16,4,20.03356909168688,16.74780569708955,1.8562633360122947,1.6074918159969862,0.23461446380381204,0.16725329119895788
local__potential__A4__ct1e-06__p2,local,potential,4.0,1e-06,2.0,1,105,26,16,4,20.441081202611755,14.464809317697034,1.8339753726046704,1.6491068310177472,0.2131227961079502,0.2578064100002183
local__potential__A4__ct1e-06__p2,local,potential,4.0,1e-06,2.0,2,105,26,16,4,18.00324122782123,24.242932797414205,1.8079381365571647,1.8161903232676044,0.21803177694004008,0.24082779511127606
local__potential__A4__ct1e-06__p2,local,potential,4.0,1e-06,2.0,3,105,26,16,4,20.463929765324327,14.333746154218591,1.9256259320665612,1.2948670542215317,0.21544794950960247,0.2499563444466163
local__potential__A4__ct1e-06__p2,local,potential,4.0,1e-06,2.0,4,105,26,16,4,17.89806563419467,24.55542270405286,1.62424629098021,2.6138092770505312,0.23179409477020674,0.18230589798282998
local__potential__A4__ct1e-06__p4,local,potential,4.0,1e-06,4.0,0,104,27,16,4,11.553574767598427,10.730940754934366,1.070527031045564,1.0299796733671933,0.24715478416832593,0.17805829280676103
local__potential__A4__ct1e-06__p4,local,potential,4.0,1e-06,4.0,1,105,26,16,4,11.876218959703682,9.160748636340587,1.0655352755496266,1.0444004356796455,0.22574617925355422,0.26870309859790226
local__potential__A4__ct1e-06__p4,local,potential,4.0,1e-06,4.0,2,105,26,16,4,10.462007839812816,14.542978642337037,1.0506254245667686,1.0895058490826328,0.22930667592638537,0.2563600953518157
local__potential__A4__ct1e-06__p4,local,potential,4.0,1e-06,4.0,3,105,26,16,4,11.400191585776867,11.343117375419952,1.072741394240757,1.0247027415981065,0.2270393067198791,0.2643091330299655
local__potential__A4__ct1e-06__p4,local,potential,4.0,1e-06,4.0,4,105,26,16,4,11.602673604179454,10.48124536873873,1.0529405776140137,1.1156792823334505,0.2446864969329204,0.1912087285173171
local__potential__A4__ct2e-06__p1,local,potential,4.0,2e-06,1.0,0,104,27,16,4,25.26886643388255,25.178410275714874,2.3413536594071935,2.4166800827561374,0.1710922176766546,0.11873095285217257
local__potential__A4__ct2e-06__p1,local,potential,4.0,2e-06,1.0,1,105,26,16,4,26.76271790082138,17.885119003490086,2.4011531018134864,2.0390501716559575,0.1496714201114991,0.20391442070259883
local__potential__A4__ct2e-06__p1,local,potential,4.0,2e-06,1.0,2,105,26,16,4,24.48674880123127,28.123522728621932,2.4590309288100953,2.106909682205105,0.16270658470703667,0.15903929116773463
local__potential__A4__ct2e-06__p1,local,potential,4.0,2e-06,1.0,3,105,26,16,4,26.9495547716796,16.71375995302236,2.53591378201116,1.5098702657690324,0.15791744340590536,0.1773007367041057
local__potential__A4__ct2e-06__p1,local,potential,4.0,2e-06,1.0,4,105,26,16,4,22.522130423974186,34.11601763409696,2.0438793528739128,3.6314896494656654,0.16763589823380268,0.1370403205506777
local__potential__A4__ct2e-06__p2,local,potential,4.0,2e-06,2.0,0,104,27,16,4,12.178189742449709,11.8740229721127,1.1284023837415447,1.1396952589406026,0.20799565443324156,0.14701900669348014
local__potential__A4__ct2e-06__p2,local,potential,4.0,2e-06,2.0,1,105,26,16,4,12.72134163937822,9.278683526186986,1.1413597471609784,1.0578459798406097,0.18616328101157337,0.23671985255489483
local__potential__A4__ct2e-06__p2,local,potential,4.0,2e-06,2.0,2,105,26,16,4,11.26716489275319,15.065515447171103,1.1314816505934107,1.1286523622715003,0.1962740977350262,0.20141815115523448
local__potential__A4__ct2e-06__p2,local,potential,4.0,2e-06,2.0,3,105,26,16,4,12.271361508356511,11.467841743063904,1.1547172128344245,1.0359699618197535,0.1915071458423117,0.21900550163617705
local__potential__A4__ct2e-06__p2,local,potential,4.0,2e-06,2.0,4,105,26,16,4,12.097126162993135,12.192542954625392,1.0978120598810375,1.2978388631191018,0.20382808827812174,0.1687595896449508
local__potential__A4__ct2e-06__p4,local,potential,4.0,2e-06,4.0,0,104,27,16,4,10.806668054313745,10.437606709981159,1.0013204138448812,1.0018248162388046,0.2331136036118779,0.1676204916783865
local__potential__A4__ct2e-06__p4,local,potential,4.0,2e-06,4.0,1,105,26,16,4,11.165504143461533,8.763629304323754,1.0017698877497476,0.9991255766217431,0.21220670803190644,0.25561238282057447
local__potential__A4__ct2e-06__p4,local,potential,4.0,2e-06,4.0,2,105,26,16,4,9.96948237583042,13.374791265687245,1.0011645770287583,1.0019895973582944,0.2179078433640391,0.23564618644888063
local__potential__A4__ct2e-06__p4,local,potential,4.0,2e-06,4.0,3,105,26,16,4,10.64352911678389,11.080348315383596,1.001540559952158,1.0009649835096741,0.21453304396741674,0.24772309171828283
local__potential__A4__ct2e-06__p4,local,potential,4.0,2e-06,4.0,4,105,26,16,4,11.033044496985434,9.416790268980767,1.001246836876657,1.002373042474183,0.2293088391449844,0.1874413592195855
local__potential__A4__ct4e-06__p1,local,potential,4.0,4e-06,1.0,0,104,27,16,4,17.17759397481481,17.82626561994756,1.5916354070721173,1.7110048093544539,0.14969922960921578,0.12954254768360637
local__potential__A4__ct4e-06__p1,local,potential,4.0,4e-06,1.0,1,105,26,16,4,18.32450439677341,12.418215700006497,1.6440759393184403,1.4157783825658505,0.1340699204477494,0.18580025502476266
local__potential__A4__ct4e-06__p1,local,potential,4.0,4e-06,1.0,2,105,26,16,4,16.598314092495816,19.941524449155075,1.6668512447638348,1.4939448142851275,0.15188766664668304,0.11891701276619174
local__potential__A4__ct4e-06__p1,local,potential,4.0,4e-06,1.0,3,105,26,16,4,18.23736665901432,12.925876814974641,1.71610959253346,1.1676844179154537,0.14541006003015328,0.14779839921609142
local__potential__A4__ct4e-06__p1,local,potential,4.0,4e-06,1.0,4,105,26,16,4,16.116471656808255,21.478458256828855,1.4625669526122698,2.2862808808082895,0.14772324560110708,0.1383187618475174
local__potential__A4__ct4e-06__p2,local,potential,4.0,4e-06,2.0,0,104,27,16,4,10.972156823780892,10.763239283914611,1.0166542135226995,1.0330797583540587,0.18520847613947497,0.15898968048236836
local__potential__A4__ct4e-06__p2,local,potential,4.0,4e-06,2.0,1,105,26,16,4,11.403283956646897,8.75871028065282,1.0231035108180215,0.9985647676017618,0.16724167648976607,0.2249607157151692
local__potential__A4__ct4e-06__p2,local,potential,4.0,4e-06,2.0,2,105,26,16,4,10.167758772110565,13.577419939908301,1.021076072624342,1.0171697837001086,0.18922780359467054,0.13877244114902146
local__potential__A4__ct4e-06__p2,local,potential,4.0,4e-06,2.0,3,105,26,16,4,10.881650744002823,11.120267651808623,1.0239474576310015,1.0045711750109756,0.17822672040753218,0.1882216288491121
