galaxy,status,n_points,alpha,gamma,alpha_eff,gamma_eff,alpha_scaling,gamma_scaling,shell_mode,shell_params,budget_factor,force_match,rms_velocity
UGC05764,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 10.86, 'R_stop': 14.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.00619315697380116, 0.010065453009096222, 0.010993584701050831, 0.013439046041842748, 0.015533431499960075, 0.016735042981920058, 0.017097444365075244, 0.017224195591119845, 0.016916025833378583, 0.017610040548966515, 0.019063922236228215, 0.020427666622162905, 0.0217053732552521, 0.02290100744084182, 0.0240180546187469, 0.025059386409193755, 0.02602725419962739, 0.026923352972957802, 0.027748918365282208, 0.028504834251558243, 0.029191737750952237, 0.029810114710660682, 0.0303603825383712, 0.03084295950946571, 0.03125832093763302, 0.03160704324507433, 0.0318898372475829, 0.032107572037033315, 0.032261290796139146, 0.029443305653596, 0.02979071832643829, 0.030105348096375856, 0.030383939978706493, 0.03062317285301762, 0.030819685427508212, 0.030970106318419798, 0.031071088361859383, 0.03111934720376935, 0.03111170412617133, 0.03104513296316254]}",1.0,False,27.188812321498258
UGC05829,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 20.73, 'R_stop': 27.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.0037199861329715246, 0.006924294337742886, 0.009497383005060282, 0.01154886190168888, 0.013043311104405604, 0.01394461503021339, 0.014296665463381455, 0.014465026627187011, 0.01488182126446732, 0.01598827577071887, 0.01754073578435702, 0.01903395655115459, 0.020465593877458776, 0.02183385411693669, 0.023137193244281765, 0.02437415781938759, 0.025543318778636814, 0.02664326216669001, 0.02767261191179965, 0.02863006814990133, 0.029514450657503338, 0.030324741126828068, 0.0310601207896205, 0.031720001677293705, 0.03230405090964995, 0.0328122080609157, 0.03324469601946823, 0.03360202594394889, 0.03388499699425286, 0.03099983710616744, 0.031443632727797856, 0.031852334472115974, 0.03222216559067949, 0.03254926817072303, 0.03282973236334292, 0.033059630278991795, 0.033235054690043606, 0.033352162600040154, 0.033407223640852295, 0.033396673141322726]}",1.0,False,20.46118281366998
UGC05918,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 13.379999999999999, 'R_stop': 17.84, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.04138282726365878, 0.06811471117966224, 0.09160466513153133, 0.11351638974422537, 0.1250871591316842, 0.13268315460604513, 0.14957479203761154, 0.16878934865308015, 0.10924695225250129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,5.325313143371127
UGC05986,ok,15,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 28.23, 'R_stop': 37.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.062498514742171773, 0.12874544713098257, 0.17218646043416239, 0.19926405848472334, 0.19805946859284007, 0.16766819723985146, 0.07157785337526845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,49.76840230540788
UGC06399,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 23.549999999999997, 'R_stop': 31.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.04278974224909666, 0.07148532209471509, 0.09859350573811758, 0.12120621464353916, 0.1313676205807421, 0.13896389717387408, 0.14241633109365262, 0.14530350827017885, 0.10787385815608391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,5.939264798381055
UGC06446,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 30.660000000000004, 'R_stop': 40.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.05565204463414584, 0.09576934643683521, 0.12750819775288105, 0.14529730593542697, 0.13152729997452478, 0.13080359174735115, 0.11935658051933701, 0.10455757157388146, 0.08952806142561648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,22.396892825237632
UGC06614,ok,13,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 193.77, 'R_stop': 258.36, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.16314994520565848, 0.23249356759244533, 0.2661033092950479, 0.19110087382596555, 0.14715230408088278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,47.965939155645216
UGC06628,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 23.07, 'R_stop': 30.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.0037926647980295234, 0.005574225103908334, 0.0076373606210217194, 0.009471226715275841, 0.01097367610659793, 0.012076849260081022, 0.012891241154276707, 0.013337272048226066, 0.013387471160457767, 0.014557360983258926, 0.01611533642477323, 0.017650017312777263, 0.01915363670031522, 0.020619167254359083, 0.022040226326783287, 0.023411014544208318, 0.024726277394935943, 0.025981281871297376, 0.027171802362372426, 0.028294111680157368, 0.02934497438592271, 0.03032164053023429, 0.031221838601413903, 0.032043766957698824, 0.03278608335137853, 0.03344789238032643, 0.03402873085473502, 0.03452855116714985, 0.0349477028182023, 0.03234401747766399, 0.03289430760685648, 0.03340749874710831, 0.033879246588673695, 0.034305108425251106, 0.03468057585935085, 0.03500111275761356, 0.035262198620517285, 0.03545937744183615, 0.03558831202363582, 0.03564484358131761]}",1.0,False,8.072959298025069
UGC06667,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 23.549999999999997, 'R_stop': 31.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.002019511096784202, 0.003632367683490587, 0.005224344075381923, 0.0067769556637899886, 0.008204646366199072, 0.009645194961844353, 0.010954181002700247, 0.012184833079919329, 0.01326762594729487, 0.01458297768445953, 0.016166863478098106, 0.01773368088021406, 0.019275329597501837, 0.02078410356866114, 0.022252745004395117, 0.023674489051494916, 0.025043097580651857, 0.02635288287247022, 0.027598722618322517, 0.02877606765506597, 0.02988094364825763, 0.0309099477029573, 0.03186024067653243, 0.03272953580877277, 0.03351608416796744, 0.03421865732897841, 0.03483652764203464, 0.03536944641159215, 0.03581762027742616, 0.032996073657216574, 0.03356863152231264, 0.03410347912588109, 0.03459611739687137, 0.035041944164747894, 0.03543628791037053, 0.03577444693030212, 0.03605173408517878, 0.03626352721112829, 0.0364053251604161, 0.03647280930231576]}",1.0,False,44.809505749743956
UGC06786,ok,45,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 102.14999999999999, 'R_stop': 136.2, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.04958937915267734, 0.12083276231501897, 0.1288080841580264, 0.144013043414822, 0.13981983597869732, 0.11997574911235695, 0.11588416281481884, 0.08293329448353355, 0.06500871771322239, 0.03313497085682629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,64.46425759394758
UGC06787,ok,71,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 111.57, 'R_stop': 148.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.04632084345965313, 0.08949871322637966, 0.10585063957039668, 0.12625358454760496, 0.13121675178656356, 0.12991311582761303, 0.12018760072211127, 0.1065202034717673, 0.0935619920880673, 0.0506765552998432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,41.72511070642335
UGC06818,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 20.94, 'R_stop': 27.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.007861039013709718, 0.011490434955442316, 0.01400579205468362, 0.016407703259834875, 0.01792672959786809, 0.018337801102514255, 0.01709430748057554, 0.015198349340387366, 0.014762678093892787, 0.015568334749795423, 0.01715506602695969, 0.01868537671740599, 0.020150746296439735, 0.0215444427242158, 0.022861280373527307, 0.024097396881541475, 0.025250051674831724, 0.026317447779694338, 0.02729857725071514, 0.028193089431409968, 0.029001180422843623, 0.029723501598621038, 0.030361084734112125, 0.0309152812589212, 0.031387713235361374, 0.031780233858683324, 0.03209489552346601, 0.032333923772019615, 0.03249969571170731, 0.029809076976289647, 0.03015452996825354, 0.0304625055600559, 0.030729902353430233, 0.03095359878987248, 0.031130477925995315, 0.031257455755241345, 0.03133151318236958, 0.031349731691026596, 0.03130933266333259, 0.031207720212951866]}",1.0,False,20.059772416623687
UGC06917,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 31.410000000000004, 'R_stop': 41.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.0057899964041694466, 0.008100531098396977, 0.010159624480777476, 0.011264139595992494, 0.012839292828374592, 0.013183952805325286, 0.01362525890180843, 0.013840810760744043, 0.013363265927242091, 0.014826422943209289, 0.016355706392683914, 0.01785538667068655, 0.01931798811300074, 0.020736953293085083, 0.022106513291401217, 0.023421587139839373, 0.024677705183318174, 0.025870951481932664, 0.026997920889184145, 0.028055687045440026, 0.029041778158795738, 0.029954158055195124, 0.0307912105315446, 0.0315517255223925, 0.03223488598817089, 0.0328402547548194, 0.033367760789041405, 0.033817684590429, 0.03419064253128842, 0.031717387996725965, 0.032233217433970306, 0.032712347934401434, 0.033150653893461675, 0.03354392094966657, 0.03388787720748096, 0.034178229462479344, 0.03441070458515894, 0.03458109613416099, 0.03468531616441834, 0.03471945206978641]}",1.0,False,30.159912027771778
UGC06923,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 15.48, 'R_stop': 20.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.006158510899095799, 0.0083502068367447, 0.009811931930547392, 0.011364631278506928, 0.0125135197882467, 0.013136469661024205, 0.01339710460485618, 0.013194183863252662, 0.01309976173373969, 0.014632733149037168, 0.016150312206191838, 0.017643737509322785, 0.019105187940528706, 0.020527670201446187, 0.021904930075026353, 0.023231382796587548, 0.024502058696405166, 0.02571256081536788, 0.02685903165838925, 0.02793812668649813, 0.028946992562832934, 0.02988324855148523, 0.030744969811996047, 0.031530671630824736, 0.03223929388307939, 0.032870185225362024, 0.033423086687955156, 0.03389811446696752, 0.0342957418198667, 0.03190369655901312, 0.03244012223719186, 0.032939669732361065, 0.03339809968402512, 0.033811079647213485, 0.034174216023808074, 0.03448309111189346, 0.03473330543415014, 0.034920525419033274, 0.03504053640117894, 0.035089300778946536]}",1.0,False,15.068814165025696
UGC06930,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 49.83, 'R_stop': 66.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.062002518228598445, 0.09502618253502038, 0.12626562145031348, 0.15332015022796058, 0.16392619078999737, 0.16034070302062603, 0.13808573284554584, 0.10103290090193774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,25.58881515850356
UGC06973,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 23.549999999999997, 'R_stop': 31.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.02478270972862513, 0.019781283524843443, 0.017422045583849015, 0.017263376767811058, 0.01746711925944866, 0.016218212815175714, 0.013395792849073928, 0.01234418459451919, 0.012550076956074152, 0.013976337290937415, 0.015391221522272049, 0.016786191731094927, 0.018153423991541528, 0.01948577230448925, 0.02077674199289009, 0.02202046875382229, 0.023211700856076548, 0.024345782811652575, 0.02541863941071069, 0.026426759394110717, 0.02736717830666997, 0.028237460265372175, 0.029035678513922452, 0.029760394733921648, 0.030410637154040673, 0.030985877549119717, 0.0314860072562122, 0.03191131235791805, 0.03226244819762539, 0.03017906591370148, 0.0306682681570595, 0.03111981290210517, 0.03152966916975962, 0.03189375389625083, 0.0322079657031091, 0.03246822317275987, 0.032670507660398806, 0.0328109105831345, 0.03288568502153445, 0.03289130134636588]}",1.0,False,88.38588236178462
UGC06983,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 47.04, 'R_stop': 62.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.09081406913167274, 0.11981242306585299, 0.1473777377383408, 0.17320804998127784, 0.1716736665910773, 0.1645332406142938, 0.13258081287748458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,43.52323165563567
UGC07089,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 27.48, 'R_stop': 36.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.004074525492525107, 0.00741899703916373, 0.010062118927988676, 0.012246833215968688, 0.013549945306741801, 0.014145863232513232, 0.014519664144544732, 0.014602380389292461, 0.014252285185990603, 0.014631830879558638, 0.016243564577627205, 0.017819213431429348, 0.019350062937230118, 0.02082875616766463, 0.022249087478857656, 0.023605830282104487, 0.024894595912751873, 0.026111720054427145, 0.027254172785260537, 0.028319488214791248, 0.029305709846758544, 0.030211348155986806, 0.031035347324998092, 0.03177705858044382, 0.0324362180533021, 0.03301292753066815, 0.03350763685583258, 0.033921127062257805, 0.03425449359747728, 0.0314193981938989, 0.03189460900045911, 0.032332906617705104, 0.03273040349500087, 0.033083137409838356, 0.033387101156346945, 0.03363827694144566, 0.033832675635842295, 0.033966380945231196, 0.03403559846651011, 0.03403670947356435]}",1.0,False,14.73845157650716
UGC07125,ok,13,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 56.04, 'R_stop': 74.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.08417136046237074, 0.12360048292802849, 0.147163057894862, 0.17143603058773668, 0.1812813312445781, 0.17147142236607502, 0.12087631451634889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,18.24733044440473
UGC07151,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 16.5, 'R_stop': 22.0, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.003537231833568855, 0.006092978205075053, 0.007714982626416314, 0.008984754677488495, 0.01029429041260604, 0.01119367748852466, 0.013075101183614383, 0.014366705820568364, 0.014062519832724933, 0.014116526040627657, 0.01573406109602032, 0.01732956718440442, 0.018893876798197273, 0.020418842712994035, 0.021897206159053408, 0.023322496663912888, 0.02468895686558136, 0.025991486537993717, 0.027225600938123453, 0.02838739942156726, 0.029473541061196592, 0.030481224713591965, 0.031408171592239076, 0.03225260891934028, 0.03301325364383221, 0.03368929554194318, 0.03428037927108456, 0.034786585141069214, 0.03520840851062899, 0.03234730392913995, 0.03289022194094934, 0.033395821261527375, 0.03385980552866764, 0.03427778341072052, 0.03464530098487289, 0.03495787930976443, 0.035211057355444095, 0.03540044036517437, 0.03552175361478685, 0.035570901404963544]}",1.0,False,15.357026728949076
UGC07261,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 20.009999999999998, 'R_stop': 26.68, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.09810895329980923, 0.13929474381896523, 0.16968068683851287, 0.1803507950512528, 0.16901578244479365, 0.14222389630312657, 0.10132514224353954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,16.848073511004493
UGC07323,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 17.46, 'R_stop': 23.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.002788176662982281, 0.004988118938622943, 0.007094402028291633, 0.009030112785629816, 0.01078720042681346, 0.012422683263517434, 0.013549530206959488, 0.013872753243353443, 0.013539689125936472, 0.01394090021877298, 0.015546653870178194, 0.017135393458114514, 0.018697798737266687, 0.02022544137803802, 0.0217106933327884, 0.02314666022994191, 0.024527133029883675, 0.02584655266107141, 0.027099983531048366, 0.02828309276722357, 0.02939213282548991, 0.030423925734868667, 0.03137584774446828, 0.03224581352596619, 0.03303225938058615, 0.033734125122365684, 0.03435083447511896, 0.0348822739419207, 0.0353287701936143, 0.03252091373818908, 0.033083230082566854, 0.033608133049685164, 0.03409121613132915, 0.03452797302430685, 0.034913830708144016, 0.035244187834956316, 0.035514458598821, 0.0357201221618626, 0.035856777603425115, 0.03592020422588034]}",1.0,False,10.28726459329501
UGC07399,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 18.39, 'R_stop': 24.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.006173162357040582, 0.008063126992163999, 0.010018163441459447, 0.012195895668852227, 0.013082814977365072, 0.014235477546954306, 0.01474307987843195, 0.014591005526938004, 0.014809870888995316, 0.015262564120442773, 0.01687783245855327, 0.01844423681006901, 0.019953891926435572, 0.02140049505109095, 0.022779039761834343, 0.024085576936139403, 0.025317020052069993, 0.026470990378308815, 0.02754569661861591, 0.02853984324198921, 0.029452561899633932, 0.030283360826856245, 0.03103208779785716, 0.03169890292862089, 0.032284258330988885, 0.03278888226491463, 0.03321376599457843, 0.03356015202189755, 0.0338295227518506, 0.03099522038855696, 0.03142406597277018, 0.03181620315645036, 0.03216800833919852, 0.0324757952490215, 0.03273584295454534, 0.032944428295140306, 0.03309786286571952, 0.033192534615069866, 0.033224954021018716, 0.03319180469156019]}",1.0,False,49.688325119938895
UGC07524,ok,31,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 32.07, 'R_stop': 42.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.019695750367053448, 0.049306106445461344, 0.07693286718574055, 0.1012600432277227, 0.12294006192456268, 0.14103183067842012, 0.15926426447346392, 0.16711321996069703, 0.16245585573687826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,12.880373823221086
UGC07559,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 7.59, 'R_stop': 10.12, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.06070657985113291, 0.08998002482023379, 0.1139658995263267, 0.13013770798329072, 0.1379127498760938, 0.1328437247169913, 0.1325956039172574, 0.13007741480081064, 0.0717802945078627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,4.811602213857067
UGC07577,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 5.07, 'R_stop': 6.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.03580177607805009, 0.06739008257036025, 0.09856773881799805, 0.1224067409026383, 0.13928785660616858, 0.15387784900872614, 0.15658404572552417, 0.137047396533605, 0.0890365137569294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,1.8301420637346204
UGC07603,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 12.330000000000002, 'R_stop': 16.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.07251066143829439, 0.11257504183990028, 0.1395069516331497, 0.1409475804958282, 0.13672334702207647, 0.12489396321533873, 0.10860141832556902, 0.09226737429224606, 0.07197366173759723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,18.334301639487368
UGC07608,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 14.34, 'R_stop': 19.12, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'hybrid', 'spill_weights': [0.004415996328751269, 0.006420067072477269, 0.008797272178497118, 0.010745167597254428, 0.01180640089421026, 0.012247988852182696, 0.012856946754425919, 0.013743151674655415, 0.0145922248720108, 0.015847982004616876, 0.01735146899315827, 0.018810044067720914, 0.02022087058330746, 0.021581139152485097, 0.022887999743177845, 0.02413856988044633, 0.025329980855521773, 0.026459438843578077, 0.027524287736795664, 0.028522066723505716, 0.029450559387592813, 0.030307833253963655, 0.0310922698752087, 0.03180258613859682, 0.03243784772036305, 0.03299747567746436, 0.03348124713524374, 0.03388929095414366, 0.034222079168097004, 0.03149907144445878, 0.03198548118599264, 0.03243631730076886, 0.03284755754986301, 0.03321508999838523, 0.03353474377392222, 0.033802324736055246, 0.034013656207052274, 0.03416462483009056, 0.03425123151840953, 0.034269647335548596]}",1.0,False,30.28639265909512
