system_label,variant_id,stage,image_id,source_family,source_redshift,observed_x_arcsec,observed_y_arcsec,linearized_delta_x_arcsec,linearized_delta_y_arcsec,linearized_radial_residual_arcsec,source_plane_closure_arcsec
MACS0329,network_top_001,training,1a,1,1.313,17.698366376210775,13.515734879999464,2.503128898569305,0.34731677229870056,2.5271096579240027,1.854373801499644
MACS0329,network_top_001,training,1b,1,1.313,-8.564668149889947,0.6447592799998958,-1.334527391045111,0.6192780135442152,1.4712133140741146,1.0559067185135178
MACS0329,network_top_001,training,2a,2,2.1446,8.995175931509527,20.741255279999926,-1.709383459725999,7.089265266127594,7.292439497582957,9.047763342218948
MACS0329,network_top_001,training,2b,2,2.1446,-7.617340513033815,17.610781680000187,-4.825111649119453,8.03793126659683,9.374968878508513,11.512754538646972
MACS0329,network_top_001,training,2c,2,2.1446,11.486236798473985,-8.067474719999801,10.363614585074815,-9.893992507481142,14.32813997021485,15.946545723962522
MACS0329,network_top_001,training,3a,3,2.7836,-4.93572771729396,31.20848928000033,-0.12227590763481139,2.2568307761776234,2.2601408252342177,3.1423166621183265
MACS0329,network_top_001,training,3b,3,2.7836,-20.884460097309216,19.790646480000085,0.6768517610338214,-0.7693075309651358,1.0246767215147705,1.3127110612977402
MACS0329,network_top_001,training,4a,4,2.9186,-6.235056604512764,5.289428879999392,-8.804733791500517,1.6873450042954903,8.96495790858563,7.376295442858419
MACS0329,network_top_001,training,4b,4,2.9186,25.814504352382425,0.7743664799994221,4.644185845172274,-10.092170793731077,11.109472241935576,12.053318445290401
MACS0329,network_top_001,training,5a,5,3.8528,5.027652385136446,-2.6044459199995984,-1.5216931252064907,0.82174299439494,1.729396286609249,1.6048733419333776
MACS0329,network_top_001,training,5b,5,3.8528,8.112312907892866,-4.480845120000154,1.524023783950561,-1.0976584856988356,1.8781647013171254,1.8374436711799222
MACS0329,network_top_001,training,6a,6,4.5734,4.744324654139696,-0.8422099199997035,-2.843552648253097,0.5468446220039289,2.8956572145200163,2.8430719518090966
MACS0329,network_top_001,training,6b,6,4.5734,10.580530566481322,-2.545013519999806,2.542248449801013,-1.6356331443925605,3.0229659216655334,2.79214537662652
MACS0329,network_top_001,training,7a,7,5.6587,16.047431947757982,-39.51393552000013,0.7835398946080642,0.7978095558366769,1.11822844438278,0.7958257555506715
MACS0329,network_top_001,training,7b,7,5.6587,14.367538806329412,-41.22195191999989,-0.8883251590752553,-0.9074722187726827,1.269892678965547,0.9441156949060525
MACS0329,network_top_001,training,8a,8,6.0204,28.739046575149953,17.49602447999994,2.978258913379771,-2.1882354230344836,3.6957273197232716,4.031933606492245
MACS0329,network_top_001,training,8b,8,6.0204,-10.766393701910756,5.987684880000366,-1.726308973557321,2.7390323902566958,3.2376598195393904,2.9144365566909722
MACS0329,network_top_001,training,9a,9,6.17,23.870313491335345,29.116342080000024,3.8467251822954833,7.6360874732922355,8.550270552905143,9.931553058515645
MACS0329,network_top_001,training,9b,9,6.17,-20.98946690873011,0.6926860800005485,-1.3206415494274215,-0.0059838280659156315,1.3206551057230584,0.9750658751069685
MACS0329,network_top_001,training,9c,9,6.17,-22.582591831884223,-5.334559920000537,-2.1937766672944266,-5.159293252523423,5.606332395737803,5.1021605414211
MACS0329,network_top_001,heldout,2d,2,2.1446,-29.28367398958684,-14.328349919999717,-7.73071907889237,-7.937456402723303,11.080037527999787,10.511138818147908
MACS0329,network_top_001,heldout,3c,3,2.7836,-37.91498926838438,-3.053938319999716,-7.228572883519673,-15.03973268136058,16.686696049821887,16.2763452013109
MACS0329,network_top_001,heldout,9d,9,6.17,-4.984112150802212,-18.278010719999926,23.53054026459586,-13.821241141585329,27.289430771593935,24.846842909039232
MACS0329,network_top_003,training,1a,1,1.313,17.698366376210775,13.515734879999464,2.449038661273615,0.2625054131969277,2.4630670832055204,1.8128666705863905
MACS0329,network_top_003,training,1b,1,1.313,-8.564668149889947,0.6447592799998958,-1.3364817280823182,0.6342581127278609,1.4793467352378913,1.0636786080099363
MACS0329,network_top_003,training,2a,2,2.1446,8.995175931509527,20.741255279999926,-1.7673509782664043,6.966433115152929,7.187121804191061,8.90810824064255
MACS0329,network_top_003,training,2b,2,2.1446,-7.617340513033815,17.610781680000187,-4.782822971506732,7.972497692920738,9.29710250779236,11.387677909886978
MACS0329,network_top_003,training,2c,2,2.1446,11.486236798473985,-8.067474719999801,10.259277616895748,-9.999001977508314,14.325949105268847,15.996445665691512
MACS0329,network_top_003,training,3a,3,2.7836,-4.93572771729396,31.20848928000033,-0.11052675970210522,2.2742277233333916,2.2769119223607284,3.165552081704101
MACS0329,network_top_003,training,3b,3,2.7836,-20.884460097309216,19.790646480000085,0.6617805472946738,-0.7438909531243066,0.9956541783761205,1.273876811500069
MACS0329,network_top_003,training,4a,4,2.9186,-6.235056604512764,5.289428879999392,-8.906651437209085,1.575935639907354,9.044999334719096,7.433198495611527
MACS0329,network_top_003,training,4b,4,2.9186,25.814504352382425,0.7743664799994221,4.65837512892306,-10.127230223089644,11.147253062222514,12.046359283670762
MACS0329,network_top_003,training,5a,5,3.8528,5.027652385136446,-2.6044459199995984,-1.5223174643519881,0.8220452294486694,1.7300892524752538,1.6091546237204786
MACS0329,network_top_003,training,5b,5,3.8528,8.112312907892866,-4.480845120000154,1.5236090679047527,-1.0975753726553532,1.8777796171172823,1.8409971376657763
MACS0329,network_top_003,training,6a,6,4.5734,4.744324654139696,-0.8422099199997035,-2.8434618676636174,0.5466646846258675,2.8955340906772564,2.8484340514555675
MACS0329,network_top_003,training,6b,6,4.5734,10.580530566481322,-2.545013519999806,2.54475532095583,-1.634561543436021,3.0244951781765095,2.79672414576766
MACS0329,network_top_003,training,7a,7,5.6587,16.047431947757982,-39.51393552000013,0.7836149486994591,0.7984601243571755,1.1187452605547574,0.7978961836812372
MACS0329,network_top_003,training,7b,7,5.6587,14.367538806329412,-41.22195191999989,-0.8882901884526507,-0.9068804672317903,1.2694454067614707,0.9442679941621762
MACS0329,network_top_003,training,8a,8,6.0204,28.739046575149953,17.49602447999994,2.927506241024488,-2.27048093783602,3.704777521027958,4.079600778569917
MACS0329,network_top_003,training,8b,8,6.0204,-10.766393701910756,5.987684880000366,-1.771693553248926,2.6925367910442675,3.2231432511991716,2.8961882544468547
MACS0329,network_top_003,training,9a,9,6.17,23.870313491335345,29.116342080000024,3.83577201410013,7.583219619823638,8.498139016668999,9.88024551744141
MACS0329,network_top_003,training,9b,9,6.17,-20.98946690873011,0.6926860800005485,-1.31754525906915,-0.001642858493275167,1.3175462833159308,0.9760006322442839
MACS0329,network_top_003,training,9c,9,6.17,-22.582591831884223,-5.334559920000537,-2.2044777063514682,-5.158656298387734,5.609942670179087,5.128763453743797
MACS0329,network_top_003,heldout,2d,2,2.1446,-29.28367398958684,-14.328349919999717,-7.804353867206854,-8.033683314200355,11.200357444182206,10.641747783428366
MACS0329,network_top_003,heldout,3c,3,2.7836,-37.91498926838438,-3.053938319999716,-7.269361555785247,-14.971967182989689,16.643419683383843,16.234117016991174
MACS0329,network_top_003,heldout,9d,9,6.17,-4.984112150802212,-18.278010719999926,22.994219357049396,-13.910060617986417,26.874223900164296,24.892029867915603
MACS0329,network_top_010,training,1a,1,1.313,17.698366376210775,13.515734879999464,2.482574259809813,0.2828283461895135,2.498632992033551,1.840258400640382
MACS0329,network_top_010,training,1b,1,1.313,-8.564668149889947,0.6447592799998958,-1.3424343196108826,0.6428020002505688,1.4883965580433411,1.0735059694959606
MACS0329,network_top_010,training,2a,2,2.1446,8.995175931509527,20.741255279999926,-1.7156100732445125,7.020422865439149,7.227008726506345,8.97043612283445
MACS0329,network_top_010,training,2b,2,2.1446,-7.617340513033815,17.610781680000187,-4.748014054063793,8.045640485650583,9.342160792981838,11.44525888961418
MACS0329,network_top_010,training,2c,2,2.1446,11.486236798473985,-8.067474719999801,10.261150581732297,-10.01373346787982,14.337575430550364,15.975964661022171
MACS0329,network_top_010,training,3a,3,2.7836,-4.93572771729396,31.20848928000033,-0.1493490698098398,2.224981179405971,2.2299879805424623,3.1106886372911196
MACS0329,network_top_010,training,3b,3,2.7836,-20.884460097309216,19.790646480000085,0.6946564701172072,-0.796946701442072,1.0571999131739926,1.3524867760795896
MACS0329,network_top_010,training,4a,4,2.9186,-6.235056604512764,5.289428879999392,-8.884030630433111,1.651848762366433,9.036293741142176,7.4395844004201575
MACS0329,network_top_010,training,4b,4,2.9186,25.814504352382425,0.7743664799994221,4.677993398733591,-10.110275302263497,11.14007580432711,12.028689583651104
MACS0329,network_top_010,training,5a,5,3.8528,5.027652385136446,-2.6044459199995984,-1.522644906975387,0.8228589922444014,1.7307641184908926,1.6094379145161974
MACS0329,network_top_010,training,5b,5,3.8528,8.112312907892866,-4.480845120000154,1.5234170445616497,-1.0969529352566405,1.877260033620572,1.8382377769466924
MACS0329,network_top_010,training,6a,6,4.5734,4.744324654139696,-0.8422099199997035,-2.8463863015791797,0.5499088617133893,2.8990196160096118,2.8513240350200717
MACS0329,network_top_010,training,6b,6,4.5734,10.580530566481322,-2.545013519999806,2.544145063825579,-1.6329272099477266,3.023098638611669,2.7912841262851122
MACS0329,network_top_010,training,7a,7,5.6587,16.047431947757982,-39.51393552000013,0.7833026370078768,0.7983985091475896,1.118482543695961,0.7979882834431762
MACS0329,network_top_010,training,7b,7,5.6587,14.367538806329412,-41.22195191999989,-0.8886192728358502,-0.9069444459767811,1.2697214025696526,0.9444075060865432
MACS0329,network_top_010,training,8a,8,6.0204,28.739046575149953,17.49602447999994,2.969167167102798,-2.2538963295046406,3.727734208652187,4.089051764811214
MACS0329,network_top_010,training,8b,8,6.0204,-10.766393701910756,5.987684880000366,-1.7604719948309853,2.732536478738411,3.250541070686587,2.917997531065691
MACS0329,network_top_010,training,9a,9,6.17,23.870313491335345,29.116342080000024,3.8452449829908444,7.583628804751089,8.502783945712528,9.874246200750827
MACS0329,network_top_010,training,9b,9,6.17,-20.98946690873011,0.6926860800005485,-1.3284486257664665,-0.004622035314155287,1.3284566664032587,0.9799305414109767
MACS0329,network_top_010,training,9c,9,6.17,-22.582591831884223,-5.334559920000537,-2.205728774225648,-5.15291755436865,5.605158226809264,5.121433175904584
MACS0329,network_top_010,heldout,2d,2,2.1446,-29.28367398958684,-14.328349919999717,-7.769860890988362,-7.971987469524778,11.132085270944097,10.585193505119411
MACS0329,network_top_010,heldout,3c,3,2.7836,-37.91498926838438,-3.053938319999716,-7.220449912682148,-15.020784785873396,16.666099499435294,16.282707775137133
MACS0329,network_top_010,heldout,9d,9,6.17,-4.984112150802212,-18.278010719999926,23.169070572395714,-13.897064677154884,27.01729516124216,24.906414959803136
MACS0429,eta_000,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.0181384374295814,5.9114386271786685,6.246438136692841,6.86290963788267
MACS0429,eta_000,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.1048119503111167,-2.716813690669563,3.436758643836087,3.9267034760715456
MACS0429,eta_000,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.92144874669368,-2.7743182092232597,2.92333872803189,2.2907917097897004
MACS0429,eta_000,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345748538112007,-0.0011568119165914215,0.16346157879125434,0.05472299760857918
MACS0429,eta_000,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.33994069422322626,0.17661471531487605,0.3830828020868644,0.251564748356066
MACS0429,eta_000,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915731178691967,-6.447589461703879,17.172125926019252,12.341800295156117
MACS0429,eta_000,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957849287296404,-7.139407444308713,7.195385277689432,7.856827042123536
MACS0429,local_vector_s200,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.018142295061773,5.911438039244653,6.2464388266392135,6.862911613782964
MACS0429,local_vector_s200,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.1048071492002305,-2.7168135118566994,3.4367555620863603,3.9266999023821425
MACS0429,local_vector_s200,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515296132186,-2.7743177687875695,2.923339187237256,2.2907911501166103
MACS0429,local_vector_s200,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345624815550783,-0.0011580690054720098,0.16346035049790023,0.054723021576784915
MACS0429,local_vector_s200,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.3399359914045702,0.1766148645376967,0.38307869769523467,0.25156188917323097
MACS0429,local_vector_s200,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714496585338,-6.447596442717191,17.172113085609354,12.341800818219884
MACS0429,local_vector_s200,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957789750720214,-7.139409720908464,7.1953867953837864,7.856825746959513
MACS0429,network_parent,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.018142268989926,5.911438026166512,6.246438805838991,6.862911548711188
MACS0429,network_parent,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.1048072249361014,-2.7168134448080647,3.436755555466969,3.9266998795524177
MACS0429,network_parent,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515745012489,-2.774317837262988,2.9233392663709794,2.290791201763449
MACS0429,network_parent,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345624188522775,-0.0011580359981244385,0.1634603439939334,0.05472300781627972
MACS0429,network_parent,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.3399360327529355,0.17661481476374946,0.3830787114390963,0.2515619021868147
MACS0429,network_parent,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714726945206,-6.44759640350767,17.17211328439297,12.341800842093805
MACS0429,network_parent,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957791043658956,-7.139409611481571,7.195386702904438,7.856825705107313
MACS0429,network_hop_080,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.018142273756498,5.911438031144662,6.246438812090177,6.862911564952303
MACS0429,network_hop_080,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.104807216328416,-2.7168134473718513,3.4367555522219932,3.92669987536837
MACS0429,network_hop_080,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515776917636,-2.774317834318504,2.923339264582261,2.290791199978025
MACS0429,network_hop_080,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345623682234997,-0.0011580419612573745,0.16346033897342863,0.0547230081850979
MACS0429,network_hop_080,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.3399360129593839,0.17661481688006492,0.3830786948504201,0.2515618907319748
MACS0429,network_hop_080,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.91571467505262,-6.4475964236675525,17.17211324386652,12.341800833844813
MACS0429,network_hop_080,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957790877964623,-7.139409625714049,7.195386714963406,7.856825701541967
MACS0429,network_hop_090,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.0181422719141846,5.911438028417773,6.246438808914305,6.86291155710062
MACS0429,network_hop_090,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.1048072205516517,-2.7168134453640804,3.4367555532212957,3.9266998762716496
MACS0429,network_hop_090,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515775612113,-2.7743178355092892,2.9233392656711934,2.2907912000658635
MACS0429,network_hop_090,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345623913512963,-0.0011580392719238784,0.16346034126709758,0.0547230080135355
MACS0429,network_hop_090,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.33993602198661504,0.17661481603824897,0.3830787024728848,0.25156189595193673
MACS0429,network_hop_090,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714700336157,-6.447596412101317,17.172113262957424,12.341800836459106
MACS0429,network_hop_090,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957790968631532,-7.1394096176597746,7.195386708100535,7.856825702180058
MACS0429,network_hop_110,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.0181422545219734,5.911438029050227,6.2464388038936445,6.862911545258728
MACS0429,network_hop_110,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.1048072062453707,-2.716813443716081,3.436755543156783,3.9266998719562767
MACS0429,network_hop_110,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515403857276,-2.774317843176022,2.9233392612292,2.290791213274812
MACS0429,network_hop_110,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.1634562625666691,-0.0011580240560435722,0.1634603645902524,0.054723010691312274
MACS0429,network_hop_110,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.33993609447642525,0.1766148207120999,0.3830787689536609,0.2515619416556702
MACS0429,network_hop_110,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714744871257,-6.447596401593564,17.172113300288775,12.34180086474456
MACS0429,network_hop_110,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957790716956207,-7.139409624986525,7.195386712237092,7.8568257147595775
MACS0429,network_hop_120,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.0181422605197272,5.911438059431197,6.246438834583058,6.862911599579911
MACS0429,network_hop_120,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.104807035229511,-2.716813397679868,3.4367554020273934,3.9266997186998247
MACS0429,network_hop_120,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214514626933397,-2.774317915022465,2.923339304924129,2.2907913071604082
MACS0429,network_hop_120,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345627895030423,-0.0011579475680399787,0.16346038043162017,0.05472299039645461
MACS0429,network_hop_120,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.33993624833453906,0.17661473373132805,0.3830788653825075,0.25156201827741154
MACS0429,network_hop_120,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.91571482793419,-6.447596462055687,17.172113399976055,12.341800946104158
MACS0429,network_hop_120,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.895778943500314,-7.13940961652225,7.1953866878791795,7.8568256631724855
MACS0429,network_soft_100,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.01814227321265,5.911438026974668,6.2464388079681115,6.86291155091913
MACS0429,network_soft_100,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.1048072186766356,-2.716813446472891,3.436755552949494,3.926699877256706
MACS0429,network_soft_100,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515757487034,-2.7743178384616485,2.9233392679017403,2.290791203387956
MACS0429,network_soft_100,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.1634562386114907,-0.0011580356627865964,0.16346034071790277,0.05472300663669677
MACS0429,network_soft_100,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.3399360263356461,0.17661481072456997,0.3830787038823025,0.25156189736686707
MACS0429,network_soft_100,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714732354905,-6.447596402589915,17.17211328906228,12.341800841771539
MACS0429,network_soft_100,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957791015669612,-7.139409612109443,7.195386703178976,7.856825704611229
MACS0429,network_soft_300,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.0181422669601803,5.911438025909851,6.24643880494031,6.862911547491428
MACS0429,network_soft_300,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.1048072274185414,-2.7168134445928924,3.436755556817218,3.926699881083569
MACS0429,network_soft_300,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515733284832,-2.774317836780117,2.9233392655430612,2.290791201270046
MACS0429,network_soft_300,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.1634562431305566,-0.001158035708441755,0.16346034523717873,0.05472300812673597
MACS0429,network_soft_300,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.3399360358371106,0.17661481579521135,0.3830787146514744,0.2515619043127824
MACS0429,network_soft_300,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714727796738,-6.44759640248482,17.17211328479815,12.341800842325958
MACS0429,network_soft_300,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957791058560614,-7.139409610902188,7.195386702515079,7.856825705609488
MACS0429,network_power_150,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.0181422678305836,5.911438026065814,6.246438805369124,6.862911548019997
MACS0429,network_power_150,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.104807226381182,-2.716813444743122,3.436755556300656,3.9266998805041062
MACS0429,network_power_150,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515738030777,-2.774317837013504,2.9233392659141457,2.290791201513956
MACS0429,network_power_150,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345624260304462,-0.001158035793467855,0.16346034471028234,0.0547230079825004
MACS0429,network_power_150,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.33993603458438415,0.17661481531709214,0.38307871331939886,0.2515619034337412
MACS0429,network_power_150,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714727999909,-6.4475964027627475,17.17211328509081,12.341800842188835
MACS0429,network_power_150,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957791052968032,-7.13940961112503,7.195386702666563,7.8568257053992925
MACS0429,network_power_250,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.0181422700283296,5.911438026306518,6.2464388063069824,6.862911549370834
MACS0429,network_power_250,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.104807223539634,-2.71681344488127,3.4367555546695865,3.9266998786238347
MACS0429,network_power_250,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515751072309,-2.7743178375561186,2.923339266840175,2.2907912020721515
MACS0429,network_power_250,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345624118532956,-0.0011580361447843753,0.16346034329509176,0.05472300763602554
MACS0429,network_power_250,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.33993603105302056,0.17661481415930935,0.3830787096519559,0.2515619010098133
MACS0429,network_power_250,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714726308948,-6.447596404202594,17.17211328406419,12.341800842049258
MACS0429,network_power_250,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957791035066178,-7.139409611763006,7.19538670307671,7.856825704822017
MACS0429,network_target_050,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.0181422532486324,5.911438027223825,6.246438801753794,6.862911548223763
MACS0429,network_target_050,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.104807230664243,-2.7168134365319947,3.43675555243274,3.9266998785310245
MACS0429,network_target_050,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515582870105,-2.7743178386465153,2.9233392625731676,2.2907912038527267
MACS0429,network_target_050,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345625803075117,-0.0011580337893824515,0.16346036012340381,0.05472301238888533
MACS0429,network_target_050,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.3399360706714466,0.17661482858255945,0.3830787514582212,0.2515619287889101
MACS0429,network_target_050,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714710721643,-6.447596409474222,17.17211327159666,12.341800850575405
MACS0429,network_target_050,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957790890589984,-7.139409620450248,7.195386709897733,7.856825710158643
MACS0429,network_target_150,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.0181422771101825,5.911438026531018,6.246438808807495,6.86291154563541
MACS0429,network_target_150,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.104807217157852,-2.7168134567971944,3.4367555601808664,3.926699886288504
MACS0429,network_target_150,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515760808161,-2.7743178363603116,2.9233392660122055,2.290791202685956
MACS0429,network_target_150,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345623128920297,-0.0011580345492252586,0.16346033338790977,0.05472300391629533
MACS0429,network_target_150,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.33993601187335654,0.17661480216301842,0.38307868710154697,0.25156188653443434
MACS0429,network_target_150,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714747214285,-6.447596395207759,17.1721133000627,12.341800841666315
MACS0429,network_target_150,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957791068163826,-7.139409610567675,7.195386702302723,7.856825707121716
MACS0429,network_target_200,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.0181422786517618,5.911438027044855,6.246438809791839,6.862911541433923
MACS0429,network_target_200,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.104807213016893,-2.716813464543516,3.4367555637683753,3.9266998922371372
MACS0429,network_target_200,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515726286873,-2.774317836797735,2.923339265339202,2.290791204817452
MACS0429,network_target_200,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345622613261532,-0.0011580317405090873,0.1634603282115532,0.05472300132864692
MACS0429,network_target_200,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.3399360049393284,0.17661479347842055,0.3830786769444839,0.2515618803934328
MACS0429,network_target_200,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714774294498,-6.447596384224302,17.172113321037642,12.341800843140405
MACS0429,network_target_200,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957791085652468,-7.139409609757006,7.195386701716082,7.856825710403999
MACS0429,network_link_125,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.0181422728696194,5.911438026705832,6.246438807602864,6.862911550532017
MACS0429,network_link_125,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.1048072192676157,-2.7168134457871256,3.4367555527693248,3.9266998768024357
MACS0429,network_link_125,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515760684839,-2.7743178385232783,2.9233392680610244,2.2907912032789506
MACS0429,network_link_125,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.1634562388801516,-0.0011580358509957998,0.1634603409878903,0.054723006783657095
MACS0429,network_link_125,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.3399360266552988,0.17661481124108622,0.3830787044040905,0.2515618976800323
MACS0429,network_link_125,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714729736038,-6.447596403726839,17.1721132870619,12.341800842142113
MACS0429,network_link_125,heldout,2c,2,3.8665,9.164983518005787,-5.89188708000048,0.8957791020747687,-7.139409611707569,7.1953867028434475,7.856825704428952
MACS0429,network_link_500,training,1a,1,2.9286,-4.28374693523085,13.743877319999953,-2.018142266573098,5.911438025951134,6.246438804854318,6.8629115476296
MACS0429,network_link_500,training,1b,1,2.9286,20.431679477299333,4.430583719999781,2.1048072278626075,-2.716813444335123,3.436755556885411,3.9266998811164404
MACS0429,network_link_500,training,1c,1,2.9286,-18.525702602395945,-1.8598762800003499,-0.9214515731516976,-2.7743178366852237,2.923339265397282,2.2907912011484677
MACS0429,network_link_500,training,2a,2,3.8665,2.692478622393447,0.07027451999999101,0.16345624354338137,-0.0011580357748458884,0.16346034565046358,0.05472300828385056
MACS0429,network_link_500,training,2b,2,3.8665,-27.291592662261202,-3.802810680000057,0.33993603661442373,0.17661481632283,0.3830787155844994,0.25156190491072417
MACS0429,network_link_500,heldout,1d,1,2.9286,0.6416416085282667,-12.15726948000082,15.915714726641331,-6.447596402897165,17.172113283882105,12.341800842270885
