image_id,source_family,start_index,start_offset_x_arcsec,start_offset_y_arcsec,algorithm,reported_success,solution_x_arcsec,solution_y_arcsec,closure_arcsec,displacement_from_observed_arcsec,accepted
2a,2,14,-0.14142135623730953,-0.1414213562373095,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-5.44898125061294,9.789414503103409,4.508821298395066e-15,1.994387875077436,True
2a,2,14,-0.14142135623730953,-0.1414213562373095,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-5.448981250612944,9.789414503103416,2.70487449849809e-15,1.9943878750774282,True
2a,2,15,-3.6739403974420595e-17,-0.2,scipy_root_hybr_with_lens_jacobian,True,-5.448981250612944,9.789414503103409,2.6606524544699158e-15,1.9943878750774335,True
2a,2,15,-3.6739403974420595e-17,-0.2,scipy_root_lm_with_lens_jacobian,True,-5.448981250612941,9.789414503103417,2.242052750213016e-15,1.9943878750774287,True
2a,2,15,-3.6739403974420595e-17,-0.2,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-5.448981250612941,9.789414503103421,5.956346537218366e-15,1.9943878750774262,True
2a,2,15,-3.6739403974420595e-17,-0.2,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-5.448981250612939,9.789414503103412,1.2783123032753746e-15,1.994387875077434,True
2a,2,16,0.14142135623730948,-0.14142135623730953,scipy_root_hybr_with_lens_jacobian,True,-5.44898125061294,9.789414503103417,2.2943572310968174e-15,1.9943878750774293,True
2a,2,16,0.14142135623730948,-0.14142135623730953,scipy_root_lm_with_lens_jacobian,True,-5.448981250612944,9.78941450310342,1.5316350910548881e-15,1.9943878750774255,True
2a,2,16,0.14142135623730948,-0.14142135623730953,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-5.448981250612941,9.789414503103417,2.242052750213016e-15,1.9943878750774287,True
2a,2,16,0.14142135623730948,-0.14142135623730953,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-5.448981250612939,9.789414503103405,1.3679754799899377e-15,1.9943878750774393,True
2a,2,17,1.0,0.0,scipy_root_hybr_with_lens_jacobian,True,-5.448981250612936,9.789414503103414,3.0080130083858174e-15,1.9943878750774349,True
2a,2,17,1.0,0.0,scipy_root_lm_with_lens_jacobian,True,-5.448981250612944,9.78941450310342,1.5316350910548881e-15,1.9943878750774255,True
2a,2,17,1.0,0.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-5.448981250612936,9.789414503103444,1.3818853049285531e-14,1.9943878750774122,True
2a,2,17,1.0,0.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-5.44898125061294,9.789414503103409,4.508821298395066e-15,1.994387875077436,True
2a,2,18,0.7071067811865476,0.7071067811865476,scipy_root_hybr_with_lens_jacobian,True,-5.44898125061294,9.789414503103409,4.508821298395066e-15,1.994387875077436,True
2a,2,18,0.7071067811865476,0.7071067811865476,scipy_root_lm_with_lens_jacobian,True,-5.448981250612943,9.789414503103409,2.6606524544699158e-15,1.9943878750774342,True
2a,2,18,0.7071067811865476,0.7071067811865476,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-5.4489812506008395,9.789414503178014,2.7774762798828613e-11,1.9943878750298047,True
2a,2,18,0.7071067811865476,0.7071067811865476,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-5.448981250612941,9.789414503103439,1.1117248350515428e-14,1.9943878750774127,True
2a,2,19,6.123233995736766e-17,1.0,scipy_root_hybr_with_lens_jacobian,True,-5.448981250612943,9.78941450310341,2.2943572310968174e-15,1.9943878750774329,True
2a,2,19,6.123233995736766e-17,1.0,scipy_root_lm_with_lens_jacobian,True,-5.448981250612939,9.78941450310341,2.523340598498598e-15,1.9943878750774353,True
2a,2,19,6.123233995736766e-17,1.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-5.448981250612939,9.789414503103403,3.3317282613318474e-15,1.9943878750774406,True
2a,2,19,6.123233995736766e-17,1.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-5.448981250612937,9.7894145031035,3.346412253419176e-14,1.99438787507737,True
2a,2,20,-0.7071067811865475,0.7071067811865476,scipy_root_hybr_with_lens_jacobian,True,-5.448981250612937,9.789414503103412,1.2783123032753746e-15,1.994387875077435,True
2a,2,20,-0.7071067811865475,0.7071067811865476,scipy_root_lm_with_lens_jacobian,True,-5.448981250612941,9.789414503103412,5.418810786618011e-16,1.9943878750774326,True
2a,2,20,-0.7071067811865475,0.7071067811865476,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-5.448981250606241,9.789414503144911,1.545142087831112e-11,1.994387875050917,True
2a,2,20,-0.7071067811865475,0.7071067811865476,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-5.448981250612938,9.78941450310343,6.6685714958893814e-15,1.9943878750774213,True
2a,2,21,-1.0,1.2246467991473532e-16,scipy_root_hybr_with_lens_jacobian,True,-5.4489812506129445,9.789414503103393,7.571584698626374e-15,1.9943878750774449,True
2a,2,21,-1.0,1.2246467991473532e-16,scipy_root_lm_with_lens_jacobian,True,-5.44898125061294,9.789414503103405,1.452112765250071e-15,1.9943878750774386,True
2a,2,21,-1.0,1.2246467991473532e-16,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-5.448981250625605,9.789414503100938,5.374925154294551e-12,1.994387875070852,True
2a,2,21,-1.0,1.2246467991473532e-16,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-5.448981250612941,9.789414503103417,2.242052750213016e-15,1.9943878750774287,True
2a,2,22,-0.7071067811865477,-0.7071067811865475,scipy_root_hybr_with_lens_jacobian,True,-5.448981250612941,9.789414503103412,5.418810786618011e-16,1.9943878750774326,True
2a,2,22,-0.7071067811865477,-0.7071067811865475,scipy_root_lm_with_lens_jacobian,True,-5.448981250612941,9.789414503103412,5.418810786618011e-16,1.9943878750774326,True
2a,2,22,-0.7071067811865477,-0.7071067811865475,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-5.448981250613741,9.789414503103252,3.389037584024589e-13,1.9943878750770194,True
2a,2,22,-0.7071067811865477,-0.7071067811865475,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-5.448981250612939,9.789414503103409,4.508821298395066e-15,1.9943878750774366,True
2a,2,23,-1.8369701987210297e-16,-1.0,scipy_root_hybr_with_lens_jacobian,True,-5.44898125061294,9.789414503103407,7.286354867560216e-16,1.9943878750774373,True
2a,2,23,-1.8369701987210297e-16,-1.0,scipy_root_lm_with_lens_jacobian,True,-5.448981250612937,9.789414503103412,1.2783123032753746e-15,1.994387875077435,True
2a,2,23,-1.8369701987210297e-16,-1.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-5.448981250612939,9.789414503103409,4.508821298395066e-15,1.9943878750774366,True
2a,2,23,-1.8369701987210297e-16,-1.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-5.448981250844828,9.789414503320376,1.4344166132035068e-10,1.9943878747611694,True
2a,2,24,0.7071067811865474,-0.7071067811865477,scipy_root_hybr_with_lens_jacobian,True,-5.44898125061294,9.789414503103414,7.286354867560216e-16,1.994387875077432,True
2a,2,24,0.7071067811865474,-0.7071067811865477,scipy_root_lm_with_lens_jacobian,True,-5.448981250612938,9.789414503103412,5.418810786618011e-16,1.9943878750774344,True
2a,2,24,0.7071067811865474,-0.7071067811865477,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-5.448981250589583,9.789414503246967,5.344647540343017e-11,1.9943878749858308,True
2a,2,24,0.7071067811865474,-0.7071067811865477,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-5.448981250621606,9.789414503604572,1.9184421965362705e-10,1.994387874697607,True
6b,6,0,0.0,0.0,scipy_root_hybr_with_lens_jacobian,False,-1.091599278760157,-5.447454589074464,0.972175578325512,1.9023103444265415,False
6b,6,0,0.0,0.0,scipy_root_lm_with_lens_jacobian,True,-1.106289624616513,-5.429190544047517,0.9721489540455087,1.915634771804016,False
6b,6,0,0.0,0.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062621212247483,-5.429216747505375,0.9721489539034708,1.9156091037744478,False
6b,6,0,0.0,0.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.106239605068059,-5.429227068113347,0.972148953872087,1.9155873373813264,False
6b,6,1,0.05,0.0,scipy_root_hybr_with_lens_jacobian,False,-1.1072259878854942,-5.412339583557135,0.9721720951697091,1.9155036714066898,False
6b,6,1,0.05,0.0,scipy_root_lm_with_lens_jacobian,True,-1.1063399964738467,-5.429240187624745,0.9721489542934364,1.9156883863626506,False
6b,6,1,0.05,0.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062168532117684,-5.4292311332326495,0.9721489538783211,1.9155649126741359,False
6b,6,1,0.05,0.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.106222415951646,-5.429232197267004,0.9721489538731991,1.9155705346561422,False
6b,6,2,0.03535533905932738,0.03535533905932738,scipy_root_hybr_with_lens_jacobian,False,-1.103383099247186,-5.412551687267715,0.9721736925506311,1.9116799708251855,False
6b,6,2,0.03535533905932738,0.03535533905932738,scipy_root_lm_with_lens_jacobian,True,-1.1061455257614465,-5.429184612344376,0.9721489544287992,1.9154906017167959,False
6b,6,2,0.03535533905932738,0.03535533905932738,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062294433438757,-5.4292315957440636,0.9721489538702297,1.9155775052505344,False
6b,6,2,0.03535533905932738,0.03535533905932738,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.106222986077197,-5.429227880851591,0.97214895387494,1.91557081145013,False
6b,6,3,3.061616997868383e-18,0.05,scipy_root_hybr_with_lens_jacobian,False,-0.9380727905478248,-5.478454156252042,0.9726537895673204,1.7521806263278585,False
6b,6,3,3.061616997868383e-18,0.05,scipy_root_lm_with_lens_jacobian,True,-1.1061708298499269,-5.429169198930766,0.9721489544340557,1.9155148054745548,False
6b,6,3,3.061616997868383e-18,0.05,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062193480128422,-5.429236449052135,0.9721489538760024,1.9155677614095614,False
6b,6,3,3.061616997868383e-18,0.05,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062437047533582,-5.42922309260741,0.9721489538767526,1.9155911587260384,False
6b,6,4,-0.035355339059327376,0.03535533905932738,scipy_root_hybr_with_lens_jacobian,False,-0.9252603253903576,-5.486142967762143,0.9727251132558873,1.7402427995695164,False
6b,6,4,-0.035355339059327376,0.03535533905932738,scipy_root_lm_with_lens_jacobian,True,-1.1061452993788248,-5.429195868433075,0.9721489543239831,1.9154911371764518,False
6b,6,4,-0.035355339059327376,0.03535533905932738,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062368309447292,-5.429230630637179,0.9721489538704587,1.9155848106307596,False
6b,6,4,-0.035355339059327376,0.03535533905932738,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.106220899203264,-5.42923977961528,0.9721489538775688,1.9155695343875967,False
6b,6,5,-0.05,6.123233995736766e-18,scipy_root_hybr_with_lens_jacobian,False,-0.8732748466091178,-5.534252379111354,0.9732064645806103,1.6945545796869863,False
6b,6,5,-0.05,6.123233995736766e-18,scipy_root_lm_with_lens_jacobian,True,-1.1062466121844796,-5.429273960599826,0.9721489540462864,1.9155975013952764,False
6b,6,5,-0.05,6.123233995736766e-18,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062198255966185,-5.429234016221681,0.972148953874987,1.9155680733000409,False
6b,6,5,-0.05,6.123233995736766e-18,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062301795181433,-5.429232371683001,0.972148953870141,1.9155782922344609,False
6b,6,6,-0.03535533905932738,-0.035355339059327376,scipy_root_hybr_with_lens_jacobian,False,-1.048302554994413,-5.451604659835615,0.9722636244730525,1.8594821577446043,False
6b,6,6,-0.03535533905932738,-0.035355339059327376,scipy_root_lm_with_lens_jacobian,True,-1.1061977761077433,-5.429216221305161,0.9721489539453148,1.9155448704568705,False
6b,6,6,-0.03535533905932738,-0.035355339059327376,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062230341981978,-5.429228637056945,0.9721489538743135,1.9155709106209307,False
6b,6,6,-0.03535533905932738,-0.035355339059327376,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.106243760736181,-5.429229817874498,0.9721489538737629,1.9155916695582493,False
6b,6,7,-9.184850993605149e-18,-0.05,scipy_root_hybr_with_lens_jacobian,False,-1.0574770639313047,-5.4387955275866675,0.9722220537742569,1.8676280190516792,False
6b,6,7,-9.184850993605149e-18,-0.05,scipy_root_lm_with_lens_jacobian,True,-1.1064222096552843,-5.429258619043589,0.9721489552987055,1.9157716582051543,False
6b,6,7,-9.184850993605149e-18,-0.05,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062416441857132,-5.429217266009081,0.9721489538849304,1.9155887087166055,False
6b,6,7,-9.184850993605149e-18,-0.05,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062185008598686,-5.429239354418612,0.9721489538786212,1.9155671127714449,False
6b,6,8,0.03535533905932737,-0.03535533905932738,scipy_root_hybr_with_lens_jacobian,False,-0.9836817309224006,-5.450368912503195,0.9725093402009045,1.7949810847681722,False
6b,6,8,0.03535533905932737,-0.03535533905932738,scipy_root_lm_with_lens_jacobian,True,-1.1061351781268072,-5.429271278730425,0.9721489542031907,1.9154861413274875,False
6b,6,8,0.03535533905932737,-0.03535533905932738,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062380183159213,-5.429226308691617,0.9721489538720748,1.915585702887892,False
6b,6,8,0.03535533905932737,-0.03535533905932738,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062345488202043,-5.429230777092706,0.9721489538700279,1.915582543643384,False
6b,6,9,0.2,0.0,scipy_root_hybr_with_lens_jacobian,False,-1.1494868564422789,-5.416101383384317,0.9722088795977928,1.9579130742072042,False
6b,6,9,0.2,0.0,scipy_root_lm_with_lens_jacobian,True,-1.1062744920762067,-5.429232429256686,0.9721489539304847,1.915622507158343,False
6b,6,9,0.2,0.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062411702600976,-5.4292377523896285,0.9721489538776189,1.915589621833923,False
6b,6,9,0.2,0.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062201643096148,-5.429236717866932,0.9721489538755616,1.9155685940233396,False
6b,6,10,0.14142135623730953,0.14142135623730953,scipy_root_hybr_with_lens_jacobian,False,-1.0844619316921162,-5.424626339502172,0.972169643958092,1.8935508724916352,False
6b,6,10,0.14142135623730953,0.14142135623730953,scipy_root_lm_with_lens_jacobian,True,-1.1059967144032434,-5.429177910534796,0.9721489563596948,1.9153416778386922,False
6b,6,10,0.14142135623730953,0.14142135623730953,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.106219233326562,-5.429226598533998,0.9721489538795975,1.9155669805445559,False
6b,6,10,0.14142135623730953,0.14142135623730953,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062192344355457,-5.429232812220457,0.9721489538755068,1.9155674020350595,False
6b,6,11,1.2246467991473533e-17,0.2,scipy_root_hybr_with_lens_jacobian,False,-1.109296238340211,-5.4015647923145185,0.9722099890956849,1.916967219083683,False
6b,6,11,1.2246467991473533e-17,0.2,scipy_root_lm_with_lens_jacobian,True,-1.1061705566073834,-5.429224262128167,0.9721489540165944,1.915518257283361,False
6b,6,11,1.2246467991473533e-17,0.2,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062238034333371,-5.429223596629257,0.9721489538793887,1.915571337096066,False
6b,6,11,1.2246467991473533e-17,0.2,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.106223068830694,-5.4292346531599405,0.9721489538729688,1.9155713521959736,False
6b,6,12,-0.1414213562373095,0.14142135623730953,scipy_root_hybr_with_lens_jacobian,False,-1.0909468282058907,-5.436198132106377,0.97215758315972,1.900817998134507,False
6b,6,12,-0.1414213562373095,0.14142135623730953,scipy_root_lm_with_lens_jacobian,True,-1.1062159990113176,-5.429223995298297,0.9721489538871895,1.9155635775243787,False
6b,6,12,-0.1414213562373095,0.14142135623730953,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062368978847308,-5.429210146508251,0.9721489539045699,1.915583491685118,False
6b,6,12,-0.1414213562373095,0.14142135623730953,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062466926147996,-5.429222920743611,0.972148953878697,1.9155941281159943,False
6b,6,13,-0.2,2.4492935982947065e-17,scipy_root_hybr_with_lens_jacobian,False,-1.045354801792971,-5.436368166462193,0.9722640695675802,1.8553592067367493,False
6b,6,13,-0.2,2.4492935982947065e-17,scipy_root_lm_with_lens_jacobian,True,-1.106416796378683,-5.429263874302682,0.9721489552818823,1.915766612925988,False
6b,6,13,-0.2,2.4492935982947065e-17,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.106227267067668,-5.429233720198644,0.9721489538709954,1.915575477692335,False
6b,6,13,-0.2,2.4492935982947065e-17,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062359095082346,-5.429230901692906,0.9721489538702502,1.915583909643585,False
6b,6,14,-0.14142135623730953,-0.1414213562373095,scipy_root_hybr_with_lens_jacobian,False,-1.1096754652115355,-5.428014230787953,0.9721493473117302,1.9189338165623173,False
6b,6,14,-0.14142135623730953,-0.1414213562373095,scipy_root_lm_with_lens_jacobian,True,-1.1062780398304466,-5.429211611206559,0.9721489539439117,1.9156246384749334,False
6b,6,14,-0.14142135623730953,-0.1414213562373095,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062373466344166,-5.429230437507255,0.9721489538705996,1.9155853120728328,False
6b,6,14,-0.14142135623730953,-0.1414213562373095,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062293479266034,-5.429233094688958,0.9721489538703821,1.9155775114638256,False
6b,6,15,-3.6739403974420595e-17,-0.2,scipy_root_hybr_with_lens_jacobian,False,-1.121383936706866,-5.439016571617301,0.9721691909484073,1.9313790433639257,False
6b,6,15,-3.6739403974420595e-17,-0.2,scipy_root_lm_with_lens_jacobian,True,-1.1059904282575574,-5.429160684849119,0.972148956775049,1.9153342410938548,False
6b,6,15,-3.6739403974420595e-17,-0.2,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062283888571587,-5.429224832733538,0.9721489538747164,1.915575995638993,False
6b,6,15,-3.6739403974420595e-17,-0.2,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062299708604506,-5.429233531557087,0.9721489538704103,1.9155781625271158,False
6b,6,16,0.14142135623730948,-0.14142135623730953,scipy_root_hybr_with_lens_jacobian,False,-1.0754899309816002,-5.3927276178325405,0.972324048824793,1.8827519480195112,False
6b,6,16,0.14142135623730948,-0.14142135623730953,scipy_root_lm_with_lens_jacobian,True,-1.1062695095102004,-5.4292294650796,0.9721489539139071,1.9156173354715256,False
6b,6,16,0.14142135623730948,-0.14142135623730953,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062208502950996,-5.4292287767467355,0.9721489538759449,1.9155687411720466,False
6b,6,16,0.14142135623730948,-0.14142135623730953,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062357310693807,-5.42922028345165,0.9721489538790992,1.9155830132702727,False
6b,6,17,1.0,0.0,scipy_root_hybr_with_lens_jacobian,False,-1.1059850106084022,-5.4356514260287065,0.9721523279347924,1.9157787298651316,False
6b,6,17,1.0,0.0,scipy_root_lm_with_lens_jacobian,True,-1.1060707498599058,-5.429214134727911,0.97214895485922,1.9154179940545102,False
6b,6,17,1.0,0.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062480329934246,-5.429231579677805,0.9721489538780717,1.9155960512202863,False
6b,6,17,1.0,0.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062572565996123,-5.429225495121028,0.9721489538887064,1.915604842057534,False
6b,6,18,0.7071067811865476,0.7071067811865476,scipy_root_hybr_with_lens_jacobian,False,-1.0970973695289172,-5.423395232447491,0.9721561967510804,1.9060786022819305,False
6b,6,18,0.7071067811865476,0.7071067811865476,scipy_root_lm_with_lens_jacobian,True,-1.106231684279915,-5.429251591365072,0.9721489539038112,1.91558109396124,False
6b,6,18,0.7071067811865476,0.7071067811865476,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062013389690493,-5.429233286598583,0.972148953901208,1.9155495796678226,False
6b,6,18,0.7071067811865476,0.7071067811865476,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.106250853227885,-5.429223038173004,0.9721489538820639,1.9155982871416908,False
6b,6,19,6.123233995736766e-17,1.0,scipy_root_hybr_with_lens_jacobian,False,-1.10392689692232,-5.431143408295319,0.9721493013179716,1.9134106908512474,False
6b,6,19,6.123233995736766e-17,1.0,scipy_root_lm_with_lens_jacobian,True,-1.1060573423490794,-5.429186259447551,0.9721489553105471,1.9154027316398354,False
6b,6,19,6.123233995736766e-17,1.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062345022707092,-5.429225958228065,0.9721489538720174,1.9155821711884442,False
6b,6,19,6.123233995736766e-17,1.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062336644225994,-5.4292325793922585,0.972148953870149,1.9155817832067736,False
6b,6,20,-0.7071067811865475,0.7071067811865476,scipy_root_hybr_with_lens_jacobian,False,-1.0892183774429716,-5.430605023682186,0.9721581169107295,1.8987000090333541,False
6b,6,20,-0.7071067811865475,0.7071067811865476,scipy_root_lm_with_lens_jacobian,True,-1.1062044848739265,-5.4292212494224685,0.9721489539133222,1.9155519040037567,False
6b,6,20,-0.7071067811865475,0.7071067811865476,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062353467400916,-5.429230973506488,0.9721489538701475,1.9155833530233737,False
6b,6,20,-0.7071067811865475,0.7071067811865476,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062341729071357,-5.429228685666378,0.9721489538704031,1.9155820270982045,False
6b,6,21,-1.0,1.2246467991473532e-16,scipy_root_hybr_with_lens_jacobian,False,-1.1123478230113844,-5.432048042260743,0.9721513966694824,1.9218739070158724,False
6b,6,21,-1.0,1.2246467991473532e-16,scipy_root_lm_with_lens_jacobian,True,-1.1061106654123565,-5.429217815849008,0.9721489544346226,1.9154580671947283,False
6b,6,21,-1.0,1.2246467991473532e-16,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.10623251614126,-5.429229237187452,0.9721489538702436,1.9155804114406134,False
6b,6,21,-1.0,1.2246467991473532e-16,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062256751728219,-5.429231424766539,0.9721489538715004,1.9155737341457366,False
6b,6,22,-0.7071067811865477,-0.7071067811865475,scipy_root_hybr_with_lens_jacobian,False,-0.9940697836898923,-5.440067882338749,0.9725057268056552,1.8045017689650005,False
6b,6,22,-0.7071067811865477,-0.7071067811865475,scipy_root_lm_with_lens_jacobian,True,-1.1062844920691735,-5.4292170285513786,0.9721489539545428,1.9156314423875782,False
6b,6,22,-0.7071067811865477,-0.7071067811865475,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062246855091713,-5.429231125439667,0.9721489538720581,1.9155727264986355,False
6b,6,22,-0.7071067811865477,-0.7071067811865475,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062368295594918,-5.429232250413916,0.9721489538707309,1.9155849188343923,False
6b,6,23,-1.8369701987210297e-16,-1.0,scipy_root_hybr_with_lens_jacobian,False,-1.097301886314023,-5.432132912827829,0.9721515418982613,1.9068699020352604,False
6b,6,23,-1.8369701987210297e-16,-1.0,scipy_root_lm_with_lens_jacobian,True,-1.106298630325678,-5.429175913753465,0.9721489541585345,1.9156427674819365,False
6b,6,23,-1.8369701987210297e-16,-1.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.1062332463587767,-5.429241798298556,0.972148953879426,1.9155819898329502,False
6b,6,23,-1.8369701987210297e-16,-1.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062245347053046,-5.429236056325678,0.9721489538728697,1.9155729096461245,False
6b,6,24,0.7071067811865474,-0.7071067811865477,scipy_root_hybr_with_lens_jacobian,False,-1.1083699713293649,-5.428495971965665,0.9721491043153357,1.9176635613835975,False
6b,6,24,0.7071067811865474,-0.7071067811865477,scipy_root_lm_with_lens_jacobian,True,-1.106150356039374,-5.429246070141455,0.9721489540784753,1.9154995785235,False
6b,6,24,0.7071067811865474,-0.7071067811865477,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-1.10622928902913,-5.429223732482314,0.9721489538756866,1.9155768193151788,False
6b,6,24,0.7071067811865474,-0.7071067811865477,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-1.1062313666083448,-5.429235734555182,0.9721489538714941,1.9155797041244407,False
7a,7,0,0.0,0.0,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213461,12.500593486599705,5.591215865739187e-15,2.294232364352962,True
7a,7,0,0.0,0.0,scipy_root_lm_with_lens_jacobian,True,-9.536561014213467,12.500593486599703,3.2487068343022356e-15,2.294232364352959,True
7a,7,0,0.0,0.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213472,12.500593486599703,4.95543914935044e-15,2.294232364352958,True
7a,7,0,0.0,0.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014212717,12.500593486606245,2.2677608244207604e-12,2.294232364359513,True
7a,7,1,0.05,0.0,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213465,12.500593486599712,1.0429598422709816e-15,2.2942323643529683,True
7a,7,1,0.05,0.0,scipy_root_lm_with_lens_jacobian,True,-9.536561014213467,12.500593486599714,1.6326319374041212e-15,2.2942323643529696,True
7a,7,1,0.05,0.0,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213468,12.500593486599701,4.975298221134113e-15,2.294232364352957,True
7a,7,1,0.05,0.0,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014212605,12.500593486607286,2.625332759762704e-12,2.294232364360554,True
7a,7,2,0.03535533905932738,0.03535533905932738,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213461,12.500593486599712,1.0429598422709816e-15,2.294232364352969,True
7a,7,2,0.03535533905932738,0.03535533905932738,scipy_root_lm_with_lens_jacobian,True,-9.536561014213467,12.500593486599715,9.43689570931383e-16,2.2942323643529714,True
7a,7,2,0.03535533905932738,0.03535533905932738,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213463,12.500593486599698,3.2182108179758517e-15,2.2942323643529545,True
7a,7,2,0.03535533905932738,0.03535533905932738,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014212904,12.500593486604627,1.7022513786057059e-12,2.2942323643578915,True
7a,7,3,3.061616997868383e-18,0.05,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213463,12.50059348659971,1.0429598422709816e-15,2.294232364352967,True
7a,7,3,3.061616997868383e-18,0.05,scipy_root_lm_with_lens_jacobian,True,-9.536561014213461,12.500593486599707,3.2487068343022356e-15,2.294232364352964,True
7a,7,3,3.061616997868383e-18,0.05,scipy_least_squares_trf_bounded_with_lens_jacobian,True,-9.536561014213463,12.500593486599701,5.591215865739187e-15,2.294232364352958,True
7a,7,3,3.061616997868383e-18,0.05,scipy_least_squares_dogbox_bounded_with_lens_jacobian,True,-9.536561014213042,12.500593486603368,1.2665240925465632e-12,2.294232364356631,True
7a,7,4,-0.035355339059327376,0.03535533905932738,scipy_root_hybr_with_lens_jacobian,True,-9.536561014213463,12.500593486599714,1.6326319374041212e-15,2.2942323643529705,True
