A_pair,sigma_c,gamma_sigma,ell_pair_kpc,p,rms_gr_mean,rms_pair_mean,improvement_pct,fraction_improved,n_galaxies,K_solar_system,solar_system_safe
4.0,25.0,2.5,20.0,1.5,34.61484741536385,31.34869965867399,9.435684397210931,0.7272727272727273,165,1.4518084679399158e-14,True
4.0,25.0,2.5,20.0,2.0,34.61484741536385,30.91917514724716,10.676552242944046,0.7636363636363637,165,0.0,True
4.0,25.0,2.5,20.0,3.0,34.61484741536385,30.92739989495637,10.652791491927244,0.7818181818181819,165,0.0,True
4.0,25.0,3.0,2.0,0.5,34.61484741536385,52.13201869755536,-50.605946841228864,0.4666666666666667,165,0.00018796522564238453,False
4.0,25.0,3.0,2.0,1.0,34.61484741536385,54.94821445622366,-58.74174973781574,0.4484848484848485,165,9.398496183482416e-09,False
4.0,25.0,3.0,2.0,1.5,34.61484741536385,55.88164143175904,-61.438358405000216,0.4484848484848485,165,4.699665886195211e-13,True
4.0,25.0,3.0,2.0,2.0,34.61484741536385,56.26552327678787,-62.547367612587934,0.4484848484848485,165,0.0,True
4.0,25.0,3.0,2.0,3.0,34.61484741536385,56.584595445389915,-63.469145960397235,0.4484848484848485,165,0.0,True
4.0,25.0,3.0,5.0,0.5,34.61484741536385,45.61684402590859,-31.784039023848166,0.5151515151515151,165,0.00011888073912373296,False
4.0,25.0,3.0,5.0,1.0,34.61484741536385,45.651843896546644,-31.885151330420168,0.5393939393939394,165,3.7593983899175505e-09,False
4.0,25.0,3.0,5.0,1.5,34.61484741536385,45.84975548713841,-32.456904798568985,0.5393939393939394,165,1.189524669241239e-13,True
4.0,25.0,3.0,5.0,2.0,34.61484741536385,46.020994195123414,-32.95160207667688,0.5636363636363636,165,0.0,True
4.0,25.0,3.0,5.0,3.0,34.61484741536385,46.30388311531871,-33.76884941797164,0.5696969696969697,165,0.0,True
4.0,25.0,3.0,10.0,0.5,34.61484741536385,40.76641435223724,-17.771469170605133,0.5696969696969697,165,8.406176607849547e-05,False
4.0,25.0,3.0,10.0,1.0,34.61484741536385,37.85194429593765,-9.351758341528935,0.6060606060606061,165,1.8796994036473138e-09,False
4.0,25.0,3.0,10.0,1.5,34.61484741536385,36.75439229801153,-6.181003362441643,0.6303030303030303,165,4.215508476960181e-14,True
4.0,25.0,3.0,10.0,2.0,34.61484741536385,36.403799430000284,-5.168163803149996,0.6545454545454545,165,0.0,True
4.0,25.0,3.0,10.0,3.0,34.61484741536385,36.40590260129474,-5.174239725626904,0.6787878787878788,165,0.0,True
4.0,25.0,3.0,20.0,0.5,34.61484741536385,36.765744449278735,-6.21379897506123,0.6,165,5.94408394794133e-05,False
4.0,25.0,3.0,20.0,1.0,34.61484741536385,32.44868144227209,6.257909928357224,0.6848484848484848,165,9.398497018236569e-10,False
4.0,25.0,3.0,20.0,1.5,34.61484741536385,30.98988844582715,10.472266210041859,0.7393939393939394,165,1.502557476936302e-14,True
4.0,25.0,3.0,20.0,2.0,34.61484741536385,30.62438729632382,11.528174806481612,0.7696969696969697,165,0.0,True
4.0,25.0,3.0,20.0,3.0,34.61484741536385,30.704956545081576,11.295415586742877,0.7878787878787878,165,0.0,True
4.0,30.0,1.5,2.0,0.5,34.61484741536385,60.35482037041405,-74.3610758879887,0.47878787878787876,165,0.00016771771146312868,False
4.0,30.0,1.5,2.0,1.0,34.61484741536385,63.730470565663985,-84.11310557265992,0.4484848484848485,165,8.386095171069661e-09,False
4.0,30.0,1.5,2.0,1.5,34.61484741536385,64.78045190351563,-87.14643206765295,0.44242424242424244,165,4.1934203753923587e-13,True
4.0,30.0,1.5,2.0,2.0,34.61484741536385,65.19926173274574,-88.3563459066613,0.44242424242424244,165,0.0,True
4.0,30.0,1.5,2.0,3.0,34.61484741536385,65.53360756458133,-89.32224885525322,0.4303030303030303,165,0.0,True
4.0,30.0,1.5,5.0,0.5,34.61484741536385,52.69141609813219,-52.22200885607553,0.509090909090909,165,0.00010607496910525232,False
4.0,30.0,1.5,5.0,1.0,34.61484741536385,53.25084294938983,-53.83815595198714,0.5272727272727272,165,3.354437993944376e-09,False
4.0,30.0,1.5,5.0,1.5,34.61484741536385,53.57372960895684,-54.77095411137958,0.5333333333333333,165,1.0613897042511742e-13,True
4.0,30.0,1.5,5.0,2.0,34.61484741536385,53.7744706094379,-55.350881557172556,0.5454545454545454,165,0.0,True
4.0,30.0,1.5,5.0,3.0,34.61484741536385,54.06397356242529,-56.18723640084261,0.5454545454545454,165,0.0,True
4.0,30.0,1.5,10.0,0.5,34.61484741536385,46.712461875548875,-34.94920637672806,0.5515151515151515,165,7.500667732582448e-05,False
4.0,30.0,1.5,10.0,1.0,34.61484741536385,43.83693594661705,-26.64200255050081,0.5818181818181818,165,1.6772191831809081e-09,False
4.0,30.0,1.5,10.0,1.5,34.61484741536385,42.66682947806576,-23.26164251450095,0.6,165,3.761416144890126e-14,True
4.0,30.0,1.5,10.0,2.0,34.61484741536385,42.18043318798458,-21.856475869550536,0.6242424242424243,165,0.0,True
4.0,30.0,1.5,10.0,3.0,34.61484741536385,41.94283642467639,-21.17007456765506,0.6424242424242425,165,0.0,True
4.0,30.0,1.5,20.0,0.5,34.61484741536385,41.42720657432167,-19.680454104599495,0.5878787878787879,165,5.303790385090465e-05,False
4.0,30.0,1.5,20.0,1.0,34.61484741536385,36.11537898629704,-4.334936257055919,0.6606060606060606,165,8.386095915904541e-10,False
4.0,30.0,1.5,20.0,1.5,34.61484741536385,33.98606203171318,1.816519299090073,0.6909090909090909,165,1.3407027843172728e-14,True
4.0,30.0,1.5,20.0,2.0,34.61484741536385,33.19317923685987,4.107105143190575,0.7212121212121212,165,0.0,True
4.0,30.0,1.5,20.0,3.0,34.61484741536385,32.873056803107104,5.031917637411416,0.7575757575757576,165,0.0,True
4.0,30.0,2.0,2.0,0.5,34.61484741536385,60.553975345295385,-74.93642141094176,0.4666666666666667,165,0.00017999550007514743,False
4.0,30.0,2.0,2.0,1.0,34.61484741536385,64.00333997273128,-84.90140720459543,0.43636363636363634,165,8.999999945302761e-09,False
4.0,30.0,2.0,2.0,1.5,34.61484741536385,65.0795158442682,-88.01040797129896,0.42424242424242425,165,4.5004000526205345e-13,True
4.0,30.0,2.0,2.0,2.0,34.61484741536385,65.50901687995464,-89.25120799717399,0.42424242424242425,165,0.0,True
4.0,30.0,2.0,2.0,3.0,34.61484741536385,65.85314611837151,-90.24537455896022,0.42424242424242425,165,0.0,True
4.0,30.0,2.0,5.0,0.5,34.61484741536385,52.71163917232252,-52.2804319770781,0.503030303030303,165,0.0001138401957848867,False
4.0,30.0,2.0,5.0,1.0,34.61484741536385,53.23761566449285,-53.79994320259017,0.5151515151515151,165,3.599999898185047e-09,False
4.0,30.0,2.0,5.0,1.5,34.61484741536385,53.56998931461603,-54.760148648926055,0.5212121212121212,165,1.1390888232654106e-13,True
4.0,30.0,2.0,5.0,2.0,34.61484741536385,53.77931700207817,-55.36488246430389,0.5333333333333333,165,0.0,True
4.0,30.0,2.0,5.0,3.0,34.61484741536385,54.07329235399058,-56.21415777204921,0.5393939393939394,165,0.0,True
4.0,30.0,2.0,10.0,0.5,34.61484741536385,46.59813869937867,-34.618934297818186,0.5515151515151515,165,8.049754719676728e-05,False
4.0,30.0,2.0,10.0,1.0,34.61484741536385,43.55318841225389,-25.822274729781842,0.5818181818181818,165,1.8000001489326678e-09,False
4.0,30.0,2.0,10.0,1.5,34.61484741536385,42.318133605449,-22.25428324917601,0.6060606060606061,165,4.0367709175370694e-14,True
4.0,30.0,2.0,10.0,2.0,34.61484741536385,41.825902021687426,-20.832258827531167,0.6303030303030303,165,0.0,True
4.0,30.0,2.0,10.0,3.0,34.61484741536385,41.613074098288976,-20.217413062519977,0.6545454545454545,165,0.0,True
4.0,30.0,2.0,20.0,0.5,34.61484741536385,41.24963611979673,-19.16746483038959,0.5757575757575758,165,5.6920547885486176e-05,False
4.0,30.0,2.0,20.0,1.0,34.61484741536385,35.79593342821134,-3.41207921177566,0.6606060606060606,165,9.000000744663339e-10,False
4.0,30.0,2.0,20.0,1.5,34.61484741536385,33.64634345112719,2.797943762729945,0.696969696969697,165,1.4388490399142028e-14,True
4.0,30.0,2.0,20.0,2.0,34.61484741536385,32.87709120068606,5.020262530195301,0.7272727272727273,165,0.0,True
4.0,30.0,2.0,20.0,3.0,34.61484741536385,32.6002474019002,5.8200459163932825,0.7575757575757576,165,0.0,True
4.0,30.0,2.5,2.0,0.5,34.61484741536385,60.661646715438614,-75.2474768631043,0.46060606060606063,165,0.00018793872523822553,False
4.0,30.0,2.5,2.0,1.0,34.61484741536385,64.14550192827244,-85.31210367202534,0.43636363636363634,165,9.397171130156738e-09,False
4.0,30.0,2.5,2.0,1.5,34.61484741536385,65.23500826727549,-88.45961527572946,0.43636363636363634,165,4.69900330062934e-13,True
4.0,30.0,2.5,2.0,2.0,34.61484741536385,65.6695116077125,-89.714866628489,0.43636363636363634,165,0.0,True
4.0,30.0,2.5,2.0,3.0,34.61484741536385,66.01804574396573,-90.72175864817919,0.43636363636363634,165,0.0,True
4.0,30.0,2.5,5.0,0.5,34.61484741536385,52.73361507619532,-52.343918906860274,0.503030303030303,165,0.00011886397864251771,False
4.0,30.0,2.5,5.0,1.0,34.61484741536385,53.211943252249206,-53.72577730511969,0.5151515151515151,165,3.758868368599049e-09,False
4.0,30.0,2.5,5.0,1.5,34.61484741536385,53.54327632364162,-54.682976588469266,0.5212121212121212,165,1.1893569633031632e-13,True
4.0,30.0,2.5,5.0,2.0,34.61484741536385,53.7549451810442,-55.294473888638294,0.5333333333333333,165,0.0,True
4.0,30.0,2.5,5.0,3.0,34.61484741536385,54.04966548979798,-56.14590132732453,0.5515151515151515,165,0.0,True
4.0,30.0,2.5,10.0,0.5,34.61484741536385,46.55754716448886,-34.501668043823955,0.5515151515151515,165,8.404991457368768e-05,False
4.0,30.0,2.5,10.0,1.0,34.61484741536385,43.3747109149288,-25.306665069038765,0.5818181818181818,165,1.879434392958641e-09,False
4.0,30.0,2.5,10.0,1.5,34.61484741536385,42.08561421629951,-21.582550144709735,0.6,165,4.214914150653315e-14,True
4.0,30.0,2.5,10.0,2.0,34.61484741536385,41.58372957561808,-20.132638681403183,0.6242424242424243,165,0.0,True
4.0,30.0,2.5,10.0,3.0,34.61484741536385,41.38372665826966,-19.554843508862138,0.6545454545454545,165,0.0,True
4.0,30.0,2.5,20.0,0.5,34.61484741536385,41.170476503318675,-18.938777944880098,0.5696969696969697,165,5.943245917255403e-05,False
4.0,30.0,2.5,20.0,1.0,34.61484741536385,35.61154520552674,-2.879393857216615,0.6606060606060606,165,9.397171964793205e-10,False
4.0,30.0,2.5,20.0,1.5,34.61484741536385,33.43828274378121,3.399017356524355,0.6909090909090909,165,1.5023456378566272e-14,True
4.0,30.0,2.5,20.0,2.0,34.61484741536385,32.67577215545272,5.6018599089663095,0.7333333333333333,165,0.0,True
4.0,30.0,2.5,20.0,3.0,34.61484741536385,32.42071473833377,6.338703882473876,0.7575757575757576,165,0.0,True
4.0,30.0,3.0,2.0,0.5,34.61484741536385,60.716511548263746,-75.4059777288362,0.45454545454545453,165,0.00019285232150908653,False
4.0,30.0,3.0,2.0,1.0,34.61484741536385,64.20407296457883,-85.48131151397698,0.44242424242424244,165,9.64285708425296e-09,False
4.0,30.0,3.0,2.0,1.5,34.61484741536385,65.2980147466192,-88.64163681864618,0.44242424242424244,165,4.821857199236287e-13,True
4.0,30.0,3.0,2.0,2.0,34.61484741536385,65.73426486164061,-89.90193448740833,0.43636363636363634,165,0.0,True
4.0,30.0,3.0,2.0,3.0,34.61484741536385,66.08479722844504,-90.91459926272336,0.43636363636363634,165,0.0,True
4.0,30.0,3.0,5.0,0.5,34.61484741536385,52.7621386835215,-52.42632171795434,0.49696969696969695,165,0.00012197163834095002,False
4.0,30.0,3.0,5.0,1.0,34.61484741536385,53.187707603488136,-53.655762122125374,0.5151515151515151,165,3.857142748055407e-09,False
4.0,30.0,3.0,5.0,1.5,34.61484741536385,53.51083381970176,-54.58925234479266,0.5212121212121212,165,1.2204523106415113e-13,True
4.0,30.0,3.0,5.0,2.0,34.61484741536385,53.721144650614,-55.1968263964376,0.5272727272727272,165,0.0,True
4.0,30.0,3.0,5.0,3.0,34.61484741536385,54.01425898536493,-56.04361428266944,0.5454545454545454,165,0.0,True
4.0,30.0,3.0,10.0,0.5,34.61484741536385,46.565527637423976,-34.5247231012083,0.5333333333333333,165,8.624737199653636e-05,False
4.0,30.0,3.0,10.0,1.0,34.61484741536385,43.27861055912401,-25.02903751040295,0.5818181818181818,165,1.928571588142144e-09,False
4.0,30.0,3.0,10.0,1.5,34.61484741536385,41.94591652079401,-21.178972761198004,0.6,165,4.3251116973611454e-14,True
4.0,30.0,3.0,10.0,2.0,34.61484741536385,41.43432434486966,-19.70101687196511,0.6181818181818182,165,0.0,True
4.0,30.0,3.0,10.0,3.0,34.61484741536385,41.239997149691156,-19.139618484600707,0.6363636363636364,165,0.0,True
4.0,30.0,3.0,20.0,0.5,34.61484741536385,41.156163068772145,-18.897427381132772,0.5696969696969697,165,6.098630130587804e-05,False
4.0,30.0,3.0,20.0,1.0,34.61484741536385,35.52618758538914,-2.6328013499224356,0.6606060606060606,165,9.64285794071072e-10,False
4.0,30.0,3.0,20.0,1.5,34.61484741536385,33.332287408414786,3.7052308552999595,0.6909090909090909,165,1.541623971336646e-14,True
4.0,30.0,3.0,20.0,2.0,34.61484741536385,32.567247086958425,5.915381639084137,0.7333333333333333,165,0.0,True
4.0,30.0,3.0,20.0,3.0,34.61484741536385,32.319659671285784,6.630645273505788,0.7515151515151515,165,0.0,True
4.0,40.0,1.5,2.0,0.5,34.61484741536385,68.27250120517918,-97.23473105611998,0.4484848484848485,165,0.000177773333407553,False
4.0,40.0,1.5,2.0,1.0,34.61484741536385,72.18158295543734,-108.52780914873956,0.4303030303030303,165,8.888888834866924e-09,False
4.0,40.0,1.5,2.0,1.5,34.61484741536385,73.36460159830798,-111.94547160056239,0.42424242424242425,165,4.4448395581437374e-13,True
4.0,40.0,1.5,2.0,2.0,34.61484741536385,73.82701896645976,-113.28136472932,0.41818181818181815,165,0.0,True
4.0,40.0,1.5,2.0,3.0,34.61484741536385,74.18830764552672,-114.32510377786076,0.41818181818181815,165,0.0,True
4.0,40.0,1.5,5.0,0.5,34.61484741536385,59.42106223155109,-71.6635105118995,0.48484848484848486,165,0.00011243476126902388,False
4.0,40.0,1.5,5.0,1.0,34.61484741536385,60.27377636607761,-74.12694513084872,0.49696969696969695,165,3.555555454997577e-09,False
4.0,40.0,1.5,5.0,1.5,34.61484741536385,60.69441327865918,-75.34213729256504,0.503030303030303,165,1.1250259982868252e-13,True
4.0,40.0,1.5,5.0,2.0,34.61484741536385,60.9292418709294,-76.02054153179908,0.5151515151515151,165,0.0,True
4.0,40.0,1.5,5.0,3.0,34.61484741536385,61.22659557669412,-76.87957667991515,0.5272727272727272,165,0.0,True
4.0,40.0,1.5,10.0,0.5,34.61484741536385,52.278284238367895,-51.02849829453273,0.5333333333333333,165,7.950375031779483e-05,False
4.0,40.0,1.5,10.0,1.0,34.61484741536385,49.114969859868694,-41.889892711383,0.5636363636363636,165,1.7777779248717707e-09,False
4.0,40.0,1.5,10.0,1.5,34.61484741536385,47.74057662701328,-37.919361752909424,0.5818181818181818,165,3.986934239542784e-14,True
4.0,40.0,1.5,10.0,2.0,34.61484741536385,47.12398349379345,-36.13806505724306,0.6060606060606061,165,0.0,True
4.0,40.0,1.5,10.0,3.0,34.61484741536385,46.73498951565169,-35.01428723591109,0.6303030303030303,165,0.0,True
4.0,40.0,1.5,20.0,0.5,34.61484741536385,45.722855541011796,-32.09029926481099,0.5515151515151515,165,5.62178250720851e-05,False
4.0,40.0,1.5,20.0,1.0,34.61484741536385,39.39382751326825,-13.806156764346285,0.6424242424242425,165,8.888889624358853e-10,False
4.0,40.0,1.5,20.0,1.5,34.61484741536385,36.684451718435724,-5.978949663528721,0.6727272727272727,165,1.4210854715202004e-14,True
4.0,40.0,1.5,20.0,2.0,34.61484741536385,35.56943411004807,-2.757737693393758,0.6909090909090909,165,0.0,True
4.0,40.0,1.5,20.0,3.0,34.61484741536385,34.98426818091973,-1.0672321074335054,0.7212121212121212,165,0.0,True
4.0,40.0,2.0,2.0,0.5,34.61484741536385,70.59204937508133,-103.93575198528524,0.43636363636363634,165,0.00018823058831387966,False
4.0,40.0,2.0,2.0,1.0,34.61484741536385,74.69332285271153,-115.78405924030967,0.41818181818181815,165,9.411764648682626e-09,False
4.0,40.0,2.0,2.0,1.5,34.61484741536385,75.92675658930149,-119.34736755650495,0.41818181818181815,165,4.706300708622781e-13,True
4.0,40.0,2.0,2.0,2.0,34.61484741536385,76.40612029702955,-120.73221753713865,0.41818181818181815,165,0.0,True
4.0,40.0,2.0,2.0,3.0,34.61484741536385,76.77895733752389,-121.80931903644748,0.41818181818181815,165,0.0,True
4.0,40.0,2.0,5.0,0.5,34.61484741536385,61.30111777533622,-77.09486637265267,0.47878787878787876,165,0.00011904857075543706,False
4.0,40.0,2.0,5.0,1.0,34.61484741536385,62.20881627458247,-79.71714717705501,0.48484848484848486,165,3.764705775879787e-09,False
4.0,40.0,2.0,5.0,1.5,34.61484741536385,62.6575901330734,-81.01362511065913,0.49696969696969695,165,1.1912039981860504e-13,True
4.0,40.0,2.0,5.0,2.0,34.61484741536385,62.904604942738075,-81.72723452427462,0.509090909090909,165,0.0,True
4.0,40.0,2.0,5.0,3.0,34.61484741536385,63.20597071752356,-82.59786027388209,0.5212121212121212,165,0.0,True
4.0,40.0,2.0,10.0,0.5,34.61484741536385,53.75426935843345,-55.29252148190762,0.5333333333333333,165,8.418044151295923e-05,False
4.0,40.0,2.0,10.0,1.0,34.61484741536385,50.38769019198636,-45.56669739824337,0.5515151515151515,165,1.8823530969230515e-09,False
4.0,40.0,2.0,10.0,1.5,34.61484741536385,48.908380103138924,-41.29306859642799,0.5757575757575758,165,4.221459783045301e-14,True
4.0,40.0,2.0,10.0,2.0,34.61484741536385,48.248518711853215,-39.38677277091808,0.6,165,0.0,True
4.0,40.0,2.0,10.0,3.0,34.61484741536385,47.82968739353463,-38.17679685135736,0.6181818181818182,165,0.0,True
4.0,40.0,2.0,20.0,0.5,34.61484741536385,46.79949447430761,-35.200637786245416,0.5515151515151515,165,5.952475595867835e-05,False
4.0,40.0,2.0,20.0,1.0,34.61484741536385,40.073610724779435,-15.770005408120644,0.6424242424242425,165,9.411765484615257e-10,False
4.0,40.0,2.0,20.0,1.5,34.61484741536385,37.18323820729455,-7.4199107715572925,0.6727272727272727,165,1.5046787345508004e-14,True
4.0,40.0,2.0,20.0,2.0,34.61484741536385,35.988844799392886,-3.9693873774500252,0.6909090909090909,165,0.0,True
4.0,40.0,2.0,20.0,3.0,34.61484741536385,35.35225537731295,-2.130322728569369,0.7212121212121212,165,0.0,True
4.0,40.0,2.5,2.0,0.5,34.61484741536385,72.52692812938041,-109.52548846767192,0.42424242424242425,165,0.00019393454553551237,False
4.0,40.0,2.5,2.0,1.0,34.61484741536385,76.77024409528275,-121.7841470571041,0.41818181818181815,165,9.696969638036646e-09,False
4.0,40.0,2.5,2.0,1.5,34.61484741536385,78.03959892486023,-125.4512290301827,0.41818181818181815,165,4.848915881611351e-13,True
4.0,40.0,2.5,2.0,2.0,34.61484741536385,78.53061395295866,-126.86973890314692,0.4121212121212121,165,0.0,True
4.0,40.0,2.5,2.0,3.0,34.61484741536385,78.9109671280674,-127.96855401720666,0.3939393939393939,165,0.0,True
4.0,40.0,2.5,5.0,0.5,34.61484741536385,62.91290555696844,-81.75121444864281,0.4727272727272727,165,0.00012265610320257153,False
4.0,40.0,2.5,5.0,1.0,34.61484741536385,63.86508199987639,-84.5019890844002,0.48484848484848486,165,3.878787769088266e-09,False
4.0,40.0,2.5,5.0,1.5,34.61484741536385,64.33236492444973,-85.85193848318316,0.49696969696969695,165,1.227301089040173e-13,True
4.0,40.0,2.5,5.0,2.0,34.61484741536385,64.58635249869533,-86.58569175153605,0.49696969696969695,165,0.0,True
4.0,40.0,2.5,5.0,3.0,34.61484741536385,64.88873904648278,-87.45926644669197,0.509090909090909,165,0.0,True
4.0,40.0,2.5,10.0,0.5,34.61484741536385,55.07287418253702,-59.10188342500926,0.509090909090909,165,8.673136398304891e-05,False
4.0,40.0,2.5,10.0,1.0,34.61484741536385,51.556127684893184,-48.94223587422179,0.5515151515151515,165,1.9393940998601133e-09,False
4.0,40.0,2.5,10.0,1.5,34.61484741536385,49.99431851398044,-44.43027269214653,0.5696969696969697,165,4.3493828067739465e-14,True
4.0,40.0,2.5,10.0,2.0,34.61484741536385,49.295936367758046,-42.412692958681006,0.593939393939394,165,0.0,True
4.0,40.0,2.5,10.0,3.0,34.61484741536385,48.84278746180743,-41.103575802932745,0.6181818181818182,165,0.0,True
4.0,40.0,2.5,20.0,0.5,34.61484741536385,47.8087112359949,-38.11619812247081,0.5515151515151515,165,6.132853644227467e-05,False
4.0,40.0,2.5,20.0,1.0,34.61484741536385,40.765059257181576,-17.76755439080153,0.6424242424242425,165,9.696970499300567e-10,False
4.0,40.0,2.5,20.0,1.5,34.61484741536385,37.71656786448955,-8.960664803476782,0.6727272727272727,165,1.5502750598402185e-14,True
4.0,40.0,2.5,20.0,2.0,34.61484741536385,36.44064564771922,-5.274610084067543,0.6909090909090909,165,0.0,True
4.0,40.0,2.5,20.0,3.0,34.61484741536385,35.74004657491135,-3.250625796628755,0.7090909090909091,165,0.0,True
4.0,40.0,3.0,2.0,0.5,34.61484741536385,74.14460945679498,-114.19886260681824,0.42424242424242425,165,0.00019691815392836642,False
4.0,40.0,3.0,2.0,1.0,34.61484741536385,78.4954837733722,-126.76825014265951,0.4121212121212121,165,9.846153786314133e-09,False
4.0,40.0,3.0,2.0,1.5,34.61484741536385,79.79183247219963,-130.51331561491708,0.3939393939393939,165,4.923514587482295e-13,True
4.0,40.0,3.0,2.0,2.0,34.61484741536385,80.29157333877578,-131.9570338569173,0.3939393939393939,165,0.0,True
4.0,40.0,3.0,2.0,3.0,34.61484741536385,80.67749503476252,-133.07193605872635,0.3878787878787879,165,0.0,True
4.0,40.0,3.0,5.0,0.5,34.61484741536385,64.28767265019661,-85.7228254649548,0.4727272727272727,165,0.00012454312017491878,False
4.0,40.0,3.0,5.0,1.0,34.61484741536385,65.27547671768674,-88.57652594682285,0.48484848484848486,165,3.9384614270742395e-09,False
4.0,40.0,3.0,5.0,1.5,34.61484741536385,65.75525789087476,-89.96258195750185,0.48484848484848486,165,1.2461826442561758e-13,True
4.0,40.0,3.0,5.0,2.0,34.61484741536385,66.01300923628692,-90.70720851130187,0.49696969696969695,165,0.0,True
4.0,40.0,3.0,5.0,3.0,34.61484741536385,66.31448421917163,-91.57814975586996,0.49696969696969695,165,0.0,True
4.0,40.0,3.0,10.0,0.5,34.61484741536385,56.22850997975049,-62.44043865059301,0.509090909090909,165,8.806569265971121e-05,False
4.0,40.0,3.0,10.0,1.0,34.61484741536385,52.60017169906871,-51.958409834625044,0.5515151515151515,165,1.9692309321656536e-09,False
4.0,40.0,3.0,10.0,1.5,34.61484741536385,50.97359248461302,-47.25933028954599,0.5696969696969697,165,4.416296388416623e-14,True
4.0,40.0,3.0,10.0,2.0,34.61484741536385,50.24237678913887,-45.14689660841528,0.5818181818181818,165,0.0,True
4.0,40.0,3.0,10.0,3.0,34.61484741536385,49.75587258464303,-43.741418205873174,0.6121212121212121,165,0.0,True
4.0,40.0,3.0,20.0,0.5,34.61484741536385,48.7274569315377,-40.770393544794175,0.5515151515151515,165,6.227205238754043e-05,False
4.0,40.0,3.0,20.0,1.0,34.61484741536385,41.43101031248864,-19.69144285206188,0.6363636363636364,165,9.846154660828268e-10,False
4.0,40.0,3.0,20.0,1.5,34.61484741536385,38.2475527219169,-10.494644864274825,0.6727272727272727,165,1.574125445376222e-14,True
4.0,40.0,3.0,20.0,2.0,34.61484741536385,36.89520188534592,-6.587792927753694,0.6848484848484848,165,0.0,True
4.0,40.0,3.0,20.0,3.0,34.61484741536385,36.12707855546321,-4.368735536959651,0.7151515151515152,165,0.0,True
5.0,15.0,1.5,2.0,0.5,34.61484741536385,48.069441697371936,-38.86943114484523,0.49696969696969695,165,0.00016187834173550923,False
5.0,15.0,1.5,2.0,1.0,34.61484741536385,50.42995103607018,-45.688786175861566,0.48484848484848486,165,8.094119387190416e-09,False
5.0,15.0,1.5,2.0,1.5,34.61484741536385,51.222982100714084,-47.97980036156015,0.48484848484848486,165,4.047419504156812e-13,True
5.0,15.0,1.5,2.0,2.0,34.61484741536385,51.5585908410469,-48.94935176909822,0.4909090909090909,165,0.0,True
5.0,15.0,1.5,2.0,3.0,34.61484741536385,51.84473924707379,-49.77601554893011,0.4909090909090909,165,0.0,True
5.0,15.0,1.5,5.0,0.5,34.61484741536385,42.52593613692313,-22.85461098998788,0.5393939393939394,165,0.00010238179348266727,False
5.0,15.0,1.5,5.0,1.0,34.61484741536385,42.41423214876192,-22.531905571642945,0.5636363636363636,165,3.2376476829859445e-09,False
5.0,15.0,1.5,5.0,1.5,34.61484741536385,42.50028848840712,-22.78051663328526,0.5757575757575758,165,1.0244356649064756e-13,True
5.0,15.0,1.5,5.0,2.0,34.61484741536385,42.61267894797056,-23.105205222013666,0.5757575757575758,165,0.0,True
5.0,15.0,1.5,5.0,3.0,34.61484741536385,42.86257833327205,-23.827147983461668,0.593939393939394,165,0.0,True
5.0,15.0,1.5,10.0,0.5,34.61484741536385,38.54675921723542,-11.3590325986137,0.5818181818181818,165,7.239519570516076e-05,False
5.0,15.0,1.5,10.0,1.0,34.61484741536385,36.02384508781686,-4.070500890977859,0.6484848484848484,165,1.6188240212185275e-09,False
5.0,15.0,1.5,10.0,1.5,34.61484741536385,35.14239404371064,-1.5240472448612856,0.6727272727272727,165,3.630456215984352e-14,True
5.0,15.0,1.5,10.0,2.0,34.61484741536385,34.872262019289224,-0.7436537299630631,0.6727272727272727,165,0.0,True
5.0,15.0,1.5,10.0,3.0,34.61484741536385,34.9036721662276,-0.8343955626843471,0.696969696969697,165,0.0,True
5.0,15.0,1.5,20.0,0.5,34.61484741536385,35.32819791784689,-2.0608223226384177,0.6242424242424243,165,5.1191301441048546e-05,False
5.0,15.0,1.5,20.0,1.0,34.61484741536385,31.788822302633022,8.164199249009227,0.7151515151515152,165,8.094120106092638e-10,False
5.0,15.0,1.5,20.0,1.5,34.61484741536385,30.6784993742322,11.371848599813543,0.7575757575757576,165,1.2940239977766006e-14,True
5.0,15.0,1.5,20.0,2.0,34.61484741536385,30.41159586859415,12.142915137924534,0.7757575757575758,165,0.0,True
5.0,15.0,1.5,20.0,3.0,34.61484741536385,30.49342616625939,11.906512831471154,0.7878787878787878,165,0.0,True
5.0,15.0,2.0,2.0,0.5,34.61484741536385,43.56413749560249,-25.853905905898884,0.5151515151515151,165,0.0001730725962261033,False
5.0,15.0,2.0,2.0,1.0,34.61484741536385,45.53048102371071,-31.53454203441598,0.49696969696969695,165,8.653846101252656e-09,False
5.0,15.0,2.0,2.0,1.5,34.61484741536385,46.2323858211241,-33.56229847370001,0.4666666666666667,165,4.32730774290436e-13,True
5.0,15.0,2.0,2.0,2.0,34.61484741536385,46.53952194005393,-34.44959436509693,0.4727272727272727,165,0.0,True
5.0,15.0,2.0,2.0,3.0,34.61484741536385,46.81311337826584,-35.23998189715485,0.4727272727272727,165,0.0,True
5.0,15.0,2.0,5.0,0.5,34.61484741536385,38.79793057601786,-12.084650007145047,0.5515151515151515,165,0.00010946172671623721,False
5.0,15.0,2.0,5.0,1.0,34.61484741536385,38.422636842393565,-11.000451284207093,0.5757575757575758,165,3.4615383636394683e-09,False
