galaxy,split,law,radius_kpc,observed_velocity_km_s,predicted_velocity_km_s,gbar_m_s2,gobs_m_s2,predicted_acceleration_m_s2,log_residual_dex
UGC05253,train,standard_mond,2.54,246.0,235.97558597127718,7.005545277166053e-10,7.721220451969102e-10,7.104767731126653e-10,0.03613606781250423
UGC05253,train,standard_mond,2.66,246.0,236.6078213359515,6.717481237744957e-10,7.372894717293805e-10,6.82065387912216e-10,0.033812020969491936
UGC05253,train,standard_mond,2.79,246.0,237.35150165346815,6.436459444769372e-10,7.029354820072229e-10,6.543787969042121e-10,0.031086246772515588
UGC05253,train,standard_mond,2.92,247.0,237.94152476515848,6.172036628990385e-10,6.771119988688742e-10,6.283579062176914e-10,0.03245342595329613
UGC05253,train,standard_mond,3.04,247.0,238.40616890662233,5.943694433431198e-10,6.503838936503661e-10,6.059138069490743e-10,0.030758928817135274
UGC05253,train,standard_mond,3.17,247.0,238.7232237894992,5.70633809633713e-10,6.237119989580797e-10,5.826121454274918e-10,0.029604565170971663
UGC05253,train,standard_mond,3.3,247.0,238.87417728188217,5.479457619869587e-10,5.991415262718524e-10,5.603687699068879e-10,0.02905549793733967
UGC05253,train,standard_mond,3.42,247.0,238.84648916271018,5.277352305538008e-10,5.781190165781032e-10,5.405813674749041e-10,0.029156182695013126
UGC05253,train,standard_mond,3.55,248.0,238.6794153973205,5.067418758507345e-10,5.614672941351725e-10,5.200571032620906e-10,0.03327343075953299
UGC05253,train,standard_mond,3.68,248.0,238.73825565895052,4.881753847273575e-10,5.416328516793103e-10,5.019329065835192e-10,0.0330593289143916
UGC05253,train,standard_mond,3.8,248.0,238.6214458856115,4.714262858518995e-10,5.245286563631217e-10,4.856068496496671e-10,0.03348441583179933
UGC05253,train,standard_mond,3.93,248.0,238.28497424050968,4.535612263195736e-10,5.071778356691762e-10,4.682202789759208e-10,0.03471004666303951
UGC05253,train,standard_mond,4.06,248.0,237.89192251479216,4.3659227295715603e-10,4.909381512758282e-10,4.5173403550432223e-10,0.03614396952248973
UGC05253,train,standard_mond,4.18,248.0,237.37472977376092,4.212562548257876e-10,4.768442330573834e-10,4.368598574235643e-10,0.03803439495917816
UGC05253,train,standard_mond,4.31,248.0,236.7368494738817,4.052970667199011e-10,4.6246146036655745e-10,4.2140910225419266e-10,0.04037163432335631
UGC05253,train,standard_mond,4.44,248.0,236.08178399814497,3.901883099249732e-10,4.4892092211258154e-10,4.0680983264885843e-10,0.04277840498154833
UGC05253,train,standard_mond,4.56,248.0,235.4071023121559,3.767439596813008e-10,4.3710721363593477e-10,3.9384354796063314e-10,0.04526423861850588
UGC05253,train,standard_mond,4.69,248.0,234.62363986808447,3.627588746773357e-10,4.2499123543280645e-10,3.8038216684274573e-10,0.04815982565839207
UGC05253,train,standard_mond,4.82,248.0,233.85872719052068,3.49570014615744e-10,4.135288162198884e-10,3.677135044452141e-10,0.050996198367889066
UGC05253,train,standard_mond,4.94,248.0,233.1168105724714,3.3788112576423235e-10,4.034835818177858e-10,3.5650833756782807e-10,0.05375617646782689
UGC05253,train,standard_mond,4.99,248.0,232.80503835705446,3.331639594777666e-10,3.9944066015628504e-10,3.5199270208359794e-10,0.05491861152672456
UGC05253,train,standard_mond,5.07,248.0,232.2946226466895,3.2576886894803454e-10,3.931378489506632e-10,3.449211365239241e-10,0.05682504865463211
UGC05253,train,standard_mond,5.2,248.0,231.4485299359317,3.141738969722088e-10,3.8330940272689664e-10,3.338527550319536e-10,0.05999450831034885
UGC05253,train,standard_mond,5.45,247.0,229.89007922266893,2.935876948683127e-10,3.6278294251323167e-10,3.1426311603374724e-10,0.06235344664119988
UGC05253,train,standard_mond,5.58,247.0,229.0127936898061,2.8340406076625035e-10,3.543310101607729e-10,3.0460339897245366e-10,0.06567441717855069
UGC05253,train,standard_mond,5.7,247.0,228.22485711524803,2.744653406682763e-10,3.4687140994686185e-10,2.961423284899852e-10,0.0686680188169792
UGC05253,train,standard_mond,5.83,247.0,227.2641382682224,2.6489905903472596e-10,3.3913671298406735e-10,2.8710629912564e-10,0.07233208549588536
UGC05253,train,standard_mond,6.47,247.0,223.54327254470695,2.257064995395127e-10,3.05589959304036e-10,2.5030434183038407e-10,0.08667069759389004
UGC05253,train,standard_mond,6.59,246.0,223.03947176337493,2.1963950472867447e-10,2.976009096813584e-10,2.4464001567504334e-10,0.08510675849541696
UGC05253,train,standard_mond,6.66,246.0,222.78928630936568,2.1630001871291938e-10,2.94472972192215e-10,2.4152596730991583e-10,0.0860816096827099
UGC05253,train,standard_mond,6.72,246.0,222.53849275477563,2.1340748338460948e-10,2.918437492262131e-10,2.388308730690354e-10,0.08705992968420606
UGC05253,train,standard_mond,6.85,246.0,222.142138784377,2.0764148677525064e-10,2.863051087299492e-10,2.3346446179001606e-10,0.08860831632936457
UGC05253,train,standard_mond,6.97,246.0,221.83483208046616,2.0263418112078383e-10,2.813758959541108e-10,2.2881060803399733e-10,0.08981073569642392
UGC05253,train,standard_mond,7.1,246.0,221.54573622514098,1.9749037184345614e-10,2.762239429295989e-10,2.2403604560644966e-10,0.09094342180381068
UGC05253,train,standard_mond,7.23,246.0,221.3294904708282,1.9268207132930429e-10,2.7125726069158394e-10,2.1957845548096223e-10,0.09179164576970925
UGC05253,train,standard_mond,8.32,246.0,219.97093634937465,1.589870564754058e-10,2.357199512980952e-10,1.8847629476044484e-10,0.09713960726149601
UGC05253,train,standard_mond,10.0,245.0,217.34773303844594,1.2049128837378507e-10,1.9452777684889804e-10,1.5309453372675296e-10,0.10402193910970324
UGC05253,train,standard_mond,11.61,245.0,216.3693934664219,9.625414291043412e-11,1.6755191804383984e-10,1.3067992914912437e-10,0.10794051342678855
UGC05253,train,standard_mond,13.35,246.0,212.99890732980336,7.446988210019724e-11,1.4690561758802637e-10,1.1013438732345824e-10,0.12511546312134023
UGC05253,train,standard_mond,14.98,245.0,210.51990991043837,5.984918048698896e-11,1.298583290046048e-10,9.58791096402247e-11,0.1317458177411109
UGC05253,train,standard_mond,16.61,245.0,209.12986241805262,4.9451410765604507e-11,1.1711485662185312e-10,8.533200022113956e-11,0.1375000652421571
UGC05253,train,standard_mond,18.34,245.0,208.95089232252178,4.172261663851267e-11,1.0606749010299783e-10,7.715047134750386e-11,0.13824370846209594
UGC05253,train,standard_mond,19.97,245.0,209.73829103445203,3.649872982326294e-11,9.74100034295934e-11,7.138826710692386e-11,0.13497671870080993
UGC05253,train,standard_mond,21.6,245.0,210.20470156917804,3.20582405648332e-11,9.00591559485639e-11,6.629496636874337e-11,0.1330473177260137
UGC05253,train,standard_mond,23.33,244.0,211.0315309574284,2.8346614328495546e-11,8.270168700229736e-11,6.186277753282788e-11,0.12608495347775106
UGC05253,train,standard_mond,26.7,243.0,212.40247167031285,2.2733056672573672e-11,7.167220084734094e-11,5.4759229139838024e-11,0.11689341478329539
UGC05253,train,standard_mond,29.95,239.0,212.73707627709,1.850321330608532e-11,6.180853215103559e-11,4.89710031686943e-11,0.10110942933745064
UGC05253,train,standard_mond,33.32,231.0,212.51465568649445,1.5099342702159394e-11,5.1900127150072256e-11,4.392605828910368e-11,0.07244618828883553
UGC05253,train,standard_mond,36.68,219.0,212.5231391298202,1.2592375806233767e-11,4.2374867911952347e-11,3.99054830342269e-11,0.026075785384676517
UGC05253,train,standard_mond,39.94,210.0,212.24270522647518,1.0650411550239697e-11,3.578326656597309e-11,3.655164602199436e-11,-0.009226955508251934
UGC05253,train,standard_mond,43.3,210.0,212.3580578897506,9.138687716360315e-12,3.300655119272437e-11,3.375196392286779e-11,-0.009698900268767083
UGC05253,train,standard_mond,46.67,212.0,213.66252132951672,8.096676919371042e-12,3.120925313580192e-11,3.170066347858883e-11,-0.0067849761228930775
UGC05253,train,standard_mond,49.92,213.0,215.2492235274776,7.31313143034913e-12,2.9453308410016307e-11,3.007863094530101e-11,-0.00912398010245693
UGC05253,train,standard_mond,53.29,218.0,215.45074152803457,6.464308194732504e-12,2.8901256324179772e-11,2.8229274763523523e-11,0.010217000887432234
UGC05414,outside_P0630_split,baryons,1.37,34.6,23.428450652998805,1.2984224802740757e-11,2.8319206818622016e-11,1.2984224802740757e-11,0.33866505915403156
UGC05414,outside_P0630_split,baryons,2.05,46.0,28.331871628962322,1.2689547169276004e-11,3.3451165738850136e-11,1.2689547169276004e-11,0.420965132657501
UGC05414,outside_P0630_split,baryons,2.74,51.8,31.095215065987244,1.143631270301805e-11,3.1736454819739774e-11,1.143631270301805e-11,0.4432723896886642
UGC05414,outside_P0630_split,baryons,3.42,56.8,32.42896698940625,9.965281655891124e-12,3.057173033560523e-11,9.965281655891124e-12,0.4868304421578688
UGC05414,outside_P0630_split,baryons,4.11,61.4,33.680883301956314,8.944881224881598e-12,2.972654085166345e-11,8.944881224881598e-12,0.521569797046637
UGC05414,outside_P0630_split,li2018_rar_mond,1.37,34.6,44.250790235876856,1.2984224802740757e-11,2.8319206818622016e-11,4.632025581165733e-11,-0.21368986398569648
UGC05414,outside_P0630_split,li2018_rar_mond,2.05,46.0,53.77244532398055,1.2689547169276004e-11,3.3451165738850136e-11,4.571041529394754e-11,-0.13560390992821578
UGC05414,outside_P0630_split,li2018_rar_mond,2.74,51.8,60.33560453010868,1.143631270301805e-11,3.1736454819739774e-11,4.30572440786271e-11,-0.1324878174824506
UGC05414,outside_P0630_split,li2018_rar_mond,3.42,56.8,64.81018100435504,9.965281655891124e-12,3.057173033560523e-11,3.9802451099874266e-11,-0.11458979731616757
UGC05414,outside_P0630_split,li2018_rar_mond,4.11,61.4,68.90552548222304,8.944881224881598e-12,2.972654085166345e-11,3.743826646239966e-11,-0.10017135582093444
UGC05414,outside_P0630_split,simple_mond,1.37,34.6,44.33432014427754,1.2984224802740757e-11,2.8319206818622016e-11,4.6495293521887756e-11,-0.21532790852334358
UGC05414,outside_P0630_split,simple_mond,2.05,46.0,53.871860371648204,1.2689547169276004e-11,3.3451165738850136e-11,4.5879591304635657e-11,-0.13720828346629202
UGC05414,outside_P0630_split,simple_mond,2.74,51.8,60.43709390469357,1.143631270301805e-11,3.1736454819739774e-11,4.320221744982746e-11,-0.13394762706856514
UGC05414,outside_P0630_split,simple_mond,3.42,56.8,64.90629481491617,9.965281655891124e-12,3.057173033560523e-11,3.9920593090882285e-11,-0.11587696473068887
UGC05414,outside_P0630_split,simple_mond,4.11,61.4,68.99804041079582,8.944881224881598e-12,2.972654085166345e-11,3.753886575967439e-11,-0.10133677105121616
UGC05414,outside_P0630_split,standard_mond,1.37,34.6,41.40530109503515,1.2984224802740757e-11,2.8319206818622016e-11,4.0554661601667765e-11,-0.15595969668226295
UGC05414,outside_P0630_split,standard_mond,2.05,46.0,50.343916651214116,1.2689547169276004e-11,3.3451165738850136e-11,4.006725529125496e-11,-0.07837833609140754
UGC05414,outside_P0630_split,standard_mond,2.74,51.8,56.63554571283542,1.143631270301805e-11,3.1736454819739774e-11,3.793823051423336e-11,-0.07751865954789439
UGC05414,outside_P0630_split,standard_mond,3.42,56.8,61.03977609203886,9.965281655891124e-12,3.057173033560523e-11,3.5306056545868e-11,-0.06252919229302804
UGC05414,outside_P0630_split,standard_mond,4.11,61.4,65.06250480468127,8.944881224881598e-12,2.972654085166345e-11,3.337868251846281e-11,-0.05032481556971881
UGC05716,holdout,baryons,2.07,49.15,20.883164271728553,6.8276573682658626e-12,3.782040312582013e-11,6.8276573682658626e-12,0.7434544348298299
UGC05716,holdout,baryons,3.09,55.05,22.056366427859324,5.102216839160355e-12,3.1783785561842624e-11,5.102216839160355e-12,0.7944467102174028
UGC05716,holdout,baryons,4.13,59.35,23.19272730836113,4.220880401497038e-12,2.7640178902355556e-11,4.220880401497038e-12,0.8161378030933439
UGC05716,holdout,baryons,5.16,63.85,24.91380340293308,3.898340943968648e-12,2.5604809931668217e-11,3.898340943968648e-12,0.817441737060727
UGC05716,holdout,baryons,6.2,68.2,26.69128884111818,3.723890098716891e-12,2.431232622941163e-11,3.723890098716891e-12,0.8148296592072967
UGC05716,holdout,baryons,7.23,71.7,28.86941634325155,3.735830513814989e-12,2.304355441398567e-11,3.735830513814989e-12,0.790162303772806
UGC05716,holdout,baryons,8.26,73.5,30.55515995703508,3.663013596242871e-12,2.1195520479904142e-11,3.663013596242871e-12,0.7624055549596058
UGC05716,holdout,baryons,9.28,73.15,31.41295353830964,3.4460297503118785e-12,1.8686593553256324e-11,3.4460297503118785e-12,0.7342111169963146
UGC05716,holdout,baryons,10.34,72.5,31.570519476245554,3.123865825915699e-12,1.6474222572671126e-11,3.123865825915699e-12,0.7221125570667194
UGC05716,holdout,baryons,11.4,73.0,30.91235432638543,2.716494117946279e-12,1.5149221783727212e-11,2.716494117946279e-12,0.7463815546940223
UGC05716,holdout,baryons,12.37,74.7,29.683141680085008,2.308338447275115e-12,1.4619110836892166e-11,2.308338447275115e-12,0.8016214736164753
UGC05716,holdout,li2018_rar_mond,2.07,49.15,45.33225623588488,6.8276573682658626e-12,3.782040312582013e-11,3.2173164472977e-11,0.07023237452205937
UGC05716,holdout,li2018_rar_mond,3.09,55.05,51.09670304240654,5.102216839160355e-12,3.1783785561842624e-11,2.7382729275282214e-11,0.06472888926913686
UGC05716,holdout,li2018_rar_mond,4.13,59.35,56.08424925046233,4.220880401497038e-12,2.7640178902355556e-11,2.4682049820483593e-11,0.04915962510494108
UGC05716,holdout,li2018_rar_mond,5.16,63.85,61.34663771599058,3.898340943968648e-12,2.5604809931668217e-11,2.363639738953602e-11,0.03474027335666981
UGC05716,holdout,li2018_rar_mond,6.2,68.2,66.41425285085987,3.723890098716891e-12,2.431232622941163e-11,2.305580805161333e-11,0.023046166774635994
UGC05716,holdout,li2018_rar_mond,7.23,71.7,71.7813979369994,3.735830513814989e-12,2.304355441398567e-11,2.3095904832119198e-11,-0.0009855125243496163
UGC05716,holdout,li2018_rar_mond,8.26,73.5,76.31563072607851,3.663013596242871e-12,2.1195520479904142e-11,2.28505366080643e-11,-0.032652317606472185
UGC05716,holdout,li2018_rar_mond,9.28,73.15,79.56343454544657,3.4460297503118785e-12,1.8686593553256324e-11,2.2106934423744675e-11,-0.07299838350603059
UGC05716,holdout,li2018_rar_mond,10.34,72.5,81.78737624409827,3.123865825915699e-12,1.6474222572671126e-11,2.0965318685857527e-11,-0.1046965391735343
UGC05716,holdout,li2018_rar_mond,11.4,73.0,82.70964065985079,2.716494117946279e-12,1.5149221783727212e-11,1.9447190632797093e-11,-0.10846654774817988
UGC05716,holdout,li2018_rar_mond,12.37,74.7,82.48307591757275,2.308338447275115e-12,1.4619110836892166e-11,1.782417556702401e-11,-0.08608849250887934
UGC05716,holdout,simple_mond,2.07,49.15,45.379622374994305,6.8276573682658626e-12,3.782040312582013e-11,3.224043289754163e-11,0.06932528914233356
UGC05716,holdout,simple_mond,3.09,55.05,51.13732040376081,5.102216839160355e-12,3.1783785561842624e-11,2.7426280275623615e-11,0.06403871211522502
UGC05716,holdout,simple_mond,4.13,59.35,56.12150891002422,4.220880401497038e-12,2.7640178902355556e-11,2.4714855831783532e-11,0.04858276825176787
UGC05716,holdout,simple_mond,5.16,63.85,61.38442915614972,3.898340943968648e-12,2.5604809931668217e-11,2.3665527873839118e-11,0.034205360237724525
UGC05716,holdout,simple_mond,6.2,68.2,66.45342190323173,3.723890098716891e-12,2.431232622941163e-11,2.3083011262271907e-11,0.02253405112782412
UGC05716,holdout,simple_mond,7.23,71.7,71.82386160366562,3.735830513814989e-12,2.304355441398567e-11,2.312323856813441e-11,-0.0014991911099669335
UGC05716,holdout,simple_mond,8.26,73.5,76.35993825644283,3.663013596242871e-12,2.1195520479904142e-11,2.287707756017751e-11,-0.03315645894650266
UGC05716,holdout,simple_mond,9.28,73.15,79.60701521337086,3.4460297503118785e-12,1.8686593553256324e-11,2.213115909008724e-11,-0.07347402063839559
UGC05716,holdout,simple_mond,10.34,72.5,81.82816527862184,3.123865825915699e-12,1.6474222572671126e-11,2.098623556542043e-11,-0.10512961424251287
UGC05716,holdout,simple_mond,11.4,73.0,82.74572116137327,2.716494117946279e-12,1.5149221783727212e-11,1.9464161264744762e-11,-0.10884537047816371
UGC05716,holdout,simple_mond,12.37,74.7,82.51384436359173,2.308338447275115e-12,1.4619110836892166e-11,1.7837475858408913e-11,-0.08641243956085849
UGC05716,holdout,standard_mond,2.07,49.15,43.06376873992304,6.8276573682658626e-12,3.782040312582013e-11,2.903375304376396e-11,0.11482297518533087
UGC05716,holdout,standard_mond,3.09,55.05,48.83121948424898,5.102216839160355e-12,3.1783785561842624e-11,2.500841202070866e-11,0.10411950610926884
UGC05716,holdout,standard_mond,4.13,59.35,53.79052185087695,4.220880401497038e-12,2.7640178902355556e-11,2.270444647132796e-11,0.08542993132643939
UGC05716,holdout,standard_mond,5.16,63.85,58.922190383952426,3.898340943968648e-12,2.5604809931668217e-11,2.180507170512269e-11,0.06976403717736265
UGC05716,holdout,standard_mond,6.2,68.2,63.84108010586802,3.723890098716891e-12,2.431232622941163e-11,2.1303855978336934e-11,0.057368297137317684
UGC05716,holdout,standard_mond,7.23,71.7,68.99641226012733,3.735830513814989e-12,2.304355441398567e-11,2.1338514111583888e-11,0.03338529438686341
UGC05716,holdout,standard_mond,8.26,73.5,73.37992899029345,3.663013596242871e-12,2.1195520479904142e-11,2.1126326227077448e-11,0.0014201038610645517
UGC05716,holdout,standard_mond,9.28,73.15,76.58314970157676,3.4460297503118785e-12,1.8686593553256324e-11,2.0481790826614436e-11,-0.039837787046478175
UGC05716,holdout,standard_mond,10.34,72.5,78.85279875865328,3.123865825915699e-12,1.6474222572671126e-11,1.948781468401211e-11,-0.07295821196257134
UGC05716,holdout,standard_mond,11.4,73.0,79.91974523722406,2.716494117946279e-12,1.5149221783727212e-11,1.81573633772361e-11,-0.07866246137001179
UGC05716,holdout,standard_mond,12.37,74.7,79.8959120061445,2.308338447275115e-12,1.4619110836892166e-11,1.6723565375659042e-11,-0.05840791348046316
UGC05721,train,baryons,0.45,47.4,29.098394285595898,6.097825465043966e-11,1.6180562836337826e-10,6.097825465043966e-11,0.4238186347334417
UGC05721,train,baryons,0.63,55.5,31.80432046122036,5.203327325089617e-11,1.5845095883033344e-10,5.203327325089617e-11,0.48361372470322567
UGC05721,train,baryons,0.81,56.4,32.751928950826695,4.291787418639374e-11,1.2726900356235736e-10,4.291787418639374e-11,0.472084441568794
UGC05721,train,baryons,0.99,59.8,33.055112312621176,3.576774284009264e-11,1.170621855578245e-10,3.576774284009264e-11,0.5149250937398502
