galaxy,radius_kpc,gbar_m_s2,gobs_m_s2,predicted_acceleration_m_s2,log_residual_dex
UGC02916,6.1131345565749236,2.065172009920904e-10,2.927161954950294e-10,2.826364771375974e-10,0.01521854059307174
UGC02916,6.4274770642201835,1.9296070739129968e-10,2.8099639870102354e-10,2.685132705076291e-10,0.019734999606445442
UGC02916,6.733547400611621,1.8214154753184224e-10,2.7071313812028703e-10,2.57155268008082e-10,0.02231390767486904
UGC02916,7.0396177370030575,1.7204131345512274e-10,2.613350721368763e-10,2.4647384610245634e-10,0.025426855482512806
UGC02916,7.345688073394496,1.6269569472044937e-10,2.504461107978398e-10,2.3651544914273387e-10,0.024854777845676447
UGC02916,7.651758409785932,1.5477431633582495e-10,2.404282663659262e-10,2.2801207799912042e-10,0.02302767234778466
UGC02916,7.875107033639144,1.4913915562807976e-10,2.3360939746689255e-10,2.2192465352995891e-10,0.0222847587406926
UGC02916,7.95782874617737,1.4713996577113997e-10,2.3118102535185212e-10,2.1975687980637494e-10,0.022009705442817204
UGC02916,8.263899082568807,1.4016365932576982e-10,2.205810755054191e-10,2.1215681993857718e-10,0.01691125287109827
UGC02916,8.603058103975535,1.3301494805337515e-10,2.1188509079799393e-10,2.0430761802523668e-10,0.015815838356300387
UGC02916,8.859495412844037,1.2830215241956859e-10,2.0386013239093864e-10,1.9909613080951084e-10,0.010269481789972662
UGC02916,9.198654434250765,1.2225284009333092e-10,1.9452991768959235e-10,1.9236005548168134e-10,0.0048715093672590725
UGC02916,10.480840978593273,1.0351437127538513e-10,1.6600049283924178e-10,1.7110888842395397e-10,-0.0131631925725302
UGC02916,10.737278287461773,1.0043987702817528e-10,1.6051088473409063e-10,1.6755788608411778e-10,-0.01866038407324741
UGC02916,13.119663608562691,7.769191675923399e-11,1.288853809949304e-10,1.4055588726109208e-10,-0.03764538130274677
UGC02916,15.758486238532111,6.148256709736629e-11,1.1355237190069641e-10,1.202724756746138e-10,-0.024970040263802548
UGC02916,18.314587155963302,5.032692301389926e-11,9.770427663542308e-11,1.0557314585927515e-10,-0.033639889081985314
UGC02916,20.961681957186546,4.077783902901538e-11,8.144159102672839e-11,9.231111637006174e-11,-0.054407753799228305
UGC02916,23.600504587155964,3.2968386309370844e-11,6.301219981415123e-11,8.081606369520102e-11,-0.10807305195605378
UGC02916,26.239327217125382,2.6717270159555082e-11,5.0492229625597995e-11,7.102749634617924e-11,-0.14820195785516072
UGC02916,28.8781498470948,2.227388434442832e-11,4.440247696086105e-11,6.363393894801875e-11,-0.1562816093440835
UGC02916,31.434250764525995,1.900398435019874e-11,4.0344823844312737e-11,5.788491112140974e-11,-0.15677754722875947
UGC02953,0.28521212121212125,3.303563061428305e-09,5.993122494467013e-09,3.321044859226437e-09,0.2563784125086431
UGC02953,0.37296969696969706,3.1012048826675493e-09,4.582976025180657e-09,3.120543900799104e-09,0.16691728858369467
UGC02953,0.4716969696969698,2.760039938222941e-09,3.6551908408401253e-09,2.7830385160235893e-09,0.11839083997655485
UGC02953,0.5594545454545455,2.495405142611353e-09,3.081827571688733e-09,2.5217840220909514e-09,0.087100447549927
UGC02953,0.6581818181818183,2.261445469769621e-09,2.6195534359354232e-09,2.291282206137481e-09,0.058148679559221234
UGC02953,0.756909090909091,2.064971369881146e-09,2.277872552987325e-09,2.098104225323416e-09,0.03570236325332619
UGC02953,0.8446666666666668,1.9197058098942288e-09,2.058845035336404e-09,1.9555336359092526e-09,0.022358369093538694
UGC02953,0.9433939393939396,1.775151150983647e-09,1.8433845083825944e-09,1.8138990542204025e-09,0.007002819043580304
UGC02953,1.0421212121212122,1.6528268358854191e-09,1.683102837373428e-09,1.6942449429680366e-09,-0.002865545893915074
UGC02953,1.1298787878787881,1.5684742117139271e-09,1.5656729285907078e-09,1.6118457846457395e-09,-0.01262244535884284
UGC02953,1.2176363636363638,1.4890099018615325e-09,1.4528316364400263e-09,1.5343085394044826e-09,-0.023697413822347132
UGC02953,1.3163636363636366,1.416139832018575e-09,1.3553307833667075e-09,1.4632813587623562e-09,-0.033282537521151186
UGC02953,1.4150909090909094,1.3507648597449733e-09,1.2714799738601677e-09,1.3996222509977151e-09,-0.041701313903644545
UGC02953,1.513818181818182,1.2901236320262616e-09,1.198608547222559e-09,1.3406257559546402e-09,-0.048630188450164924
UGC02953,1.6015757575757579,1.2384149811012306e-09,1.1329313665528295e-09,1.290359761107374e-09,-0.05650721052498334
UGC02953,1.7003030303030306,1.182832811625067e-09,1.0761347269048989e-09,1.2363689929333133e-09,-0.06028145847753793
UGC02953,1.7880606060606061,1.1361071647184883e-09,1.03189954655583e-09,1.1910129920399565e-09,-0.06227907735129443
UGC02953,1.8867878787878791,1.0862032336180362e-09,9.860709870449764e-10,1.1426027620544942e-09,-0.06398708872543843
UGC02953,1.9745454545454548,1.0447005435522784e-09,9.500812984425913e-10,1.1023653947792413e-09,-0.06456480204592968
UGC02953,2.0732727272727276,1.0005551439287028e-09,9.123327932930773e-10,1.0595872963780177e-09,-0.06498345718851277
UGC02953,2.172,9.592665834620375e-10,8.78045466716725e-10,1.0195957072407813e-09,-0.06491099330034011
UGC02953,2.2707272727272727,9.209587931647759e-10,8.536943582576604e-10,9.8250500984963e-10,-0.06103236220209886
UGC02953,2.358484848484849,8.892826180088957e-10,8.286249182848363e-10,9.518436647860725e-10,-0.060207634506153386
UGC02953,2.4462424242424246,8.597839582322129e-10,8.053803720535368e-10,9.232955609405819e-10,-0.0593397063482595
UGC02953,2.544969696969697,8.291100206111448e-10,7.803927964199672e-10,8.936141209029855e-10,-0.058836770995006143
UGC02953,2.6327272727272732,8.039668287948574e-10,7.665469215283497e-10,8.692862953001454e-10,-0.054624088981881674
UGC02953,2.7314545454545462,7.780954986571984e-10,7.447393082838625e-10,8.442543354389031e-10,-0.05446902245346748
UGC02953,2.830181818181819,7.549803498378749e-10,7.244757931137768e-10,8.218882892547271e-10,-0.05478891342750135
UGC02953,2.9289090909090914,7.346763635941301e-10,7.056002312689955e-10,8.022406710585878e-10,-0.05574596108804426
UGC02953,3.016666666666667,7.186460217216799e-10,6.959047156150572e-10,7.867268473966117e-10,-0.05327419152334153
UGC02953,3.104424242424243,7.043751183067392e-10,6.815258823815984e-10,7.729140820171831e-10,-0.05464886621516334
UGC02953,3.2031515151515157,6.902234652179988e-10,6.708404155756157e-10,7.592147847912369e-10,-0.05374543755441029
UGC02953,3.2909090909090915,6.785188037548453e-10,6.580031668743853e-10,7.478825107656654e-10,-0.05560539354894689
UGC02953,3.389636363636364,6.660253147386621e-10,6.487041044827557e-10,7.357844696494369e-10,-0.054703971042600844
UGC02953,3.488363636363637,6.535795650832015e-10,6.351655276534325e-10,7.23730263867206e-10,-0.05668981409252178
UGC02953,3.5870909090909096,6.412412835961105e-10,6.223900537223436e-10,7.117774637268782e-10,-0.058281589595714126
UGC02953,3.6748484848484857,6.303292459525139e-10,6.167668295773736e-10,7.012038477111759e-10,-0.055723281710462
UGC02953,3.7626060606060614,6.193756449732597e-10,6.069192958490356e-10,6.905873317203326e-10,-0.05608766201680603
UGC02953,4.618242424242425,5.205044400977958e-10,5.437966269689507e-10,5.945879696796435e-10,-0.03877960841899966
UGC02953,4.706,5.118732607220207e-10,5.413067803463258e-10,5.861876428721435e-10,-0.03459319200689804
UGC02953,4.804727272727273,5.021706158807197e-10,5.339508757376455e-10,5.767394973515023e-10,-0.033478391457038924
UGC02953,4.903454545454546,4.929365792899631e-10,5.306213735492232e-10,5.677424063947572e-10,-0.029366594724419298
UGC02953,5.2654545454545465,4.612308757008248e-10,5.116315304561372e-10,5.368061609064583e-10,-0.020860190556795003
UGC02953,5.75909090909091,4.2595037642174287e-10,4.873339431011508e-10,5.022855801137066e-10,-0.013124049071802018
UGC02953,5.835878787878789,4.210441529973047e-10,4.874425515341758e-10,4.974755571333585e-10,-0.008848308614681619
UGC02953,5.934606060606062,4.146951932551568e-10,4.825559269083407e-10,4.912472653908258e-10,-0.007752491682093535
UGC02953,6.033333333333334,4.083411697773139e-10,4.778398468426144e-10,4.850095082620555e-10,-0.006467890177387384
UGC02953,6.12109090909091,4.02537777761242e-10,4.741342568714305e-10,4.793082014085947e-10,-0.004713525393548878
UGC02953,6.219818181818183,3.955678816355954e-10,4.697138539151203e-10,4.72455491328598e-10,-0.002527531524609123
UGC02953,6.318545454545455,3.893143724986708e-10,4.654417278997969e-10,4.663018600421066e-10,-0.0008018316499504314
UGC02953,6.581818181818183,3.7338370496348093e-10,4.5571586193380136e-10,4.506015210239054e-10,0.0049014918041497746
UGC02953,6.779272727272728,3.619241495287829e-10,4.4533909113247505e-10,4.392844494901544e-10,0.005944988788681226
UGC02953,6.878000000000001,3.564602116648034e-10,4.418109086830192e-10,4.338810575782738e-10,0.007865744691875023
UGC02953,6.976727272727274,3.512453082548981e-10,4.383917632601121e-10,4.2871924626983406e-10,0.009689405290747688
UGC02953,7.075454545454547,3.462861763512075e-10,4.3507709052310734e-10,4.2380618492738e-10,0.01139892521489051
UGC02953,7.163212121212123,3.4207813456624963e-10,4.297468964585057e-10,4.1963373795813e-10,0.010342351400820318
UGC02953,7.250969696969698,3.3815292470581897e-10,4.2728914615154615e-10,4.1573874118869424e-10,0.011901364438790593
UGC02953,7.349696969696971,3.3408716362435203e-10,4.2426472849214096e-10,4.1170114007304237e-10,0.01305485829266472
UGC02953,7.4484242424242435,3.3039521759970826e-10,4.186411901174293e-10,4.0803192024616684e-10,0.011147817170750626
UGC02953,7.536181818181819,3.265092944959361e-10,4.1642278142371424e-10,4.041669067823821e-10,0.012973730057857662
UGC02953,7.634909090909092,3.2292490625014193e-10,4.1103800407771793e-10,4.005989906968604e-10,0.011172127315568593
UGC02953,7.733636363636364,3.1931838330535604e-10,4.0838776432800513e-10,3.9700623839345427e-10,0.0122753906064011
UGC02953,7.898181818181819,3.1299844083187433e-10,4.0243074601276436e-10,3.907034104384609e-10,0.012843951556720077
UGC02953,8.106606060606062,3.042277187386922e-10,3.945774569308955e-10,3.81940912504879e-10,0.014136088089272967
UGC02953,8.194363636363638,3.0015348148406204e-10,3.9035172780713753e-10,3.7786404727961335e-10,0.014120534052804237
UGC02953,8.76478787878788,2.748568996900681e-10,3.6958131233016124e-10,3.524499008364049e-10,0.020612610535698673
UGC02953,8.863515151515154,2.7109643739986154e-10,3.654646888017312e-10,3.4865570057472746e-10,0.020448651406966334
UGC02953,8.951272727272729,2.677276462067395e-10,3.618817016566162e-10,3.4525278844735836e-10,0.02042942894791348
UGC02953,9.05,2.64563692354791e-10,3.6018859744112064e-10,3.42053338261988e-10,0.022436126889543127
UGC02953,9.148727272727275,2.6145843074747616e-10,3.5630167013060494e-10,3.3890990130698667e-10,0.021733601064878268
UGC02953,9.214545454545457,2.593906791111033e-10,3.537566582011006e-10,3.3681485231928234e-10,0.021313388577258816
UGC02953,10.519939393939396,2.2000205770457594e-10,3.098598465995042e-10,2.9657950323962854e-10,0.0190241681205947
UGC02953,11.84727272727273,1.874411635193677e-10,2.7170480044395175e-10,2.6272906669743986e-10,0.014589188478396027
UGC02953,13.185575757575759,1.6573231189487865e-10,2.364869950829738e-10,2.397595737802848e-10,-0.005968694930655514
UGC02953,14.501939393939397,1.4666689690238926e-10,2.0954269269610667e-10,2.1924327447768688e-10,-0.01965375934892252
UGC02953,15.818303030303033,1.2716912935157137e-10,1.859184710612226e-10,1.978385791451676e-10,-0.02698844509447611
UGC02953,17.145636363636367,1.0743462321695577e-10,1.6591134831489543e-10,1.756083614991768e-10,-0.024669098037200316
UGC02953,18.462,9.112223492217578e-11,1.5202039223297932e-10,1.566648765465284e-10,-0.013069792073406805
UGC02953,19.77836363636364,7.974425554445556e-11,1.3999143865735207e-10,1.430531456564039e-10,-0.009395935436519192
UGC02953,21.094727272727276,7.037311197717766e-11,1.3125562345252508e-10,1.3152966416431012e-10,-0.0009057920492203124
UGC02953,22.411090909090913,6.229307348117442e-11,1.2354604204562201e-10,1.2131377042252932e-10,0.007918736009031058
UGC02953,23.738424242424248,5.542961907181879e-11,1.1505645505059442e-10,1.1238732424483476e-10,0.010193657546812186
UGC02953,25.054787878787884,4.9579965516924847e-11,1.0752326384367157e-10,1.0456124811364922e-10,0.012131680182281154
UGC02953,26.371151515151517,4.4442491728100415e-11,1.0005340492474868e-10,9.748937909246023e-11,0.011274568343121997
UGC02953,27.687515151515154,3.990602058265996e-11,9.265867019536004e-11,9.106078315458932e-11,0.007554681997531377
UGC02953,29.003878787878794,3.6011381826868703e-11,8.59705090558992e-11,8.53785701046713e-11,0.0030006212355062913
UGC02953,30.331212121212126,3.269857392123049e-11,8.044991157402312e-11,8.040574061915284e-11,0.00023851449645920052
UGC02953,31.647575757575765,2.985101721325485e-11,7.543658490249669e-11,7.601192690621965e-11,-0.003299722875704402
UGC02953,32.9639393939394,2.7366559529036814e-11,7.136686968231707e-11,7.20743222026397e-11,-0.004283918907468757
UGC02953,34.28030303030304,2.5240997337627346e-11,6.812084856588312e-11,6.861744580026379e-11,-0.0031544987132939703
UGC02953,35.476000000000006,2.355662328798945e-11,6.485330529029468e-11,6.58128461467345e-11,-0.006378557653313744
UGC02953,36.803333333333335,2.1892356484272888e-11,6.204867912853034e-11,6.297812699588468e-11,-0.006457199518083047
UGC02953,38.119696969696975,2.0379708711295805e-11,5.945809723983315e-11,6.034041831534947e-11,-0.006397309705016734
UGC02953,39.436060606060614,1.8991195766000756e-11,5.7042085564788847e-11,5.786181289705272e-11,-0.006196640871695825
UGC02953,40.75242424242425,1.7735866566299147e-11,5.4783727474348955e-11,5.556829088850071e-11,-0.006175461177541544
UGC02953,42.06878787878789,1.6614289322183238e-11,5.306950392886736e-11,5.3472162722779244e-11,-0.003282721781764621
UGC02953,43.39612121212122,1.5607522259716197e-11,5.144629614944548e-11,5.154885375612419e-11,-0.0008648993165109345
UGC02953,44.712484848484856,1.473028385438781e-11,4.993168487909872e-11,4.983758060216367e-11,0.0008192699448895492
UGC02953,46.028848484848496,1.3921382958802454e-11,4.850370533060209e-11,4.822762769289955e-11,0.00247901722096775
UGC02953,47.34521212121213,1.3155704427170849e-11,4.715513150305986e-11,4.667284783476028e-11,0.00446465930478557
UGC02953,48.66157575757577,1.2443398861624287e-11,4.5187008179705026e-11,4.519708719549428e-11,-9.68590976157953e-05
UGC02953,49.9889090909091,1.1808442560136087e-11,4.331818083439008e-11,4.385563683919897e-11,-0.005355211941300893
UGC02953,51.30527272727274,1.1234161696498777e-11,4.155990868048721e-11,4.2619551703897637e-11,-0.01093429264007426
UGC02953,52.62163636363637,1.068501006994948e-11,4.020675937335676e-11,4.141564818773851e-11,-0.012865392010752381
UGC02953,53.93800000000001,1.0167798141554233e-11,3.953135914147624e-11,4.026063628083164e-11,-0.007938887985544684
UGC02953,55.25436363636364,9.695227889358132e-12,3.9190182660773403e-11,3.918600542537599e-11,4.629340438016274e-05
UGC02953,56.58169696969698,9.256559660899512e-12,3.915909999879635e-11,3.817071957791553e-11,0.011102354613118011
UGC02953,57.89806060606062,8.830031884697838e-12,3.885303099761574e-11,3.7165933064793275e-11,0.01927986418042417
UGC02953,59.21442424242425,8.425045957306095e-12,3.827656315457951e-11,3.619465009732217e-11,0.024288553083312008
UGC02953,60.53078787878789,8.053185526170417e-12,3.744416236107651e-11,3.528694010370474e-11,0.025770119434126295
UGC02953,63.174484848484866,7.392509694176097e-12,3.4806315034758025e-11,3.363324461906892e-11,0.014889280721255357
UGC02953,65.80721212121213,6.780551580145284e-12,3.3669384529720214e-11,3.2049299436826066e-11,0.021416636886928016
UGC02953,68.43993939393941,6.254820622402283e-12,3.462783703913055e-11,3.0642995301967653e-11,0.053094150430989195
UGC03205,0.7054999999999999,1.3913049554338256e-09,8.348535494501714e-10,1.4390913180414883e-09,-0.23647805517287665
UGC03205,1.1815,9.626723725418143e-10,6.843264056554603e-10,1.022893899568593e-09,-0.1745672903729972
UGC03205,1.4024999999999999,8.52057473421464e-10,6.601055935092432e-10,9.158187519307822e-10,-0.14219611888896275
UGC03205,2.584,4.468230575937714e-10,5.439336174194085e-10,5.227222796808212e-10,0.017274889729843524
UGC03205,2.8219999999999996,3.9831745003947465e-10,5.273511734936069e-10,4.751595537915401e-10,0.045260450939017226
UGC03205,3.0515,3.6333987651384487e-10,5.108546280846534e-10,4.406836915011409e-10,0.06417035346766391
UGC03205,3.2895,3.365085426284669e-10,4.91443706131135e-10,4.141061378067943e-10,0.07436210988987885
UGC03205,3.5275000000000003,3.196486654600971e-10,4.749496535054235e-10,3.973353784412979e-10,0.0774903391462129
UGC03205,3.7655,3.0660501940896853e-10,4.568209704355648e-10,3.843178257005062e-10,0.07505550336455269
UGC03205,3.995,2.942717534577191e-10,4.419334813687949e-10,3.719709521647762e-10,0.07484787901656195
UGC03205,4.2245,2.814132616721304e-10,4.2516168509795304e-10,3.5905451119410764e-10,0.07339373206582388
UGC03205,4.4624999999999995,2.689392119645144e-10,4.0593380043025943e-10,3.464770566018433e-10,0.0687807334187948
UGC03205,4.691999999999999,2.6023777638999413e-10,3.8937110693739573e-10,3.3767331616630886e-10,0.06186697890445087
UGC03205,4.93,2.527329330623891e-10,3.7372099121439884e-10,3.3005867508173546e-10,0.05395634005336982
UGC03205,5.168,2.454109565647958e-10,3.5651015609268306e-10,3.2260900637599484e-10,0.043395418783527026
UGC03205,5.406,2.384523601235008e-10,3.4081474041564674e-10,3.155090064780104e-10,0.03350660889474536
UGC03205,5.6354999999999995,2.3055242619415972e-10,3.241822790790987e-10,3.0742326451495367e-10,0.023052541119098366
UGC03205,5.8735,2.2201471625402854e-10,3.1104609410917865e-10,2.9865232915593393e-10,0.017658846048285298
UGC03205,6.1115,2.1324149323926014e-10,2.9640506985519637e-10,2.8960154672034596e-10,0.010084750717115957
