radius_over_response_length,rational_point_force_ratio,entire_point_force_ratio
8.294066383183726,6.713484144801872,6.666569878716304
8.401749869294344,6.714704109190789,6.672051604816002
8.510831431167226,6.715827385330596,6.677121576884215
8.621329220293445,6.7168601822425265,6.681802310875485
8.733261623828437,6.7178084356535415,6.686115808691898
8.84664726765167,6.718677810256464,6.690083511927958
8.961505019466049,6.71947370273235,6.693726260660209
9.077853991937557,6.720201245487513,6.6970642571841905
9.195713545875657,6.720865311055703,6.700117034585484
9.315103293454989,6.721470517114405,6.702903430020961
9.43604310147889,6.722021232063092,6.705441562580075
9.558553094685292,6.722521581110504,6.707748815591563
9.68265365909554,6.722975452817588,6.709841823237533
9.808365445406672,6.723386506042746,6.711736461332361
9.935709372427771,6.723758177236318,6.713447842118265
10.064706630560913,6.724093688031904,6.714990312921073
10.195378685327302,6.724396053083106,6.716377458499487
10.327747280939205,6.7246680880955285,6.71762210690818
10.461834443918253,6.724912418005489,6.718736338680491
10.597662486760708,6.725131485258656,6.719731499120568
10.735254011650344,6.725327558143912,6.720618213478414
10.874631914219501,6.725502739140011,6.721406404765514
11.015819387358995,6.725658973235025,6.722105313954117
11.15883992507748,6.725798056181158,6.7227235222911075
11.303717326410919,6.725921642650246,6.723268975448011
11.450475699382812,6.726031254258061,6.723749009222875
11.599139465015847,6.7261282874283905,6.724170376507974
11.749733361395622,6.726214021070827,6.724539275239255
11.902282447787144,6.726289624049078,6.7248613770497565
12.056812108804754,6.726356162419549,6.7251418563590315
12.213348058636209,6.726414606422828,6.725385419644092
12.371916345321594,6.726465837213483,6.725596334653651
12.532543355087794,6.726510653316366,6.725778459346115
12.695255816739238,6.726549776800189,6.725935270352305
12.860080806105652,6.726583859161696,6.726069890785558
13.02704575054755,6.726613486916114,6.726185117244131
13.196178433520242,6.7266391868918,6.726283445873298
13.367506999197063,6.726661431229089,6.726367097376579
13.541059957152662,6.7266806420852445,6.726438040886955
13.716866187107065,6.726697196049203,6.7264980166293356
13.89495494373136,6.726711428271307,6.726548557324677
14.075355861515744,6.726723636314691,6.726591008304008
14.258098959700803,6.726734083736164,6.726626546316914
14.44321464727279,6.726743003405515,6.7266561970338286
14.630733728023776,6.72675060057302,6.72668085125474
14.820687405677491,6.726757055695705,6.726701279848453
15.013107289081711,6.726762527033436,6.726718147456849
15.208025397468068,6.726767153026358,6.726732025006957
15.40547416578014,6.726771054465512,6.726743401080931
15.605486450070718,6.726774336468557,6.7267526921996765
15.808095532969155,6.726777090272638,6.726760252080229
16.013335129219694,6.726779394856307,6.726766379930107
16.221239391291697,6.726781318402315,6.726771327843825
16.431842915062706,6.726782919612775,6.72677530736759
16.645180745575384,6.726784248887943,6.7267784952980945
16.86128838286884,6.726785349379441,6.726781038780422
17.08020178788632,6.726786257928364,6.726783059768356
17.30195738845898,6.726787005898162,6.726784658908079
17.52659208536762,6.726787619911802,6.7267859189035235
17.754143258483104,6.726788122502067,6.726786907418328
17.984648772986464,6.726788532683406,6.726787679566033
18.218146985669787,6.726788866453147,6.7267882800363274
18.45467675131889,6.726789137229364,6.726788744901631
18.694277429178882,6.726789356232125,6.726789103144274
18.936988889503642,6.7267895328143545,6.7267893779410475
19.182851520190354,6.726789674747989,6.726789587738102
19.43190623350018,6.726789788470632,6.726789747145802
19.684194472866153,6.726789879297427,6.726789867679825
19.93975821978952,6.726789951602431,6.72678995837168
20.198640000825566,6.726790008973339,6.726790026268983
20.460882894660152,6.726790054342997,6.726790076843211
20.726530539278155,6.726790090100808,6.726790114320213
20.99562713922494,6.726790118186744,6.7267901419466645
21.268217472962125,6.726790140170411,6.726790162203686
21.544346900318867,6.726790157317289,6.726790176977104
21.824061370039843,6.726790170644031,6.726790187692435
22.10740742743128,6.726790180964433,6.726790195421264
22.39443222210621,6.726790188927546,6.726790200964559
22.685183515830325,6.726790195049105,6.726790204917603
22.97970969046965,6.7267901997373825,6.726790207720237
23.27805975604145,6.726790203314355,6.726790209695541
23.58028335886962,6.726790206032967,6.726790211079421
23.886430789846006,6.726790208091164,6.726790212043057
24.196552992798914,6.72679020964324,6.726790212709935
24.510701572970362,6.72679021080898,6.726790213168553
24.8289288056033,6.726790211681013,6.726790213481947
25.151287644640394,6.726790212330665,6.726790213694721
25.4778317315357,6.726790212812642,6.726790213838239
25.808615404180767,6.726790213168717,6.726790213934395
26.14369370594661,6.726790213430659,6.726790213998386
26.483122394843107,6.7267902136225235,6.7267902140406814
26.826957952797272,6.726790213762444,6.7267902140684415
27.175257595052038,6.7267902138640325,6.7267902140865345
27.52807927968702,6.72679021393746,6.726790214098242
27.885481717262916,6.726790213990291,6.726790214105762
28.247524380591123,6.72679021402813,6.726790214110557
28.61426751463017,6.726790214055104,6.72679021411359
28.98577214651068,6.726790214074241,6.726790214115496
29.36210009569044,6.726790214087756,6.726790214116683
29.74331398424135,6.726790214097251,6.7267902141174165
30.12947724726992,6.726790214103892,6.726790214117869
30.520654143473052,6.726790214108512,6.726790214118144
30.916909765830887,6.726790214111711,6.726790214118308
31.31831005243845,6.7267902141139135,6.726790214118409
31.724921797477947,6.726790214115423,6.726790214118466
32.136812662333526,6.726790214116453,6.726790214118501
32.55405118685032,6.726790214117149,6.726790214118521
32.97670680073967,6.726790214117621,6.726790214118532
33.404849835132445,6.726790214117936,6.72679021411854
33.83855153428233,6.726790214118147,6.726790214118542
34.27788406742111,6.726790214118285,6.726790214118545
34.72292054076782,6.726790214118378,6.726790214118546
35.1737350096938,6.726790214118438,6.726790214118546
35.630402491045814,6.726790214118478,6.726790214118546
36.09299897562899,6.726790214118503,6.726790214118546
36.56160144085194,6.72679021411852,6.726790214118546
37.03628786353603,6.72679021411853,6.726790214118547
37.51713723289098,6.726790214118537,6.726790214118547
38.00422956365882,6.726790214118541,6.726790214118547
38.497645909428655,6.726790214118544,6.726790214118547
38.997468376124196,6.726790214118545,6.726790214118547
39.5037801356664,6.726790214118547,6.726790214118547
40.016665439813565,6.726790214118547,6.726790214118547
40.53620963418103,6.726790214118547,6.726790214118547
41.06249917244294,6.726790214118547,6.726790214118547
41.595621630718426,6.726790214118548,6.726790214118547
42.1356657221445,6.726790214118548,6.726790214118547
42.68272131163817,6.726790214118548,6.726790214118547
43.23687943085024,6.726790214118548,6.726790214118547
43.79823229331325,6.726790214118548,6.726790214118547
44.366873309786065,6.726790214118548,6.726790214118547
44.942897103797705,6.726790214118548,6.726790214118547
45.526399527392975,6.726790214118548,6.726790214118547
46.11747767708251,6.726790214118548,6.726790214118547
46.71622990999997,6.726790214118548,6.726790214118547
47.32275586026887,6.726790214118548,6.726790214118547
47.93715645558209,6.726790214118548,6.726790214118547
48.55953393399645,6.726790214118548,6.726790214118547
49.18999186094547,6.726790214118548,6.726790214118547
49.828635146472955,6.726790214118548,6.726790214118547
50.47557006269032,6.726790214118548,6.726790214118547
51.13090426146061,6.726790214118548,6.726790214118547
51.79474679231202,6.726790214118548,6.726790214118547
52.46720812058436,6.726790214118548,6.726790214118547
53.14840014580988,6.726790214118548,6.726790214118547
53.838436220335005,6.726790214118548,6.726790214118547
54.53743116818161,6.726790214118548,6.726790214118547
55.24550130415433,6.726790214118548,6.726790214118547
55.96276445319564,6.726790214118548,6.726790214118547
56.6893399699923,6.726790214118548,6.726790214118547
57.42534875883629,6.726790214118548,6.726790214118547
58.170913293743695,6.726790214118548,6.726790214118547
58.92615763883469,6.726790214118548,6.726790214118547
59.69120746897818,6.726790214118548,6.726790214118547
60.46619009070448,6.726790214118548,6.726790214118547
61.251234463389494,6.726790214118548,6.726790214118547
62.046471220713926,6.726790214118548,6.726790214118547
62.8520326924011,6.726790214118548,6.726790214118547
63.668052926237024,6.726790214118548,6.726790214118547
64.49466771037633,6.726790214118548,6.726790214118547
65.33201459593784,6.726790214118548,6.726790214118547
66.18023291989341,6.726790214118548,6.726790214118547
67.0394638282541,6.726790214118548,6.726790214118547
67.9098502995572,6.726790214118548,6.726790214118547
68.79153716865838,6.726790214118548,6.726790214118547
69.68467115083249,6.726790214118548,6.726790214118547
70.58940086618752,6.726790214118548,6.726790214118547
71.50587686439543,6.726790214118548,6.726790214118547
72.43425164974396,6.726790214118548,6.726790214118547
73.37467970651389,6.726790214118548,6.726790214118547
74.32731752468558,6.726790214118548,6.726790214118547
75.29232362597949,6.726790214118548,6.726790214118547
76.26985859023452,6.726790214118548,6.726790214118547
77.26008508212904,6.726790214118548,6.726790214118547
78.26316787824877,6.726790214118548,6.726790214118547
79.27927389450606,6.726790214118548,6.726790214118547
80.30857221391521,6.726790214118548,6.726790214118547
81.35123411472834,6.726790214118548,6.726790214118547
82.40743309893665,6.726790214118548,6.726790214118547
83.47734492114162,6.726790214118548,6.726790214118547
84.56114761780107,6.726790214118548,6.726790214118547
85.659021536855,6.726790214118548,6.726790214118547
86.77114936773599,6.726790214118548,6.726790214118547
87.89771617176923,6.726790214118548,6.726790214118547
89.03890941296736,6.726790214118548,6.726790214118547
90.19491898922486,6.726790214118548,6.726790214118547
91.36593726391779,6.726790214118548,6.726790214118547
92.55215909791355,6.726790214118548,6.726790214118547
93.75378188199623,6.726790214118548,6.726790214118547
94.97100556971314,6.726790214118548,6.726790214118547
96.2040327106476,6.726790214118548,6.726790214118547
97.45306848412376,6.726790214118548,6.726790214118547
98.71832073334906,6.726790214118548,6.726790214118547
100.0,6.726790214118548,6.726790214118547
