momentum_squared_times_length_squared,positive_spectral_transfer_uv_normalized,positive_spectral_derivative,rational_far_enhancing_transfer,entire_no_pole_transfer,entire_transfer_derivative
0.5320243170200136,0.455394899739119,0.25308829849054215,4.738054383665332,3.063842807640519,-3.430492715802512
0.5369483140923552,0.4566359120999562,0.2509843850142346,4.726078594582085,3.047038841548905,-3.3949200199103777
0.5419178837943532,0.4578779904420642,0.2488948039044584,4.7140695197243945,3.0302557928769294,-3.3594841032448297
0.546933447910293,0.459121119910273,0.24681948825589495,4.702027531859693,3.013494795783708,-3.3241875164468806
0.5519954321281585,0.4603652856082863,0.24475837119499677,4.689953008602444,2.9967569843686435,-3.289032787038377
0.5571042660757656,0.4616104725992376,0.24271138588278401,4.6778463323790636,2.980043492396101,-3.254022418615771
0.5622603833572297,0.4628566659062512,0.24067846551761898,4.665707890391436,2.9633554530186283,-3.2191588900501533
0.5674642215897602,0.4641038505130014,0.23865954333796469,4.653538074579016,2.9466939984988656,-3.1844446546941074
0.5727162224408054,0.4653520113642782,0.23665455262511703,4.641337281579478,2.9300602599302366,-3.1498821395958165
0.5780168316655431,0.4666011333665552,0.23466342670591592,4.6291059126879635,2.9134553669565593,-3.115473744720955
0.583366499144705,0.4678512013885583,0.2326860989554389,4.616844373814917,2.896880447490782,-3.081221842183026
0.588765678922765,0.4691022002618372,0.23072250279966894,4.604553075442502,2.880336627432887,-3.0471287754824625
0.5942148292464732,0.47035411478134237,0.2287725717181427,4.5922324325796104,2.8638250303871775,-3.013196858755169
0.5997144126037532,0.47160692970600077,0.22683623924657562,4.579882864715469,2.8473467773790415,-2.9794283760309153
0.6052648957629484,0.4728606297592958,0.2249134389794681,4.567504795771869,2.830902986571401,-2.9458255805022207
0.6108667498124413,0.47411519962984927,0.22300410457268774,4.555098654053998,2.8144947729809195,-2.9123906938041015
0.6165204502006401,0.4753706239720071,0.22110816974602865,4.542664872199883,2.798123248194155,-2.8791259053052527
0.6222264767763246,0.47662688740642434,0.21922556828575263,4.530203887128497,2.781789520083826,-2.8460333714112163
0.6279853138293762,0.47788397452065545,0.21735623404710616,4.517716139986478,2.7654946925252997,-2.8131152148799328
0.6337974501318847,0.47914186986974616,0.21550010095681338,4.5052020760935,2.749239865113464,-2.7803735241502094
0.6396633789796249,0.4804005579768257,0.21365710301555252,4.492662144886332,2.7330261328801813,-2.7478103526836537
0.6455835982339287,0.48166002333370356,0.21182717430040562,4.480096799861549,2.7168545860124005,-2.7154277183204236
0.6515586103639388,0.48292025040146647,0.21001024896728854,4.46750649851693,2.7007263095711505,-2.6832276026493815
0.6575889224892589,0.4841812236110804,0.20820626125335642,4.45489170229156,2.684642383211512,-2.651211950393007
0.6636750464229879,0.48544292736399003,0.20641514547939196,4.442252876504656,2.668603880903789,-2.619382668807664
0.6698174987151625,0.48670534603272514,0.2046368360521667,4.429590490293109,2.6526118706559645,-2.5877416270995095
0.6760168006966029,0.48796846396150534,0.20287126746678127,4.416905016547759,2.6366674142376274,-2.5562906558565595
0.6822734785231513,0.4892322654668482,0.20111837430898677,4.40419693184846,2.6207715669055567,-2.5250315464973823
0.6885880632203353,0.49049673483817996,0.1993780912574791,4.391466716397893,2.604925377131048,-2.4939660507367147
0.694961090728433,0.4917618563384457,0.19765035308617562,4.378714853954188,2.5891298863292023,-2.4630958800685163
0.7013931019479679,0.49302761420472585,0.1959350946664646,4.3659418317623375,2.573386128590274,-2.4324227052667484
0.7078846427856068,0.49429399264884777,0.19423225096943872,4.353148140484474,2.5576951304132973,-2.401948155904395
0.7144362642004978,0.4955609758580052,0.1925417570681014,4.340334274128967,2.5420579104420775,-2.3716738198909466
0.7210485222510363,0.4968285479953779,0.1908635481395515,4.327500729978388,2.5264754792037176,-2.3416012430287543
0.7277219781420511,0.49809669320074906,0.1891975594671493,4.31464800851639,2.5109488388498775,-2.311731928588672
0.7344571982724394,0.4993653955911294,0.1875437264426565,4.301776613353485,2.4954789829008406,-2.282067336905184
0.741254754283244,0.5006346392613815,0.18590198456835394,4.28888705115173,2.480066895992567,-2.2526088849913717
0.7481152231061619,0.5019044082848427,0.18427226945914124,4.275979831548417,2.4647135536269165,-2.2233579461741106
0.7550391870125152,0.5031746867139529,0.1826545168446098,4.263055467078702,2.4494199219251076,-2.1943158497496116
0.7620272336626688,0.504445458580883,0.18104866257109548,4.250114473097248,2.434186957384624,-2.1654838806597088
0.7690799561559122,0.5057167078981637,0.17945464260370808,4.237157367698894,2.4190156066396553,-2.1368632791890474
0.7761979530807892,0.5069884186593157,0.177872393028341,4.224184671638381,2.4039068062252666,-2.108455240683509
0.7833818285659067,0.5082605748394835,0.17630185005365626,4.211196908249146,2.3888614823453698,-2.080260915289968
0.7906321923312136,0.5095331603960673,0.17474295001304693,4.198194603361214,2.373880550644657,-2.052281407717638
0.7979496597397407,0.5108061592693582,0.1731956293665808,4.1851782852182415,2.358964915984659,-2.02451777702124
0.8053348518498332,0.5120795553831734,0.1716598247029189,4.172148484393686,2.3441154722239883,-1.9969710364060427
0.8127883954678667,0.5133533326454939,0.17013547274121105,4.159105733706172,2.329333102002929,-1.9696421530549766
0.8203109232014373,0.5146274749491021,0.16862251033297415,4.146050568134077,2.314618676532517,-1.9425320479780037
0.8279030735130587,0.5159019661722203,0.16712087446394241,4.132983524729346,2.2999730553881723,-1.9156415958837356
0.8355654907743483,0.5171767901791517,0.16563050225590023,4.119905142530575,2.2853970863080404,-1.8889716250734765
0.8432988253207234,0.5184519308209208,0.16415133096848936,4.106815962475384,2.2708916049961223,-1.8625229173577025
0.8511037335065875,0.5197273719359154,0.16268329800099762,4.093716527312146,2.256457434930347,-1.83629620799511
0.8589808777610424,0.521003097350529,0.1612263408941234,4.080607381511045,2.2420953871756324,-1.810292185654167
0.8669309266441155,0.5222790908798055,0.15978039733171714,4.067489071174522,2.227806260202057,-1.784511492397215
0.8749545549034934,0.523555336328083,0.15834540514250475,4.054362143947172,2.2135908397082673,-1.7589547236871805
0.8830524435317939,0.5248318174896376,0.156921302301786,4.041227148925051,2.199449898450161,-1.7336224284167598
0.8912252798243708,0.5261085181493322,0.15550802693311058,4.028084636564486,2.185384196074951,-1.7085151089600827
0.8994737574376355,0.52738542208326,0.1541055173099361,4.014935158590404,2.171394478960728,-1.6836332212468428
0.907798576447937,0.5286625130593929,0.15271371185726024,4.001779267904192,2.157481480061535,-1.6589771748586983
0.9162004434109773,0.5299397748382296,0.15133254915323388,3.988617518491146,2.143645918758082,-1.6345473331479308
0.9246800714217848,0.5312171911734433,0.14996196793075015,3.975450465327517,2.1298885007141255,-1.6103440133781755
0.9332381801752276,0.5324947458125296,0.1486019070790152,3.9622786642872296,2.116209917738631,-1.586367486887157
0.9418754960271012,0.5337724224974565,0.14725230564509453,3.9491026720482516,2.1026108476537178,-1.5626179792711783
0.9505927520557823,0.535050204965314,0.14591310283543812,3.9359230459986736,2.0890919541684645,-1.5390956705912182
0.959390688124437,0.5363280769489628,0.14458423801738585,3.922740344142562,2.0756538867586563,-1.515800695600493
0.9682700509438205,0.5376060221776848,0.14326565072065012,3.9095551250055602,2.062297280552459,-1.4927331439931661
0.9772315941356592,0.5388840243778351,0.14195728063877613,3.896367947540307,2.0490227562220884,-1.4698930606740126
0.9862760782966015,0.5401620672734893,0.14065906763058386,3.8831793710317206,2.035830919881536,-1.4472804460488382
0.9954042710627796,0.5414401345870968,0.1393709517215858,3.8699899550021417,2.0227223629903186,-1.42489525633527
1.004616947174958,0.5427182100401304,0.1380928731053852,3.8568002591164006,2.009697662263329,-1.4027374038937208
1.013914888544294,0.5439962773537379,0.13682477214505187,3.8436108430868248,1.9967573795867681,-1.380806757578157
1.0232988843186994,0.5452743202493925,0.13556658937447774,3.830422266578235,1.983902061940198,-1.359103143106392
1.0327697309498036,0.5465523224495424,0.13431826549971357,3.8172350891129843,1.9711322413247332,-1.3376263434495723
1.0423282322605802,0.5478302676782651,0.13307974140027826,3.804049869975978,1.958448434697289,-1.3163760992403681
1.0519751995135374,0.5491081396619136,0.13185095813045597,3.7908671681198682,1.9458511439110326,-1.2953521091997386
1.0617114514796002,0.5503859221297708,0.13063185692056428,3.777687542070294,1.9333408556618579,-1.2745540305816012
1.0715378145075924,0.551663598814698,0.12942237917820656,3.76451154983131,1.9209180414410094,-1.25398147963523
1.081455122594356,0.5529411534537841,0.12822246648950417,3.751339748791025,1.9085831574937835,-1.2336340320848793
1.0914642174555629,0.5542185697889975,0.12703206062030276,3.7381726956273993,1.8963366447842265,-1.2135112236261085
1.1015659485971412,0.5554958315678348,0.1258511035173633,3.7250109462143475,1.8841789289659057,-1.1936125504385346
1.111761173387361,0.5567729225439675,0.12467953730953223,3.7118550555281384,1.872110420358667,-1.1739374697144693
1.1220507571296305,0.558049826477895,0.12351730430888667,3.6987055775540587,1.860131513931285,-1.154485400202883
1.1324355731359228,0.5593265271375899,0.12236434701186427,3.685563065193491,1.8482425892900693,-1.1352557227683877
1.1429165028008832,0.5606030082991444,0.12122060810037201,3.6724280701713714,1.8364440106733138,-1.1162477809646456
1.1534944356766645,0.5618792537474218,0.12008603044287124,3.659301142944023,1.8247361269514981,-1.0974608816216356
1.1641702695484117,0.5631552472766986,0.11896055709544648,3.646182832607498,1.8131192716332711,-1.0788942954464116
1.1749449105104461,0.5644309726913124,0.11784413130285469,3.633073686806396,1.8015937628771035,-1.06054725763675
1.185819273043197,0.5657064138063065,0.1167366964995497,3.619974251643161,1.7901599035084943,-1.0424189685070797
1.1967942800908025,0.566981554448076,0.11563819631069161,3.606885071587967,1.778817981042752,-1.0245085941263028
1.2078708631394288,0.5682563784550072,0.11454857455313626,3.5938066893891953,1.767568267713221,-1.006815266966878
1.2190499622963622,0.5695308696781258,0.11346777523640028,3.5807396459844623,1.7564110205048236,-0.9893380865645386
1.23033252636976,0.5708050119817337,0.11239574256361365,3.567684480412371,1.7453464811929518,-0.9720761201882677
1.2417195129492136,0.572078789244054,0.11133242093244589,3.5546417297248594,1.7343748763874727,-0.9550284035197439
1.2532118884870083,0.5733521853578697,0.11027775493601703,3.541611928900298,1.7234964175818683,-0.9381939413418598
1.2648106283801326,0.5746251842311603,0.10923168936379017,3.5285956107573275,1.7127113012073687,-0.9215717082356751
1.2765167170530956,0.5758977697877439,0.10819416920243975,3.515593305869399,1.7020197086919235,-0.9051606492851401
1.2883311480414623,0.5771699259679122,0.10716513963670508,3.502605542480159,1.6914218065239979,-0.8889596807891518
1.3002549240761627,0.5784416367290641,0.10614454605022546,3.4896328464196475,1.6809177463210347,-0.8729676909802815
1.312289057168629,0.5797128860463441,0.10513233402635123,3.476675741021296,1.6705076649024264,-0.8571835407495205
1.3244345686966716,0.5809836579132748,0.104128449348941,3.4637347470398376,1.6601916843669693,-0.8416060643765897
1.336692489491152,0.5822539363423849,0.10313283800313951,3.450810382570125,1.6499699121746265,-0.826234070265148
1.3490638599235045,0.5835237053658459,0.10214544617613304,3.4379031629668155,1.6398424412324493,-0.8110663416822576
1.3615497299940198,0.5847929490360981,0.10116622025789045,3.4250136007650576,1.6298093499845996,-0.7961016375016364
1.3741511594209463,0.5860616514264786,0.1001951068418853,3.4121422056021524,1.6198707025063137,-0.7813386929500469
1.3868692177304642,0.5873297966318494,0.0992320527257962,3.399289484140158,1.6100265486016312,-0.7667762203561803
1.399704984347444,0.5885973687692224,0.09827700491219249,3.386455939989575,1.6002769239048389,-0.7524129099015728
1.4126595486870432,0.5898643519783798,0.0973299106092019,3.3736420736340684,1.5906218499854514,-0.7382474303729091
1.4257340102472036,0.5911307304225015,0.09639071723115608,3.3608483823562083,1.5810613344565565,-0.7242784299150898
1.438929478701952,0.5923964882887817,0.09545937239922235,3.348075360164355,1.5715953710864623,-0.7105045367846029
1.4522470739955637,0.5936616097890476,0.0945358239420176,3.3353234977206494,1.5622239399134688,-0.696924360102576
1.4656879264376586,0.5949260791603794,0.09362001989619985,3.3225932822700797,1.5529470073635798,-0.6835364906068924
1.4792531767990857,0.5961898806657223,0.0927119085070489,3.3098851975707833,1.54376452637112,-0.6703395014029677
1.4929439764087866,0.5974529985945022,0.09181143822902282,3.2971997238254356,1.5346764365019865,-0.6573319487124644
1.5067614872514947,0.5987154172632376,0.09091855772630168,3.2845373376138833,1.5256826640794998,-0.6445123726195509
1.5207068820663385,0.5999771210161473,0.0900332158733132,3.2718985118269823,1.516783122312664,-0.63187929781412
1.5347813444464122,0.601238094225761,0.08915536175523857,3.2592837156016152,1.507977711426662,-0.6194312343313916
1.5489860689392139,0.6024983212935244,0.08828494466850359,3.246693414256991,1.4992663187955082,-0.6071666782874898
1.5633222611480109,0.6037577866504018,0.08742191412125405,3.23412806923221,1.4906488190766856,-0.5950841126104423
1.5777911378342016,0.6050164747574811,0.08656621983380956,3.221588138025046,1.4821250743475858,-0.5831820077660589
1.5923939270205678,0.6062743701065721,0.08571781173910506,3.2090740741320647,1.4736949342436791,-0.5714588224783055
1.6071318680954811,0.6075314572208033,0.08487663998311509,3.196586326990045,1.4653582360982438,-0.5599130044436536
1.6220062119181329,0.6087877206552202,0.08404265492525832,3.184125341918662,1.4571148050834726,-0.5485429910388961
1.63701822092468,0.6100431449973783,0.08321580713878891,3.1716915600645446,1.448964454352895,-0.5373472100220812
1.6521691692353713,0.6112977148679318,0.08239604741117183,3.1592854183466734,1.4409069851849374,-0.5263240802260732
1.6674603427627273,0.6125514149212264,0.08158332674443822,3.1469073494030764,1.4329421871274552,-0.5154720122442779
1.6828930393206596,0.6138042298458852,0.08077759635552845,3.1345577815389314,1.4250698381431715,-0.5047894091082086
1.6984685687346006,0.6150561443653904,0.07997880767661877,3.12223713867604,1.4172897047558546,-0.494274666956452
1.7141882529527197,0.6163071432386698,0.07918691235542885,3.109945840303623,1.4096015421970776,-0.48392617569460145
1.730053426158068,0.6175572112606723,0.0784018622555186,3.09768430143058,1.40200509455351,-0.47374231964590285
1.7460654348818616,0.6188063332629492,0.07762360945656434,3.0854529325390674,1.3945000949145299,-0.4637214781921238
1.762225638117748,0.6200544941142264,0.07685210625462284,3.073252139539524,1.3870862655201068,-0.45386202640440976
1.778535407437124,0.6213016787209763,0.07608730516237994,3.061082323727106,1.3797633179088185,-0.44416233566376306
1.7949961271055912,0.6225478720279896,0.07532915890938086,3.048943881739482,1.3725309530658458,-0.43462077427078283
1.8116091942004207,0.6237930590189416,0.07457762044224837,3.036837205516096,1.365388861570906,-0.42523570804445604
1.8283760187291054,0.6250372247169544,0.07383264292488595,3.024762682258849,1.3583367237459827,-0.41600550090967037
1.845298023749077,0.626280354185163,0.07309417973866297,3.012720694394151,1.3513742098027235,-0.406928515473147
1.8623766454884632,0.6275224325272716,0.0723621844825881,3.000711619536455,1.3445009799894656,-0.3980031135876159
1.8796133334679628,0.6287634448881085,0.07163661097346809,2.9887358304532112,1.337716684737767,-0.3892276569039577
1.8970095506239169,0.6300033764541841,0.07091741324604874,2.9767936950312066,1.3310209648083255,-0.38060050741105717
1.9145667734324503,0.6312422124542383,0.07020454555314476,2.9648855762443818,1.3244134514362595,-0.3721200279632345
1.932286492034762,0.6324799381597882,0.06949796236575508,2.9530118321230727,1.3178937664756403,-0.36378458279502707
1.9501702103636447,0.6337165388856758,0.068797618373161,2.9411728157246397,1.3114615225431758,-0.35559253802311547
1.9682194462711062,0.6349519999906085,0.06810346848301327,2.929368875105565,1.3051163231610312,-0.3475422621353042
1.9864357316571706,0.6361863068776963,0.06741546782140506,2.917600353294982,1.298857762898694,-0.3396321264663804
2.004820612599942,0.6374194449949921,0.0667335717329285,2.9058675882695715,1.2926854275137991,-0.3318605056606932
2.023375649486805,0.6386513998360225,0.06605773578071984,2.8941709129299324,1.2865988940919126,-0.32422577812140574
2.042102417146831,0.6398821569403165,0.0653879157464916,2.8825106550783612,1.2805977311852008,-0.3167263264462991
2.0610025049845015,0.6411117018939361,0.06472406763054755,2.870887137397996,1.2746814989499131,-0.3093605378500075
2.080077517114536,0.6423400203299962,0.06406614765178943,2.859300677433435,1.2688497492827158,-0.30212680457271635
2.099329072498099,0.6435670979291888,0.06341411224770552,2.8477515875726875,1.2631020259557566,-0.29502352427516737
2.118758805080182,0.6447929204202995,0.06276791807434923,2.8362401750305644,1.257437864750514,-0.28804910042003073
2.1383683639282562,0.6460174735807194,0.062127522006304677,2.8247667418334528,1.2518567935903715,-0.28120194263958714
2.158159413372284,0.6472407432369597,0.061492881136636736,2.813331584805429,1.2463583326718966,-0.2744804670896999
2.178133633145953,0.6484627152651588,0.060863952776831036,2.8019349955557864,1.2409419945948523,-0.2678830967901432
2.1982927185292125,0.649683375591583,0.060240694456721,2.7905772604679244,1.2356072844909227,-0.2614082619512908
2.2186383804922127,0.6509027101931336,0.059623063924400255,2.779258660689547,1.2303537001511362,-0.255054400287184
2.2391723458404913,0.652120705097841,0.059011019146124846,2.767979472124252,1.2251807321520416,-0.2488199573150943
2.259896357361509,0.6533373463853589,0.05840451830620327,2.75673996542445,1.2200878639806316,-0.24270338664162544
2.2808121739726177,0.6545526201874569,0.057803519806872025,2.7455404059855653,1.2150745721580207,-0.23670315023542407
2.30192157087032,0.6557665126885076,0.057207982268161345,2.7343810539415934,1.2101403263619441,-0.23081771868665046
2.3232263396809087,0.6569790101259689,0.056617864527749105,2.7232621641619588,1.2052845895480957,-0.22504557145330237
2.3447282886125826,0.6581900987908675,0.05603312564080072,2.7121839862496158,1.2005068180703293,-0.21938519709450272
2.3664292426088887,0.6593997650282736,0.05545372487979949,2.7011467645404736,1.1958064617998048,-0.2138350934909421
2.3883310435035807,0.6606079952377737,0.054879621734365606,2.690150738104081,1.1911829642431189,-0.20839376805261214
2.410435550177012,0.6618147758739434,0.05431077591106093,2.679196140745516,1.1866357626594546,-0.2030597379139772
2.432744638713825,0.6630200934468096,0.05374714733318656,2.668283201008582,1.1821642881768697,-0.19783153011683183
2.45526020256225,0.6642239345223167,0.053188696140565324,2.6574121421801586,1.1777679659077278,-0.1927076817809673
2.4779841526947797,0.6654262857227832,0.05263538268931559,2.646583182295805,1.1734462150634057,-0.18768674026291945
2.500918417770329,0.6666271337273564,0.052087167551614404,2.635796534146556,1.1691984490683287,-0.18276726330299167
2.524064944297988,0.6678264652724653,0.051544011515447255,2.6250524052868593,1.1650240756734085,-0.17794781916077046
2.547425696802198,0.6690242671522683,0.05100587558434972,2.6143509980437143,1.160922497069005,-0.17322698673941583
2.571002657989457,0.6702205262190938,0.05047272097713827,2.603692509526957,1.1568931099974924,-0.16860335569896281
2.59479782891666,0.6714152293838848,0.04994450912762848,2.593077131640639,1.1529353058655059,-0.16407552655887991
2.6188132291609048,0.6726083636166322,0.04942120168434523,2.5825050510955547,1.1490484708560138,-0.15964211079020044
2.6430508969908693,0.6737999159468068,0.04890276051022245,2.571976449422881,1.1452319860402966,-0.15530173089749058
2.667512889539868,0.6749898734637896,0.04838914768229092,2.561491502988839,1.141485227489933,-0.1510530204909338
2.692201282980419,0.6761782233172947,0.047880325491357865,2.551050383010476,1.1378075663889353,-0.14689462434886932
2.7171181727004203,0.6773649527177905,0.04737625644167706,2.540653255572485,1.1341983691461348,-0.1428251984710789
2.7422656734810595,0.6785500489369162,0.04687690325060691,2.530300281645018,1.1306569975079213,-0.13884341012312582
2.7676459196762697,0.6797334993078953,0.04638222884826094,2.519991617102548,1.1271828086714881,-0.13494793787210627
2.7932610653938448,0.6809152912259417,0.04589219637714892,2.5097274127437235,1.1237751553986892,-0.13113747161412995
2.8191132846783336,0.6820954121486674,0.0454067691918065,2.4995078143121616,1.1204333861306182,-0.12741071259385559
2.845204771695526,0.6832738495964822,0.04492591085841771,2.489332962518234,1.1171568451030656,-0.12376637341645853
2.871537740918643,0.6844505911529872,0.04444958515442807,2.4792029930617927,1.1139448724629637,-0.12020317805236617
2.898114427316368,0.6856256244653723,0.04397775606814671,2.4691180366557686,1.1107968043859295,-0.11671986183510082
2.9249370865424433,0.686798937244801,0.043510387798342855,2.45907821905074,1.1077119731950744,-0.11331517145263194
2.9520079951271976,0.6879705172667951,0.043047444753830044,2.449083661060313,1.1046897074811544,-0.10998786493255214
2.979329450670726,0.6891403523716171,0.0425888915530441,2.439134478587412,1.1017293322242296,-0.106736711621485
3.0069037720378606,0.6903084304646412,0.042134693023612266,2.4292307826514072,1.0988301689169362,-0.1035604921590751
3.034733299555053,0.6914747395167308,0.04168481420191231,2.4193726794160333,1.0959915356894812,-0.10045799844692051
3.0628203952089676,0.692639267564603,0.04123922033262488,2.409560270218146,1.093212747436506,-0.09742803361284444
3.0911674428469165,0.6938020027111905,0.0407978768682779,2.3997936515972693,1.0904931159459201,-0.09446941197086409
3.119776848379258,0.6949629331260045,0.040360749468780745,2.390072915325862,1.0878319500298028,-0.09158095897721678
3.148651039983556,0.6961220470454864,0.03992780400095266,2.380398148440378,1.0852285556575154,-0.08876151118283875
3.1777924683106327,0.6972793327733593,0.03949900653804282,2.3707694332730416,1.0826822360911026,-0.0860099161826508
3.2072036066926373,0.6984347786809751,0.03907432335924126,2.361186847484305,1.080192292023085,-0.083325032562008
3.2368869513529286,0.6995883732076562,0.03865372094918374,2.351650464096018,1.0777580217167504,-0.08070572984069778
3.2668450216179,0.7007401048610311,0.03823716599744907,2.3421603515252745,1.075378721149024,-0.07815088841483345
3.2970803601308787,0.7018899622173718,0.03782462539804737,2.3327165736188658,1.0730536841559923,-0.07565939949698827
3.3275955330678935,0.703037933921919,0.03741606624890272,2.3233191896884007,1.070782202581173,-0.07323016505493876
3.3583931303554304,0.7041840086892082,0.03701145585132852,2.313968254546033,1.0685635664265907,-0.07086209774934972
3.389475765890333,0.705328175303391,0.03661076170949416,2.304663818540746,1.0663970640067095,-0.06855412087072693
3.4208460777616088,0.70647042261855,0.036213951529886566,2.2954059275952385,1.064281982105296,-0.06630516827598563
3.4525067284742934,0.707610739559009,0.03582099322076444,2.2861946232433663,1.0622176061352426,-0.06411418432494381
3.4844604051755246,0.7087491151196431,0.03543185489160436,2.277029942668074,1.0602032203013816,-0.06198012381704149
3.5167098198824935,0.7098855383661786,0.03504650485254276,2.2679119187398973,1.0582381077663363,-0.05990195192861215
3.5492577097127262,0.711019998435493,0.034664911613808656,2.258840580055901,1.0563215508193988,-0.05787864415096627
3.582106837116348,0.7121524845359086,0.03428704388515187,2.249815950979132,1.054452831048462,-0.05590918622959125
3.615259990110496,0.7132829859474801,0.033912870575264716,2.2408380516785233,1.0526312295149929,-0.053992574104724356
3.648719982516038,0.7144114920222813,0.033542360791196144,2.231906898169208,1.0508560269320226,-0.0521278138535458
3.682489654196348,0.7155379921846862,0.033175483837761165,2.223022502353277,1.0491265038451432,-0.050313921634249734
3.716571871298287,0.7166624759316413,0.032812209216944346,2.214184872060942,1.0474419408164641,-0.04854992363221209
3.7509695264955534,0.7177849328329419,0.03245250662729588,2.2053940110920447,1.0458016186114734,-0.04683485600846184
3.785685539234151,0.7189053525314946,0.03209634596332343,2.196649919257963,1.0442048183887536,-0.04516776485066853
3.8207228559801245,0.7200237247435823,0.03174369731487815,2.187952592423861,1.0426508218924744,-0.04354770612682123
3.8560844504697287,0.7211400392591213,0.03139453096653379,2.179302022551234,1.041138911647568,-0.04197374564175959
3.891773323961774,0.7222542859419151,0.031048817396961755,2.170698197740795,1.0396683711575032,-0.04044495899672076
3.927792505492304,0.7233664547299015,0.03070652727830077,2.162141102275657,1.0382384851045403,-0.03896043155202872
3.964145052131779,0.724476535635399,0.030367631475519793,2.153630716664748,1.0368485395523415,-0.03751925839303663
4.000834049244489,0.7255845187453465,0.030032101045777356,2.1451670176865267,1.0354978221508087,-0.03612054429943363
4.037862610750369,0.7266903942215346,0.029699907237775602,2.1367499784329302,1.0341856223430013,-0.034763403717990256
4.075233879389409,0.7277941523008428,0.029371021491108,2.1283795683535134,1.0329112315739648,-0.03344696073879984
4.11295102698825,0.7288957832954588,0.029045415435604426,2.1200557532998463,1.0316739435013156,-0.032170349075076335
4.151017254729505,0.729995277593104,0.02872306089066918,2.111778495570052,1.0304730542073814,-0.03093271204651633
4.18943579342341,0.7310926256572503,0.028403929864615842,2.1035477539535474,1.0293078624127183,-0.029733202566248694
4.228209903781977,0.7321878180273292,0.02808799455399766,2.09536348377595,1.02817766969079,-0.02857098313135537
4.267342876695845,0.7332808453189429,0.027775227342931964,2.0872256369440887,1.0270817806835921,-0.02744522581692991
4.306838033513539,0.7343716982240669,0.02746560080242171,2.0791341619911785,1.026019503318,-0.026355112273636835
4.346698726323315,0.7354603675112449,0.027159087689672578,2.0710890041221015,1.0249901490226017,-0.025299833728701534
4.386928338237758,0.7365468440257882,0.02685566094740474,2.063090105258755,1.0239930329447626,-0.02427859099024437
4.427530283680878,0.737631118689961,0.026555293703161773,2.055137404085513,1.023027474167675,-0.023290594454866864
4.4685080086778415,0.7387131825031662,0.026257959268615457,2.047230836094753,1.0220927959271258,-0.022335064118368896
4.509864991147557,0.7397930265421253,0.025963631138865687,2.0393703336324056,1.0211883258277026,-0.02141122958945846
4.551604741197809,0.7408706419610557,0.025672282991737624,2.0315558259435704,1.020313396058171,-0.020518330106312137
4.593730801423108,0.7419460199918375,0.02538388868707513,2.0237872392181595,1.0194673436057289,-0.019655614555816266
4.636246747205482,0.7430191519441846,0.025098422266029475,2.0160644966365178,1.018649510468845,-0.0188223414953044
4.679156187017872,0.744090029205803,0.02481585795034571,2.008387518415071,1.0178592438683913,-0.018017779176603438
4.722462762730337,0.7451586432425483,0.024536170141645497,2.0007562218519612,1.017095896456763,-0.017241205572175542
4.766170149919269,0.7462249855985795,0.024259333420705572,1.993170521372618,1.0163588265246792,-0.016491908403131476
4.810282058179294,0.7472890478965063,0.023985322546733953,1.9856303285753207,1.0156473982053658,-0.015769185168888457
4.854802231438058,0.7483508218375308,0.023714112456643146,1.9781355522767048,1.0149609816758016,-0.015072343178224371
4.899734448274125,0.7494102992015889,0.02344567826431889,1.97068609855717,1.0142989533547233,-0.014400699581470909
4.945082522237517,0.7504674718474811,0.023179995259887818,1.963281870806259,1.0136606960970793,-0.013753581403589812
4.990850302173531,0.751522331713005,0.0229170389089804,1.9559227697678945,1.0130455993846215,-0.0131303255778511
5.037041672549329,0.7525748708150789,0.022656784851992292,1.9486086935855509,1.01245305951233,-0.01253027897984245
5.083660553783581,0.7536250812498609,0.022399208903342842,1.9413395378473104,1.011882479770369,-0.011952798461521577
5.130710902579313,0.754672955192866,0.02214428705073009,1.9341151956307665,1.0113332706212672,-0.011397250885020424
5.178196712259675,0.755718484899078,0.02189199545438402,1.9269355575478229,1.0108048498720377,-0.010863013155912959
5.2261220131067985,0.7567616627030525,0.021642310446317536,1.9198005117893464,1.0102966428409417,-0.01034947225564873
5.274490872703988,0.7578024810190229,0.021395208529573932,1.912709944169636,1.0098080825186138,-0.009856025272853813
5.32330739628089,0.758840932340996,0.02115066637747302,1.905663738170757,1.00933860972328,-0.009382079433206977
5.3725757270618475,0.7598770092428436,0.02090866083285517,1.898661774986698,1.0088876732497993,-0.008927052127593581
5.4223000466176865,0.7609107043783929,0.020669168907322018,1.891703933567316,1.0084547300122713,-0.00849037093824268
5.472484575220547,0.7619420104815101,0.02043216778047632,1.884790090662118,1.0080392451799696,-0.00807147366256214
5.523133572202016,0.7629709203661762,0.020197634799159547,1.8779201208638372,1.0076406923063639,-0.007669808334385157
5.574251336314751,0.7639974269265667,0.019965547476686867,1.8710938966517738,1.0072585534510092,-0.007284833242348808
5.625842206097275,0.7650215231371172,0.019735883492081094,1.864311288434941,1.006892319294096,-0.006916016945136401
5.677910560242129,0.7660432020525927,0.019508620689304913,1.8575721645949845,1.0065414892434648,-0.006562838283319343
5.730460817967668,0.7670624568081459,0.01928373707649043,1.8508763915288362,1.0062055715339056,-0.006224786387543354
5.783497439392949,0.7680792806193741,0.019061210825168647,1.8442238336911696,1.0058840833185787,-0.005901360682820043
